panel,family,fast,slow,turn_fast,turn_slow,turn_ratio,d0_Sharpe,d10_Sharpe,be_Sharpe_60,be_Sharpe_200,be_Sharpe_IS,d0_Sharpe_IS,ratio_IS,be_Sharpe_OOS,d0_Sharpe_OOS,ratio_OOS,d0_CAGR,d10_CAGR,be_CAGR_60,be_CAGR_200,be_CAGR_IS,d0_CAGR_IS,be_CAGR_OOS,d0_CAGR_OOS,cost_relevant,be,sensitive
U56,CAD_v2,v2 cadence D,v2 cadence W,2.464998504012502,1.773555812069992,1.3898623811198239,-0.0009495285380978213,-0.011393930673434971,,,,-0.028295277593963553,1.3647488948918545,19.559423828125,0.02135932366557558,1.4101742194114466,-0.0017166802320691676,-0.0024631968723840547,,,,-0.002773861341250905,,-0.0008315980610142937,False,,False
U56,CAD_v2,v2 cadence D,v2 cadence M,2.464998504012502,1.2338600285030952,1.997794277364678,0.0367202642864537,0.017618170450341974,19.237841796875006,19.237841796875006,,-0.020559227323401208,1.967473715405872,42.523974609375,0.08222156512543743,2.0221876566188963,-0.0036981417339718714,-0.0050290031932673784,,,,-0.006650406127425734,,-0.0012305921295554523,True,19.237841796875006,True
U56,CAD_v2,v2 cadence D,v2 cadence Q,2.464998504012502,0.8359046839053447,2.9488990209936796,0.22144441571555862,0.1962855136570517,,88.411669921875,24.879833984375004,0.06034444802579153,2.923459562616994,,0.33850351354818864,2.96912274488004,0.005500175344740343,0.0037286491261598886,31.159228515625,31.159228515625,,-0.0005787088884099401,58.033349609374994,0.010567192506848455,True,,False
U56,CAD_v2,v2 cadence W,v2 cadence M,1.773555812069992,1.2338600285030952,1.4374043822633995,0.03766979282455152,0.029012101123776945,43.640087890625,43.640087890625,8.659619140625,0.007736050270562345,1.4416378886767873,,0.060862241459861854,1.4339984583343757,-0.0019814615019027038,-0.0025658063208833237,,,,-0.0038765447861748292,,-0.0003989940685411586,True,43.640087890625,False
U56,CAD_v2,v2 cadence W,v2 cadence Q,1.773555812069992,0.8359046839053447,2.121720150895606,0.22239394425365644,0.20767944433048668,,152.19594726562502,,0.08863972561975508,2.1421226817323453,,0.31714418988261306,2.1055006565920906,0.007216855576809511,0.006191845998543943,,70.99379882812501,21.745263671875005,0.002195152452840965,,0.011398790567862749,True,,False
U56,CAD_v2,v2 cadence M,v2 cadence Q,1.2338600285030952,0.8359046839053447,1.476077419184331,0.18472415142910492,0.17866734320670974,,,,0.08090367534919274,1.4858951048369715,,0.2562819484227512,1.468272608213039,0.009198317078712215,0.008757652319427267,,,,0.006071697239015794,,0.011797784636403907,True,,False
U56,GROSS_v2,v2 gross 0.50,v2 gross 0.25,1.1948263404935324,0.6062768481555028,1.9707602956118055,-0.0002839082711751928,9.563955328073526e-05,7.481689453124999,7.481689453124999,,0.0003189887799166513,1.9697125973673812,21.059814453124996,-0.0007740122309294328,1.9716096743301201,0.029379538142255246,0.02873947991373882,,,,0.026003457423784404,,0.03217891563757691,False,7.481689453124999,True
U56,GROSS_v2,v2 gross 0.75,v2 gross 0.25,1.773555812069992,0.6062768481555028,2.925323336138833,-0.000583179707876802,6.657806770671293e-05,8.976025390625,8.976025390625,,0.0006352052697398136,2.921518510452612,25.250927734375004,-0.0015736998093189847,2.9284079437364587,0.058996448271855684,0.05769248528537774,,,,0.052122626941688344,,0.0647116152244811,False,8.976025390625,True
U56,GROSS_v2,v2 gross 1.00,v2 gross 0.25,2.3519481633058517,0.6062768481555028,3.8793303265022665,-0.0008984203568374038,-0.00010422352853511896,11.311181640624998,11.311181640624998,,0.0009486381858523352,3.8715101012893416,31.721435546875004,-0.0024001242520683697,3.885670255869935,0.08882316878520258,0.08682140673414085,,,,0.07833372089029011,,0.09756791334251602,False,11.311181640624998,True
U56,GROSS_v2,v2 gross 0.75,v2 gross 0.50,1.773555812069992,1.1948263404935324,1.4843628332945946,-0.00029927143670160916,-2.9061485574022328e-05,11.074560546875002,11.074560546875002,,0.0003162164898231623,1.4832207065931176,31.275537109375,-0.0007996875783895518,1.485287875112209,0.029616910129600438,0.028953005371638918,,,,0.02611916951790394,,0.03253269958690419,False,11.074560546875002,True
