vintage,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,pass4a,pass4a_v1,pass4b
2026-09-03_fb20817,CAND|5|NOVS|NOCAP|g0.60|M,1.3527007759120682,0.12039372721294606,0.852917090892705,-0.2502975205555501,0.05397296729928058,0.938604706329015,-0.11640891127501662,0.10344020618752503,0.7284876613975833,-0.3371726770846234,0,0,0
2026-09-03_0ede228,CAND|5|NOVS|NOCAP|g0.60|M,1.352700662958423,0.12022096874135446,0.8519533032082772,-0.25029756994661034,0.05433612558267997,0.9444709648321692,-0.11640897420417973,0.10422916101046198,0.7332205099487612,-0.33717289200673783,0,0,0
2026-09-04_c006b43,CAND|5|NOVS|NOCAP|g0.60|M,1.5702286249462296,0.15886204697860928,0.8890850849895386,-0.23684885517913523,0.09563217371201516,1.2884641863223543,-0.12054935710126125,0.1550376902541879,0.8844186694522638,-0.33717289200673783,0,0,0
2026-09-04_50585c8,CAND|5|NOVS|NOCAP|g0.60|M,1.5702301637967053,0.1583108024636386,0.8866358054883837,-0.2368488544930386,0.09534722887472857,1.2850723632064818,-0.12054942313126815,0.15450717694493266,0.8820107671822842,-0.33717235283398284,0,0,0
2026-09-07_f138ee9,CAND|5|NOVS|NOCAP|g0.60|M,1.570231662544486,0.15831088148791883,0.886636121538223,-0.23684885743595274,0.09534815248934558,1.285084661948574,-0.12054946768671182,0.15450717694493354,0.8820109845896832,-0.33717289200673795,0,0,0
2026-09-08_9ee888f,CAND|5|NOVS|NOCAP|g0.60|M,1.570230741500506,0.1579184243673808,0.8849372923464905,-0.23684885449303839,0.0950629792087272,1.2816876607860581,-0.12054947359101964,0.153780735432695,0.878646168321868,-0.3371728920067377,0,0,0
2026-09-09_7a93b07,CAND|5|NOVS|NOCAP|g0.60|M,1.5702299086559683,0.15759513690334614,0.8835633928992672,-0.2368488544930386,0.09481988847882783,1.2788365375971416,-0.12054946142590717,0.15315660628921846,0.8757783801289708,-0.33717235283398284,0,0,0
2026-09-10_60e8c36,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.15741488350209298,0.8828625046000187,-0.23684886147694806,0.09447597045404743,1.2746660728287855,-0.12054945176473153,0.15237187725667578,0.872122672456382,-0.33717256775620263,0,0,0
TRUNC-1,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.15759514648703443,0.8835636600056899,-0.23684886147694806,0.09482015073772576,1.2788402252986937,-0.12054945176473153,0.15315660628921868,0.8757783678003416,-0.33717256775620263,0,0,0
TRUNC-2,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.15791846329843584,0.8849375066198252,-0.23684886147694806,0.09506300657929034,1.2816884076039425,-0.12054945176473153,0.15378073543269477,0.8786463548906744,-0.33717256775620263,0,0,0
TRUNC-3,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.15831092631517096,0.8866365976639236,-0.23684886147694806,0.09534821724270404,1.2850855590004044,-0.12054945176473153,0.15450723909089636,0.8820106885412021,-0.33717256775620263,0,0,0
TRUNC-5,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.15873025384568207,0.8883272462767481,-0.23684886147694806,0.09510686473244911,1.2818928021236697,-0.12054945176473153,0.15385945909256082,0.8787612708815558,-0.33717256775620263,0,0,0
TRUNC-10,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.15913873446165283,0.8895800353189494,-0.23684886147694806,0.09505478338111195,1.2805161564338323,-0.12054945176473153,0.15434412249841922,0.8804935051422066,-0.33717256775620263,0,0,0
TRUNC-21,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.16011872672078908,0.8927421954641053,-0.23684886147694806,0.09546124689188562,1.283272255511711,-0.12054945176473153,0.15580267639482726,0.8861142663053595,-0.33717256775620263,0,0,0
TRUNC-42,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.16440948245299203,0.9124413783309447,-0.23684886147694806,0.09493989362533872,1.2736103415487465,-0.12054945176473153,0.15384651790058745,0.8754376090580362,-0.33717256775620263,0,0,0
TRUNC-63,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.16540198347065638,0.9198992481970308,-0.23684886147694806,0.09412757382477488,1.2604698335382585,-0.12054945176473153,0.15104896729966288,0.8610389859740996,-0.33717256775620263,0,0,0
TRUNC-126,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.17423748858647725,0.9600298766650799,-0.23684886147694806,0.09447530620278721,1.2632642698922862,-0.12054945176473153,0.1463299170877106,0.83579672687967,-0.33717256775620263,0,0,0
TRUNC-252,CAND|5|NOVS|NOCAP|g0.60|M,1.5702302585470327,0.16210471208859834,0.9198748316893042,-0.23684886147694806,0.0934227628728106,1.2491064048418108,-0.12054945176473153,0.14942561522991316,0.8392705049855814,-0.33717256775620263,0,0,0
