panel,claim_set,cost,chooser,picked,family,IS_Sharpe,IS_CAGR,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,oos_rank_among_monthly,n_monthly,spy_oos_CAGR,spy_oos_Sharpe,beats_spy_oos,pass4b,pass4a
U56,CORE,0.0,CH_CANON,DOM00,DOM,1.1364808721824804,0.1281724962369759,0.17171850307291625,1.3162531957561818,-0.1944715136617059,1,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,0.0,CH_IS_SHARPE_DOM,DOM16,DOM,1.1940290463355567,0.13467685772385507,0.15763151749971915,1.2466520833005699,-0.18096636208929673,6,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,0.0,CH_IS_SHARPE_MONTHLY,DOM16,DOM,1.1940290463355567,0.13467685772385507,0.15763151749971915,1.2466520833005699,-0.18096636208929673,6,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,0.0,CH_IS_CAGR_MONTHLY,DOM16,DOM,1.1940290463355567,0.13467685772385507,0.15763151749971915,1.2466520833005699,-0.18096636208929673,6,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,0.0,CH_IS_SHARPE_ANYFAM,DOM16,DOM,1.1940290463355567,0.13467685772385507,0.15763151749971915,1.2466520833005699,-0.18096636208929673,6,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,0.0,CH_WEEKLY_CANON,DOW0,DOW,1.083695249923847,0.1171713918315389,0.15343123642895917,1.2395095747699112,-0.18220027327122856,7,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,0.0,MEAN_ALL_MONTHLY,(mean of 25),MON,1.0727961618696065,0.12036418421003976,0.16021850370795124,1.210178221092523,-0.2064009579337035,-1,25,0.15271636385461385,0.8741369266172683,True,False,False
U56,CORE,5.0,CH_CANON,DOM00,DOM,1.117228557814991,0.12573825897534152,0.1691914335479543,1.299407901493593,-0.1947700679745097,1,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,5.0,CH_IS_SHARPE_DOM,DOM16,DOM,1.1746641709781047,0.13226862594153266,0.15509485117738286,1.2288562058033707,-0.18135299433567809,6,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,5.0,CH_IS_SHARPE_MONTHLY,DOM16,DOM,1.1746641709781047,0.13226862594153266,0.15509485117738286,1.2288562058033707,-0.18135299433567809,6,25,0.15271636385461385,0.8741369266172683,True,True,False
U56,CORE,5.0,CH_IS_CAGR_MONTHLY,DOM16,DOM,1.1746641709781047,0.13226862594153266,0.15509485117738286,1.2288562058033707,-0.18135299433567809,6,25,0.15271636385461385,0.8741369266172683,True,True,False
