panel,book,gross,cadence,cost_bps,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_H1,OOS_H2,turn_per_yr,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,base_Sharpe,base_H1,base_H2,base_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,pass4b,OL_H1,OL_H2,OL_OOS,OL_DD,OL_CAGR,pass4b_OOSPURE,A_H1,A_H2,A_DD,pass4a
U56,TOP20,0.75,M,10.0,0.1468833373149223,1.202341843351264,-0.1950686222873138,1.2159800501356137,1.1981074508761218,0.1233087804045232,1.097661513996063,-0.11889265607419863,0.16666929967619248,1.282258925279216,-0.19506862228731392,1.447554554489293,1.1050495228130564,4.325825386050146,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
U56,TOP20,0.75,Q,10.0,0.13400943941675192,1.0159109010669218,-0.2712234823022547,1.1008141336610604,0.9656401068224723,0.11142023855350658,0.9664363496286867,-0.1506363126081086,0.15295719591895263,1.0581191534411134,-0.27122348230225446,1.029689028179281,1.0972834102419406,2.422799700076696,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,1.0,D,10.0,0.14384517963526622,0.9709557135788698,-0.21297227923974693,0.9397076311029903,1.002100249695024,0.11524425349016276,0.8377437736778001,-0.17221516206967336,0.16794951969190253,1.072628094885205,-0.21297227923974682,1.1823224353565818,0.9604083904271491,30.68228659277793,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,1.0,W,10.0,0.16811054323039776,1.0881315326291587,-0.23978879689335497,1.093660416709278,1.0895709018079962,0.1414024572930408,0.9933932236103795,-0.15414058187823465,0.1905747154173476,1.1605307178520854,-0.23978879689335475,1.2436862088937934,1.0734203448859738,12.848240939104782,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20,1.0,M,10.0,0.19748173349830345,1.205006534542863,-0.2524990345821868,1.2192939273735255,1.2001837731342224,0.16545901087534354,1.1011452239321082,-0.15574540603535736,0.2245137944482689,1.2843513817396415,-0.25249903458218703,1.4489596570972927,1.1077892465960624,5.754626868646569,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,False
U56,TOP20,1.0,Q,10.0,0.17865734266954236,1.0163637931497858,-0.35001765762666504,1.1031721311932488,0.9653502150504132,0.14856256255667488,0.969164465866279,-0.1998611830406123,0.2040332178215758,1.0572012579176224,-0.35001765762666526,1.0255190853013452,1.1020660629190415,3.211064048960964,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20VOL,0.75,D,10.0,0.08215578084024155,0.8618071249964072,-0.13675462699472885,0.8447486642605717,0.8797778582398182,0.06640668743375966,0.7366241713615623,-0.12872050515674238,0.09530050158248438,0.9585422597077407,-0.1367546269947294,1.028207420710624,0.8853382987516097,24.64448558336247,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False
U56,TOP20VOL,0.75,W,10.0,0.09817131336962537,0.9889729583846222,-0.1738192771330227,1.0545360037923384,0.93598317010135,0.08980381602106036,0.9530471008653035,-0.11030099432802687,0.10511061554231826,1.0175231034659307,-0.1738192771330226,1.0444660715935332,0.989858312552879,10.64079528125661,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False
U56,TOP20VOL,0.75,M,10.0,0.11249274877571036,1.0704601506281928,-0.18194891876340002,1.191468930216347,0.9721372419551543,0.11007355594377333,1.1047283874203908,-0.11152365630915007,0.11448904196704945,1.0469304464484472,-0.18194891876340002,1.137601694056852,0.947658142225539,4.8247249587373355,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
U56,TOP20VOL,0.75,Q,10.0,0.10304640316695157,0.9062233307756892,-0.25047769810376574,1.2156341903106676,0.6745182057607622,0.11796630921296591,1.1245026072777236,-0.111070800955405,0.09090869408456914,0.7617997298585679,-0.25047769810376597,0.8074473312186939,0.7188159015760979,2.5084397916391707,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
U56,TOP20VOL,1.0,D,10.0,0.10868159325209636,0.8618766870518659,-0.17900932423130866,0.8448716973771518,0.8798002355475265,0.08741496751720002,0.7367499464956788,-0.16886366430611632,0.12650774854979385,0.9585690735148182,-0.1790093242313089,1.0282928965730147,0.8853031095937519,32.85030681266832,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,False,True,True,True,True,False,True,True,True,True,True,True,False,False,False,False
U56,TOP20VOL,1.0,W,10.0,0.13050030861837336,0.9884732704996717,-0.22794309721612105,1.0548694802207113,0.9348447585410108,0.11932689496227344,0.9533127811559406,-0.14552225219509407,0.13978591606576818,1.0164504244897212,-0.22794309721612094,1.0423827550661382,0.9899381399876787,14.181827956685233,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20VOL,1.0,M,10.0,0.15047814563877893,1.071872946928855,-0.23641376175874607,1.1936713033489723,0.9728968811063836,0.14762157782382257,1.1072250588168522,-0.1463375139244999,0.15283602055396517,1.0475192907128856,-0.23641376175874673,1.1383593442484863,0.9480165376563191,6.423331065376881,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,TOP20VOL,1.0,Q,10.0,0.1370538158032346,0.9047668988253637,-0.3275287472417009,1.2180147997198376,0.6738376870429774,0.1580938436926993,1.1270995787411067,-0.14669245635797212,0.12001356580005362,0.7597961808426357,-0.327528747241701,0.8017813563964757,0.7231888864595274,3.3274914972721343,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
U56,EWELIG,0.75,D,10.0,0.093334452413111,0.9627376784043108,-0.1687434968278042,0.9743531172232961,0.9542453362535179,0.08078911832804336,0.8589532517219343,-0.12782405858337365,0.10377547867367753,1.0454073398439367,-0.16874349682780432,1.224855535239069,0.8688221472114429,18.78650713589033,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False
U56,EWELIG,0.75,W,10.0,0.10356166800306177,1.0449824470869484,-0.158746990312857,1.0736514045034153,1.022189008399874,0.09295495946011423,0.9696550391046764,-0.11203327732367685,0.11237410933899694,1.1045205259771187,-0.158746990312857,1.2688137823057248,0.9368109170287795,8.206240210019166,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False
U56,EWELIG,0.75,M,10.0,0.1178585681939992,1.1385119686188985,-0.17012397955643543,1.1461609818279397,1.1354347112532497,0.10350509815987374,1.0403642180489285,-0.10003883875022124,0.12981950345104698,1.2156443918543156,-0.1701239795564352,1.3244881701907858,1.1010658341736825,3.6392903237231993,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
U56,EWELIG,0.75,Q,10.0,0.11560244525808105,1.0754638007135424,-0.22205959509986295,1.2277394282821898,0.9525060049032948,0.11596492890733856,1.1343480657736054,-0.12572150639118773,0.11530400897488224,1.0334772356607038,-0.2220595950998625,1.0701360903881667,0.9951961887952,1.91060860240823,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,EWELIG,1.0,D,10.0,0.12413251858467045,0.9640594540864434,-0.22049466427188547,0.9755945816385109,0.955642377681143,0.10705791524108976,0.8602678345527295,-0.16791210292898795,0.13839193782227266,1.0467353659540775,-0.2204946642718847,1.2260955869137906,0.8702352473593434,24.87673903709619,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,EWELIG,1.0,W,10.0,0.13806075214525215,1.0451247776470174,-0.2088027842873278,1.0739333241622466,1.0222680182397388,0.1235936784773668,0.9699551180071235,-0.14791167790039095,0.15011492903107704,1.1045128508178212,-0.20880278428732746,1.2670805148746997,0.9382170900235062,10.85606562915869,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,EWELIG,1.0,M,10.0,0.15806080609084727,1.1400608495524251,-0.22181817011822347,1.1492366622954298,1.1356618521190796,0.13867954466293786,1.0438780399449596,-0.13244714373799382,0.17426977563759882,1.2156548956447508,-0.22181817011822336,1.3245941678466637,1.100778724856842,4.809220115010573,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,EWELIG,1.0,Q,10.0,0.1541396131584878,1.072550926799873,-0.29069243728577643,1.2286365007791407,0.9474553175930488,0.15520692595387997,1.1355193287529461,-0.16601377513943083,0.1532613644218377,1.0279323179379498,-0.29069243728577643,1.058514534130216,0.9965787028077734,2.520287066008616,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False
U56,BAND03,0.75,D,10.0,0.0837548982918579,1.189766194969022,-0.11237657760002873,1.1984981110341533,1.184111970536533,0.07263753799176365,1.066176448196894,-0.08047891779817051,0.09299711007835021,1.28746995124285,-0.11237657760002906,1.4462004395311248,1.114788241896627,2.4659382760571082,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False
U56,BAND03,0.75,W,10.0,0.0862272835611193,1.201257610460695,-0.12054947951644912,1.232199628438694,1.1769614323135538,0.07609485171306529,1.1042715618213594,-0.07887184188036012,0.09464348447629667,1.2771844071673888,-0.1205494795164489,1.4098250186431194,1.1318314630395094,1.7751520489439372,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,True,True,True,True,False,False,False,False,True,False
U56,BAND03,0.75,M,10.0,0.08876789714937261,1.1718993280908743,-0.14381683685667013,1.2170511042655943,1.1352772806599616,0.08054665688793827,1.1054677772412465,-0.08376885071214701,0.09558547679902274,1.224130197961305,-0.14381683685667046,1.320104360541144,1.1197170632894227,1.234970698824569,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False
U56,BAND03,0.75,Q,10.0,0.08001222836178612,0.9932684185130993,-0.19901590734704588,1.1447699978134742,0.8860744128437713,0.07491073852333763,1.0301199982024836,-0.10189949765833617,0.08423175369873559,0.9741821005946701,-0.1990159073470461,0.972805679523498,0.9954652082462244,0.8366570313809915,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
U56,BAND03,1.0,D,10.0,0.11202892582487456,1.1901079607241551,-0.14765297991447013,1.1988996205834446,1.1844000041984448,0.09691317954199641,1.0666007389104044,-0.1064247021683733,0.12463383707262965,1.2877467694278284,-0.14765297991447024,1.4465255942510622,1.1150124011119444,3.256239033639683,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
U56,BAND03,1.0,W,10.0,0.11537075945472508,1.2010825722250866,-0.15910995440549058,1.2327303099893139,1.176215516406188,0.10163036180711726,1.1047435774949808,-0.10451924613333441,0.12681530813545194,1.2764827179455565,-0.1591099544054907,1.4077350352073885,1.1326218055308515,2.354065000825081,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
U56,BAND03,1.0,M,10.0,0.11900581307847524,1.173338317904532,-0.18805272776906679,1.2190194552043254,1.1362701319069446,0.10790662190018718,1.1075902592938507,-0.11096125181012095,0.12823003720224158,1.2250416200567011,-0.1880527277690669,1.3199106050867468,1.1219257578049107,1.6421264032421914,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
U56,BAND03,1.0,Q,10.0,0.10656845591588371,0.9904800405082206,-0.2607434679377979,1.1457948335663537,0.8817401773056677,0.09996864218327906,1.0313197690385099,-0.13491007377990205,0.11203348015678505,0.9692257945141403,-0.26074346793779846,0.9641484093924771,0.9974173879953253,1.1138144053464352,0.15130245537273979,0.8845060132920908,-0.33717267708462395,0.9588463983520052,0.8236326128682195,0.15271636385461385,0.8739575612872552,-0.33717267708462373,1.201257610460695,1.232199628438694,1.1769614323135538,-0.12054947951644912,0.09464348447629667,1.2771844071673888,-0.1205494795164489,True,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False
B136,TOP10,0.75,D,10.0,0.10778514457476374,0.7234547231980885,-0.21185862803305644,0.8630170277574772,0.6044110803961854,0.10887293714697588,0.7642509107840413,-0.17325765150544137,0.10688972319976786,0.6946038448460757,-0.21185862803305633,0.8239051253210399,0.575458355893969,41.50995400448832,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,1.2348466062129893,0.9658157974796912,-0.12240985403190008,0.07884939392053303,1.105887869727878,-0.12240985403190019,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
B136,TOP10,0.75,W,10.0,0.1409974489836423,0.890046720837066,-0.21445763823418773,1.1216602772689301,0.6979400077661592,0.15897588811791663,1.0481549614551273,-0.18638446763203653,0.12639489607157262,0.7779658794587809,-0.2144576382341874,0.7611080595986023,0.7941573054836973,17.494082723387898,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,0.15331427255204866,0.8767278433896203,-0.3371595330739301,1.0992531359665725,1.2348466062129893,0.9658157974796912,-0.12240985403190008,0.07884939392053303,1.105887869727878,-0.12240985403190019,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
