panel,dial,rung,screen,val,IS,OOS,OOS_CAGR,OOS_DD,CAGR,Sharpe,MaxDD,pass4b,pass4a
B136,K,0.0,NONE,150.0,1.1412978374545402,1.0860829063722088,0.07437158018343504,-0.11826725005177041,0.07891381232432115,1.1114246817935989,-0.11826725005177063,0,0
B136,K,0.0,NO-FLIP1,150.0,1.1412978374545402,1.0860829063722088,0.07437158018343504,-0.11826725005177041,0.07891381232432115,1.1114246817935989,-0.11826725005177063,0,0
B136,K,5.0,NONE,150.0,1.1267459776364612,1.0683915766193592,0.07307376734109594,-0.11846854459087275,0.07767889788821392,1.0952188239325733,-0.11846854459087253,0,0
B136,K,5.0,NO-FLIP1,150.0,1.1267459776364612,1.0683915766193592,0.07307376734109594,-0.11846854459087275,0.07767889788821392,1.0952188239325733,-0.11846854459087253,0,0
B136,K,10.0,NONE,150.0,1.1121880904308663,1.0506911609652596,0.07177747883731977,-0.11866982037317919,0.07644535709139966,1.0790053986036698,-0.11866982037317941,0,0
B136,K,10.0,NO-FLIP1,150.0,1.1121880904308663,1.0506911609652596,0.07177747883731977,-0.11866982037317919,0.07644535709139966,1.0790053986036698,-0.11866982037317941,0,0
B136,K,15.0,NONE,150.0,1.0976244049601387,1.032982054904334,0.07048271293102393,-0.11887107739918701,0.07521318844889469,1.0627847159854138,-0.1188710773991869,0,0
B136,K,15.0,NO-FLIP1,150.0,1.0976244049601387,1.032982054904334,0.07048271293102393,-0.11887107739918701,0.07521318844889469,1.0627847159854138,-0.1188710773991869,0,0
B136,K,25.0,NONE,150.0,1.0684805570549547,0.9975393566990832,0.06789774195619769,-0.11927353518429673,0.07275296169468493,1.0303228217560585,-0.11927353518429717,0,0
B136,K,25.0,NO-FLIP1,150.0,1.0684805570549547,0.9975393566990832,0.06789774195619769,-0.11927353518429673,0.07275296169468493,1.0303228217560585,-0.11927353518429717,0,0
B136,K,50.0,NONE,250.0,0.9979126616435708,1.0346433748637365,0.07537013945386417,-0.12661864004040435,0.07497075201413428,1.0178117773943978,-0.12661864004040446,0,0
B136,K,50.0,NO-FLIP1,250.0,0.9979126616435708,1.0346433748637365,0.07537013945386417,-0.12661864004040435,0.07497075201413428,1.0178117773943978,-0.12661864004040446,0,0
B136,band,0.0,NONE,0.09,1.1689095920314871,1.1143821426932987,0.08467097557785142,-0.14956305075279175,0.08760162716365372,1.139391000644279,-0.14956305075279186,0,0
B136,band,0.0,NO-FLIP1,0.09,1.1689095920314871,1.1143821426932987,0.08467097557785142,-0.14956305075279175,0.08760162716365372,1.139391000644279,-0.14956305075279186,0,0
B136,band,5.0,NONE,0.09,1.161976434493404,1.106052355363867,0.0839942919496901,-0.14963132505397914,0.0869683124897056,1.1316996592170547,-0.14963132505397925,0,0
B136,band,5.0,NO-FLIP1,0.09,1.161976434493404,1.106052355363867,0.0839942919496901,-0.14963132505397914,0.0869683124897056,1.1316996592170547,-0.14963132505397925,0,0
B136,band,10.0,NONE,0.09,1.1550420778846942,1.097721153109627,0.08331801497492242,-0.14969959627742302,0.08633535320916041,1.1240069756161217,-0.14969959627742302,0,0
B136,band,10.0,NO-FLIP1,0.09,1.1550420778846942,1.097721153109627,0.08331801497492242,-0.14969959627742302,0.08633535320916041,1.1240069756161217,-0.14969959627742302,0,0
B136,band,15.0,NONE,0.09,1.1481065530509817,1.0893885920156399,0.0826421444168457,-0.14976786442316292,0.08570274912900477,1.116312993531361,-0.14976786442316325,0,0
B136,band,15.0,NO-FLIP1,0.09,1.1481065530509817,1.0893885920156399,0.0826421444168457,-0.14976786442316292,0.08570274912900477,1.116312993531361,-0.14976786442316325,0,0
B136,band,25.0,NONE,0.09,1.1342321221323421,1.0727196176738187,0.0812916216046049,-0.149904391481695,0.08443860579830775,1.100921308709401,-0.149904391481695,0,0
B136,band,25.0,NO-FLIP1,0.09,1.1342321221323421,1.0727196176738187,0.0812916216046049,-0.149904391481695,0.08443860579830775,1.100921308709401,-0.149904391481695,0,0
B136,band,50.0,NONE,0.09,1.099527761538282,1.0310273286530272,0.07792241032233793,-0.1502456552710425,0.08128444998685924,1.0624224327418412,-0.1502456552710426,0,0
B136,band,50.0,NO-FLIP1,0.09,1.099527761538282,1.0310273286530272,0.07792241032233793,-0.1502456552710425,0.08128444998685924,1.0624224327418412,-0.1502456552710426,0,0
B136,f,0.0,NONE,0.0,0.9720474283344331,0.8275109686434111,0.08979237308097043,-0.18753484867165904,0.09328218693557688,0.8883983176011452,-0.18753484867165837,0,0
B136,f,0.0,NO-FLIP1,0.0,0.9720474283344331,0.8275109686434111,0.08979237308097043,-0.18753484867165904,0.09328218693557688,0.8883983176011452,-0.18753484867165837,0,0
B136,f,5.0,NONE,0.0,0.8357626748338735,0.6870456811338188,0.07286993154181287,-0.19804098501381073,0.07721880545658544,0.749859821842074,-0.1980409850138103,0,0
B136,f,5.0,NO-FLIP1,0.0,0.8357626748338735,0.6870456811338188,0.07286993154181287,-0.19804098501381073,0.07721880545658544,0.749859821842074,-0.1980409850138103,0,0
B136,f,10.0,NONE,0.0,0.6991580357426337,0.5463752849017296,0.05620419246930375,-0.21532733487279476,0.061385826304355184,0.6110686813932528,-0.21532733487279698,0,0
B136,f,10.0,NO-FLIP1,0.0,0.6991580357426337,0.5463752849017296,0.05620419246930375,-0.21532733487279476,0.061385826304355184,0.6110686813932528,-0.21532733487279698,0,0
B136,f,15.0,NONE,0.0,0.562393656506902,0.4056623446337318,0.039791353389799555,-0.23430351376233483,0.045780024739846104,0.47218638118002676,-0.2343035137623355,0,0
B136,f,15.0,NO-FLIP1,0.0,0.562393656506902,0.4056623446337318,0.039791353389799555,-0.23430351376233483,0.045780024739846104,0.47218638118002676,-0.2343035137623355,0,0
B136,f,25.0,NONE,0.0,0.289026142038328,0.124756004977389,0.007709439427331821,-0.27169569741723465,0.015237274939210455,0.19479236677094372,-0.27169569741723343,0,0
