panel,gross,cad,theta,family,con,CAGR,Sharpe,MaxDD,Vol,H1,H2,isCAGR,isSharpe,isMaxDD,oCAGR,oSharpe,oMaxDD,CAGR0,turn_yr,gross_mean,p4a,f4b,p4b
SMALL439,0.5,D,0.3,MA-THRESH,RESPREAD,0.06252989443185619,0.5126835631172546,-0.37805640772826965,0.1365706531674986,0.22152480556197002,0.7631279859420591,-0.007466519137368288,0.009835390055299006,-0.37805640772826965,0.10820372005423584,0.8081056603717586,-0.23994180495177364,0.0969074510372312,31.84538819378117,0.4997458057956279,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.3,MA-THRESH,DEGROSS,0.008638745095212563,0.5440333545824895,-0.02785069317237554,0.016047788678300937,0.3135446681277994,0.703176463678043,0.0012552952048414667,0.12637391571136336,-0.019172706023402264,0.013225925532315053,0.7114157744654618,-0.027850693172378205,0.010753754799525783,2.094885045316762,0.050576119278246554,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.3,QUANTILE-M,RESPREAD,0.06152826604096995,0.5544953228768508,-0.2932736141864115,0.12091092542694044,0.47661874620702877,0.6228522404721941,0.025970101597612594,0.29863281975443934,-0.18328342403087217,0.08410184350441763,0.685300634779559,-0.2932736141864113,0.0848633212793326,21.75012670707596,0.49999999999999994,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.3,QUANTILE-M,DEGROSS,0.0067995589141460755,0.5515968144464265,-0.03406580472406484,0.012425441976486751,0.4751664179037146,0.6187657528952393,0.0031509628835162395,0.29810393369929333,-0.019785939535181596,0.009059552714440144,0.6818871903454878,-0.03406580472406462,0.009072188725319785,2.254811116849475,0.05139407273093623,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.2,MA-THRESH,RESPREAD,0.054120256502178776,0.5149622084399235,-0.2587458488999618,0.11530411963065557,0.24712851787604057,0.7262944146246861,0.008233709128359523,0.1312491554621602,-0.23147499063208887,0.08349694310690459,0.7171845824857511,-0.25874584889996133,0.08285509234934363,26.901502330136186,0.4999999999999999,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.2,MA-THRESH,DEGROSS,0.012043307338500009,0.5449021154227826,-0.037349873162936253,0.022431893770051194,0.2203526893247093,0.7674677319971148,0.002540010968569817,0.15692913991781512,-0.03383033195620311,0.01795747455893837,0.7198732805141311,-0.0373498731629337,0.015257372198482999,3.171076729777654,0.0879786682996542,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.2,QUANTILE-M,RESPREAD,0.04053155608871584,0.4163208696754695,-0.28783492778500896,0.11001946194162603,0.27126171915532693,0.531006687836843,0.00944489008621896,0.146289399332783,-0.17765514504310265,0.060206986223245273,0.5542400644942376,-0.2878349277850085,0.060471402919351824,18.984949383763706,0.49999999999999994,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.2,QUANTILE-M,DEGROSS,0.007914621590273452,0.4137155708865421,-0.05678459742157782,0.019515999827959818,0.26681985486959775,0.5298268523706693,0.002238323397350195,0.14024200271033835,-0.033325743477688685,0.011436342873176963,0.5536567387561935,-0.056784597421579264,0.011343412463196811,3.3962172531144414,0.08868364710316601,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.12,MA-THRESH,RESPREAD,0.04797698829610053,0.4957744049897489,-0.2903310738431949,0.10585879858732046,0.3270748095373082,0.6290779315115431,0.01897059377111754,0.24998051413691527,-0.18942659660465333,0.06630226893066382,0.6226937790267355,-0.29033107384319423,0.07247227570723624,23.110682663576824,0.4999999999999999,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.12,MA-THRESH,DEGROSS,0.015577242580961714,0.5346683537628852,-0.05058820071791137,0.029737600441467973,0.32720471164391174,0.6967365601734757,0.007511619337663866,0.3037629615001372,-0.04571209179225311,0.020590781272235015,0.6536107819147785,-0.05058820071791348,0.019933918991781097,4.281086728902779,0.1383972042767293,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.12,QUANTILE-M,RESPREAD,0.03484028114686222,0.38349973978281393,-0.283765500409478,0.10324022430233827,0.29227181528099466,0.45814394167477746,0.014809265086037415,0.20819062751901052,-0.15189232422788135,0.047408417470314435,0.4744476585324667,-0.283765500409479,0.05145917341812023,15.934510043725135,0.4999999999999998,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.12,QUANTILE-M,DEGROSS,0.010597966646040069,0.3814463153292187,-0.08671138440635817,0.028719756373893453,0.28954817740241434,0.45659185732589813,0.004854751034813809,0.20531064014168882,-0.043767049063578645,0.014161353740065108,0.47294418847724057,-0.08671138440636006,0.01512629105458907,4.471079917945205,0.13910830448410624,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.06,MA-THRESH,RESPREAD,0.0335918146265306,0.3769480600306277,-0.2996946533655773,0.10131421210548044,0.28175942484321054,0.4539317258024759,0.0175029111816265,0.2413468453596685,-0.16158759477851437,0.04365512173534092,0.4474536857611254,-0.2996946533655771,0.05440835249474674,19.940319464201096,0.4999999999999999,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.06,MA-THRESH,DEGROSS,0.01630155606174921,0.45495598411024263,-0.07485239094458307,0.03705215023695494,0.33348301347141873,0.5578229103886712,0.011895115299912051,0.36056400443624953,-0.06955421417679952,0.01903254766460516,0.5079658958264086,-0.07485239094458407,0.02143749455445576,5.041261546290594,0.19012902083053776,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.06,QUANTILE-M,RESPREAD,0.033165475819349144,0.37462829047901275,-0.27417656551079705,0.10065370494845022,0.31846587039868307,0.42337958896214256,0.019194224518449543,0.25912803242065036,-0.1482770600395249,0.04188960256729524,0.4357030786975488,-0.27417656551079717,0.04715760790306689,13.453820781083271,0.5,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.06,QUANTILE-M,DEGROSS,0.013681809134493017,0.37297662293851025,-0.11302960917145233,0.03841483611393371,0.31724771575893657,0.4213695505273719,0.008166307268305362,0.25736730208496,-0.057612133334881355,0.01710323783019385,0.4341634347767518,-0.11302960917145388,0.018944823605462124,5.178855820499442,0.19085663076405165,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.0,MA-THRESH,RESPREAD,0.02734173175773358,0.3250393295370577,-0.2881725950364309,0.09772696911907192,0.25601093209798076,0.38209483653389653,0.013558667782357148,0.20057566654638603,-0.16897665289241104,0.035947596966652284,0.3899322774387768,-0.2881725950364318,0.04414791972112653,16.226418281641635,0.4999999999999999,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.0,MA-THRESH,DEGROSS,0.017743542437320237,0.40719971442116026,-0.09818457670926861,0.045766486531654355,0.3202732277291924,0.4844273952175882,0.013327787698664162,0.3216374968186549,-0.09818457670926861,0.020480313274985562,0.45735943857829436,-0.09616758443619555,0.023321354905694314,5.465979683750116,0.2518162453351022,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,0.0,QUANTILE-M,RESPREAD,0.035602657233026136,0.4004066370064026,-0.26505464186032013,0.09985547908597854,0.3251382773239074,0.4636843040716976,0.021720749550781404,0.28830518039841374,-0.14510693380601725,0.04427015627020814,0.46000101602423915,-0.26505464186032,0.04704530580445665,10.989883131834832,0.49999999999999944,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,0.0,QUANTILE-M,DEGROSS,0.01905061665306662,0.3994580536096503,-0.1415239488755906,0.05043083160426637,0.3242051273740249,0.4627109807320005,0.011854143500973136,0.28733306424722904,-0.07495545237413404,0.023520692227565032,0.4590826797729651,-0.14152394887559228,0.024769096633163956,5.596266473007675,0.25259157160835594,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,-0.06,MA-THRESH,RESPREAD,0.026506621531394048,0.3208844034306125,-0.29171739166057964,0.09590619941797063,0.31858140689492565,0.32907893636121804,0.021820928770832637,0.29794328839190526,-0.15563999004080742,0.029411225922722162,0.3345268921544262,-0.29171739166057764,0.039461517614413744,12.540729425481114,0.4999999999999998,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,0.5,D,-0.06,MA-THRESH,DEGROSS,0.020929586977810777,0.4045582375500435,-0.12312685148290348,0.054933620103471206,0.38332191885476097,0.42467991874842326,0.0202541015029174,0.4003212077444766,-0.10508152613968547,0.021346989293114182,0.4071016644372243,-0.1231268514829047,0.02644778673957604,5.390875132797676,0.31195779370817805,False,"H1,H2,OOS,CAGR",False
SMALL439,0.5,D,-0.06,QUANTILE-M,RESPREAD,0.04067664596906062,0.44690718971376175,-0.26082713916517486,0.1005616759212468,0.4093253649324857,0.4837555986528318,0.029878230742161005,0.3767888391210905,-0.1467481069282801,0.04740221403214817,0.48536151391415255,-0.26082713916517297,0.04961538641920349,8.553916268820686,0.5,False,"H1,H2,OOS,DD,CAGR",False
