panel,MINHOLD,MAXHOLD,cell_gross_mean,control_gross,control_gross_mean,cell_Sharpe,control_Sharpe,cell_MaxDD,control_MaxDD,cell_OOS,control_OOS,control_pass4b,control_fail4b
B135,126,504,0.7503292440096022,0.7499952056769863,0.7503292506630631,1.0617021532090043,1.0715348562211644,-0.19858403614494158,-0.20740179561328842,1.0111684429626422,1.0240150310920364,False,DD
