panel,family,dial,zero_IS,prestated,is_CAGR,is_Sharpe,is_MaxDD,is_minslack,is_L1,is_L2,is_L4,is_L5,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_H1,oos_H2,oos_L3,oos_L4,oos_L5,oos_keep4b,oos_keep4a
B136,FIXED,0.08,False,False,0.0926888123690166,1.0672699895261828,-0.10097426220156747,-0.0830362019549652,0.318263678632534,-0.0830362019549652,0.03137591037452317,-0.012029521644913749,0.11078703385113964,1.2648442241482898,-0.1044286257606385,1.51245571853923,1.0163551542652043,0.3911720932470394,0.09786709408371955,0.003986764163498635,True,True
B136,FIXED,0.1,False,False,0.11907374680758664,1.1535965678409215,-0.11218195745180215,0.014355412793656291,0.3124462903186692,0.0971802879444823,0.020168215124288486,0.014355412793656291,0.13007219242892387,1.2927878651902318,-0.11807522356955846,1.5550970642042778,1.0388203212766343,0.4191157342889814,0.08422049627479958,0.02327192274128287,True,True
B136,FIXED,0.12,False,False,0.1347746697284533,1.169754131794448,-0.13643917348374146,-0.004089000907650825,0.28328024037336286,0.1658639321113713,-0.004089000907650825,0.030056335714522958,0.14446561221722387,1.2941148407965892,-0.14475459034041427,1.5702491328211499,1.0268154197007964,0.42044270989533883,0.05754112950394377,0.03766534252958287,True,False
B136,FIXED,0.16,False,False,0.16223895093019425,1.2219603010475069,-0.15932226663966487,-0.02697209406357423,0.3084833885972179,0.26545680324965937,-0.02697209406357423,0.057520616916263895,0.16248426302177732,1.265068873300137,-0.16947300351918781,1.5143580399080374,1.0266580869902016,0.39139674239888655,0.032822716325170226,0.05568399333413632,True,False
B136,FIXED,0.2,False,False,0.1741299881906535,1.2105707492471085,-0.1780492143158614,-0.04569904173977077,0.28881055953308,0.28720123896250715,-0.04569904173977077,0.06941165417672315,0.1663263982092955,1.1924154910208364,-0.20341864426804412,1.4169246815374605,0.9719288053718242,0.31874336011958604,-0.0011229244236860836,0.05952612852165451,False,False
B136,SELFQ,0.1,True,False,0.12004625710833383,1.1361620505771297,-0.1062239854383904,-0.027938851054147396,0.4003065581834814,-0.027938851054147396,0.026126187137700235,0.015327923094403478,0.10541445636596225,1.3228326798617267,-0.08782935072797071,1.634153561145707,1.084389701099098,0.4491605489604763,0.11446636911638733,-0.0013858133216787527,False,True
B136,SELFQ,0.2,True,False,0.13090755382539787,1.1213259647026697,-0.13487741015183452,-0.0025272375757438847,0.3121564687893418,0.06859856595153002,-0.0025272375757438847,0.026189219811467518,0.117573765148832,1.3270322962800758,-0.1068030517855213,1.6644226432843312,1.0733073988664754,0.4533601653788254,0.09549266805883674,0.010773495461190996,True,True
B136,SELFQ,0.3,True,False,0.1435268318058629,1.1537403160764732,-0.1487658464222389,-0.016415673846148254,0.3330663867682099,0.12317578942457863,-0.016415673846148254,0.038808497791932545,0.12449526761222773,1.3022083324790852,-0.12317670634791855,1.6439424941508454,1.049815485590218,0.4285362015778348,0.07911901349643949,0.01769499792458673,True,False
B136,SELFQ,0.4,True,False,0.1541018959180176,1.1776210281347255,-0.1536580442127634,-0.021307871636672776,0.3463763304645652,0.16560658214426072,-0.021307871636672776,0.04938356190408724,0.13557073184591384,1.3072131568199787,-0.13832365312856876,1.648638998434744,1.044826148169008,0.43354102591872834,0.06397206671578928,0.028770462158272836,True,False
B136,SELFQ,0.5,True,True,0.16168599109184667,1.1903416307681332,-0.16241686005007683,-0.030066687473986192,0.36352082048363477,0.17712662667990786,-0.030066687473986192,0.05696765707791632,0.13862919054221878,1.2601473737595448,-0.15573979974281893,1.5739098349176697,1.020008578872261,0.3864752428582944,0.04655592010153911,0.03182892085457778,True,False
