panel,basis,cap,target,window,fin_bps,CAGR,Sharpe,MaxDD,H1,H2,vol_real,turn,k_mean,k_hi,k_cap_share,lev_share,ex_mean,ex_hi,dCAGR_pp,dMaxDD_pp,dSharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,keep4a,keep4b
U56,B_CONST,0.6,0.08,21,0.0,0.1278276621201082,1.1973232288304119,-0.14406567253730074,1.2953315218567616,1.1182971153420342,0.10511298177213213,2.67809220449957,0.5775583722417363,0.6,0.8095345176523498,0.0,0.5780232535924781,0.6152340765731036,-0.8745448204090511,1.9749153889948357,0.02675666736498261,0.13584801748553366,1.2112961752669396,-0.1440656725373013,1.1826672550829613,False,True
U56,B_CONST,0.6,0.08,21,200.0,0.1278276621201082,1.1973232288304119,-0.14406567253730074,1.2953315218567616,1.1182971153420342,0.10511298177213213,2.67809220449957,0.5775583722417363,0.6,0.8095345176523498,0.0,0.5780232535924781,0.6152340765731036,-0.8745448204090511,1.9749153889948357,0.02675666736498261,0.13584801748553366,1.2112961752669396,-0.1440656725373013,1.1826672550829613,False,True
U56,B_CONST,0.6,0.1,21,0.0,0.13179201958589304,1.1800909073519599,-0.16292758360736015,1.2756596545295895,1.1098769982057413,0.11007620758828746,2.553152465148939,0.5913743060393059,0.6,0.9287159883067236,0.0,0.5918388308668993,0.6229312127058912,-0.4781090738305682,0.08872428198889448,0.009524345886530616,0.14242605428616484,1.1966702839826293,-0.16292758360735982,1.1643103106804666,False,True
U56,B_CONST,0.6,0.1,21,200.0,0.13179201958589304,1.1800909073519599,-0.16292758360736015,1.2756596545295895,1.1098769982057413,0.11007620758828746,2.553152465148939,0.5913743060393059,0.6,0.9287159883067236,0.0,0.5918388308668993,0.6229312127058912,-0.4781090738305682,0.08872428198889448,0.009524345886530616,0.14242605428616484,1.1966702839826293,-0.16292758360735982,1.1643103106804666,False,True
U56,B_CONST,0.6,0.12,21,0.0,0.13307050583330593,1.1680648065257253,-0.16430503175983424,1.263214981331258,1.1016628472788907,0.11239871136277156,2.4782108377969645,0.596173115175357,0.6,0.9642455588036879,0.0,0.5966390204858897,0.6229312127058912,-0.3502604490892791,-0.04902053325851474,-0.0025017549397039485,0.1450017941452395,1.1859320425741504,-0.1643050317598339,1.1519695159188255,False,True
U56,B_CONST,0.6,0.12,21,200.0,0.13307050583330593,1.1680648065257253,-0.16430503175983424,1.263214981331258,1.1016628472788907,0.11239871136277156,2.4782108377969645,0.596173115175357,0.6,0.9642455588036879,0.0,0.5966390204858897,0.6229312127058912,-0.3502604490892791,-0.04902053325851474,-0.0025017549397039485,0.1450017941452395,1.1859320425741504,-0.1643050317598339,1.1519695159188255,False,True
U56,B_CONST,0.75,0.08,21,0.0,0.14833266919685473,1.1991746684275324,-0.15358309897021039,1.2940647865533357,1.116563330772214,0.12154100032743317,3.582024301329315,0.6861709159350774,0.75,0.631212053069485,0.0,0.6865710353611313,0.7617893721984745,1.1759558872656006,1.0231727457038708,0.02860810696210314,0.15596938004508143,1.2159897836390494,-0.1535830989702106,1.1791916379859086,False,True
U56,B_CONST,0.75,0.08,21,200.0,0.14833266919685473,1.1991746684275324,-0.15358309897021039,1.2940647865533357,1.116563330772214,0.12154100032743317,3.582024301329315,0.6861709159350774,0.75,0.631212053069485,0.0,0.6865710353611313,0.7617893721984745,1.1759558872656006,1.0231727457038708,0.02860810696210314,0.15596938004508143,1.2159897836390494,-0.1535830989702106,1.1791916379859086,False,True
U56,B_CONST,0.75,0.1,21,0.0,0.16032938722397572,1.1976439263686263,-0.17743392498240185,1.2956589548908142,1.118624462209288,0.1314241648847325,3.3325427258039633,0.7219479653021705,0.75,0.8095345176523498,0.0,0.7223226283352373,0.7617893721984745,2.3756276899776996,-1.3619098555152753,0.02707736490319701,0.170472727696791,1.2117486712890202,-0.1774339249824025,1.1828072452721725,False,True
U56,B_CONST,0.75,0.1,21,200.0,0.16032938722397572,1.1976439263686263,-0.17743392498240185,1.2956589548908142,1.118624462209288,0.1314241648847325,3.3325427258039633,0.7219479653021705,0.75,0.8095345176523498,0.0,0.7223226283352373,0.7617893721984745,2.3756276899776996,-1.3619098555152753,0.02707736490319701,0.170472727696791,1.2117486712890202,-0.1774339249824025,1.1828072452721725,False,True
