universe,grid,year,d
u56,sleeve,2010,0.08777597709509533
u56,sleeve,2011,0.3243321763795062
u56,sleeve,2012,-0.03380604613239746
u56,sleeve,2013,-0.19970601211973227
u56,sleeve,2014,0.13695120609943112
u56,sleeve,2015,-0.043816416690271365
u56,sleeve,2016,0.03536850369433253
u56,sleeve,2017,-0.05423319742405752
u56,sleeve,2018,-0.04200885001276061
u56,sleeve,2019,0.26085270103768066
u56,sleeve,2020,0.04340339843279861
u56,sleeve,2021,0.0063230092155310835
u56,sleeve,2022,0.1510586159811229
u56,sleeve,2023,-0.11333335176824733
u56,sleeve,2024,0.14657461011145934
u56,sleeve,2025,0.17240125910221238
u56,sleeve,2026,0.10232438920948117
u56,sleeve,2010,0.1810745653991277
u56,sleeve,2011,0.854697792786812
u56,sleeve,2012,-0.1831002448104686
u56,sleeve,2013,-0.5852495058378364
u56,sleeve,2014,0.35086468103291846
u56,sleeve,2015,-0.1477771391132524
u56,sleeve,2016,0.06578910267189042
u56,sleeve,2017,-0.21024749913056828
u56,sleeve,2018,-0.10453616560324008
u56,sleeve,2019,0.638788037152981
u56,sleeve,2020,0.06352204272073769
u56,sleeve,2021,-0.007067458072495869
u56,sleeve,2022,0.3971119248289091
u56,sleeve,2023,-0.2872989124738783
u56,sleeve,2024,0.36523355100086663
u56,sleeve,2025,0.3749816282965117
u56,sleeve,2026,0.2274032628897673
u56,sleeve,2010,0.19676854459262239
u56,sleeve,2011,1.4557315228477714
u56,sleeve,2012,-0.6873822314307709
u56,sleeve,2013,-1.553563453704886
u56,sleeve,2014,0.6801105830040323
u56,sleeve,2015,-0.4588419679671004
u56,sleeve,2016,-0.008793168165050602
u56,sleeve,2017,-0.8205891264697445
u56,sleeve,2018,-0.22662259851554192
u56,sleeve,2019,0.8384119710877407
u56,sleeve,2020,-0.010831247403563005
u56,sleeve,2021,-0.08699476523349237
u56,sleeve,2022,0.8475509133447678
u56,sleeve,2023,-0.6922709067806007
u56,sleeve,2024,0.6568710880143156
u56,sleeve,2025,0.48133278188602424
u56,sleeve,2026,0.21717653545415527
u56,sleeve,2010,-0.032090009034177025
u56,sleeve,2011,1.682902037928891
u56,sleeve,2012,-1.453783536607805
u56,sleeve,2013,-4.952975941681852
u56,sleeve,2014,0.1679856980248403
u56,sleeve,2015,-1.2984759902224876
u56,sleeve,2016,-0.3245933767275607
u56,sleeve,2017,-2.5950528938693456
u56,sleeve,2018,-0.5356964677143117
u56,sleeve,2019,0.031087578735210286
u56,sleeve,2020,-0.6145199019060328
u56,sleeve,2021,-0.5402165918683288
u56,sleeve,2022,1.3552647896195582
u56,sleeve,2023,-1.8037936756295379
u56,sleeve,2024,0.12322798446936623
u56,sleeve,2025,-0.10153663609213393
u56,sleeve,2026,-0.23150852308844083
u56,sleeve,2010,0.07349912665632052
u56,sleeve,2011,0.30873163077177834
u56,sleeve,2012,-0.08442372693011557
u56,sleeve,2013,-0.24087592998120977
u56,sleeve,2014,0.10740121872393293
u56,sleeve,2015,-0.062233006324899476
u56,sleeve,2016,0.004835045198820387
u56,sleeve,2017,-0.08609892279398279
u56,sleeve,2018,-0.056768771490120884
u56,sleeve,2019,0.2389915931888209
u56,sleeve,2020,0.0376512578613426
u56,sleeve,2021,-0.00530420197049164
u56,sleeve,2022,0.14203116772205726
u56,sleeve,2023,-0.1466866801141875
u56,sleeve,2024,0.13138630063010637
u56,sleeve,2025,0.15089537833220956
u56,sleeve,2026,0.08336992994076553
u56,sleeve,2010,0.14817158297578215
u56,sleeve,2011,0.82663263511241
u56,sleeve,2012,-0.31863166780731556
u56,sleeve,2013,-0.7051082356525897
u56,sleeve,2014,0.25958156731357684
u56,sleeve,2015,-0.19852594920782118
u56,sleeve,2016,-0.00880478389574435
u56,sleeve,2017,-0.3006821057751403
u56,sleeve,2018,-0.14771739767155295
u56,sleeve,2019,0.5857899671942193
u56,sleeve,2020,0.047785848887999416
u56,sleeve,2021,-0.03757453711436387
u56,sleeve,2022,0.3722527881155152
u56,sleeve,2023,-0.38637076393625014
u56,sleeve,2024,0.3200777398264989
u56,sleeve,2025,0.3181335090544841
u56,sleeve,2026,0.1817877138448476
u56,sleeve,2010,0.15340004484272218
u56,sleeve,2011,1.4534826263874596
u56,sleeve,2012,-0.9134959410542449
u56,sleeve,2013,-1.8414761242748985
u56,sleeve,2014,0.4573906834338528
u56,sleeve,2015,-0.557839894917314
u56,sleeve,2016,-0.10508988685998055
u56,sleeve,2017,-1.0034174019938134
u56,sleeve,2018,-0.3248325695866683
u56,sleeve,2019,0.7812197219223298
u56,sleeve,2020,-0.04134875857581466
u56,sleeve,2021,-0.14215902998330154
u56,sleeve,2022,0.8132304720301914
u56,sleeve,2023,-0.9119227932178029
u56,sleeve,2024,0.5567948946981134
u56,sleeve,2025,0.3765618206668573
u56,sleeve,2026,0.1607824025164526
u56,sleeve,2010,-0.04628440636709896
u56,sleeve,2011,1.7477445685154827
u56,sleeve,2012,-1.5971291154253566
u56,sleeve,2013,-5.370727364293096
u56,sleeve,2014,-0.06521408362521519
u56,sleeve,2015,-1.3634766165124932
u56,sleeve,2016,-0.35661342370669824
u56,sleeve,2017,-2.7623670076293427
u56,sleeve,2018,-0.6774052380066564
u56,sleeve,2019,0.07361124628775273
u56,sleeve,2020,-0.6311574645818816
u56,sleeve,2021,-0.5829758448807397
u56,sleeve,2022,1.3918625486724872
u56,sleeve,2023,-2.0215108263817503
u56,sleeve,2024,0.01778520456539434
u56,sleeve,2025,-0.20541381500833122
u56,sleeve,2026,-0.23959046611749457
u56,sleeve,2010,0.10542649205176535
u56,sleeve,2011,0.3773668583007176
u56,sleeve,2012,-0.04465796686488299
u56,sleeve,2013,-0.20488927012624103
u56,sleeve,2014,0.21064006825357895
u56,sleeve,2015,-0.037912688991242116
u56,sleeve,2016,0.06739705769700555
u56,sleeve,2017,-0.12867023022550272
u56,sleeve,2018,-0.023629087998567264
u56,sleeve,2019,0.37201133331179737
u56,sleeve,2020,0.05853358736060388
u56,sleeve,2021,-0.003281127530725403
u56,sleeve,2022,0.15579661567126502
u56,sleeve,2023,-0.12427493076706231
u56,sleeve,2024,0.16181123781695472
u56,sleeve,2025,0.2084215543236776
u56,sleeve,2026,0.1737178513947626
u56,sleeve,2010,0.17881778990619046
u56,sleeve,2011,0.9905862735294259
u56,sleeve,2012,-0.243133088926076
u56,sleeve,2013,-0.630189669892254
u56,sleeve,2014,0.4980960593581276
u56,sleeve,2015,-0.1335024609093195
u56,sleeve,2016,0.17379332073910003
u56,sleeve,2017,-0.518482140973958
u56,sleeve,2018,-0.05194965194644728
u56,sleeve,2019,0.896395262048884
u56,sleeve,2020,0.0925075464367544
u56,sleeve,2021,-0.06826117714077462
u56,sleeve,2022,0.4090404072212721
u56,sleeve,2023,-0.33287229875169877
u56,sleeve,2024,0.36800626003289194
u56,sleeve,2025,0.41320315949404773
u56,sleeve,2026,0.34166169507144484
u56,sleeve,2010,0.10752270830310517
u56,sleeve,2011,1.6348723379208367
u56,sleeve,2012,-0.8624347695293897
u56,sleeve,2013,-1.742946017538713
u56,sleeve,2014,0.7529869333105117
u56,sleeve,2015,-0.41454597249911346
u56,sleeve,2016,0.24186812957223225
u56,sleeve,2017,-1.6031297695877136
u56,sleeve,2018,-0.0757883962791579
u56,sleeve,2019,0.9926983500819815
u56,sleeve,2020,-0.004513262869494383
u56,sleeve,2021,-0.31779998687082833
u56,sleeve,2022,0.8685967262739601
u56,sleeve,2023,-0.8480182445835864
u56,sleeve,2024,0.4737720430850594
u56,sleeve,2025,0.42184916638835057
u56,sleeve,2026,0.24981637400870516
u56,sleeve,2010,-0.18592776362006613
u56,sleeve,2011,1.8818942049580776
u56,sleeve,2012,-1.6236820959435905
u56,sleeve,2013,-4.965738398477436
u56,sleeve,2014,-0.001804492733055163
u56,sleeve,2015,-1.0726870117259857
u56,sleeve,2016,0.11953742676643209
u56,sleeve,2017,-3.2586438547565777
u56,sleeve,2018,-0.0357900591408329
u56,sleeve,2019,-0.08496997124371752
u56,sleeve,2020,-0.6170213040479706
u56,sleeve,2021,-1.090027834495859
u56,sleeve,2022,1.3789480802905638
u56,sleeve,2023,-1.9228470820619883
u56,sleeve,2024,-0.17012043938274446
u56,sleeve,2025,-0.18122001011479894
u56,sleeve,2026,-0.1943216780428052
u56,sleeve,2010,0.09467497993595142
u56,sleeve,2011,0.3634830374200837
u56,sleeve,2012,-0.09486667022177264
u56,sleeve,2013,-0.24958943778052856
u56,sleeve,2014,0.17809187827941997
u56,sleeve,2015,-0.05722500028177879
u56,sleeve,2016,0.034214429350838516
u56,sleeve,2017,-0.16942401461332635
u56,sleeve,2018,-0.03834123148223867
u56,sleeve,2019,0.3463459765131647
u56,sleeve,2020,0.054514312296861656
u56,sleeve,2021,-0.021061920184617833
u56,sleeve,2022,0.1472580030311943
u56,sleeve,2023,-0.15320639395320357
u56,sleeve,2024,0.1344588134472795
u56,sleeve,2025,0.18552497394802336
u56,sleeve,2026,0.15070703350292391
u56,sleeve,2010,0.15043289418408012
u56,sleeve,2011,0.9642176035227774
u56,sleeve,2012,-0.3914293399626408
u56,sleeve,2013,-0.7654309331609126
u56,sleeve,2014,0.3929071255466364
u56,sleeve,2015,-0.18687068147719887
u56,sleeve,2016,0.08783677940975887
u56,sleeve,2017,-0.635528239126212
u56,sleeve,2018,-0.09697816743619578
u56,sleeve,2019,0.8257320714609528
u56,sleeve,2020,0.0777894826738672
u56,sleeve,2021,-0.11836115355507548
u56,sleeve,2022,0.38672282697753535
u56,sleeve,2023,-0.43103175338059874
u56,sleeve,2024,0.29384347847713
u56,sleeve,2025,0.3511961046421608
u56,sleeve,2026,0.28501872369232806
u56,sleeve,2010,0.0709706301595302
u56,sleeve,2011,1.6346218483786565
u56,sleeve,2012,-1.1171278198337333
u56,sleeve,2013,-2.0678360998596497
u56,sleeve,2014,0.5077027453062971
u56,sleeve,2015,-0.5150794817452273
u56,sleeve,2016,0.12268290991007558
u56,sleeve,2017,-1.809598891746831
u56,sleeve,2018,-0.17363930192790608
u56,sleeve,2019,0.9191958508814471
u56,sleeve,2020,-0.03782220633726441
u56,sleeve,2021,-0.4123381235623722
u56,sleeve,2022,0.842971404023678
u56,sleeve,2023,-1.063547718002627
u56,sleeve,2024,0.3337041482636296
u56,sleeve,2025,0.3162117742434414
u56,sleeve,2026,0.18498866538190306
u56,sleeve,2010,-0.20273781231533317
u56,sleeve,2011,1.9395444058655855
u56,sleeve,2012,-1.8208335246960186
u56,sleeve,2013,-5.416536947241866
u56,sleeve,2014,-0.28141626273942677
u56,sleeve,2015,-1.132426576143638
u56,sleeve,2016,0.05532571230490013
u56,sleeve,2017,-3.460505758723312
u56,sleeve,2018,-0.1627593465313196
u56,sleeve,2019,-0.051439887092784575
u56,sleeve,2020,-0.6481073582511843
u56,sleeve,2021,-1.2050465452965193
u56,sleeve,2022,1.4382482726456955
u56,sleeve,2023,-2.116179285638767
u56,sleeve,2024,-0.32694253724834943
u56,sleeve,2025,-0.27430942297900096
u56,sleeve,2026,-0.2127969070418403
u56,band,2010,-0.010902476429530461
u56,band,2011,0.0792901840713297
u56,band,2012,-0.05852517741150021
u56,band,2013,0.0
u56,band,2014,-0.010618366950610247
u56,band,2015,0.0026515145417574937
u56,band,2016,-0.0837025500157218
u56,band,2017,0.0
u56,band,2018,0.07721429307035543
u56,band,2019,0.018339607489602727
u56,band,2020,0.0020427672080924886
u56,band,2021,0.0
u56,band,2022,0.09017754875443318
u56,band,2023,0.016453258265766824
u56,band,2024,0.0
u56,band,2025,-0.006929864028312194
u56,band,2026,0.0
u56,band,2010,-0.0011734170828648915
u56,band,2011,0.046396799765024616
u56,band,2012,-0.019415295374971442
u56,band,2013,0.0
u56,band,2014,0.019772279732263476
u56,band,2015,-0.08297971624175504
u56,band,2016,-0.04138179730144853
u56,band,2017,0.0
u56,band,2018,0.08498924667965924
u56,band,2019,0.016981454703169252
u56,band,2020,0.11111239331182698
u56,band,2021,0.0
u56,band,2022,0.2940967233799316
u56,band,2023,-0.0013865709606246668
u56,band,2024,0.0
u56,band,2025,0.04673032218907558
u56,band,2026,0.0
u56,band,2010,0.10458459714987656
u56,band,2011,0.26533868421202844
u56,band,2012,0.006165081693700447
u56,band,2013,0.0
u56,band,2014,0.008085085406774994
u56,band,2015,0.15068347086805667
u56,band,2016,-0.22375298564126345
u56,band,2017,0.0
u56,band,2018,-0.00712288550357415
u56,band,2019,0.10767077537432868
u56,band,2020,0.173228202845779
u56,band,2021,0.028646388592248773
u56,band,2022,0.26968668920781147
u56,band,2023,-0.02146944277411511
u56,band,2024,0.0
u56,band,2025,0.06222974058537756
u56,band,2026,-0.015199099123031079
u56,band,2010,0.1077484076645534
u56,band,2011,0.3096957049161082
u56,band,2012,-0.07118257725513577
u56,band,2013,0.0
u56,band,2014,0.06328680551210275
u56,band,2015,0.041139296702213723
u56,band,2016,-0.12275955491509971
u56,band,2017,0.0
u56,band,2018,0.042066848204385554
u56,band,2019,-0.006038338651827457
u56,band,2020,0.09110566984895829
u56,band,2021,0.0
u56,band,2022,0.10144192488918768
u56,band,2023,0.09890869676991754
u56,band,2024,0.0
u56,band,2025,0.0632198150422747
u56,band,2026,-0.012207636030653779
u56,band,2010,-0.0013437106222725648
u56,band,2011,0.10071435299640673
u56,band,2012,-0.05917997620747745
u56,band,2013,0.0
u56,band,2014,-0.011992654935766178
u56,band,2015,0.015353283974203324
u56,band,2016,-0.07466238895480859
u56,band,2017,0.0
u56,band,2018,0.08760376664876202
u56,band,2019,0.02865619484693216
u56,band,2020,0.002530050819417262
u56,band,2021,0.0
u56,band,2022,0.12883833956477897
u56,band,2023,0.017741034760002217
u56,band,2024,0.0
u56,band,2025,-0.003266064800951929
u56,band,2026,0.0
u56,band,2010,0.015115118517996629
u56,band,2011,0.07054515467319888
u56,band,2012,-0.01982886342390655
u56,band,2013,0.0
u56,band,2014,0.01959234831248413
u56,band,2015,-0.06319837180180687
u56,band,2016,-0.027865415827253104
u56,band,2017,0.0
u56,band,2018,0.1020381486124447
u56,band,2019,0.027460555889651683
u56,band,2020,0.11559023264546209
u56,band,2021,0.0
u56,band,2022,0.3545689584626004
u56,band,2023,0.0032708895383291026
u56,band,2024,0.0
u56,band,2025,0.05301681934753377
u56,band,2026,0.0
u56,band,2010,0.13458820952680806
u56,band,2011,0.31884172960115714
u56,band,2012,0.007692835622389094
u56,band,2013,0.0
u56,band,2014,0.008188147530299283
u56,band,2015,0.18751475176677435
u56,band,2016,-0.20002215506736176
u56,band,2017,0.0
