panel,n,bps,dSharpe,dCAGR,dMaxDD,dVol,dTurn,sat_share,reverse,dOOS_Sharpe,dOOS_CAGR,rev_OOS
B136,5,0,0.11906742847251639,-0.07576936460983386,0.060662739523454134,-0.093613909210445,-13.617319675405405,0.002171552660152009,True,0.16986521982251868,-0.07510319879057681,True
B136,10,0,0.10186200822789071,-0.04681242094947424,0.040289286722354434,-0.05955428150395771,-9.655798641089973,0.011943539630836048,True,0.21279807363654535,-0.033542548588969545,True
B136,20,0,0.059959481113781354,-0.029857016533386016,0.026404645359859757,-0.03540328112784745,-6.044244507927846,0.0249728555917481,True,0.11438840330455458,-0.02606035420328978,True
B136,30,0,0.05629182817778289,-0.019182305195174054,0.02871066200105299,-0.024604235517546327,-4.207586695388345,0.04017372421281216,True,0.10972960193302306,-0.014943097589743104,True
B136,40,0,0.024690717779379145,-0.01673794153325936,0.016918397786420902,-0.018069362714512385,-3.014831255656807,0.07600434310532031,True,0.03813560487218193,-0.017199388469822052,True
B136,60,0,0.020214254884420857,-0.008385910471971902,0.012256480323574181,-0.009841924543073408,-1.4853317661198382,0.13355048859934854,True,0.011404716320030817,-0.01089607572656992,True
B136,5,10,0.15016715043814133,-0.0591701442302921,0.06300912666582148,-0.0935838950252317,-13.617319675405405,0.002171552660152009,True,0.19424030179846818,-0.05808930224020181,True
B136,10,10,0.13155211260670807,-0.03535922627603738,0.03756861827033142,-0.05949044855933225,-9.655798641089973,0.011943539630836048,True,0.23795432674295214,-0.021832477430933306,True
B136,20,10,0.08293346929681589,-0.02276743668790404,0.023641172258818455,-0.0353829811577063,-6.044244507927846,0.0249728555917481,True,0.1349453882045959,-0.0187067788960531,True
B136,30,10,0.07357820111853342,-0.014301148763281812,0.02608676311513125,-0.024581290131697436,-4.207586695388345,0.04017372421281216,True,0.12337821560235773,-0.010179903097266463,True
B136,40,10,0.037468866530145806,-0.013220809983794712,0.014254417974336797,-0.018055186313676974,-3.014831255656807,0.07600434310532031,True,0.04705503914319609,-0.01393396032018801,True
B136,60,10,0.02632764971810342,-0.00666261477428165,0.009890104567191416,-0.009837109267999314,-1.4853317661198382,0.13355048859934854,True,0.01333257141263533,-0.009553001821178908,True
BSTK100,5,0,0.1376496049534074,-0.05188866960225624,0.02625496642325309,-0.07817159409795305,-12.899503828173938,0.016286644951140065,True,0.19736061126495297,-0.04820398207181076,True
BSTK100,10,0,0.1087717002653501,-0.02867722998233546,0.03111032741684716,-0.04606956535815804,-9.244581044790916,0.018458197611292075,True,0.22884964298569177,-0.012898165055352129,True
BSTK100,20,0,0.05599337431609519,-0.017124276454525855,0.012512330315228581,-0.024401329756719298,-4.854035337167355,0.03257328990228013,True,0.10022096553626614,-0.014594031950789343,True
BSTK100,30,0,0.04271340039590421,-0.0095161262188721,0.007026289153935772,-0.014900470680091482,-3.120236838110552,0.06840390879478828,True,0.06913133269794902,-0.008334217498424445,True
BSTK100,40,0,0.024182257080330505,-0.0066570532986722775,0.0024036588083778954,-0.009437027594826147,-1.8337229187122261,0.10640608034744843,True,0.02794439524651282,-0.007890086989566614,True
BSTK100,60,0,4.32337850442277e-05,-0.0034543524906671674,0.0027720763779155444,-0.0031475503473425703,-0.3309958416690293,0.26492942453854507,False,-0.010606972010774873,-0.005335805709712371,False
BSTK100,5,10,0.17392688245322252,-0.03635325367293518,0.02576449144588777,-0.07809900731238271,-12.899503828173938,0.016286644951140065,True,0.2301432746223251,-0.031930077667274404,True
BSTK100,10,10,0.14365173465720638,-0.01780923373633514,0.0303752491122542,-0.046007512982269724,-9.244581044790916,0.018458197611292075,True,0.2607023486691882,-0.0018263727393250662,True
BSTK100,20,10,0.07701749157567195,-0.011437960211500453,0.01201653425091187,-0.024394787725439862,-4.854035337167355,0.03257328990228013,True,0.11852701802338605,-0.008907999914866016,True
BSTK100,30,10,0.057471756321277545,-0.005895538270018097,0.006559484795996884,-0.014887224717469241,-3.120236838110552,0.06840390879478828,True,0.08103741324370728,-0.004932047378652715,True
BSTK100,40,10,0.032923921674316126,-0.004522484790358661,0.002059947792369732,-0.009438767205345436,-1.8337229187122261,0.10640608034744843,True,0.033758122970287685,-0.006059306397644848,True
BSTK100,60,10,0.0009860126367458033,-0.003049091800904291,0.0026756043612018443,-0.003156924256162,-0.3309958416690293,0.26492942453854507,False,-0.011348136375271212,-0.005126551589816231,False
SMALL439,5,0,-0.0063009813503373535,-0.03125117819844525,-0.04380747038779953,-0.1128323631536477,-16.709582511454556,0.004895960832313341,False,-0.15077942281994028,-0.06811337995520228,False
SMALL439,10,0,-0.164251395651007,-0.053354680496585205,-0.07394505714222777,-0.06342583192796666,-10.905492959768571,0.0073439412484700125,False,-0.27879647764211335,-0.0786246775017383,False
SMALL439,20,0,-0.13387154134959478,-0.03541337693013302,-0.07252361381441075,-0.03650688594780671,-7.085820754184505,0.011015911872705019,False,-0.19405780582445475,-0.046809181947951695,False
SMALL439,30,0,-0.08366932496380186,-0.021892549634353164,-0.06983145504864485,-0.025294493491622105,-5.452735354870269,0.017135862913096694,False,-0.162915826759646,-0.0358650148850328,False
SMALL439,40,0,-0.08945737937587817,-0.020128741401403527,-0.06824250582144809,-0.01835046446855626,-4.197504624216611,0.030599755201958383,False,-0.17747595304821062,-0.0351560761782892,False
SMALL439,60,0,-0.09282462785842183,-0.017558892098865186,-0.056081310917814875,-0.010671204515519256,-2.502612636112767,0.07343941248470012,False,-0.1609599507753,-0.02873348043696633,False
SMALL439,5,10,0.015587892573502127,-0.013156387065140107,0.002179597728902527,-0.11276643670034978,-16.709582511454556,0.004895960832313341,True,-0.13225243662467961,-0.04811870331730583,False
SMALL439,10,10,-0.14120866162668894,-0.040842725991015794,-0.08578366311856,-0.06336883005761546,-10.905492959768571,0.0073439412484700125,False,-0.2597770842555895,-0.06551349201087975,False
SMALL439,20,10,-0.11380236013991529,-0.027386524093602427,-0.06501274593587891,-0.036451573567844786,-7.085820754184505,0.011015911872705019,False,-0.174771569574518,-0.03813030280256435,False
SMALL439,30,10,-0.06538594883943072,-0.015854327841692495,-0.07161711758886191,-0.025248606975754123,-5.452735354870269,0.017135862913096694,False,-0.146974905834096,-0.029539321875295732,False
SMALL439,40,10,-0.07398570287089107,-0.015441219737315048,-0.07428095606755092,-0.01831751377162727,-4.197504624216611,0.030599755201958383,False,-0.1647221005200949,-0.030349500186725997,False
SMALL439,60,10,-0.08292222043478026,-0.014695731455435679,-0.05320641373863966,-0.010644232383593605,-2.502612636112767,0.07343941248470012,False,-0.1519902087688435,-0.025674878639886822,False
U56,5,0,0.10853172485455831,-0.07033946194327267,0.04766341121072548,-0.0815226954821623,-10.29806732606917,0.00760043431053203,True,0.14268103726049208,-0.0792196620301131,True
U56,10,0,0.09948022544240853,-0.03432227758430462,0.017040544543557523,-0.04414747194841369,-6.477851359087028,0.038002171552660155,True,0.1076807307583929,-0.04327464122341396,True
U56,20,0,-0.022957363799859243,-0.02719983085853528,0.024504959007698557,-0.020931108443871554,-2.787484739668482,0.12269272529858849,False,-0.023824945737197956,-0.03469356058094597,False
U56,30,0,-0.006054047759372905,-0.012461015856561897,0.01590475230382804,-0.010193381264293588,-1.0762846940116582,0.21498371335504887,False,-0.04126428644130997,-0.02047100435851168,False
U56,40,0,-0.0012996939989708967,-0.003517588070459876,0.007825568728952348,-0.0029321030509535245,-0.21951583994170143,0.4723127035830619,False,-0.02318636239346139,-0.007404305183190685,False
U56,60,0,-0.00024755795081743415,9.516966911427005e-05,3.3306690738754696e-16,0.00010651516853719956,-0.004941665775705317,1.0,False,-0.0013956201727469697,-0.00011828245052369901,False
U56,5,10,0.12773072594592916,-0.057757468719479954,0.056340851334134245,-0.08146462275052527,-10.29806732606917,0.00760043431053203,True,0.1570081673956133,-0.06627617013636522,True
U56,10,10,0.11857175396356623,-0.02670917276193152,0.016634855079850297,-0.0440694502685432,-6.477851359087028,0.038002171552660155,True,0.12289661980408528,-0.03533503329433341,True
U56,20,10,-0.014510376250917112,-0.023835405840474833,0.024336438500836,-0.020898347562252687,-2.787484739668482,0.12269272529858849,False,-0.018822533351464443,-0.03124436427320343,False
U56,30,10,-0.004127147873771664,-0.011161076228064282,0.015931785024120293,-0.010175587652203694,-1.0762846940116582,0.21498371335504887,False,-0.04113954836365852,-0.019119630298496837,False
U56,40,10,-0.001630241497146967,-0.003246911960185672,0.007887424818229571,-0.002922985805641015,-0.21951583994170143,0.4723127035830619,False,-0.023975049084497435,-0.007074471515335912,False
U56,60,10,-0.0001185142616850765,9.973836779209044e-05,-1.1102230246251565e-16,0.00010749617209784845,-0.004941665775705317,1.0,False,-0.0014097865939304288,-0.00012173924427605343,False
