panel,p,L,draw,Sharpe,MaxDD
U56,1.0,63,4,0.9647040397355596,-0.20583424463438427
U56,1.0,63,5,1.0909442346932183,-0.1887476402062096
U56,1.0,63,6,0.9535909660639439,-0.19818862759291467
U56,1.0,63,7,0.9890174994382972,-0.1919282526751388
U56,1.0,63,8,1.068151279103359,-0.19005524510737237
U56,1.0,63,9,1.010612974109806,-0.1926187491426028
U56,1.0,63,10,0.975984471268967,-0.21209546372024968
U56,1.0,63,11,0.9854027680986596,-0.19311853106194243
U56,1.0,126,0,1.0059816999934303,-0.20535176578820669
U56,1.0,126,1,1.004316867392408,-0.18915888004566483
U56,1.0,126,2,1.0547724038955177,-0.19156980957562486
U56,1.0,126,3,1.0363915489802842,-0.20577127589020727
U56,1.0,126,4,0.972533497550061,-0.20425895561019436
U56,1.0,126,5,1.040276720426017,-0.19162083608948632
U56,1.0,126,6,0.9128604534651555,-0.19099861248610828
U56,1.0,126,7,1.0769808398392682,-0.19371246437376877
U56,1.0,126,8,0.9973818427191986,-0.21716579948508985
U56,1.0,126,9,1.0762022270822846,-0.19214452106440794
U56,1.0,126,10,0.9771497718473816,-0.20159323268879392
U56,1.0,126,11,0.9812233715848923,-0.19153449911886378
U56,1.0,252,0,0.9962613341297664,-0.19627395134740233
U56,1.0,252,1,1.022826090463568,-0.18911200377066095
U56,1.0,252,2,0.9314080163079266,-0.2252650047072683
U56,1.0,252,3,0.9680872362929235,-0.18675458286594715
U56,1.0,252,4,1.05793339909855,-0.19494606484280175
U56,1.0,252,5,1.0333498710177176,-0.19995342742309896
U56,1.0,252,6,1.038080627321722,-0.18791680556090218
U56,1.0,252,7,0.9677440938384905,-0.2006927711852733
U56,1.0,252,8,1.0438967254859048,-0.1928870676282196
U56,1.0,252,9,1.0161703226285728,-0.19118699246056114
U56,1.0,252,10,1.0475651591667492,-0.19998471888002178
U56,1.0,252,11,1.0385082733208055,-0.19460816442135043
U56,1.5,20,0,0.92184070290347,-0.23754654326996227
U56,1.5,20,1,0.9250198691892061,-0.22294053809867975
U56,1.5,20,2,1.0819670361578506,-0.19378288110104358
U56,1.5,20,3,0.8401514172860305,-0.27663046723373863
U56,1.5,20,4,0.9853859126754482,-0.19926760740258653
U56,1.5,20,5,0.8469717607141358,-0.21044605552278972
U56,1.5,20,6,0.8530650192652118,-0.20002249608293055
U56,1.5,20,7,0.9106392021656983,-0.23346411492417907
U56,1.5,20,8,1.014171148507381,-0.19810053709680875
U56,1.5,20,9,0.9532058628471615,-0.20804938772658543
U56,1.5,20,10,0.8360296749574153,-0.18764927533428633
U56,1.5,20,11,0.8900461284956288,-0.20027473574982502
U56,1.5,63,0,0.8387895720668002,-0.22890682557439657
U56,1.5,63,1,0.9940023966390183,-0.2172613627950586
U56,1.5,63,2,0.8254779033131799,-0.2193020258108127
U56,1.5,63,3,1.0198124477577941,-0.19457417071870198
U56,1.5,63,4,0.9526806389854505,-0.20854171453755388
U56,1.5,63,5,0.9077806207613239,-0.1969891717434875
U56,1.5,63,6,0.9069594406221322,-0.20194402537169276
U56,1.5,63,7,0.8454647592646326,-0.2334164997504179
U56,1.5,63,8,0.944683792152435,-0.1883270571271929
U56,1.5,63,9,0.8913021102819237,-0.24200706630421642
U56,1.5,63,10,0.8935001746792105,-0.20568920333780927
U56,1.5,63,11,0.8806303357018577,-0.20190517328486346
U56,1.5,126,0,0.9126728587758228,-0.20978585306018982
U56,1.5,126,1,0.8612307329206796,-0.22033701838249398
U56,1.5,126,2,1.0030301210184338,-0.23372911456207213
U56,1.5,126,3,0.9683976504726456,-0.21149628811586585
U56,1.5,126,4,0.870343459707585,-0.24416070940102608
U56,1.5,126,5,0.8387135821666974,-0.19882503998808698
U56,1.5,126,6,1.029542889368695,-0.2058494889160024
U56,1.5,126,7,0.8825305502965468,-0.2118645691078559
U56,1.5,126,8,0.9887392603625709,-0.2105554893914514
U56,1.5,126,9,0.9377436198437157,-0.20288421448406402
U56,1.5,126,10,0.9278994337440124,-0.19021938199152288
U56,1.5,126,11,0.8683483352808922,-0.19910249900370525
U56,1.5,252,0,0.9545264081148298,-0.20793369730061806
U56,1.5,252,1,0.85620242882256,-0.2155492562026039
U56,1.5,252,2,0.9292242415128305,-0.21735984825066101
U56,1.5,252,3,0.9484707108301501,-0.21486640785565148
U56,1.5,252,4,1.0163287305364188,-0.21163999850165982
U56,1.5,252,5,1.0095651984321297,-0.2003428777778281
U56,1.5,252,6,0.8939916485711854,-0.2147941745880525
U56,1.5,252,7,1.0019798138424714,-0.19759255419308186
U56,1.5,252,8,0.9942151909220738,-0.212783890095813
U56,1.5,252,9,0.8286777738121762,-0.2018453650383194
U56,1.5,252,10,0.9091022909195481,-0.19562762681241097
U56,1.5,252,11,0.8815220909627833,-0.2062445338513137
U56,2.0,20,0,0.7912277595459283,-0.3812714414642817
U56,2.0,20,1,0.7265576501885788,-0.23674429316713952
U56,2.0,20,2,0.8434297237700229,-0.21445886790333002
U56,2.0,20,3,0.8422868452248655,-0.22463944050421836
U56,2.0,20,4,0.8231707631014334,-0.20107521105212622
U56,2.0,20,5,0.8326451461360215,-0.22760862021203854
U56,2.0,20,6,0.9447237780244001,-0.22820818817527766
U56,2.0,20,7,0.8412894181935487,-0.20496566332018817
U56,2.0,20,8,0.965699494802788,-0.2051858083470064
U56,2.0,20,9,0.9794385623461638,-0.19223492973541323
U56,2.0,20,10,0.8221597744526549,-0.2237452331375902
U56,2.0,20,11,0.8277350325613737,-0.22621176889017103
U56,2.0,63,0,0.9119846009638367,-0.1808176810506854
U56,2.0,63,1,0.9751553043976612,-0.2039260028907547
U56,2.0,63,2,0.86069161832606,-0.23917572157247569
U56,2.0,63,3,0.9090167323312891,-0.19464324873524297
U56,2.0,63,4,0.9366367330735156,-0.2115249588292657
U56,2.0,63,5,0.6952881876691204,-0.3604522066892858
U56,2.0,63,6,0.9713225667201417,-0.2151373059759305
U56,2.0,63,7,0.7707263194225514,-0.2526886214549867
U56,2.0,63,8,0.960404106402923,-0.18303452623700323
U56,2.0,63,9,0.859349374636812,-0.21439594172243392
U56,2.0,63,10,0.798256327050516,-0.24034662271518337
U56,2.0,63,11,0.8806118050927486,-0.2401024528247031
U56,2.0,126,0,0.774461794182353,-0.240082014408177
U56,2.0,126,1,0.8421566107211121,-0.21818966917649985
U56,2.0,126,2,0.8646700015808627,-0.19303107339972758
U56,2.0,126,3,0.8596252168548044,-0.21495387337290162
U56,2.0,126,4,0.8268072146508063,-0.21168454632252087
U56,2.0,126,5,0.9261661528018426,-0.20015403600874326
U56,2.0,126,6,0.7906021066737651,-0.23225754695663048
U56,2.0,126,7,0.9599510857958261,-0.266591030464969
U56,2.0,126,8,0.874973124432998,-0.25798557654689314
U56,2.0,126,9,0.874283497402378,-0.23555302872166684
U56,2.0,126,10,0.8408038903962057,-0.18817259516544582
U56,2.0,126,11,0.9435348538525412,-0.20785113174662972
U56,2.0,252,0,0.866467736425184,-0.22310820154919608
U56,2.0,252,1,0.8488397440270807,-0.22046292058147066
U56,2.0,252,2,0.8666970092376569,-0.2084306276748652
U56,2.0,252,3,0.9130884447385775,-0.2224152899974573
U56,2.0,252,4,0.8675683000751104,-0.24372286430038403
U56,2.0,252,5,0.876221726574459,-0.2347892061391449
U56,2.0,252,6,0.9054138698576351,-0.20858113371496356
U56,2.0,252,7,0.9066526697538773,-0.25373506852468586
U56,2.0,252,8,0.8872659262343667,-0.23928825424893874
U56,2.0,252,9,0.9046068240185785,-0.20360001776942827
U56,2.0,252,10,0.9120831874428501,-0.22235781671981236
U56,2.0,252,11,0.7621309438323411,-0.2874428181837245
B136,0.0,20,0,1.0653720113403455,-0.20740187631179008
B136,0.0,20,1,1.0653720113403455,-0.20740187631179008
B136,0.0,20,2,1.0653720113403455,-0.20740187631179008
B136,0.0,20,3,1.0653720113403455,-0.20740187631179008
B136,0.0,20,4,1.0653720113403455,-0.20740187631179008
B136,0.0,20,5,1.0653720113403455,-0.20740187631179008
B136,0.0,20,6,1.0653720113403455,-0.20740187631179008
B136,0.0,20,7,1.0653720113403455,-0.20740187631179008
B136,0.0,20,8,1.0653720113403455,-0.20740187631179008
B136,0.0,20,9,1.0653720113403455,-0.20740187631179008
B136,0.0,20,10,1.0653720113403455,-0.20740187631179008
B136,0.0,20,11,1.0653720113403455,-0.20740187631179008
B136,0.0,63,0,1.0653720113403455,-0.20740187631179008
B136,0.0,63,1,1.0653720113403455,-0.20740187631179008
B136,0.0,63,2,1.0653720113403455,-0.20740187631179008
B136,0.0,63,3,1.0653720113403455,-0.20740187631179008
B136,0.0,63,4,1.0653720113403455,-0.20740187631179008
B136,0.0,63,5,1.0653720113403455,-0.20740187631179008
B136,0.0,63,6,1.0653720113403455,-0.20740187631179008
B136,0.0,63,7,1.0653720113403455,-0.20740187631179008
B136,0.0,63,8,1.0653720113403455,-0.20740187631179008
B136,0.0,63,9,1.0653720113403455,-0.20740187631179008
B136,0.0,63,10,1.0653720113403455,-0.20740187631179008
B136,0.0,63,11,1.0653720113403455,-0.20740187631179008
B136,0.0,126,0,1.0653720113403455,-0.20740187631179008
B136,0.0,126,1,1.0653720113403455,-0.20740187631179008
B136,0.0,126,2,1.0653720113403455,-0.20740187631179008
B136,0.0,126,3,1.0653720113403455,-0.20740187631179008
B136,0.0,126,4,1.0653720113403455,-0.20740187631179008
B136,0.0,126,5,1.0653720113403455,-0.20740187631179008
B136,0.0,126,6,1.0653720113403455,-0.20740187631179008
B136,0.0,126,7,1.0653720113403455,-0.20740187631179008
B136,0.0,126,8,1.0653720113403455,-0.20740187631179008
B136,0.0,126,9,1.0653720113403455,-0.20740187631179008
B136,0.0,126,10,1.0653720113403455,-0.20740187631179008
B136,0.0,126,11,1.0653720113403455,-0.20740187631179008
B136,0.0,252,0,1.0653720113403455,-0.20740187631179008
B136,0.0,252,1,1.0653720113403455,-0.20740187631179008
B136,0.0,252,2,1.0653720113403455,-0.20740187631179008
B136,0.0,252,3,1.0653720113403455,-0.20740187631179008
B136,0.0,252,4,1.0653720113403455,-0.20740187631179008
B136,0.0,252,5,1.0653720113403455,-0.20740187631179008
B136,0.0,252,6,1.0653720113403455,-0.20740187631179008
B136,0.0,252,7,1.0653720113403455,-0.20740187631179008
B136,0.0,252,8,1.0653720113403455,-0.20740187631179008
B136,0.0,252,9,1.0653720113403455,-0.20740187631179008
B136,0.0,252,10,1.0653720113403455,-0.20740187631179008
B136,0.0,252,11,1.0653720113403455,-0.20740187631179008
B136,0.5,20,0,1.0067522884773557,-0.2216750580824025
B136,0.5,20,1,1.0102330911509287,-0.22232662085183164
B136,0.5,20,2,1.0250912717292264,-0.200022683190761
B136,0.5,20,3,1.0256219634316546,-0.20345367235128686
B136,0.5,20,4,1.0274574273327148,-0.2055008381791006
B136,0.5,20,5,1.0079916552375066,-0.1984238225483388
B136,0.5,20,6,1.031080126882401,-0.21531457254019382
B136,0.5,20,7,1.021329502967111,-0.19201959747824737
B136,0.5,20,8,1.0157283878600731,-0.2255831540073614
B136,0.5,20,9,1.0047951843496887,-0.20804229440753919
B136,0.5,20,10,1.0159942563010471,-0.21411755332605287
B136,0.5,20,11,1.0157403857030092,-0.21606768034725365
B136,0.5,63,0,1.0250723358084577,-0.19556684214844755
B136,0.5,63,1,1.0088831662353352,-0.21755693369332985
B136,0.5,63,2,1.022784318371625,-0.21303137028383146
B136,0.5,63,3,1.023111330063358,-0.20429544968986313
B136,0.5,63,4,1.0277921388035902,-0.20750400968858118
B136,0.5,63,5,1.0199009455351051,-0.21029440938443855
B136,0.5,63,6,1.0492823380901894,-0.20786250459937405
B136,0.5,63,7,1.0410517709643874,-0.19322235425385947
B136,0.5,63,8,1.0108906048140716,-0.2023789273229355
B136,0.5,63,9,1.0167528096113128,-0.20583657671176636
B136,0.5,63,10,1.0246585046848475,-0.20847260751509678
B136,0.5,63,11,1.0143665938924564,-0.20340090422074497
B136,0.5,126,0,1.0220872498529026,-0.2095580142095278
B136,0.5,126,1,1.0265931784814928,-0.20766873623430293
B136,0.5,126,2,1.0098491196336634,-0.20362907146582132
B136,0.5,126,3,1.004351444353272,-0.2045299647040516
B136,0.5,126,4,1.0399507224240687,-0.20267300967883162
B136,0.5,126,5,1.0355046615011332,-0.20529012665107915
B136,0.5,126,6,1.0244991128400502,-0.2086345544139575
B136,0.5,126,7,1.043034709901285,-0.20619624099938594
B136,0.5,126,8,1.030246762297215,-0.19565614593906144
B136,0.5,126,9,1.026704027929208,-0.21744779321165575
B136,0.5,126,10,1.0278428833774902,-0.21284201862665597
B136,0.5,126,11,1.0253863114806099,-0.20162804681377933
B136,0.5,252,0,1.0175050427486765,-0.20557223314435302
B136,0.5,252,1,1.03796048872138,-0.200272044483913
B136,0.5,252,2,1.034058435051603,-0.20734842169606793
B136,0.5,252,3,1.0292052915180872,-0.21293388587861084
B136,0.5,252,4,1.0492639249097482,-0.20341415447666977
B136,0.5,252,5,1.0081597403352713,-0.21903438941553122
B136,0.5,252,6,1.0170994393149844,-0.21060148118874
B136,0.5,252,7,1.0059738954166384,-0.20700515985544632
B136,0.5,252,8,1.023397185351501,-0.20383860941712129
B136,0.5,252,9,1.0242511098679898,-0.20948105081110002
B136,0.5,252,10,1.023107169203401,-0.20035783169546206
B136,0.5,252,11,1.024185501934109,-0.2139886577685055
B136,1.0,20,0,0.985730640044123,-0.2215492701981202
B136,1.0,20,1,0.9974222646138874,-0.21129137289691946
B136,1.0,20,2,0.9445341596441156,-0.20706520849594912
B136,1.0,20,3,0.9978523242259077,-0.20288858979531665
B136,1.0,20,4,0.9136657623418778,-0.23379754463084246
B136,1.0,20,5,0.9730027272844877,-0.21806308137753594
B136,1.0,20,6,0.929403820157614,-0.21988390269414826
B136,1.0,20,7,0.9850143862118684,-0.21388657179074388
B136,1.0,20,8,0.9681664311722594,-0.21392118859701026
B136,1.0,20,9,0.9633745713557493,-0.23220878120973576
B136,1.0,20,10,0.9852186672927402,-0.20022049024190325
B136,1.0,20,11,0.9778912412509198,-0.201990708740726
B136,1.0,63,0,0.9653824563330596,-0.19071486838886464
B136,1.0,63,1,0.9525636136480561,-0.19397611641875734
B136,1.0,63,2,0.9649416302040381,-0.19028601661962707
B136,1.0,63,3,0.9540071929396577,-0.19167506639266307
B136,1.0,63,4,0.9855389376989616,-0.18916331520840446
B136,1.0,63,5,0.9784899814717533,-0.20257447945822848
B136,1.0,63,6,0.9549534988069254,-0.19506731385214104
B136,1.0,63,7,1.0180838917796602,-0.19236403489874976
B136,1.0,63,8,0.9947059558273943,-0.21577347418107906
B136,1.0,63,9,0.9999186196341089,-0.2023535375038894
B136,1.0,63,10,0.9771006743860375,-0.2228841019825587
B136,1.0,63,11,0.9491655164096079,-0.22946114032997011
B136,1.0,126,0,1.0155547401192424,-0.19281115181691066
B136,1.0,126,1,1.0047638078446421,-0.19326449752595898
B136,1.0,126,2,1.034322904821138,-0.19774186429921614
B136,1.0,126,3,1.0161174506094255,-0.1902750268946587
B136,1.0,126,4,0.9841450861086896,-0.2157478418987936
B136,1.0,126,5,0.9252404186798752,-0.20322602276447255
B136,1.0,126,6,0.9544701286911763,-0.21222277315437243
B136,1.0,126,7,0.9834163390746554,-0.20549908929734928
B136,1.0,126,8,1.0108939354209363,-0.19442849170631105
B136,1.0,126,9,0.9589888576267809,-0.20473319741602924
B136,1.0,126,10,0.9633142515104594,-0.20779946097135926
B136,1.0,126,11,0.960168858463185,-0.2125746856262588
B136,1.0,252,0,0.9570678327914063,-0.21321008567219168
B136,1.0,252,1,1.0138622343076382,-0.19572753724394765
B136,1.0,252,2,0.9878987080021154,-0.20533443939153795
B136,1.0,252,3,1.0101122574083286,-0.21270218627916515
B136,1.0,252,4,0.9501096750761744,-0.1942262774868363
B136,1.0,252,5,0.9966025311243427,-0.19985309639180215
B136,1.0,252,6,0.9697350452698453,-0.20932450945656145
B136,1.0,252,7,0.9406429409113591,-0.2064335242074289
B136,1.0,252,8,1.005152709012918,-0.21559075744451028
B136,1.0,252,9,0.9555606645499015,-0.20918332045939303
B136,1.0,252,10,0.9706946792141163,-0.21171329165696473
B136,1.0,252,11,0.9720128942379268,-0.22275896943388884
B136,1.5,20,0,0.8966076084627621,-0.18816182064252207
B136,1.5,20,1,0.9190215787043136,-0.19059411315585173
B136,1.5,20,2,0.9217064545305308,-0.1853022697058211
B136,1.5,20,3,0.9544157058086651,-0.18314503744903265
B136,1.5,20,4,0.8711242097925495,-0.2041852492743237
B136,1.5,20,5,0.850882516172343,-0.21554790270895674
B136,1.5,20,6,0.8715887321200801,-0.23162121690989756
B136,1.5,20,7,0.8494662244832205,-0.24761440697227655
B136,1.5,20,8,0.8638046420045317,-0.221451169870706
B136,1.5,20,9,0.9108038684007103,-0.23318001274329092
B136,1.5,20,10,0.9604395283518864,-0.20160270263991142
B136,1.5,20,11,0.9216245450779845,-0.21480883301363585
B136,1.5,63,0,0.93060358989561,-0.19879309210099994
B136,1.5,63,1,0.9587081331886117,-0.18842704370434205
B136,1.5,63,2,0.941638356964384,-0.20040079611154804
B136,1.5,63,3,0.9288430739007423,-0.2403251578252268
B136,1.5,63,4,0.9419234271727296,-0.23522232374379126
B136,1.5,63,5,0.9696891951840645,-0.2398529137681411
B136,1.5,63,6,0.9417473067594243,-0.1996338498532796
B136,1.5,63,7,0.9259481014413327,-0.23487596558351187
B136,1.5,63,8,0.9611275964950087,-0.1820478973801104
B136,1.5,63,9,0.927735563674411,-0.24836524639440982
B136,1.5,63,10,0.9542623707441915,-0.24556722614928317
B136,1.5,63,11,0.9457887854517595,-0.1968614819446246
B136,1.5,126,0,0.9251509264637832,-0.22306705953005868
B136,1.5,126,1,0.9799824096191945,-0.20237261535241124
B136,1.5,126,2,0.9030313874852217,-0.20951424616054248
B136,1.5,126,3,0.9032426509336832,-0.21445537211818233
B136,1.5,126,4,0.9102062752642535,-0.2112310420417005
B136,1.5,126,5,0.9030919230387987,-0.2014726011675665
B136,1.5,126,6,0.8783169889044892,-0.198554177189037
B136,1.5,126,7,0.9154077586765712,-0.20773820841905788
B136,1.5,126,8,0.9140404216871914,-0.19995451163585598
B136,1.5,126,9,0.9303044503380326,-0.21240874956835998
B136,1.5,126,10,0.9281691730846119,-0.2079414859162515
B136,1.5,126,11,0.9812737130463081,-0.19043605658001195
B136,1.5,252,0,0.9817777660383682,-0.23404640628876827
B136,1.5,252,1,0.9099891752086163,-0.18504579963214374
B136,1.5,252,2,0.9344770657229192,-0.20675785556952342
B136,1.5,252,3,0.8900606449125213,-0.20857862443151742
B136,1.5,252,4,0.9456966018786649,-0.22658885685364227
B136,1.5,252,5,0.9885400892487533,-0.20436402598292525
B136,1.5,252,6,0.9698202299350983,-0.23424214657680342
B136,1.5,252,7,0.8975953224646327,-0.19953599213953677
B136,1.5,252,8,0.9503973223214662,-0.24001926056534506
B136,1.5,252,9,0.8916205148996933,-0.19905782850994702
B136,1.5,252,10,0.9312204917538827,-0.22942827115655995
B136,1.5,252,11,0.9246277214745067,-0.22760076100366444
B136,2.0,20,0,0.8708717119111442,-0.2096059439723693
B136,2.0,20,1,0.8825041094995574,-0.22212387475758888
B136,2.0,20,2,0.8139291836828974,-0.2573816202907653
B136,2.0,20,3,0.8825179310494478,-0.23740995520888286
B136,2.0,20,4,0.8659802522607744,-0.22484924516749027
B136,2.0,20,5,0.873510227022747,-0.2510568409866055
B136,2.0,20,6,0.8760791295639002,-0.20120256441372464
B136,2.0,20,7,0.8411012599764103,-0.2720888900592885
B136,2.0,20,8,0.9156962211361821,-0.20856266867855877
B136,2.0,20,9,0.8340510132716243,-0.2528289089655683
B136,2.0,20,10,0.8435457780442192,-0.2353426165593534
B136,2.0,20,11,0.8307661879391299,-0.19623683684385007
B136,2.0,63,0,0.9548909433013818,-0.1914253540227281
B136,2.0,63,1,0.8898021957310761,-0.23288703984607495
B136,2.0,63,2,0.8269378549475284,-0.23721769398162795
B136,2.0,63,3,0.8801354065650544,-0.20540634691839632
B136,2.0,63,4,0.8324681113520724,-0.24458787937710413
B136,2.0,63,5,0.8183762523742815,-0.2435406589640413
B136,2.0,63,6,0.9135151680146174,-0.2208148817758775
B136,2.0,63,7,0.9819143551061231,-0.19243105342261657
B136,2.0,63,8,0.7185392922928541,-0.2381483795922239
B136,2.0,63,9,0.9083838164526309,-0.2392056014607472
B136,2.0,63,10,0.8463734613884392,-0.26822051792971513
B136,2.0,63,11,0.950085324338455,-0.23760512532578892
B136,2.0,126,0,0.8681943293122945,-0.18823245170631697
B136,2.0,126,1,0.8545139166749951,-0.23922128597884618
B136,2.0,126,2,0.8546867795164219,-0.1926330239547306
B136,2.0,126,3,0.8580014123481015,-0.2033931739558209
B136,2.0,126,4,0.9031076294968531,-0.19039614842917552
B136,2.0,126,5,0.7797945897529631,-0.2358406357120958
B136,2.0,126,6,0.846248064721592,-0.20448655562720008
B136,2.0,126,7,0.8284263304678587,-0.22395853246102182
B136,2.0,126,8,1.0294651768626093,-0.23278954025489962
B136,2.0,126,9,0.8641550271043857,-0.22520794493220497
B136,2.0,126,10,0.8205014580595241,-0.24402871276637894
