panel,kind,alloc,cost,chooser,B,L,isStat,oCAGR,oSharpe,oMaxDD,base_oSharpe,base_oCAGR,base_oMaxDD,spy_oSharpe,spy_oCAGR,spy_oMaxDD,frozen075_oSharpe,frozen075_oCAGR,frozen100_oSharpe,frozen100_oCAGR,p4b_oos,p4b,p4a
U56,VOL,SCALE,0,C_ISSHARPE,0.06,120,1.1724837510475632,0.09796410069463568,1.2126888688683397,-0.1395359953168237,1.3012453352065745,0.09651574458861623,-0.12029812214763824,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.3012453352065745,0.09651574458861623,1.3004188149455909,0.1293747247195809,False,False,False
U56,VOL,SCALE,0,C_ISCALMAR,0.06,120,1.1318262033462412,0.09796410069463568,1.2126888688683397,-0.1395359953168237,1.3012453352065745,0.09651574458861623,-0.12029812214763824,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.3012453352065745,0.09651574458861623,1.3004188149455909,0.1293747247195809,False,False,False
U56,VOL,SCALE,10,C_ISSHARPE,0.06,120,1.1438504560266884,0.09554300666161653,1.1849636902715066,-0.1399607069252714,1.2767122316543114,0.09455896847608769,-0.12054941914043871,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.2767122316543114,0.09455896847608769,1.2760185412281244,0.12670148748914545,False,False,False
U56,VOL,SCALE,10,C_ISCALMAR,0.06,120,1.0788783040692875,0.09554300666161653,1.1849636902715066,-0.1399607069252714,1.2767122316543114,0.09455896847608769,-0.12054941914043871,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.2767122316543114,0.09455896847608769,1.2760185412281244,0.12670148748914545,False,False,False
U56,VOL,SCALE,25,C_ISSHARPE,0.06,120,1.100858083030069,0.09192103841158472,1.1433293168586118,-0.14059760940970645,1.2398733886368856,0.09163013641609163,-0.12092630671374771,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.2398733886368856,0.09163013641609163,1.2393793945502616,0.12270310220667491,False,False,False
U56,VOL,SCALE,25,C_ISCALMAR,0.06,120,0.9844661361389692,0.09192103841158472,1.1433293168586118,-0.14059760940970645,1.2398733886368856,0.09163013641609163,-0.12092630671374771,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.2398733886368856,0.09163013641609163,1.2393793945502616,0.12270310220667491,False,False,False
U56,VOL,SCALE,50,C_ISSHARPE,0.06,120,1.0291078217465062,0.08591013023057381,1.0738301869778524,-0.1416586737715807,1.1783814389985978,0.08676558828999292,-0.1215542982343576,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.1783814389985978,0.08676558828999292,1.1782213798635122,0.11606960208680461,False,False,False
U56,VOL,SCALE,50,C_ISCALMAR,0.06,120,0.846808759312226,0.08591013023057381,1.0738301869778524,-0.1416586737715807,1.1783814389985978,0.08676558828999292,-0.1215542982343576,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.1783814389985978,0.08676558828999292,1.1782213798635122,0.11606960208680461,False,False,False
U56,VOL,FILL,0,C_ISSHARPE,0.06,120,1.196242796725908,0.1363533672794932,1.1316415698029143,-0.18054606806382856,1.3012453352065745,0.09651574458861623,-0.12029812214763824,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.2349159072787463,0.13788502585942752,1.2340514339272795,0.18483092912762467,True,True,False
U56,VOL,FILL,0,C_ISCALMAR,0.12,120,1.2127960879482556,0.18376941682890768,1.2293600014453006,-0.22996739043848824,1.3012453352065745,0.09651574458861623,-0.12029812214763824,0.8750760816641813,0.15286966214114894,-0.33717256724185307,1.2349159072787463,0.13788502585942752,1.2340514339272795,0.18483092912762467,False,False,False
