panel,src,t,L,d,cost,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isCAGR,isSharpe,isMaxDD,keep4a,keep4b,keep4a_oos,keep4b_oos,keep4b_is,is_legs,F_L1_H1,F_L2_H2,F_L4_DD,F_L5_CAGR,O_L1_H1,O_L2_H2,O_L4_DD,O_L5_CAGR,mean_gross,mean_gross_oos,turnover,twin_k,twin_k_oos,twin_match_err,twin_match_err_oos,twSharpe,twMaxDD,twCAGR,twoSharpe,twoMaxDD,twoCAGR,tw_keep4a,tw_keep4b,tw_keep4a_oos,tw_keep4b_oos,dSharpe,dMaxDD,odSharpe,odMaxDD
U56,PANEL,0.08,10,0,25.0,0.08992306556300322,1.0336653685503545,-0.12685170718916372,1.0855270786845757,0.9858696460547015,0.09883043458198748,1.118647680228296,-0.12685170718916394,0.07918679622404956,0.9284999119913863,-0.09961852349791289,False,False,False,False,False,2,True,True,True,False,True,True,True,False,0.7032643985357265,0.7135659227183135,5.730806872341529,0.7030090608583461,0.7132779746919733,1.1102230246251565e-16,0.0,1.108183776197005,-0.21250468990974558,0.12226390068228676,1.1161127978955743,-0.2153520082013971,0.12859352009149783,False,False,False,False,-0.07451840764665052,0.08565298272058186,0.0025348823327218106,0.08850030101223316
U56,PANEL,0.08,10,0,50.0,0.07441120389676081,0.8676403662425689,-0.12877607286600157,0.9214636749288089,0.8178342925219794,0.08331203171902146,0.9551589443516993,-0.12877607286600123,0.06368413782839255,0.7593178641564021,-0.11558117380044497,False,False,False,False,False,2,False,False,True,False,True,True,True,False,0.7032643985357265,0.7135659227183135,5.730806872341529,0.7030090608583461,0.7132779746919733,1.1102230246251565e-16,0.0,1.0902745842218888,-0.2128586138475943,0.12007427926301784,1.0981781688065029,-0.2157077858245975,0.126287668368966,False,False,False,False,-0.22263421797931993,0.08408254098159273,-0.14301922445480353,0.08693171295859625
U56,PANEL,0.08,40,0,0.0,0.10272900695127052,1.190747831669899,-0.14103807785763023,1.2509113709975253,1.1354566081739845,0.1124806109843226,1.2805174996767659,-0.14103807785763,0.09098381641910702,1.0790250000485924,-0.08978996712051268,False,False,False,True,False,3,True,True,True,False,True,True,True,True,0.6648639163528478,0.6760281331921146,2.085458471724557,0.664589773012259,0.6757180494826254,1.1102230246251565e-16,1.1102230246251565e-16,1.1260282235582186,-0.20144205124425585,0.11759437753866808,1.1341062082822047,-0.2045540462602944,0.12394781738902694,False,True,False,False,0.06471960811168032,0.06040397338662562,0.14641129139456122,0.06351596840266438
U56,PANEL,0.08,40,0,10.0,0.10043191839718557,1.1661806600546896,-0.1416337214858453,1.2264136281564688,1.110789056056629,0.11019532424690293,1.2566162130225964,-0.14163372148584563,0.08867289015431923,1.0536329267123623,-0.09116469041638953,False,False,False,True,False,3,True,True,True,False,True,True,True,True,0.6648639163528478,0.6760281331921146,2.085458471724557,0.664589773012259,0.6757180494826254,1.1102230246251565e-16,1.1102230246251565e-16,1.1188248216059062,-0.20158065687463056,0.11676472668270677,1.1268982887130254,-0.2046935575899479,0.12307286561475439,False,True,False,False,0.04735583844878333,0.05994693538878526,0.12971792430957096,0.06305983610410226
U56,PANEL,0.08,40,0,25.0,0.09699488020420977,1.1292888022961947,-0.14252666631342958,1.1896293167590501,1.073743717386323,0.10677582381596928,1.220716535896413,-0.14252666631342914,0.08521529584664456,1.0155128828674342,-0.09322310449452154,False,False,False,False,False,3,True,True,True,False,True,True,True,False,0.6648639163528478,0.6760281331921146,2.085458471724557,0.664589773012259,0.6757180494826254,1.1102230246251565e-16,1.1102230246251565e-16,1.1080184981059211,-0.20178853095785632,0.1155213795082699,1.1160847004450534,-0.20490278961830088,0.12176168669187248,False,True,False,False,0.021270304190273537,0.05926186464442673,0.10463183545135957,0.062376123304871745
U56,PANEL,0.08,40,0,50.0,0.09128932917247146,1.067706850473936,-0.14401352007366086,1.1282357220585233,1.0118981823760569,0.10109906490817555,1.1607695129699689,-0.14401352007366075,0.07947601616053723,0.9519096556555744,-0.09664402755621937,False,False,False,False,False,2,True,True,True,False,True,True,True,False,0.6648639163528478,0.6760281331921146,2.085458471724557,0.664589773012259,0.6757180494826254,1.1102230246251565e-16,1.1102230246251565e-16,1.0900048733648133,-0.2021348961446071,0.11345214161623018,1.0980576658072383,-0.20525141643724354,0.11957971432742887,False,True,False,False,-0.022298022890877345,0.05812137607094625,0.0627118471627306,0.06123789636358279
U56,PANEL,0.1,20,0,0.0,0.12574982989142724,1.2330600018403823,-0.1434655127645752,1.265851628285363,1.2028223925619295,0.13571459652947238,1.3218211760614602,-0.14346551276457553,0.11374801069661977,1.1252915682281297,-0.10774024277676364,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7912393091074524,0.7948884337509038,2.9806475094533944,0.7910397686278903,0.794661216839706,2.220446049250313e-16,2.220446049250313e-16,1.1262238126936244,-0.23631497261892198,0.14019968482833334,1.1338961722638672,-0.23729801672321627,0.14598925768461246,False,False,False,False,0.10683618914675796,0.09284945985434678,0.18792500379759303,0.09383250395864073
U56,PANEL,0.1,20,0,10.0,0.1224003274248624,1.2032492742629028,-0.14550327193017476,1.2371798453319816,1.1718991360722482,0.1323475327144108,1.2921939119991936,-0.14550327193017565,0.1104198012373776,1.0952768536578037,-0.10900046684522657,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7912393091074524,0.7948884337509038,2.9806475094533944,0.7910397686278903,0.794661216839706,2.220446049250313e-16,2.220446049250313e-16,1.1191388942646587,-0.23646224839637087,0.1392082561409358,1.1267893870666967,-0.23744548665116072,0.14495414353430047,False,False,False,False,0.08411037999824411,0.0909589764661961,0.1654045249324969,0.09194221472098507
U56,PANEL,0.1,20,0,25.0,0.11739395903336058,1.158463805287456,-0.14855115767056282,1.1941100375894278,1.1254377100088435,0.1273148820576928,1.2476723247186292,-0.14855115767056293,0.10544529986688644,1.0501999963534199,-0.11088774546370028,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7912393091074524,0.7948884337509038,2.9806475094533944,0.7910397686278903,0.794661216839706,2.220446049250313e-16,2.220446049250313e-16,1.1085103506762541,-0.23668312129461277,0.13772269376111623,1.1161275760649672,-0.23766665060983694,0.14340318672017394,False,False,False,False,0.04995345461120193,0.08813196362404996,0.13154474865366206,0.08911549293927401
U56,PANEL,0.1,20,0,50.0,0.10909748919433371,1.0836620233242298,-0.15360771169564968,1.122186575897002,1.047823955657654,0.11897476712117316,1.1732787167848273,-0.15360771169565002,0.09720174923934422,0.9749531904302919,-0.11402507262557293,False,True,False,True,False,2,True,True,True,True,True,True,True,True,0.7912393091074524,0.7948884337509038,2.9806475094533944,0.7910397686278903,0.794661216839706,2.220446049250313e-16,2.220446049250313e-16,1.0907931617537867,-0.23705113409623646,0.1352509656925045,1.0983536967806604,-0.2380351480714915,0.14082282388075362,False,False,False,False,-0.007131138429556927,0.08344342240058678,0.0749250200041669,0.08442743637584149
U56,PANEL,0.1,20,1,0.0,0.1240142142889109,1.2099057990721473,-0.14749178034975485,1.2575419601848639,1.1658460892521658,0.13276224749911547,1.2859638589598124,-0.1474917803497554,0.11346548015307278,1.1172871245279319,-0.10418935358519166,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7884348090276728,0.7921786722219288,2.9958789124930645,0.7882332219218442,0.7919491547896089,1.1102230246251565e-16,1.1102230246251565e-16,1.126219622857726,-0.23555253630296902,0.1396975045257871,1.1339011772056675,-0.23656190768536411,0.14548630026604625,False,False,False,False,0.08368617621442143,0.08806075595321416,0.15206268175414484,0.0890701273356087
U56,PANEL,0.1,20,1,10.0,0.1206529836727912,1.1801700801332826,-0.14960646048170956,1.2289325796295765,1.1350054386168187,0.12938112925715806,1.2564148475699564,-0.1496064604817089,0.11012829559869441,1.0873429556850944,-0.10541315402578899,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7884348090276728,0.7921786722219288,2.9958789124930645,0.7882332219218442,0.7919491547896089,1.1102230246251565e-16,1.1102230246251565e-16,1.1191326877134904,-0.23569965905821777,0.1387097588946702,1.126792639098779,-0.23670923256582632,0.14445493280517896,False,False,False,False,0.061037392419792225,0.08609319857650821,0.12962220847117734,0.08710277208411743
U56,PANEL,0.1,20,1,25.0,0.11562917647243687,1.135497109396712,-0.15276905979737643,1.1859583103355804,1.0886661575103875,0.12432758763433593,1.2120089660735087,-0.15276905979737665,0.10514044023003644,1.0423738071996915,-0.10724598736572244,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7884348090276728,0.7921786722219288,2.9958789124930645,0.7882332219218442,0.7919491547896089,1.1102230246251565e-16,1.1102230246251565e-16,1.1085011180406477,-0.2359203025523342,0.13722971006428564,1.1161281972048536,-0.2369301790769306,0.1429095843788304,False,False,False,False,0.02699599135606423,0.08315124275495778,0.09588076886865515,0.08416111927955394
U56,PANEL,0.1,20,1,50.0,0.10730404804072324,1.0608825882793227,-0.15801503160772545,1.1141988048474791,1.011251302073669,0.11595315920981131,1.1378037737935793,-0.15801503160772545,0.09687492043063894,0.9673110652715515,-0.11029307796382859,False,True,False,True,False,2,True,True,True,True,True,True,True,True,0.7884348090276728,0.7921786722219288,2.9958789124930645,0.7882332219218442,0.7919491547896089,1.1102230246251565e-16,1.1102230246251565e-16,1.0907788831107985,-0.2362879333581127,0.13476714187789196,1.0983499291774401,-0.237298314455607,0.14033853786086614,False,False,False,False,-0.029896294831475823,0.07827290175038726,0.03945384461613921,0.07928328284788155
U56,PANEL,0.1,10,0,0.0,0.12603841529362048,1.226981547970446,-0.14149243730913708,1.2565953947210289,1.2002530677320578,0.13654862964814973,1.315863719292453,-0.14149243730913685,0.11338634306477391,1.1182994351482725,-0.10102994550887678,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7991772273839913,0.8039676698534273,4.854898417794558,0.798983573903109,0.8037482982844573,1.1102230246251565e-16,2.220446049250313e-16,1.1262356347108078,-0.23847018594700697,0.14162118116993638,1.1338793294290825,-0.23976088678154495,0.14767458467572592,False,False,False,False,0.10074591325963822,0.0969777486378699,0.1819843898633704,0.09826844947240809
U56,PANEL,0.1,10,0,10.0,0.12058689460514538,1.178846493538607,-0.1422479681769998,1.210444429865183,1.150190180798721,0.1310542309961491,1.2680577999333655,-0.1422479681769997,0.10798653715733297,1.0697862863858227,-0.10287797858759229,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7991772273839913,0.8039676698534273,4.854898417794558,0.798983573903109,0.8037482982844573,1.1102230246251565e-16,2.220446049250313e-16,1.1191562681943898,-0.23861788769087733,0.14061930004395262,1.1267782265737751,-0.23990884847600036,0.1466268794085246,False,False,False,False,0.059690225344217085,0.09636991951387752,0.1412795733595904,0.09766088029900066
U56,PANEL,0.1,10,0,25.0,0.11245694408236151,1.1064613179731357,-0.14338063426248404,1.1410650232099675,1.074886143629246,0.12286022293588816,1.1961272124966238,-0.14338063426248393,0.0999338445605944,0.9968817424596293,-0.1075928810950938,False,True,False,True,False,2,True,True,True,True,True,True,True,True,0.7991772273839913,0.8039676698534273,4.854898417794558,0.798983573903109,0.8037482982844573,1.1102230246251565e-16,2.220446049250313e-16,1.108536055199227,-0.23883939917570762,0.1391180905129743,1.1161249441055232,-0.24013074966597336,0.1450570753191418,False,False,False,False,-0.0020747372260911945,0.09545876491322358,0.08000226839110058,0.09675011540348943
U56,PANEL,0.1,10,0,50.0,0.09903231022115677,0.9854423357288642,-0.14975946877827528,1.0251249791247086,0.9489392386434063,0.10932951620839804,1.0757621034421188,-0.14975946877827595,0.08663713845367327,0.8751235343318889,-0.11716274541279403,False,False,False,True,False,2,True,True,True,False,True,True,True,True,0.7991772273839913,0.8039676698534273,4.854898417794558,0.798983573903109,0.8037482982844573,1.1102230246251565e-16,2.220446049250313e-16,1.0908327574122756,-0.23920847532048506,0.13662036770526353,1.098365291943459,-0.24050047473087444,0.14244540519798,False,False,False,False,-0.1053904216834114,0.08944900654220977,-0.022603188501340243,0.09074100595259849
U56,PANEL,0.1,40,0,0.0,0.122685299903867,1.1885194812928235,-0.16856743596604995,1.2465608047135595,1.1359298917349865,0.13130150844147082,1.2556823330693097,-0.16856743596605028,0.11229428934555741,1.1056697331842211,-0.10859133690088796,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7828756540676166,0.7860739823801486,2.00504182655707,0.7826700615730446,0.7858393514196012,1.1102230246251565e-16,1.1102230246251565e-16,1.1262112974818683,-0.23403968523294238,0.13870213264545295,1.1339124156594877,-0.23490179644993447,0.1443532812421311,False,False,False,False,0.06230818381095515,0.06547224926689243,0.1217699174098219,0.06633436048388419
U56,PANEL,0.1,40,0,10.0,0.12043741880510472,1.1688113137885912,-0.16921820041595537,1.2272503073485088,1.1158122843882967,0.12903439214873957,1.2361713381369908,-0.16921820041595503,0.11006958540683054,1.0857275165922322,-0.11006574509405687,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7828756540676166,0.7860739823801486,2.00504182655707,0.7826700615730446,0.7858393514196012,1.1102230246251565e-16,1.1102230246251565e-16,1.119120283363058,-0.23418649804323954,0.13772167351470022,1.1267998207443983,-0.235048786913851,0.14333033390235062,False,False,False,False,0.049691030425533134,0.06496829762728418,0.10937151739259243,0.06583058649789597
U56,PANEL,0.1,40,0,25.0,0.11707369569436255,1.1392192560529824,-0.1701937298979287,1.1982625053240659,1.0855994678198824,0.12564187370371682,1.206866509138065,-0.1701937298979287,0.10674055871397381,1.0557949525854122,-0.11227308935423863,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.7828756540676166,0.7860739823801486,2.00504182655707,0.7826700615730446,0.7858393514196012,1.1102230246251565e-16,1.1102230246251565e-16,1.1084825931992708,-0.23440667687870498,0.13625253270607462,1.1161292900760982,-0.235269232081879,0.1417975896148791,False,False,False,False,0.03073666285371157,0.06421294698077629,0.09073721906196686,0.0650755021839503
U56,PANEL,0.1,40,0,50.0,0.11148902017185525,1.0898266323468897,-0.17181796731956955,1.1498968906501905,1.0351553203304291,0.12000935890932563,1.15793008493798,-0.17181796731956944,0.10121352601937872,1.0058626568576865,-0.11594064239472812,False,True,False,True,False,3,True,True,True,True,True,True,True,True,0.7828756540676166,0.7860739823801486,2.00504182655707,0.7826700615730446,0.7858393514196012,1.1102230246251565e-16,1.1102230246251565e-16,1.0907501523719059,-0.23477353394326195,0.13380808672966937,1.0983408649414863,-0.23563653263985296,0.1392474806934776,False,False,False,False,-0.0009235200250161668,0.0629555666236924,0.0595892199964938,0.06381856532028352
U56,PANEL,0.12,20,0,0.0,0.14012968340056298,1.2321321695310175,-0.16217020946714256,1.2770998760519554,1.1914010591582784,0.14843623297225328,1.2952298053277291,-0.16217020946714333,0.13010783049369712,1.155125796642467,-0.12455025238547657,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8608144499318702,0.8626871461369027,2.4326762612159043,0.8606711895820727,0.8625235670739302,0.0,0.0,1.126325573291171,-0.25506469108530383,0.1526642920705421,1.1337676712067541,-0.2555591239311118,0.15857891066724372,False,False,False,False,0.10580659623984645,0.09289448161816127,0.161462134120975,0.09338891446396846
U56,PANEL,0.12,20,0,10.0,0.13736015320459471,1.210264474053821,-0.16439946738894284,1.256609697873242,1.1682050024127697,0.14555958304369598,1.2728200934474183,-0.16439946738894284,0.12746670850405128,1.13393336716915,-0.12580477801954137,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8608144499318702,0.8626871461369027,2.4326762612159043,0.8606711895820727,0.8625235670739302,0.0,0.0,1.1192810473308956,-0.2552159894935445,0.15157969814836814,1.1266957381051261,-0.25571053232948104,0.1574481920517905,False,False,False,False,0.09098342672292548,0.09081652210460167,0.14612435534229218,0.0913110649405382
U56,PANEL,0.12,20,0,25.0,0.13321789507646908,1.1774229233822946,-0.1677325930377922,1.2258466437720503,1.1333598576061272,0.14125748800880467,1.239151839988124,-0.1677325930377932,0.12351608591886398,1.10212050823465,-0.12768352890236367,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8608144499318702,0.8626871461369027,2.4326762612159043,0.8606711895820727,0.8625235670739302,0.0,0.0,1.1087131132580414,-0.2554428929194824,0.1499546785873156,1.1160862381128482,-0.2559376006450401,0.15575413775175928,False,False,False,False,0.06870981012425315,0.08771029988169021,0.12306560187527582,0.08820500760724692
U56,PANEL,0.12,20,0,50.0,0.1263461121739684,1.1225912266658782,-0.1732592248935514,1.1745097305176533,1.0751612367549912,0.13412154541115262,1.1829069763866862,-0.17325922489355106,0.11696110435895735,1.0490439972655092,-0.1308066959355706,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8608144499318702,0.8626871461369027,2.4326762612159043,0.8606711895820727,0.8625235670739302,0.0,0.0,1.0910969924136873,-0.25582094748740836,0.14725129536353143,1.0983996284709159,-0.25631592977422113,0.15293610185461404,False,False,False,False,0.03149423425219089,0.08256172259385697,0.0845073479157703,0.08305670488067007
U56,PANEL,0.12,20,1,0.0,0.13894460143137155,1.2171435530386816,-0.16656797072083496,1.2686963142925922,1.1704505966715328,0.14671014665615867,1.2746982524503516,-0.1665679707208345,0.1295706514261339,1.1467598299503043,-0.11993988095098085,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8589489585556209,0.860241715014034,2.481045192837344,0.8588040526597707,0.8600756394571798,1.1102230246251565e-16,0.0,1.126322899521087,-0.25456609079980597,0.15232993710128984,1.133772415515859,-0.254905680218664,0.15812464582262242,False,False,False,False,0.09082065351759461,0.08799812007897101,0.14092583693449257,0.08833770949782949
U56,PANEL,0.12,20,1,10.0,0.13612344461959225,1.194992332764681,-0.16887281735513338,1.2479051094973173,1.1469953080407909,0.1437907544608943,1.2520427164241865,-0.1688728173551326,0.1268673683702881,1.1252313366177527,-0.12119766392978315,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8589489585556209,0.860241715014034,2.481045192837344,0.8588040526597707,0.8600756394571798,1.1102230246251565e-16,0.0,1.1192775308553546,-0.25471727755362195,0.1512478895768612,1.1266995235171917,-0.2550569430990841,0.15699744183730635,False,False,False,False,0.07571480190932633,0.08584446019848857,0.1253431929069948,0.08618412574395151
U56,PANEL,0.12,20,1,25.0,0.13190421294966237,1.1617223671641623,-0.17231858577365755,1.2166816848790825,1.1117635342780579,0.1394249658689517,1.2180078429180021,-0.17231858577365755,0.122824019731675,1.0929053322273738,-0.12308130172890008,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8589489585556209,0.860241715014034,2.481045192837344,0.8588040526597707,0.8600756394571798,1.1102230246251565e-16,0.0,1.108708332320225,-0.2549440135945611,0.14962668137409607,1.1160885842175097,-0.25528379326408235,0.15530864770698605,False,False,False,False,0.05301403484393741,0.08262542782090354,0.10191925870049245,0.0829652074904248
U56,PANEL,0.12,20,1,50.0,0.12490537747367347,1.106168733070149,-0.1780309932680777,1.1645547324386376,1.0529265336530615,0.1321839802330036,1.1611576744432315,-0.17803099326807803,0.11611586224716919,1.0389503119406174,-0.12621261595839117,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8589489585556209,0.860241715014034,2.481045192837344,0.8588040526597707,0.8600756394571798,1.1102230246251565e-16,0.0,1.091090103030103,-0.25532178944510997,0.14692962849352154,1.098399573249769,-0.25566175914585887,0.15249934742957105,False,False,False,False,0.01507863004004606,0.07729079617703227,0.06275810119346259,0.07763076587778084
U56,PANEL,0.12,10,0,0.0,0.1410115341283975,1.237648041019805,-0.15307885248101838,1.2492484631621195,1.2277957038644562,0.152551730036391,1.329704151709312,-0.1530788524810165,0.12713146782803264,1.1261149118583687,-0.11605133406371926,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8630856403064308,0.864317039871367,4.035394503364825,0.8629443934032646,0.8641551330076316,0.0,0.0,1.1263288244757925,-0.2556714186581538,0.15307137105785107,1.133764504555994,-0.255994431730063,0.15888168703818906,False,False,False,False,0.11131921654401244,0.10259256617713541,0.1959396471533179,0.10291557924904648
U56,PANEL,0.12,10,0,10.0,0.1364176468383953,1.2014319026467652,-0.15672382538244978,1.2145192266844067,1.1901373442611947,0.14793351050841452,1.29370286837927,-0.15672382538245044,0.12256714212379016,1.089659065197417,-0.1178020908809958,False,True,False,True,True,4,True,True,True,True,True,True,True,True,0.8630856403064308,0.864317039871367,4.035394503364825,0.8629443934032646,0.8641551330076316,0.0,0.0,1.1192853097686981,-0.25582285193583343,0.15198367358041853,1.1266931973998466,-0.25614593636307204,0.1577486228794407,False,False,False,False,0.08214659287806714,0.09909902655338365,0.16700967097942332,0.09942211098062159
