panel,rung,gross,family,arm,level,w,depth,cadence,rate_inst,on_share,gap,g_eff,twin_Sharpe,dSharpe,dOOS,dCAGR,dMaxDD,win,tie,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b,fail4b
U56,0,,ref,v2,,,,-,,,,,,,,,,False,False,0.08824663599428928,1.2271748845796517,-0.12029816459609066,1.2560492276801523,1.2047946097529552,1.12994537073111,0.09677994358088626,1.3033814514046218,-0.120298164596091,False,False,CAGR
U56,0,,ref,v1,,,,-,,,,,,,,,,False,False,0.08931455578809788,0.8895012175528123,-0.13594410441713167,0.8793452712029983,0.9032429225204178,0.7859912143167211,0.10318421528298449,0.96772059327027,-0.135944104417132,False,False,"H1,CAGR"
U56,0,,ref,SPY,,,,-,,,,,,,,,,False,False,0.1515424356997792,0.8855285842005364,-0.33717235283398295,0.9586939217909282,0.8256586922139754,0.8986370410891735,0.15315660628921846,0.8757783801289708,-0.33717235283398284,False,False,"H1,H2,OOS,DD"
U56,0,0.75,NOGATE,NOGATE g0.75,,,0.0,-,0.0,0.0,0.0,0.75,,,,,,False,False,0.11281231673932823,1.129275887030009,-0.15769539333233729,1.1545965919847823,1.109709553850836,1.0530337219209345,0.12201801009066426,1.189612193236939,-0.15769539333233684,False,True,-
U56,0,0.75,ABS,ABS L0.30 w0 d0.25 D g0.75,0.3,0.0,0.25,D,0.07002927268633191,0.07002927268633191,0.01750731817158302,0.7368695113713127,1.1293057466644503,0.026778194157559332,0.05492640876162036,0.001057499698522868,0.009399867907660786,True,False,0.11188175462560546,1.1560839408220096,-0.14564213510484392,1.1507789146379523,1.1630906302294717,1.0454395423808611,0.12307356241910217,1.2445780145668912,-0.14564213510484403,False,True,-
U56,0,0.75,ABS,ABS L0.30 w0 d0.25 W g0.75,0.3,0.0,0.25,W,0.07002927268633191,0.07363206485025896,0.018408016212564715,0.7361939878405764,1.129307278798688,0.026034623248649247,0.03195754636403403,0.0017753631972983186,-0.002790098548041242,True,False,0.11249726950194883,1.1553419020473372,-0.15769539333233729,1.1752985572403152,1.1397241384743844,1.0721739361195353,0.1215984830405672,1.2216111739202173,-0.15769539333233717,False,True,-
U56,0,0.75,ABS,ABS L0.30 w0 d0.50 D g0.75,0.3,0.0,0.5,D,0.07002927268633191,0.07002927268633191,0.03501463634316593,0.7237390227426256,1.129335588958072,0.04438772173776462,0.10012153387124711,0.0020129713072241096,0.018795574813028293,True,False,0.11084926220872249,1.1737233106958367,-0.13358887687735066,1.1390398628465481,1.2072931024553601,1.030202425358554,0.12400020867097039,1.289812510082368,-0.13358887687735044,False,True,-
U56,0,0.75,ABS,ABS L0.30 w0 d0.50 W g0.75,0.3,0.0,0.5,W,0.07002927268633191,0.07363206485025896,0.03681603242512943,0.7223879756811529,1.1293386719383818,0.04446169999076077,0.05486561328329298,0.0034663228847069405,-0.005584618135146324,True,False,0.112098093019944,1.1738003719291425,-0.15769539333233729,1.189895491925495,1.1610736674016833,1.085552290714024,0.12107628551878924,1.2445606558176545,-0.15769539333233729,False,True,-
U56,0,0.75,ABS,ABS L0.30 w0 d1.00 D g0.75,0.3,0.0,1.0,D,0.07002927268633191,0.07002927268633191,0.07002927268633186,0.6974780454852512,1.129395060578318,0.044399425483977684,0.1464656834903888,0.003619206314965817,0.020055187660898866,True,False,0.10848052958509147,1.1737944860622957,-0.12700279877868048,1.089859921357224,1.2533641457885387,0.9752381785802439,0.12546790257643137,1.3362350603804283,-0.10948236042236359,False,True,-
U56,0,0.75,ABS,ABS L0.30 w0 d1.00 W g0.75,0.3,0.0,1.0,W,0.07002927268633191,0.07363206485025896,0.07363206485025897,0.6947759513623057,1.129401140375692,0.05299251968466767,0.06559465340986259,0.00659548525083431,-0.011186278880847222,True,False,0.11104788920804909,1.1823936600603597,-0.15769539333233729,1.1975770551132492,1.1700020542238543,1.0919141493431206,0.1197248099305932,1.2553720405641415,-0.15769539333233684,False,True,-
