k,q,book,selector,direction,panel,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,anchor_OOS_Sharpe,anchor_sd,regret,v2_OOS_Sharpe,v2_OOS_CAGR,v2_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD
20,0.25,EWall,S_DISP,PICK,k20~q0.250~s150,0.9641382363002989,0.12630962340071594,-0.19842909479053017,0.7723090434402857,0.17886062276387027,0.1918291928600132,0.9521201386761307,0.081560870442136,-0.13788057961649036,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,EWall,S_DISP,REVERSE,k20~q0.250~s109,0.8808658341247328,0.10723623422781658,-0.19372556148730602,0.7723090434402857,0.17886062276387027,0.10855679068444712,1.0828077890189034,0.09187486760128305,-0.11281519447144317,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,EWall,S_EVOL,PICK,k20~q0.250~s114,0.900511085323155,0.12198016222960972,-0.278620138133978,0.7723090434402857,0.17886062276387027,0.12820204188286932,1.1436233263448026,0.10619035939557198,-0.1393358567896278,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,EWall,S_EVOL,REVERSE,k20~q0.250~s157,0.6901823995020812,0.0730032524231039,-0.2089732895992671,0.7723090434402857,0.17886062276387027,-0.08212664393820457,0.6657054172341381,0.042271504849385355,-0.0984808464923409,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,EWall,S_CORR,PICK,k20~q0.250~s114,0.900511085323155,0.12198016222960972,-0.278620138133978,0.7723090434402857,0.17886062276387027,0.12820204188286932,1.1436233263448026,0.10619035939557198,-0.1393358567896278,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,EWall,S_CORR,REVERSE,k20~q0.250~s128,0.8468463865807437,0.10090119455829405,-0.20057389388646252,0.7723090434402857,0.17886062276387027,0.07453734314045801,0.7244228615357476,0.05229346450485517,-0.15382363548227473,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND10,S_DISP,PICK,k20~q0.250~s150,0.9876267436334935,0.1369702908074486,-0.20837301384393225,0.754093073380636,0.18024943061807436,0.23353367025285743,0.9521201386761307,0.081560870442136,-0.13788057961649036,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND10,S_DISP,REVERSE,k20~q0.250~s109,0.9280715259600119,0.11915516464147102,-0.19856307336889012,0.754093073380636,0.18024943061807436,0.17397845257937583,1.0828077890189034,0.09187486760128305,-0.11281519447144317,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND10,S_EVOL,PICK,k20~q0.250~s114,0.8258549364139754,0.1148501390711858,-0.27694714550172506,0.754093073380636,0.18024943061807436,0.07176186303333942,1.1436233263448026,0.10619035939557198,-0.1393358567896278,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND10,S_EVOL,REVERSE,k20~q0.250~s157,0.6030218457248857,0.06500698779659597,-0.2271722106814772,0.754093073380636,0.18024943061807436,-0.15107122765575032,0.6657054172341381,0.042271504849385355,-0.0984808464923409,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND10,S_CORR,PICK,k20~q0.250~s114,0.8258549364139754,0.1148501390711858,-0.27694714550172506,0.754093073380636,0.18024943061807436,0.07176186303333942,1.1436233263448026,0.10619035939557198,-0.1393358567896278,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND10,S_CORR,REVERSE,k20~q0.250~s128,0.7791801477674979,0.09549592351366543,-0.2069736818783382,0.754093073380636,0.18024943061807436,0.025087074386861863,0.7244228615357476,0.05229346450485517,-0.15382363548227473,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND20,S_DISP,PICK,k20~q0.250~s150,0.9403938720265137,0.12303480009788847,-0.19842909479053017,0.7718311854617274,0.17723528531786495,0.16856268656478635,0.9521201386761307,0.081560870442136,-0.13788057961649036,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND20,S_DISP,REVERSE,k20~q0.250~s109,0.8808658341247328,0.10723623422781658,-0.19372556148730602,0.7718311854617274,0.17723528531786495,0.1090346486630055,1.0828077890189034,0.09187486760128305,-0.11281519447144317,0.8820239235972316,0.1545044425578177,-0.3371595330739301
20,0.25,CAND20,S_EVOL,PICK,k20~q0.250~s114,0.900511085323155,0.12198016222960972,-0.278620138133978,0.7718311854617274,0.17723528531786495,0.1286798998614277,1.1436233263448026,0.10619035939557198,-0.1393358567896278,0.8820239235972316,0.1545044425578177,-0.3371595330739301
