panel,pick_N,pick_cap,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,anchor_OOS_Sharpe,delta,pass4b,pass4a
U56,20,5,1.1957557798175875,1.2258465855334648,0.16884490130986296,-0.21758613289108353,1.1837143680307356,0.04213221750272922,False,False
B136,10,3,1.296620063123252,1.0172222409791725,0.16834280414194147,-0.20660491291345284,1.0244937706927486,-0.007271529713576141,False,False
SMALL,20,2,0.6941512105343932,0.5212410601346535,0.08433183952686085,-0.364486067367788,0.45424585897421693,0.06699520116043661,False,False
