D,nested_rho_PREM_SHARPE,nested_absrho_mean,nested_absrho_max,DISJOINT_absrho_mean,DISJOINT_absrho_max,fisher_SE,nested_z
3,0.4345070155536705,0.6450724850478761,0.9406880086920912,0.6475421983015602,0.9384521617942928,0.4082482904638631,1.0643204777660467
6,-0.2984633124265977,0.26873491550223644,0.3638816199245986,0.19037456369265726,0.3676494737033919,0.2357022603955159,-1.266272592913478
12,-0.4739376948905029,0.28419311590350793,0.4739376948905029,0.1013118132493784,0.1842360220693469,0.13608276348795434,-3.482716567057771
24,-0.0149267441490839,0.10614260567530671,0.2848037691518638,0.11040334458292181,0.2699921338310376,0.08908708063747481,-0.16755228751771342
