band,n_IS_centred,n_still_OOS,frac,oos_rate_CAGR,oos_rate_DD,oos_gap_pp
0.5,13,3,0.23076923076923078,0.12087912087912088,0.10119047619047619,1.9688644688644688
1.0,27,12,0.4444444444444444,0.08641975308641975,0.11564625850340136,-2.9226505416981614
2.0,49,34,0.6938775510204082,0.11758989310009718,0.17346938775510204,-5.587949465500486
