panel,definition,q,form,threshold,n_quiet_days,n_is_days,book,is_sharpe,is_beta,is_quiet_dd,is_quiet_resid,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_H1,spy_H2,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,live_Sharpe,live_H1,live_H2,live_MaxDD,live_oos_Sharpe,dd_gap_pp,keep4b_full,keep4b_oos,keep4b,keep4a
U56,NEARHI_EXP,0.4,QRESID,0.009144430941661487,803,2007,"('MADIST', 40, 1.0)",1.0566870221060394,0.5481845666855554,-0.015368481649057686,0.015027911891257337,0.1457305834690501,1.1965290585059458,-0.17674007929342073,1.1833852931762487,1.2098202342349405,0.16237161325542093,1.309872159433408,-0.17674007929342106,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,2.5563461051690775,True,True,True,False
U56,NEARHI_EXP,0.4,QRAW,0.009144430941661487,803,2007,"('LOWVOL', 20, 0.25)",1.0936619845951356,0.11887614622112844,-0.00300704667713525,0.002717409962080702,0.02587334232977212,0.9977847553731167,-0.048316502157297214,1.187484664151584,0.8375733401531542,0.024645859938281278,0.9248752158782609,-0.048316502157297214,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,15.398703818781462,False,False,False,False
U56,NEARHI_EXP,0.6,QRESID,0.022813089166320227,1204,2007,"('MOM', 'ALL', 1.0)",1.0460770936861614,0.6276577647789127,-0.03154397410652321,0.029839437966675958,0.1583240397964456,1.1430334378585951,-0.2218180847636695,1.147422651203582,1.1430061811614711,0.1746817293857268,1.2190526397871069,-0.22181808476366927,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,-1.9514544418557433,False,False,False,False
U56,NEARHI_EXP,0.6,QRAW,0.022813089166320227,1204,2007,"('LOWVOL', 20, 0.25)",1.0936619845951356,0.11887614622112844,-0.0064237171346611666,0.004168210766240197,0.02587334232977212,0.9977847553731167,-0.048316502157297214,1.187484664151584,0.8375733401531542,0.024645859938281278,0.9248752158782609,-0.048316502157297214,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,15.398703818781462,False,False,False,False
U56,NEARHI_EXP,0.8,QRESID,0.05017660237412138,1605,2007,"('MADIST', 'ALL', 1.0)",1.0438766153267804,0.6297997335330128,-0.04828907899325863,0.03016544796212993,0.15818520781265555,1.14109655607546,-0.22181808476366938,1.1451031674651224,1.1412951186993026,0.17447304412408005,1.2173994245274284,-0.2218180847636695,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,-1.9514544418557656,False,False,False,False
U56,NEARHI_EXP,0.8,QRAW,0.05017660237412138,1605,2007,"('LOWVOL', 10, 0.25)",0.9326837963019247,0.06895182941052236,-0.01163414611473279,0.0002483876335409585,0.015475053555260354,0.7848801448088017,-0.0437260674207407,1.04039425644184,0.5829293502043634,0.01416695442195115,0.6814892806646373,-0.043726067420741144,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,15.857747292437068,False,False,False,False
U56,NEARHI_EXP,0.9,QRESID,0.08513402375642769,1806,2007,"('MADIST', 'ALL', 1.0)",1.0438766153267804,0.6297997335330128,-0.0791487009030738,0.026737894132337695,0.15818520781265555,1.14109655607546,-0.22181808476366938,1.1451031674651224,1.1412951186993026,0.17447304412408005,1.2173994245274284,-0.2218180847636695,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,-1.9514544418557656,False,False,False,False
U56,NEARHI_EXP,0.9,QRAW,0.08513402375642769,1806,2007,"('LOWVOL', 5, 0.25)",1.0459609313185572,0.012707992811829088,-0.01668846114140443,-0.008697326659111288,0.009964905136780056,0.7056591318752493,-0.044585644336857966,1.13075635757047,0.3685499272123958,0.0070254696710738695,0.46992951965959695,-0.044585644336856856,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,15.771789600825498,False,False,False,False
U56,NEARHI_EXP,1.0,QRESID,0.22062001264433262,2007,2007,"('MADIST', 'ALL', 1.0)",1.0438766153267804,0.6297997335330128,-0.1324472516577465,0.01497262262838453,0.15818520781265555,1.14109655607546,-0.22181808476366938,1.1451031674651224,1.1412951186993026,0.17447304412408005,1.2173994245274284,-0.2218180847636695,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,-1.9514544418557656,False,False,False,False
U56,NEARHI_EXP,1.0,QRAW,0.22062001264433262,2007,2007,"('LOWVOL', 5, 0.25)",1.0459609313185572,0.012707992811829088,-0.01802554129104128,-0.0037011674535513926,0.009964905136780056,0.7056591318752493,-0.044585644336857966,1.13075635757047,0.3685499272123958,0.0070254696710738695,0.46992951965959695,-0.044585644336856856,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,15.771789600825498,False,False,False,False
U56,NEARHI_252,0.4,QRESID,0.009144430941661487,803,2007,"('MADIST', 40, 1.0)",1.0566870221060394,0.5481845666855554,-0.015368481649057686,0.015027911891257337,0.1457305834690501,1.1965290585059458,-0.17674007929342073,1.1833852931762487,1.2098202342349405,0.16237161325542093,1.309872159433408,-0.17674007929342106,0.15138775414341277,0.8851350676423309,-0.33717256724185307,0.9570474592489958,0.8263998129294376,0.15286966214114894,0.8750760816641813,-0.33717256724185307,1.201049296027575,1.227649981048117,1.1806425080695122,-0.12054941914043871,1.2767122316543114,2.5563461051690775,True,True,True,False
