panel,book,cadence,cost_bps,n_draw,n_phase,base_CANON,base_FPORT,lift_OOS,base_CANON_IS,base_FPORT_IS,lift_IS,med_OOS_Sharpe_C,med_OOS_Sharpe_F,med_OOS_MaxDD_C,med_OOS_MaxDD_F,base4a_CANON,base4a_FPORT,legC_L1_H1,legF_L1_H1,legC_L2_H2,legF_L2_H2,legC_L3_OOS,legF_L3_OOS,legC_L4_DD,legF_L4_DD,legC_L5_CAGR,legF_L5_CAGR,lift_OOS_d25,lift_OOS_d50,CORR_FULL,CORR_IS,CORR_OOS,K_IS
B136,BAND03,W,10.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.9659633776430179,0.9765281445556419,-0.138316661934833,-0.13404729966383722,0.0,0.0,1.0,1.0,0.5666666666666667,0.85,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9934274355064906,0.9957833708325975,0.9913204170663465,91.64744439295643
B136,BAND03,W,25.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6684709286645965,0.6779280145263675,-0.1394918518190355,-0.1357780181122078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9934274355064906,0.9957833708325975,0.9913204170663465,91.64744439295643
B136,EWELIG,D,0.0,60,1,0.0,0.0,0.0,0.11666666666666667,0.11666666666666667,0.0,1.0815192338112682,1.0815192338112682,-0.25711197868805974,-0.25711197868805974,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,90.36223218734429
B136,EWELIG,D,10.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.11335493523653567,0.11335493523653567,-0.3174946918264674,-0.3174946918264674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,90.36223218734429
B136,EWELIG,D,25.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.3120396328226573,-1.3120396328226573,-0.8331843985986601,-0.8331843985986601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,90.36223218734429
B136,EWELIG,M,0.0,60,21,0.0,0.0,0.0,0.08333333333333333,0.0,-0.08333333333333333,1.0764546974655855,1.1055533948046865,-0.25244655062463045,-0.24701240979535127,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9741222893779119,0.9869326350063193,0.9646336772624136,90.34766081871344
B136,EWELIG,M,10.0,60,21,0.0,0.0,0.0,0.08333333333333333,0.0,-0.08333333333333333,1.022317245586922,1.0518239277317067,-0.25319024778302185,-0.24772573100145007,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9741222893779119,0.9869326350063193,0.9646336772624136,90.34766081871344
B136,EWELIG,M,25.0,60,21,0.0,0.0,0.0,0.06666666666666667,0.0,-0.06666666666666667,0.9399474070223197,0.9715099269925689,-0.2543057935206086,-0.24879451825180693,0.0,0.0,1.0,1.0,0.8166666666666667,1.0,0.95,1.0,0.0,0.0,0.9666666666666667,1.0,0.0,0.0,0.9741222893779119,0.9869326350063193,0.9646336772624136,90.34766081871344
B136,EWELIG,Q,0.0,60,63,0.0,0.0,0.0,0.18333333333333332,0.0,-0.18333333333333332,1.1173039315049709,1.109033053005769,-0.2444267522844098,-0.24502536344891196,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9644589197877678,0.9712601102512545,0.9597352698176599,90.43242767537123
B136,EWELIG,Q,10.0,60,63,0.0,0.0,0.0,0.18333333333333332,0.0,-0.18333333333333332,1.0963449602324302,1.0894522830231037,-0.2444267522844098,-0.24527479320945478,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9644589197877678,0.9712601102512545,0.9597352698176599,90.43242767537123
B136,EWELIG,Q,25.0,60,63,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,1.0647916860423612,1.0600784389027211,-0.24442675228440985,-0.24564879163498,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9644589197877678,0.9712601102512545,0.9597352698176599,90.43242767537123
B136,EWELIG,W,0.0,60,5,0.016666666666666666,0.0,-0.016666666666666666,0.16666666666666666,0.0,-0.16666666666666666,1.0937160300709197,1.1014841827252075,-0.257756354269591,-0.25102911705187203,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016666666666666666,0.0,1.0,1.0,0.0,-0.02,0.9887666120920635,0.9939777037556304,0.9845736848200939,90.33428058387395
B136,EWELIG,W,10.0,60,5,0.016666666666666666,0.0,-0.016666666666666666,0.05,0.0,-0.05,0.8857025461964978,0.8918446341011239,-0.26116105362164926,-0.25412421752208536,0.0,0.0,0.8333333333333334,1.0,0.31666666666666665,0.21666666666666667,0.5333333333333333,0.75,0.016666666666666666,0.0,0.7,0.9,0.0,-0.02,0.9887666120920635,0.9939777037556304,0.9845736848200939,90.33428058387395
B136,EWELIG,W,25.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.57252432770291,0.5768295896612086,-0.2702550266203038,-0.258808636140094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.9887666120920635,0.9939777037556304,0.9845736848200939,90.33428058387395
B136,TOP10,D,0.0,60,1,0.5333333333333333,0.5333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0268996058624826,1.0268996058624826,-0.18654112635448233,-0.18654112635448233,0.0,0.0,0.9166666666666666,0.9166666666666666,0.75,0.75,0.8333333333333334,0.8333333333333334,0.8,0.8,0.7,0.7,0.0,0.0,,,,9.943697060288988
B136,TOP10,D,10.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.8919356070797764,-1.8919356070797764,-0.8831844233444162,-0.8831844233444162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.943697060288988
B136,TOP10,D,25.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-6.278536784209281,-6.278536784209281,-0.9990069620365198,-0.9990069620365198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.943697060288988
B136,TOP10,M,0.0,60,21,0.2,0.11666666666666667,-0.08333333333333334,0.21666666666666667,1.0,0.7833333333333333,1.0118587520617273,1.0635278714074852,-0.22200931496423698,-0.21096342174290245,0.0,0.0,0.9333333333333333,1.0,0.7833333333333333,1.0,0.85,1.0,0.26666666666666666,0.11666666666666667,0.8333333333333334,1.0,-0.08000000000000002,-0.12,0.9432232011039667,0.9550563896012781,0.9365647807842078,9.945687134502924
B136,TOP10,M,10.0,60,21,0.016666666666666666,0.016666666666666666,0.0,0.06666666666666667,0.03333333333333333,-0.03333333333333333,0.87663190713047,0.9155445600088159,-0.22391285747741863,-0.21203784839559214,0.0,0.0,0.5333333333333333,1.0,0.4,0.36666666666666664,0.5,0.8666666666666667,0.25,0.08333333333333333,0.45,0.06666666666666667,0.04,0.0,0.9432232011039667,0.9550563896012781,0.9365647807842078,9.945687134502924
B136,TOP10,M,25.0,60,21,0.0,0.0,0.0,0.0,0.0,0.0,0.6677748175086214,0.6924010077860727,-0.22675867034881148,-0.21364687411488953,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.16666666666666666,0.05,0.06666666666666667,0.0,0.0,0.0,0.9432232011039667,0.9550563896012781,0.9365647807842078,9.945687134502924
B136,TOP10,Q,0.0,60,63,0.08333333333333333,0.0,-0.08333333333333333,0.18333333333333332,1.0,0.8166666666666667,0.9097024343240887,1.0743146722470733,-0.24781532497563757,-0.23148574299696378,0.0,0.0,0.8833333333333333,1.0,0.45,1.0,0.6333333333333333,1.0,0.1,0.0,0.6333333333333333,1.0,-0.04,-0.08,0.908061535967721,0.924531964554578,0.899634334231274,9.943836405529954
B136,TOP10,Q,10.0,60,63,0.05,0.0,-0.05,0.15,1.0,0.85,0.8663720136083117,1.0257808899526375,-0.248210323576456,-0.231847008454019,0.0,0.0,0.85,1.0,0.31666666666666665,1.0,0.48333333333333334,1.0,0.1,0.0,0.48333333333333334,1.0,0.0,-0.06,0.908061535967721,0.924531964554578,0.899634334231274,9.943836405529954
B136,TOP10,Q,25.0,60,63,0.016666666666666666,0.0,-0.016666666666666666,0.1,0.65,0.55,0.8006626782728823,0.9530667315965847,-0.24821032357645606,-0.23238860235279085,0.0,0.0,0.5833333333333334,1.0,0.23333333333333334,0.95,0.2833333333333333,1.0,0.1,0.0,0.26666666666666666,0.6166666666666667,0.0,-0.02,0.908061535967721,0.924531964554578,0.899634334231274,9.943836405529954
B136,TOP10,W,0.0,60,5,0.5833333333333334,0.8666666666666667,0.2833333333333333,0.23333333333333334,0.8666666666666667,0.6333333333333333,1.038437132462981,1.0923077937058334,-0.18528160641706182,-0.17084055460633912,0.0,0.0,0.8833333333333333,1.0,0.7666666666666667,0.9666666666666667,0.8166666666666667,1.0,0.8,1.0,0.7,0.8666666666666667,0.24,0.24,0.9711863136269535,0.9736424135408328,0.9696456252086774,9.944201807228916
B136,TOP10,W,10.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4320533873004904,0.43859753999456813,-0.2251338642068592,-0.19819629380565007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.65,0.0,0.0,0.0,0.0,0.9711863136269535,0.9736424135408328,0.9696456252086774,9.944201807228916
B136,TOP10,W,25.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.4658799514355064,-0.5394573567238518,-0.5073691688212503,-0.4965289843758288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711863136269535,0.9736424135408328,0.9696456252086774,9.944201807228916
B136,TOP20,D,0.0,60,1,0.7666666666666667,0.7666666666666667,0.0,0.7166666666666667,0.7166666666666667,0.0,1.0923563189430052,1.0923563189430052,-0.1638930170051779,-0.1638930170051779,0.0,0.0,1.0,1.0,0.95,0.95,1.0,1.0,1.0,1.0,0.7666666666666667,0.7666666666666667,0.0,0.0,,,,19.67164922770304
B136,TOP20,D,10.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.6396907659301512,-1.6396907659301512,-0.82243701921166,-0.82243701921166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.67164922770304
B136,TOP20,D,25.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-5.717383477354895,-5.717383477354895,-0.9971540083759146,-0.9971540083759146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,19.67164922770304
B136,TOP20,M,0.0,60,21,0.18333333333333332,0.016666666666666666,-0.16666666666666666,0.6833333333333333,1.0,0.31666666666666665,1.011146516718238,1.0567396907485742,-0.21641138923096376,-0.20930541094999755,0.0,0.0,1.0,1.0,0.8833333333333333,1.0,1.0,1.0,0.21666666666666667,0.016666666666666666,0.8,1.0,-0.12,-0.18000000000000002,0.9621029322408291,0.9765563619920272,0.9531865310864084,19.670384294068505
B136,TOP20,M,10.0,60,21,0.05,0.0,-0.05,0.2833333333333333,0.21666666666666667,-0.06666666666666665,0.8856121589260668,0.9236061486477223,-0.2174032675886584,-0.21022701558878382,0.0,0.0,0.9,1.0,0.4666666666666667,0.43333333333333335,0.5666666666666667,0.9666666666666667,0.2,0.016666666666666666,0.4,0.0,-0.04,-0.06,0.9621029322408291,0.9765563619920272,0.9531865310864084,19.670384294068505
B136,TOP20,M,25.0,60,21,0.0,0.0,0.0,0.016666666666666666,0.0,-0.016666666666666666,0.6967653581271552,0.7246464431200133,-0.219323170553552,-0.211607504000826,0.0,0.0,0.08333333333333333,0.0,0.016666666666666666,0.0,0.05,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.9621029322408291,0.9765563619920272,0.9531865310864084,19.670384294068505
B136,TOP20,Q,0.0,60,63,0.03333333333333333,0.0,-0.03333333333333333,0.45,1.0,0.55,0.9229365515439396,1.0640092153014933,-0.24398876283027238,-0.2311691296601147,0.0,0.0,1.0,1.0,0.5,1.0,0.7,1.0,0.06666666666666667,0.0,0.45,1.0,-0.04,-0.02,0.9402321306588213,0.9576315355172548,0.9306792684774605,19.672395033282125
B136,TOP20,Q,10.0,60,63,0.03333333333333333,0.0,-0.03333333333333333,0.4,1.0,0.6,0.880574871364015,1.0199113678052578,-0.2439887628302725,-0.2314908082432317,0.0,0.0,0.9833333333333333,1.0,0.26666666666666666,1.0,0.5333333333333333,1.0,0.06666666666666667,0.0,0.3,1.0,-0.04,-0.02,0.9402321306588213,0.9576315355172548,0.9306792684774605,19.672395033282125
B136,TOP20,Q,25.0,60,63,0.016666666666666666,0.0,-0.016666666666666666,0.23333333333333334,1.0,0.7666666666666666,0.8173822518234559,0.953760662631843,-0.24398876283027232,-0.23197308519022558,0.0,0.0,0.9333333333333333,1.0,0.13333333333333333,1.0,0.25,1.0,0.06666666666666667,0.0,0.1,0.65,-0.04,-0.02,0.9402321306588213,0.9576315355172548,0.9306792684774605,19.672395033282125
B136,TOP20,W,0.0,60,5,0.7166666666666667,0.8833333333333333,0.16666666666666663,0.7166666666666667,1.0,0.2833333333333333,1.0546608128636983,1.0871762415074486,-0.17489002313843677,-0.16544087016576048,0.0,0.0,1.0,1.0,0.9,1.0,0.9833333333333333,1.0,0.9666666666666667,1.0,0.7166666666666667,0.8833333333333333,0.24,0.09999999999999998,0.9802569362732891,0.9870654057209766,0.9755530072654122,19.670999768303986
B136,TOP20,W,10.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.49513391731934997,0.5034706241446899,-0.18769083747760112,-0.1791685645424791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.9802569362732891,0.9870654057209766,0.9755530072654122,19.670999768303986
B136,TOP20,W,25.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.3406784188886254,-0.3742245942131709,-0.41364660817020565,-0.4150787801473245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9802569362732891,0.9870654057209766,0.9755530072654122,19.670999768303986
B136,TOP40,D,0.0,60,1,0.85,0.85,0.0,0.5666666666666667,0.5666666666666667,0.0,1.1549272814809746,1.1549272814809746,-0.1473716713538285,-0.1473716713538285,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,0.85,0.0,0.0,,,,38.66417538614848
B136,TOP40,D,10.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.9350841492175224,-0.9350841492175224,-0.6191282688349029,-0.6191282688349029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38.66417538614848
B136,TOP40,D,25.0,60,1,0.0,0.0,0.0,0.0,0.0,0.0,-4.053572808000355,-4.053572808000355,-0.9804928067496586,-0.9804928067496586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38.66417538614848
B136,TOP40,M,0.0,60,21,0.0,0.016666666666666666,0.016666666666666666,0.9666666666666667,1.0,0.033333333333333326,1.0438532360726223,1.053286156390052,-0.21621096366176723,-0.20687887989566367,0.0,0.0,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,0.0,0.016666666666666666,0.9333333333333333,1.0,0.0,0.02,0.9686810422998331,0.9840143445805681,0.9583843944617129,38.6548036758563
B136,TOP40,M,10.0,60,21,0.0,0.0,0.0,0.5666666666666667,0.85,0.2833333333333333,0.9462245108543658,0.9490549527311871,-0.21693730693493446,-0.20761606187841591,0.0,0.0,1.0,1.0,0.6666666666666666,0.9333333333333333,0.9,1.0,0.0,0.0,0.35,0.0,0.0,0.0,0.9686810422998331,0.9840143445805681,0.9583843944617129,38.6548036758563
B136,TOP40,M,25.0,60,21,0.0,0.0,0.0,0.0,0.0,0.0,0.7951194101383262,0.7923273993149949,-0.21802682184468514,-0.2087516028246389,0.0,0.0,0.5333333333333333,1.0,0.016666666666666666,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9686810422998331,0.9840143445805681,0.9583843944617129,38.6548036758563
B136,TOP40,Q,0.0,60,63,0.0,0.0,0.0,0.85,1.0,0.15000000000000002,0.9202814554169468,1.0573725872789985,-0.24362683708568167,-0.23028977207440837,0.0,0.0,1.0,1.0,0.4,1.0,0.75,1.0,0.0,0.0,0.35,1.0,0.0,0.0,0.9548560801891005,0.9698736394138436,0.9458841234653915,38.67365911418331
B136,TOP40,Q,10.0,60,63,0.0,0.0,0.0,0.7333333333333333,1.0,0.2666666666666667,0.8854411417655841,1.0219258042638009,-0.243626837085682,-0.23055055687149278,0.0,0.0,1.0,1.0,0.2833333333333333,1.0,0.5666666666666667,1.0,0.0,0.0,0.18333333333333332,1.0,0.0,0.0,0.9548560801891005,0.9698736394138436,0.9458841234653915,38.67365911418331
B136,TOP40,Q,25.0,60,63,0.0,0.0,0.0,0.5666666666666667,1.0,0.43333333333333335,0.8330745240655129,0.9687529539585682,-0.24362683708568195,-0.23094157577669883,0.0,0.0,1.0,1.0,0.06666666666666667,1.0,0.2833333333333333,1.0,0.0,0.0,0.03333333333333333,0.8666666666666667,0.0,0.0,0.9548560801891005,0.9698736394138436,0.9458841234653915,38.67365911418331
B136,TOP40,W,0.0,60,5,0.6666666666666666,0.9,0.2333333333333334,0.9333333333333333,1.0,0.06666666666666665,1.0653851915519772,1.107524441308502,-0.17352459344527704,-0.15726964631105939,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9,0.24,0.21999999999999997,0.9824359089812955,0.9897318316834713,0.9769474975909475,38.65944161260426
B136,TOP40,W,10.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6281887639363231,0.6596810056036926,-0.1762358755454569,-0.1605809954032419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9824359089812955,0.9897318316834713,0.9769474975909475,38.65944161260426
B136,TOP40,W,25.0,60,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02421228533207546,-0.010319483729671803,-0.25651886508611565,-0.24160457428945142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824359089812955,0.9897318316834713,0.9769474975909475,38.65944161260426
U56,BAND03,D,0.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,1.2617975676925295,1.2617975676925295,-0.1363851640359135,-0.1363851640359135,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,36.98903836571998
U56,BAND03,D,10.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.38508951704095284,0.38508951704095284,-0.17514919741620566,-0.17514919741620566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,36.98903836571998
U56,BAND03,D,25.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.9296348217943927,-0.9296348217943927,-0.5116062293662478,-0.5116062293662478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,36.98903836571998
U56,BAND03,M,0.0,100,21,0.0,0.0,0.0,0.0,0.0,0.0,1.1806720493542278,1.1701256085532394,-0.165192308213922,-0.17142650452950214,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9769635832064155,0.9827962887164865,0.9733771330276465,36.956552840434426
U56,BAND03,M,10.0,100,21,0.0,0.0,0.0,0.0,0.0,0.0,1.1377124406590224,1.1274559156239463,-0.16545129552161508,-0.17173016467837293,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9769635832064155,0.9827962887164865,0.9733771330276465,36.956552840434426
U56,BAND03,M,25.0,100,21,0.0,0.0,0.0,0.0,0.0,0.0,1.072897319748618,1.0634455258186408,-0.16583977648315468,-0.1721775213328987,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9769635832064155,0.9827962887164865,0.9733771330276465,36.956552840434426
U56,BAND03,Q,0.0,100,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0510802543742077,1.1289542060211193,-0.19920541216210053,-0.19019351595376638,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,1.0,0.0,0.0,0.0,0.0,0.9619503082881216,0.9627168490344133,0.9619170592674309,37.001920122887874
U56,BAND03,Q,10.0,100,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0363372490258018,1.1139662950807012,-0.19920541216210064,-0.19030636635380122,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,1.0,0.0,0.0,0.0,0.0,0.9619503082881216,0.9627168490344133,0.9619170592674309,37.001920122887874
U56,BAND03,Q,25.0,100,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0142589689825403,1.0915148555060665,-0.19920541216210086,-0.19047561387210543,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74,1.0,0.0,0.0,0.0,0.0,0.9619503082881216,0.9627168490344133,0.9619170592674309,37.001920122887874
U56,BAND03,W,0.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,1.232228544069375,1.2584170782246404,-0.1368595430000218,-0.13544401147630386,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9933520864279636,0.9932908872560369,0.9934127890395791,36.96537882298424
U56,BAND03,W,10.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,1.051306040658078,1.0741797223954075,-0.13790135827571887,-0.13662212248242922,0.0,0.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9933520864279636,0.9932908872560369,0.9934127890395791,36.96537882298424
U56,BAND03,W,25.0,100,5,0.0,0.0,0.0,0.0,0.0,0.0,0.7770966230897949,0.7978260011161515,-0.14085701814508755,-0.13848174736414004,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9933520864279636,0.9932908872560369,0.9934127890395791,36.96537882298424
U56,EWELIG,D,0.0,100,1,0.13,0.13,0.0,0.36,0.36,0.0,1.1046445077904266,1.1046445077904266,-0.2291620573402809,-0.2291620573402809,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13,0.13,1.0,1.0,0.0,0.0,,,,36.308918784255106
U56,EWELIG,D,10.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1424733433913258,0.1424733433913258,-0.34893476637975174,-0.34893476637975174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,36.308918784255106
U56,EWELIG,D,25.0,100,1,0.0,0.0,0.0,0.0,0.0,0.0,-1.3164524218493006,-1.3164524218493006,-0.8161572300850786,-0.8161572300850786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,36.308918784255106
