panel,T_trade,family,base,A,CAGR,Sharpe,MaxDD,H1,H2,oos_CAGR,oos_Sharpe,oos_MaxDD,turn_py,refresh_py,gross_crash_min,bind,keep4b_full,keep4b_oos,keep4b,keep4a
U56,M,FRACG,0.1,1,0.1581330773202303,1.2470145488697713,-0.1911701750813818,1.2936775216448775,1.2055149713100741,0.16547467039708486,1.292833538927014,-0.19117017508138012,1.4167103486197432,10.254496402877697,0.22183313106944283,none,True,True,True,False
U56,M,FRACG,0.1,4,0.1507718639065292,1.2177137181003879,-0.18961116466343997,1.2681894367298998,1.1725566038650097,0.15620835912539843,1.2538278219834216,-0.1896111646634392,1.6000634755799217,18.242805755395683,0.22183313106944286,none,True,True,True,False
U56,M,FRACG,0.1,16,0.15077385625120665,1.2206302040767865,-0.18846402878464164,1.2695565358152083,1.176905135183152,0.15641417169090155,1.2582500703925865,-0.18846402878464197,1.6384165931282888,25.324640287769782,0.22044451583753671,none,True,True,True,False
U56,M,FRACG,0.1,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.0566546762589928,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
U56,M,FRACG,0.1,DOWNONLY_TD,0.1594428601351605,1.2677594662907168,-0.18957386015533229,1.3268002648070494,1.213453586962652,0.16408719727011345,1.3024046567607674,-0.18957386015533273,1.191808825868656,16.71312949640288,0.2218331310694428,none,True,True,True,False
U56,M,FRACG,0.1,A1_TD,0.16004698929953065,1.2445057744015642,-0.18813526062416863,1.2845314411139497,1.2091480665447527,0.1680712963861264,1.2945198002404992,-0.18813526062416852,1.4306666988595875,21.86870503597122,0.2218331310694428,none,True,True,True,False
U56,M,FRACG,0.1,UPONLY,0.1686056973011223,1.1288208111341953,-0.27772837446097876,1.1943508946100918,1.0768268009060429,0.1756080928350865,1.1425175123705913,-0.277728374460979,0.5096398681095766,0.2266187050359712,0.9428229655939406,L4_DD,False,False,False,False
B136,W,FIXH,0.12,1,0.1611365009702308,1.2332704800117904,-0.18233636173428425,1.3495925523476928,1.120081547424236,0.15781312043802842,1.2329483910157222,-0.18233636173428447,1.840343205077828,6.288669064748201,0.22283396477522763,none,True,True,True,False
B136,W,FIXH,0.12,4,0.15229288980007216,1.215743419118699,-0.1725368849995983,1.3191811449845212,1.116330237627579,0.15273096245209672,1.2345105949087831,-0.17253688499959907,1.9875015945554313,12.97392086330935,0.22283396477522763,none,True,True,True,False
B136,W,FIXH,0.12,16,0.15289861278284156,1.2208263724629567,-0.16906388759128177,1.327102569498381,1.1200898705120321,0.15382383043986336,1.2373697827971892,-0.16906388759128133,2.0631545372843996,20.67895683453237,0.19532196835383833,none,True,True,True,False
B136,W,FIXH,0.12,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.0566546762589928,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,W,FIXH,0.12,DOWNONLY_TD,0.160677008687246,1.2279075149120344,-0.1716619320168422,1.333705291708907,1.1250968195997484,0.15886210671174594,1.2372893660191384,-0.1716619320168421,1.954042447890841,57.277877697841724,0.1986732437031658,none,True,True,True,False
B136,W,FIXH,0.12,A1_TD,0.16128995077289332,1.230737946840969,-0.17166193201684232,1.3317501251228532,1.1326940040653215,0.1601353581811562,1.2442082499347984,-0.171661932016842,1.9724174992488508,58.58093525179856,0.1986732437031658,none,True,True,True,False
B136,W,FIXH,0.12,UPONLY,0.18744282641167964,1.1136658400831352,-0.32721538557962493,1.234707449411599,1.0053370331615932,0.1826875549224829,1.0854301380904503,-0.3272153855796248,1.1388834550931988,0.33992805755395683,0.9999999999999993,L4_DD,False,False,False,False
B136,W,FRACG,0.1,1,0.16043297801456768,1.2338711386471828,-0.17126537175380352,1.3260741996051921,1.144503216515819,0.1607190142520607,1.2564287059179386,-0.17126537175380363,2.0362177961911314,11.670863309352518,0.19532196835383833,none,True,True,True,False
B136,W,FRACG,0.1,4,0.15517529822714637,1.2275728903787706,-0.1659024927091063,1.3378070279892231,1.1215538404885506,0.15439391422997706,1.2383246757017201,-0.1659024927091065,2.1744535681464465,21.358812949640285,0.19532196835383833,none,True,True,True,False
B136,W,FRACG,0.1,16,0.15417762233718513,1.223895105138704,-0.16820919440826743,1.3359018499524946,1.116761468819778,0.15364953781215407,1.2339340262593252,-0.1682091944082671,2.214055208187824,29.1205035971223,0.19532196835383833,none,True,True,True,False
B136,W,FRACG,0.1,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.0566546762589928,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,W,FRACG,0.1,DOWNONLY_TD,0.1603167033108417,1.2292919235743582,-0.16954271068039117,1.328129762344013,1.1332649949682776,0.1595214914292502,1.2454776365252087,-0.16954271068039095,2.0023383362132208,59.14748201438849,0.19532196835383833,none,True,True,True,False
B136,W,FRACG,0.1,A1_TD,0.16162828041887756,1.233999662511337,-0.16954271068039106,1.3297923726701837,1.1411825888731628,0.16127836502455994,1.2522370247897068,-0.16954271068039117,2.090823133682035,62.99999999999999,0.19532196835383833,none,True,True,True,False
B136,W,FRACG,0.1,UPONLY,0.18744282641167964,1.1136658400831352,-0.32721538557962493,1.234707449411599,1.0053370331615932,0.1826875549224829,1.0854301380904503,-0.3272153855796248,1.1388834550931988,0.33992805755395683,0.9999999999999993,L4_DD,False,False,False,False
B136,M,FIXH,0.12,1,0.16104495951009712,1.2380608884401345,-0.18163974760997625,1.3557010084176635,1.1235675823007707,0.15763750133401566,1.2370970592211155,-0.18163974760997648,1.3382273040345876,6.288669064748201,0.21924838219665882,none,True,True,True,False
B136,M,FIXH,0.12,4,0.15346712105768656,1.2270476976614622,-0.17100001843208823,1.327062862300921,1.1309153268533114,0.15430248055753237,1.2488052271853032,-0.17100001843208879,1.519850396055805,13.200539568345322,0.2192483821966588,none,True,True,True,False
B136,M,FIXH,0.12,16,0.15302254531179393,1.2251395116562918,-0.16831455483356017,1.3270802315365122,1.128334218498092,0.15442323421269633,1.2458526689132798,-0.16831455483355984,1.5931520322184098,20.4523381294964,0.19166363530147587,none,True,True,True,False
B136,M,FIXH,0.12,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.0566546762589928,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,M,FIXH,0.12,DOWNONLY_TD,0.16101507635256107,1.2544724419168989,-0.18193234811182413,1.356135081507809,1.1543940659101222,0.15910725376080448,1.269043360252625,-0.18193234811182402,1.2568511169774301,15.296762589928056,0.21924838219665882,none,True,True,True,False
B136,M,FIXH,0.12,A1_TD,0.16220778619923282,1.2376313425510856,-0.18193234811182413,1.3259419558079488,1.152329106803661,0.16304087987322058,1.2626688045002623,-0.18193234811182402,1.4304813447796119,18.582733812949638,0.21924838219665882,none,True,True,True,False
B136,M,FIXH,0.12,UPONLY,0.18636301948734313,1.1136982556856583,-0.32506091916178137,1.2297592049031554,1.0090996657497726,0.1821295338784561,1.0900679476795947,-0.3250609191617817,0.557173192343693,0.283273381294964,0.9999999999999992,L4_DD,False,False,False,False
B136,M,FRACG,0.1,1,0.16034375229693398,1.2364362154929784,-0.16998570105745325,1.3256303554193163,1.149876919397952,0.16100677825966714,1.2621199700620631,-0.1699857010574536,1.5389941108867085,11.557553956834532,0.19166363530147587,none,True,True,True,False
B136,M,FRACG,0.1,4,0.15525327671055633,1.2315599476268893,-0.16528780324885528,1.3394480846557113,1.1275939736460976,0.1546989722755614,1.24473528157498,-0.16528780324885528,1.7114224619431238,21.472122302158272,0.19166363530147587,none,True,True,True,False
B136,M,FRACG,0.1,16,0.1541563953605547,1.2273670367468643,-0.1673360999565231,1.3379170917146948,1.12137498377188,0.15372566641035412,1.2390501361234396,-0.16733609995652343,1.7510491301503814,28.610611510791365,0.1916636353014759,none,True,True,True,False
B136,M,FRACG,0.1,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.0566546762589928,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
B136,M,FRACG,0.1,DOWNONLY_TD,0.1595538318568468,1.254095364149513,-0.16986535954318527,1.357907747497421,1.151835111325511,0.15755227106637615,1.2679547833524378,-0.1698653595431855,1.2943979077520527,17.279676258992804,0.1916636353014759,none,True,True,True,False
B136,M,FRACG,0.1,A1_TD,0.16212440251025173,1.2414985349011607,-0.16986535954318505,1.3278463028909209,1.157640903947633,0.1629088106805474,1.2685637173785484,-0.16986535954318538,1.5478944487730069,23.39838129496403,0.1916636353014759,none,True,True,True,False
B136,M,FRACG,0.1,UPONLY,0.18636301948734313,1.1136982556856583,-0.32506091916178137,1.2297592049031554,1.0090996657497726,0.1821295338784561,1.0900679476795947,-0.3250609191617817,0.557173192343693,0.283273381294964,0.9999999999999992,L4_DD,False,False,False,False
SMALL665,W,FIXH,0.12,1,0.08428000059221707,0.620136271091136,-0.30500610345640766,0.9872619765967202,0.3476746267377392,0.05571059438467674,0.42251955613104436,-0.3050061034564069,3.068689957135272,9.906162820187674,0.2017526046649967,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FIXH,0.12,4,0.08339744304982832,0.6295176187160454,-0.2897618734655064,0.9966803583763366,0.3487485996732642,0.05310881567311432,0.4182987041176017,-0.2897618734655065,3.3288898780759117,20.96271874207456,0.18264525643814386,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FIXH,0.12,16,0.08348852623368552,0.6341385268718653,-0.2856479009649221,0.9908586618503504,0.36063466811327033,0.05435896283983377,0.42864830089565936,-0.28564790096492176,3.3919799047979207,33.3613999492772,0.16888998871752026,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FIXH,0.12,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.06391072787217854,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,FIXH,0.12,DOWNONLY_TD,0.08585572025848265,0.6285921873358878,-0.29575605373061986,0.9782903622803302,0.3553270539466082,0.055743113436187874,0.42598542413194923,-0.29575605373061986,3.134613782042427,58.09485163581029,0.16907849806433875,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FIXH,0.12,A1_TD,0.08681458760552418,0.6332334802237326,-0.2971798623825983,0.9842300730702114,0.36006490991257173,0.05687011992814228,0.43182996891562136,-0.2971798623825983,3.2075061792476545,60.58737002282526,0.16907849806433875,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FIXH,0.12,UPONLY,0.1300224910441239,0.7030221850233975,-0.4440865376228301,0.9635623245517315,0.5740280454888048,0.11468745716050543,0.593885420581071,-0.4440865376228299,2.012259776378028,0.38346436723307126,0.9999999999999925,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,W,FRACG,0.1,1,0.08565287225712281,0.6351718552500266,-0.29188946530251736,0.9775012961197462,0.37704095060188925,0.05879674410398006,0.4459670090902228,-0.29188946530251514,3.285331379867829,16.936342886127314,0.16888998871752023,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FRACG,0.1,4,0.0855801382873198,0.6392699726694531,-0.28614786174304485,0.976181343063926,0.37936824458914403,0.05787727708865398,0.44575528453771424,-0.2861478617430445,3.5143726511675393,31.316256657367486,0.16888998871752026,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FRACG,0.1,16,0.08425575917131223,0.6326859663842139,-0.28407442646085335,0.9701290645759761,0.37329060654276547,0.056873994964138586,0.4405777681752899,-0.2840744264608538,3.5889931838972715,43.90667004818666,0.16888998871752026,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FRACG,0.1,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.06391072787217854,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,W,FRACG,0.1,DOWNONLY_TD,0.08689105237879358,0.6370662631736729,-0.2916548950340595,0.970364917829069,0.3761353788411813,0.058359753662989844,0.4432263724959365,-0.29165489503405917,3.2272729997285725,61.29038802941922,0.16888998871752023,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FRACG,0.1,A1_TD,0.08748938395255212,0.6374439992485919,-0.2930869952237444,0.9787092686858213,0.3725377722157485,0.05849587498544229,0.4415520211613486,-0.29308699522374504,3.4280593710185405,66.91453208217094,0.16888998871752023,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,W,FRACG,0.1,UPONLY,0.1300224910441239,0.7030221850233975,-0.4440865376228301,0.9635623245517315,0.5740280454888048,0.11468745716050543,0.593885420581071,-0.4440865376228299,2.012259776378028,0.38346436723307126,0.9999999999999925,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,FIXH,0.12,1,0.08208278477602371,0.6073897153392572,-0.3002364690818433,0.9552950478346853,0.34952352952467636,0.055816776606744556,0.4236349038236388,-0.3002364690818432,2.222417251698457,10.673091554653817,0.20296369354299743,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FIXH,0.12,4,0.08154390202634332,0.6188886681628464,-0.28688330676356755,0.9598780620772092,0.3587208409235083,0.05438037810348684,0.4269253277583815,-0.28688330676356677,2.55869088621333,21.60182602079635,0.18312666017022947,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FIXH,0.12,16,0.08029019466609122,0.6145288307290355,-0.283721794618361,0.9556962549531858,0.35295168445399727,0.05323129431794982,0.4221318143910708,-0.2837217946183591,2.6445852486063597,33.80877504438245,0.16426368023377896,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FIXH,0.12,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.06391072787217854,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,FIXH,0.12,DOWNONLY_TD,0.08104072304984489,0.6099587409661632,-0.3144736136227253,0.9613881114007403,0.32702391005909853,0.0516045256018931,0.40864385485388943,-0.31447361362272497,1.886799823030602,16.488967791022063,0.20296369354299748,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FIXH,0.12,A1_TD,0.08333453579915395,0.6100763148403436,-0.31332401787411146,0.9632548290825669,0.3375464052133192,0.05391580268207208,0.41244369021327515,-0.31332401787411146,2.281330963936051,22.560486938879027,0.20296369354299748,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FIXH,0.12,UPONLY,0.12432267544253262,0.6812813590372613,-0.43734780298096165,0.9322489513357914,0.5560989399257151,0.11008842312196365,0.5781869501593772,-0.4373478029809612,1.005912206210281,1.2782145574435708,0.9999999999999925,L2_H2|L3_OOS|L4_DD,False,False,False,False
SMALL665,M,FRACG,0.1,1,0.0828154434146342,0.6177427147065642,-0.2906671552191564,0.9475602025058557,0.36936552210494844,0.05761068812954506,0.4388916847994493,-0.2906671552191554,2.502455237105239,17.958914532082172,0.164263680233779,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FRACG,0.1,4,0.08357003804335061,0.6271773644833707,-0.2835138957891493,0.9469258444535358,0.3785241338302918,0.057987311764985616,0.4468572103636262,-0.28351389578914976,2.783669648786536,31.891453208217094,0.16426368023377896,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FRACG,0.1,16,0.08167142074175371,0.6174745200967895,-0.2825219643716079,0.9409241164633725,0.368402582060138,0.05604562959906789,0.4363139537798322,-0.2825219643716089,2.8636348256294846,44.41795587116409,0.16426368023377902,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FRACG,0.1,DOWNONLY,0.0,,0.0,,,0.0,,0.0,0.0,0.06391072787217854,0.0,L1_H1|L2_H2|L3_OOS|L5_CAGR,False,False,False,False
SMALL665,M,FRACG,0.1,DOWNONLY_TD,0.08273867084196795,0.6281618307678127,-0.29451643439765973,0.9521796406087127,0.36216917825848477,0.05529560179844095,0.43755923191601986,-0.29451643439766073,2.0404696023481637,19.556682728886635,0.16426368023377902,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FRACG,0.1,A1_TD,0.0842880479372865,0.6202375142849019,-0.293519821515173,0.9400102011463276,0.37023880725627745,0.057698384494283106,0.43875907334379033,-0.2935198215151732,2.590075819014256,29.590667004818666,0.16426368023377902,L2_H2|L3_OOS|L4_DD|L5_CAGR,False,False,False,False
SMALL665,M,FRACG,0.1,UPONLY,0.12432267544253262,0.6812813590372613,-0.43734780298096165,0.9322489513357914,0.5560989399257151,0.11008842312196365,0.5781869501593772,-0.4373478029809612,1.005912206210281,1.2782145574435708,0.9999999999999925,L2_H2|L3_OOS|L4_DD,False,False,False,False
