panel,pick_tiebreak,pick_K,pick_IS_Sharpe,pick_OOS_Sharpe,pick_OOS_CAGR,pick_OOS_MaxDD,donothing_OOS_Sharpe,donothing_OOS_CAGR,donothing_OOS_MaxDD,delta_vs_donothing,cellmean_OOS,worst_OOS,best_OOS,rank_IS_OOS,n_cells,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,LIVE_OOS_Sharpe,pick_KEEP_4a,pick_KEEP_4b
U56,T_FIRST,10,1.5743405598078906,0.9143004039834073,0.19991393373789856,-0.28727941869469265,1.1769075314489335,0.1576093833822998,-0.190892879822814,-0.26260712746552617,1.123381858132589,0.9143004039834073,1.2636492614245483,-0.9453197913807301,48,0.8747033226162612,0.1527838188994346,-0.3371726770846233,1.2780694840193234,False,False
B136,T_FIRST,10,1.3900936007900597,0.9502370615793504,0.2340512094879741,-0.3135347183736189,0.9101407808677666,0.14193850759758675,-0.24004792991311297,0.040096280711583776,0.9700576161801248,0.8294738100532747,1.053592673794456,-0.646200471433382,48,0.8769078511614361,0.15331427255204866,-0.3371595330739301,1.1061149281164175,False,False
SMALL,T_ISSHARPE,10,0.8092901774327623,0.7372796472632447,0.1561944062355754,-0.32067651060418045,0.7359541623171002,0.15198893810737668,-0.3049132865050128,0.001325484946144484,0.7317660290355175,0.6263867396099505,0.7852410785986236,0.6486071506909409,48,0.8768941923019906,0.15331706161492242,-0.3371726770846233,0.6517830906127121,False,False
