panel,repair,chooser,ladder,rung,book_ratio,IS_Sharpe,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,SPY_OOS_Sharpe,beats_SPY_OOS,pass_4b_full,pass_4b_oos,pass_4a
U56,R_ASIS,CH_ISSHARPE,N,40,0.6270548501446359,1.1761930490300028,1.0985169918082796,0.13999175176293477,-0.22984197733835132,0.8711296235105941,True,False,False,False
U56,R_ASIS,CH_LOWRATIO,N,10,0.4214512711116894,1.140620911476732,1.0954228230619285,0.17713093991346973,-0.20771054445737946,0.8711296235105941,True,False,False,False
U56,R_ASIS,CH_HIGHRATIO,H,21,0.8988947776023933,1.1218469394824062,1.1166793282285414,0.1538868412705352,-0.2024163164242747,0.8711296235105941,True,False,False,False
U56,R_FROZEN,CH_ISSHARPE,N,40,0.9890200217525952,1.1761930490300028,1.0985169918082796,0.13999175176293477,-0.22984197733835132,0.8711296235105941,True,False,False,False
U56,R_FROZEN,CH_LOWRATIO,H,252,0.7391933665756321,1.1315011694879893,1.1931718632072674,0.173088096338607,-0.21843530966689817,0.8711296235105941,True,False,False,False
U56,R_FROZEN,CH_HIGHRATIO,CADENCE,W,1.9448000489890782,1.1118987741862618,1.1644019491864868,0.16970650886021055,-0.19127561830465012,0.8711296235105941,True,True,True,False
U56,R_COUNT,CH_ISSHARPE,N,40,1.4443797213180032,1.1761930490300028,1.0985169918082796,0.13999175176293477,-0.22984197733835132,0.8711296235105941,True,False,False,False
U56,R_COUNT,CH_LOWRATIO,N,10,1.0429159896738383,1.140620911476732,1.0954228230619285,0.17713093991346973,-0.20771054445737946,0.8711296235105941,True,False,False,False
U56,R_COUNT,CH_HIGHRATIO,H,21,2.1173587062000445,1.1218469394824062,1.1166793282285414,0.1538868412705352,-0.2024163164242747,0.8711296235105941,True,False,False,False
B136,R_ASIS,CH_ISSHARPE,N,8,0.4986325150327828,1.2950986667099715,0.7866466863657643,0.1455591690419591,-0.24535256443898168,0.8767278433896203,False,False,False,False
B136,R_ASIS,CH_LOWRATIO,N,5,0.4493018825618415,1.2857293644485364,0.7686882215621813,0.150259915145035,-0.2812388100874458,0.8767278433896203,False,False,False,False
B136,R_ASIS,CH_HIGHRATIO,N,40,0.7654449486369553,1.1451120445195189,1.053516002793691,0.15713759320155107,-0.25383188323645256,0.8767278433896203,True,False,False,False
B136,R_FROZEN,CH_ISSHARPE,N,8,0.7975306368812475,1.2950986667099715,0.7866466863657643,0.1455591690419591,-0.24535256443898168,0.8767278433896203,False,False,False,False
B136,R_FROZEN,CH_LOWRATIO,N,5,0.5148557831801915,1.2857293644485364,0.7686882215621813,0.150259915145035,-0.2812388100874458,0.8767278433896203,False,False,False,False
B136,R_FROZEN,CH_HIGHRATIO,H,21,4.887841170490126,1.2111577064313546,0.9966114494768078,0.15547309710536084,-0.2569070436953067,0.8767278433896203,True,False,False,False
B136,R_COUNT,CH_ISSHARPE,N,8,1.2315171846647093,1.2950986667099715,0.7866466863657643,0.1455591690419591,-0.24535256443898168,0.8767278433896203,False,False,False,False
B136,R_COUNT,CH_LOWRATIO,N,5,1.1051383666872325,1.2857293644485364,0.7686882215621813,0.150259915145035,-0.2812388100874458,0.8767278433896203,False,False,False,False
B136,R_COUNT,CH_HIGHRATIO,N,40,1.6227905405774494,1.1451120445195189,1.053516002793691,0.15713759320155107,-0.25383188323645256,0.8767278433896203,True,False,False,False
SMALL,R_ASIS,CH_ISSHARPE,H,252,0.48486404331749045,0.9832856884938772,0.6676058493481922,0.11159184725299265,-0.37411836270629684,0.8767140742030719,False,False,False,False
SMALL,R_ASIS,CH_LOWRATIO,H,63,0.4092231173159198,0.7957402554686764,0.4615529999466303,0.07217183938825045,-0.36589477067213816,0.8767140742030719,False,False,False,False
SMALL,R_ASIS,CH_HIGHRATIO,H,21,0.6171703384062744,0.7178485557014874,0.4353158102219297,0.06613330401210393,-0.38294667892209755,0.8767140742030719,False,False,False,False
SMALL,R_FROZEN,CH_ISSHARPE,H,252,0.9491856912324587,0.9832856884938772,0.6676058493481922,0.11159184725299265,-0.37411836270629684,0.8767140742030719,False,False,False,False
SMALL,R_FROZEN,CH_LOWRATIO,CADENCE,D,0.609637413018442,0.6293952576619932,0.36332906666222164,0.053471176631334716,-0.3830845902276765,0.8767140742030719,False,False,False,False
SMALL,R_FROZEN,CH_HIGHRATIO,N,30,2.880308492047185,0.6627215426661237,0.4387069959088702,0.06525859201760897,-0.3738802934052946,0.8767140742030719,False,False,False,False
SMALL,R_COUNT,CH_ISSHARPE,H,252,1.1611381590889351,0.9832856884938772,0.6676058493481922,0.11159184725299265,-0.37411836270629684,0.8767140742030719,False,False,False,False
SMALL,R_COUNT,CH_LOWRATIO,N,25,0.9288220757719973,0.7421351467389733,0.4163581876404954,0.06169800421238092,-0.35587150982337046,0.8767140742030719,False,False,False,False
SMALL,R_COUNT,CH_HIGHRATIO,H,21,1.2701955642461857,0.7178485557014874,0.4353158102219297,0.06613330401210393,-0.38294667892209755,0.8767140742030719,False,False,False,False
