panel,m,n,absdC,dC_signed,absdS,cost,dTO,absdC_RND,cost_RND,dC_INV,dC_POS,dC_MOM,dC_R6,dC_R3,dC_RND,absdC_gross
u56,1.0,37,0.0042622196726037394,-0.003220515787513323,0.025097518807762766,0.00013559658443111397,0.07280667528387888,0.004829029160232867,0.0,-0.006299608604912965,0.0026042597127260425,-0.002571824131089251,-0.0036976170144338294,-0.006137788899856611,-0.004829029160232867,0.004397816257034853
broad,0.03,3,0.04743488265996256,0.005404165284766949,0.12968929332365325,0.0030021056050109117,2.247793110121582,0.008260258164148215,0.0,-0.08541926159077429,0.06018828807808663,0.04170466496939995,0.0302046668143372,-0.01965753184721475,-0.008260258164148215,0.050436988264973476
broad,0.05,5,0.037132765260839216,-0.011263888120497789,0.1036626587420028,0.0025612178013394533,2.0995640573759133,0.02237447538896764,0.0,-0.10269043077373463,0.057888140362239104,0.006306007599135466,0.00047804488947900126,-0.018301202679607886,-0.02237447538896764,0.03969398306217867
broad,0.075,7,0.03287586318204498,-0.017672553838663507,0.09970642372053262,0.0021985184652738273,1.6028508628462645,0.0250843681322519,0.0,-0.10380623899716346,0.03210990762352073,0.005898365734932964,-0.009037419822069737,-0.013527383732538034,-0.0250843681322519,0.03507438164731881
broad,0.1,9,0.030932199341005884,-0.006747044454686079,0.09621397452115506,0.0021513300366622114,1.6626944524069494,0.012959046403237862,0.0,-0.0795188947810952,0.04288654937087344,0.01757633784492607,-0.0013414056574114763,-0.013337809050723237,-0.012959046403237862,0.03308352937766809
broad,0.15,14,0.021716083517204953,-0.003461564814099205,0.05925608480497404,0.0017937622721588557,1.232677874687144,0.01659397631462345,0.0,-0.05807128399127781,0.0217476824716607,0.013066461573062904,0.010822152713040767,-0.004872836836982586,-0.01659397631462345,0.02350984578936381
broad,0.2,18,0.021891652643128756,0.00029774101140254137,0.07564690174367097,0.001676167889553306,1.2972856962367807,0.005580051426107957,0.0,-0.04998610249465196,0.026810224060428434,0.009719057776162554,0.018944202299737256,-0.003998676584663574,-0.005580051426107957,0.02356782053268206
broad,0.27,25,0.01568508155664037,0.0020131520119867742,0.047262398099537875,0.0013464488921436726,1.0087684563587829,0.005330236890067175,0.0,-0.028743076298091808,0.022113815082579036,0.007611298827883806,0.014520470011105013,-0.005436747563542177,-0.005330236890067175,0.01703153044878404
broad,0.35,32,0.010117517311390278,-0.0007445184262174553,0.03297776930829939,0.001123377242057712,0.8262970500428729,0.0030158063203216123,0.0,-0.02491791927914333,0.014282345599097024,0.0009614201421177526,0.008188731471717281,-0.002237170064876004,-0.0030158063203216123,0.01124089455344799
broad,0.45,41,0.007105462838096566,-0.0033533561974145253,0.02031483494778503,0.000926240647773072,0.7514298852648509,0.00603687590589308,0.0,-0.020382656249860798,0.00676082871626793,-0.0024268477515145825,0.0026194378854371703,-0.0033375435874023474,-0.00603687590589308,0.008031703485869637
broad,0.53,48,0.007447248958497266,-0.006214006765152913,0.036736943902691534,0.0007559155172890207,0.5865765752753802,0.008583839041700347,0.0,-0.020669713197923656,0.0030831054833608817,-0.0024292269427974578,-0.0023822818523822065,-0.008671917316022126,-0.008583839041700347,0.008203164475786286
broad,0.65,59,0.005228188726683447,-0.0028772074139053585,0.02267200203701929,0.0005947498752220381,0.4715066769844558,0.005632020045080344,0.0,-0.013076189133126803,0.005518098266954485,0.0003593550149907365,-8.926669080433491e-05,-0.007098034527540875,-0.005632020045080344,0.005822938601905485
broad,0.75,69,0.004018797369547533,-0.0023664241060840307,0.01846540313923961,0.0004312401663240529,0.3170256928366836,0.004222047781240468,0.0,-0.009124627803335894,0.004130933158658756,-0.00022441857626365191,-0.0007856718329686263,-0.005828335476510738,-0.004222047781240468,0.004450037535871586
broad,0.9,82,0.0025001573720347726,-0.0014525897771929142,0.010048424308722126,0.0002485058718679553,0.19190120389482673,0.002480682023807246,0.0,-0.005351340222798484,0.002618918987104646,-0.0019137048070037022,-0.00040740627910063054,-0.0022094165641664,-0.002480682023807246,0.002748663243902728
broad,1.0,91,0.002587874581087979,-0.001788238880789761,0.014034317494826708,0.00015832461457864435,0.1275925545101561,0.0026240705601692227,0.0001412588059162534,-0.0037383227572953537,0.001999089250745545,-0.0026593010728908073,-0.0026424879019373293,-0.001900171922570859,-0.0026240705601692227,0.0027461991956666235
small,0.03,4,0.04802003631809788,-0.03189695232926184,0.20197773089389348,0.0030294651347765192,2.607850772060279,0.05521399993895404,0.0,0.02987407347637916,-0.0640310809421033,-0.06456870413868732,0.01043363649571094,-0.07119268653760868,0.05521399993895404,0.0510495014528744
small,0.05,7,0.02065325608798658,-0.009185100626294096,0.10418734522842085,0.0030065501468052504,2.6678666462814946,0.0067441880636249785,0.0,-0.005491626111006287,-0.062060220925717946,0.028670388654231216,-0.003209954067976195,-0.0038340906810012676,0.0067441880636249785,0.02365980623479183
small,0.075,11,0.02918254761208634,-0.02548389845372543,0.12169540617870873,0.0034439811587322284,3.315580134868502,0.016781218857572888,0.0,-0.03327449838719465,-0.04669772595674093,-0.021118847219534942,0.009246622895902279,-0.0355750436010589,-0.016781218857572888,0.03262652877081857
small,0.1,14,0.02004395154673344,-0.016135985698108656,0.08875028729580452,0.0032848078560165596,3.0874344720179288,0.027681352483238664,0.0,-0.0331706328366419,-0.019933340655301723,0.00976991462156196,-0.013852477276980357,-0.023493392343181263,-0.027681352483238664,0.02332875940275
small,0.15,21,0.012255554312581563,0.0025289271475935847,0.06733127816183179,0.0026202338576185973,2.331162005060956,0.028263690311616463,0.0,-0.00738546358762493,-0.012205053627428075,0.02276106373747555,0.014200139912962317,-0.004726050697416939,-0.028263690311616463,0.01487578817020016
small,0.2,28,0.008104686241331783,0.0009454945211543996,0.06209210958286511,0.002252988680539778,1.9566688091952364,0.020242191032116885,0.0,0.0013950780867058032,-0.006097487223084563,0.01137933207274533,0.009851041746764322,-0.011800492077358893,-0.020242191032116885,0.01035767492187156
small,0.27,38,0.009691324441014082,-0.005122249708394744,0.07435220931547654,0.0017764402226651491,1.5161321115532906,0.01344548526323952,0.0,0.011422686831548345,-0.016279658557127208,-0.0012158161592210615,-0.00807475778475486,-0.011463702872418935,-0.01344548526323952,0.011467764663679231
small,0.35,49,0.008457721412826436,-0.005298486689653314,0.06371491373234242,0.0015490062553076597,1.3087704262401414,0.01681297128569148,0.0,0.006035436614769685,-0.01715983693573131,0.0018626501931631179,-0.002189959143001019,-0.015040724177467046,-0.01681297128569148,0.010006727668134095
small,0.45,64,0.008541307070267479,-0.007748139547407984,0.06294007125596136,0.0012891589751822781,1.1094587435945595,0.016919315287362124,0.0,0.001982918807148737,-0.023078338187676906,-0.0013467091577470391,-0.001623158806518088,-0.014675410392246624,-0.016919315287362124,0.009830466045449758
small,0.53,75,0.008365007167718286,-0.008365007167718286,0.06079184952865011,0.0011552302902654128,1.0397288161717817,0.011721156644670216,0.0,-0.0002812165191266036,-0.024329119391570897,-0.003428948716787117,-0.005994968112741583,-0.007790783098365228,-0.011721156644670216,0.009520237457983699
small,0.65,92,0.0054209054737372146,0.0005106282060997281,0.04064662026939284,0.0008250878720997449,0.7039401739391078,0.006637441082229634,0.0,0.00716772406156263,-0.008927714992409408,0.004701511285265747,0.0029595988527639783,-0.0033479781766843075,-0.006637441082229634,0.00624599334583696
small,0.75,106,0.004157626977982343,-0.0017749877276339809,0.0317606875368208,0.0005864903629180634,0.47808913972564043,0.007684049930897663,0.0,0.0032051470953726735,-0.007249668137508047,0.002751451030498231,-0.000971874831750208,-0.006609993794782554,-0.007684049930897663,0.004744117340900406
small,0.9,127,0.0033265146700384384,0.00035249345156085354,0.025144526011096468,0.00035523428263817855,0.2916317116363974,0.001451028132916532,4.656900627785454e-05,0.005494070635259307,-0.003229283886087675,0.003051681198724676,0.0006517684700142468,-0.004205769160106287,-0.001451028132916532,0.0036817489526766167
small,1.0,141,0.0025779441518516853,-0.00018211446814495603,0.01938350420735665,0.0003003090637189473,0.27626451908285576,8.782812007157581e-05,0.00019466483426374204,0.0016027165368521779,-0.0016287858401007327,0.0012804363300997768,0.003106421342314869,-0.005271360709890871,8.782812007157581e-05,0.0028782532155706324
