panel,dial,arm,bps,CAGR,Vol,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turn,gross_real,sat_share,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,p4a_v2,p4a_v1,f4b,p4b,secs
U56,SIZE,EWall,10,0.10387225180061876,0.09905604328902348,1.047494867635826,-0.15874702988527378,1.0727945875793974,1.0277149313488687,0.09295273072974664,0.9696238999048093,0.11296191401507927,1.1091111570462089,-0.158747029885274,8.2113461832268,0.7500000000000002,0.0,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,CAGR,False,0.72
U56,SIZE,EWall,0,0.11297281766071854,0.09903453991069079,1.1306362733422837,-0.15769538449851228,1.154598351445833,1.1122951927613394,0.10174952494707634,1.0530355983825415,0.12231699977613242,1.1920613205137143,-0.1576953844985125,8.2113461832268,0.7500000000000002,0.0,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.68
U56,SIZE,FWD5,10,0.16229152594118457,0.18051748486020014,0.9236603398568894,-0.21508870313780803,0.8907272732983574,0.9579504359579073,0.1406428568434468,0.8800333240811404,0.1804585988603169,0.9588948017505566,-0.2150887031378086,18.554043914238658,0.75,0.007592190889370932,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,"H1,DD",False,0.76
U56,SIZE,FWD5,0,0.18403710146532748,0.18055614592587219,1.026223086343423,-0.20535881015902058,1.0024497664612713,1.0536461938170478,0.16159689319818415,0.9902135318632834,0.20287413025080658,1.0565519701015238,-0.2053588101590207,18.554043914238658,0.75,0.007592190889370932,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,DD,False,0.67
U56,SIZE,FWD10,10,0.13108889881839247,0.14312332643758052,0.9325607548083008,-0.17538171605178998,0.9087970055754686,0.9587191243784655,0.10947866327937517,0.854028732215054,0.14923180915086687,0.9925743052890468,-0.17538171605178998,14.726070495893195,0.75,0.03796095444685466,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,H1,False,0.67
U56,SIZE,FWD10,0,0.14785102454788324,0.1431814161666509,1.0350314433034327,-0.1747357598859809,1.0187201620951536,1.0555901418437243,0.12550676586049692,0.9625153621584968,0.16661647428668913,1.0911479200409049,-0.174735759885981,14.726070495893195,0.75,0.03796095444685466,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.65
U56,SIZE,FWD20,10,0.1278164262176429,0.11994998472663919,1.0631392110137448,-0.18308337041384348,1.0738817625634838,1.0608202651821992,0.10803155923119756,0.975940009351656,0.14440274344229653,1.12997924309195,-0.1830833704138436,11.002964125264631,0.75,0.12255965292841649,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.66
U56,SIZE,FWD20,0,0.14028690059100435,0.11996125445195627,1.1547603172500467,-0.18220024519913713,1.1702337348691612,1.1490159030331901,0.12009481578279213,1.0729397520257602,0.15721719950311241,1.2179863716647128,-0.18220024519913747,11.002964125264631,0.75,0.12255965292841649,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.67
U56,SIZE,FWD30,10,0.11502874952087683,0.10923034011496761,1.0517525768404932,-0.17467885589182297,1.0254007815988915,1.0792739082079967,0.09471689191612054,0.9231835891730932,0.13206751822936114,1.1505148574444186,-0.1746788558918232,9.289192659883092,0.7500000000000002,0.21475054229934923,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.67
U56,SIZE,FWD30,0,0.12543081618394525,0.10922659291214988,1.136833815230644,-0.17360017791477722,1.1119901216498849,1.163416968726959,0.10475560390199434,1.0110740987839792,0.1427768771561202,1.2336114088831451,-0.17360017791477733,9.289192659883092,0.7500000000000002,0.21475054229934923,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.73
U56,SIZE,FWD40,10,0.10711794922633988,0.10197866239955056,1.049166197464176,-0.16663445032493074,1.054783972420464,1.0478480953015081,0.09166301492390105,0.9415331940315942,0.12003139322613898,1.1331727436221688,-0.1666344503249304,8.430812651085924,0.7500000000000002,0.47288503253796094,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.7
U56,SIZE,FWD40,0,0.11648909622033021,0.10196627821564452,1.1319759838561618,-0.1655209487939321,1.1368514742686697,1.1316151901763314,0.10066203903649251,1.0252631409549982,0.12971611359353052,1.215331809674258,-0.16552094879393187,8.430812651085924,0.7500000000000002,0.47288503253796094,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.7
U56,SIZE,FWD60,10,0.10377255218865589,0.09894856177217004,1.0476118043384401,-0.158747029885274,1.0715585665690162,1.0291708520647151,0.09258958598448075,0.9680098681355671,0.11308356734631242,1.1105197464487546,-0.15874702988527345,8.21628672997252,0.7500000000000002,1.0,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,CAGR,False,0.67
U56,SIZE,FWD60,0,0.11287768473514825,0.0989280392272956,1.1308822952385078,-0.15769538449851217,1.1536577221092494,1.1137359653790555,0.1014005801810609,1.051738400185405,0.12243519930013624,1.1934557774790526,-0.1576953844985124,8.21628672997252,0.7500000000000002,1.0,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.68
U56,CADENCE,CAD-D,10,0.11125755119591174,0.11780978241941409,0.9546571205797849,-0.18379682289665322,0.9325359260812784,0.9784654250484918,0.08993001825594948,0.8330758592377437,0.1291645591259949,1.0469676454243342,-0.18379682289665333,27.04213804404539,0.75,0.12094594594594595,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,H1,False,0.87
U56,CADENCE,CAD-D,0,0.14170957962821795,0.11777470957090828,1.184550454108314,-0.17922712124560414,1.178237782282969,1.1958520824305765,0.12002967064609349,1.0791261617874297,0.15990900978867018,1.265444973016764,-0.17922712124560414,27.04213804404539,0.75,0.12094594594594595,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.87
U56,CADENCE,CAD-W,10,0.1278164262176429,0.11994998472663919,1.0631392110137448,-0.18308337041384348,1.0738817625634838,1.0608202651821992,0.10803155923119756,0.975940009351656,0.14440274344229653,1.12997924309195,-0.1830833704138436,11.002964125264631,0.75,0.12255965292841649,0.15188355769560324,0.8871396799528589,-0.33717289200673806,0.153780735432695,0.878646168321868,-0.3371728920067377,False,False,-,True,0.68
