panel,cadence,gross,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,turnover_yr,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR
U56,W,0.75,0.0,0.12014999456189313,1.3078729412435244,-0.14765004422980443,0.8137484495086919,1.3431232040383605,1.2841509485625666,3.5063829420832278,1.228739013143088,1.188426875003423,0.13168913356431755,1.3693466954314062,-0.14765004422980454,False,True,True,True,True,True,True
U56,W,0.75,10.0,0.1162295339930286,1.2686753146710161,-0.14809080759214643,0.7848531308785468,1.3027641647438848,1.245743566697983,3.5063829420832278,1.1871870518343108,1.105836634098696,0.12773946456006335,1.3318413815124672,-0.14809080759214632,False,True,True,True,True,True,True
U56,W,0.75,25.0,0.11037345513700925,1.209765685566478,-0.14875179387181792,0.7419974728648989,1.2421037770489964,1.1880255426552884,3.5063829420832278,1.124749529084998,0.9835023596828143,0.12183969460699817,1.2754689637891052,-0.14875179387181792,False,True,True,True,True,True,True
U56,W,0.75,50.0,0.10067860481310942,1.111339888951081,-0.1498530143263923,0.6718490466519617,1.140744704022228,1.0915969990562207,3.5063829420832278,1.0204653620097097,0.7785733423801019,0.1120723488705766,1.181260845927782,-0.14985301432639253,False,False,True,True,True,True,False
U56,2W,0.75,0.0,0.11888243071227578,1.2609586737228404,-0.18237143711564952,0.651869791632378,1.3288476016475046,1.2128731055569713,2.981554670677186,1.220001513719116,1.0619912602357726,0.12881021026742556,1.2944287222222493,-0.18237143711564952,False,True,True,True,True,True,True
U56,2W,0.75,10.0,0.11555200809019772,1.2286277413597777,-0.18272394144290804,0.6323857025944346,1.2944639541452214,1.181961676115703,2.981554670677186,1.184544743177641,0.9989459240278944,0.12548897798269798,1.264269975758264,-0.18272394144290793,False,True,True,True,True,True,True
U56,2W,0.75,25.0,0.11057360907849612,1.179983817418527,-0.18325267070252493,0.6033942569818852,1.2427508319366878,1.135441904151768,2.981554670677186,1.1312369983896597,0.907664763550241,0.1205241037777669,1.218872531463352,-0.18325267070252516,False,True,True,True,True,True,True
U56,2W,0.75,50.0,0.10232204078804896,1.0985756485186575,-0.18413381351849945,0.5556939208113937,1.1562658904060246,1.0575523223134955,2.981554670677186,1.0421388426002873,0.7579634217868128,0.11229438700627226,1.1428335114348314,-0.18413381351849978,False,False,True,True,True,True,False
U56,M,0.75,0.0,0.12156166942048086,1.2536105318716884,-0.1787951255270056,0.6798936439803551,1.3063685535625889,1.216525100717359,2.3899779597778292,1.206945705346333,1.08211891641798,0.13139469881981536,1.290871534683995,-0.17879512552700583,False,True,True,True,True,True,True
U56,M,0.75,10.0,0.11888630764345653,1.2285894701577633,-0.17911824523795394,0.6637308638520836,1.2803104682252753,1.1922228250509748,2.3899779597778292,1.1802113995597632,1.0498495113015858,0.1287025780224551,1.2670611647433734,-0.17911824523795428,False,True,True,True,True,True,True
U56,M,0.75,25.0,0.11488360745343007,1.190865103394167,-0.179602924804376,0.6396533217850523,1.2409992976841815,1.1555978966175628,2.3899779597778292,1.1399015029633308,1.0022409171659772,0.12467481760904597,1.2311643692779357,-0.17960292480437634,False,True,True,True,True,True,True
U56,M,0.75,50.0,0.10823993875862903,1.12752964078213,-0.18041072408174652,0.5999639949872606,1.1749457172044404,1.0941448511692329,2.3899779597778292,1.0722284748620785,0.9249521216086003,0.11798958969654216,1.1708972516522735,-0.1804107240817464,False,True,True,True,True,True,True
U56,Q,0.75,0.0,0.11132152692290931,1.1090351168421588,-0.21254785926260922,0.5237480504819775,1.2283513857923638,1.0258875131159095,1.5935128960670424,1.1259672125039573,0.8883862327145158,0.11837117006691567,1.1031016227939292,-0.2125478592626091,False,False,True,True,True,False,True
U56,Q,0.75,10.0,0.10955320698762128,1.093094667007785,-0.21254785926260888,0.5154284186521267,1.210877228249478,1.0110087857054368,1.5935128960670424,1.1084797657830345,0.857369343772659,0.11659040559787304,1.0881619993922327,-0.21254785926260922,False,False,True,True,True,False,True
U56,Q,0.75,25.0,0.10690403909505442,1.06899282717901,-0.2125478592626091,0.502964553329005,1.1844150235088364,0.9885348080565126,1.5935128960670424,1.0820163226334152,0.8129754282061757,0.11392256567453285,1.0655844361062647,-0.21254785926260877,False,False,True,True,True,False,True
U56,Q,0.75,50.0,0.10249758222726157,1.028351756706703,-0.21254785926260944,0.4822329548876926,1.139691707512647,0.9506942993520732,1.5935128960670424,1.0373411245273754,0.7441674803192486,0.10948497467171836,1.0275389137759345,-0.21254785926260888,False,False,True,True,True,False,False
U56,W,1.0,0.0,0.1311471792024872,1.2578720128376348,-0.17219526991017187,0.7616189415127489,1.2854339862310473,1.2434023420162414,3.9918738682526254,1.1596341055522486,1.057947122602816,0.14757573417524883,1.333105459265909,-0.17219526991017198,False,True,True,True,True,True,True
U56,W,1.0,10.0,0.12664176225459833,1.2186869420925572,-0.17276601457826812,0.7330247361654908,1.2452340153866832,1.204786328268981,3.9918738682526254,1.1184206858014545,0.9850903311368066,0.14292015051644635,1.2952683323978311,-0.17276601457826812,False,True,True,True,True,True,True
U56,W,1.0,25.0,0.11991592170873511,1.159802830587867,-0.17362190598961025,0.690672764045748,1.184821614289832,1.146759863124971,3.9918738682526254,1.0565009759528643,0.8577992748092904,0.13597078538040042,1.238402726012863,-0.17362190598961047,False,True,True,True,True,True,True
U56,W,1.0,50.0,0.10879175377661077,1.0614330172323296,-0.1750477901440134,0.6214974418534893,1.0838958858860082,1.0498256360209468,3.9918738682526254,0.953101028201383,0.6827387453391249,0.12447863828467542,1.1433814467910008,-0.1750477901440134,False,True,True,True,True,True,True
U56,2W,1.0,0.0,0.12997873458037001,1.2127522123836814,-0.20417715955077076,0.6365978195913214,1.2686299510922483,1.1775791214847702,3.420316210527467,1.1487653789670587,0.9553659016603303,0.14467452243887569,1.2633957267126916,-0.20417715955077076,False,False,True,True,True,False,True
U56,2W,1.0,10.0,0.12612109545239814,1.18019054241614,-0.20467236998914928,0.6162096792013717,1.2344473432589187,1.1460059444932715,3.420316210527467,1.113607356420012,0.8992374490519868,0.1407189907344304,1.2325295054869283,-0.20467236998914906,False,False,True,True,True,False,True
U56,2W,1.0,25.0,0.12035764924115955,1.1312164956718354,-0.20541513961660518,0.5859239463352105,1.1830477041027128,1.0985114593479492,3.420316210527467,1.0607606446346742,0.8087285560659404,0.13480958205189308,1.1860877175015905,-0.2054151396166054,False,False,True,True,True,False,True
U56,2W,1.0,50.0,0.11081296861058276,1.0492977445959983,-0.2066529662487372,0.5362273313667469,1.0971117640424406,1.019043949767102,3.420316210527467,0.9724596237676646,0.6706595784948087,0.1250239521182921,1.108352151516764,-0.2066529662487372,False,False,True,True,True,False,True
U56,M,1.0,0.0,0.13395949886330172,1.2178002031936883,-0.2021045178228501,0.6628228814791796,1.2639200026308202,1.1879955440518999,2.7742835319247416,1.1548047379905897,1.0342020443197153,0.1476288120639193,1.2672787285545741,-0.20210451782284988,False,True,True,True,True,True,True
U56,M,1.0,10.0,0.13082061524134314,1.1922365207612857,-0.2025521282073126,0.6458614698308571,1.2374689731958493,1.1629823761079412,2.7742835319247416,1.1277662574791238,1.0009872549029017,0.1444053982125959,1.2427065601857783,-0.2025521282073124,False,False,True,True,True,False,True
U56,M,1.0,25.0,0.12612651179977163,1.1537068626402032,-0.2032235437840063,0.6206294283197014,1.1975809337197698,1.1252964672289367,2.7742835319247416,1.0870147617836163,0.9520820936921355,0.13958517042276597,1.2056713079854735,-0.2032235437840062,False,False,True,True,True,False,True
U56,M,1.0,50.0,0.11834079865815017,1.0890520400900567,-0.20434256974516263,0.5791294432958046,1.1305982354776571,1.0620899537942061,2.7742835319247416,1.0186434521461751,0.8729381585090101,0.13159102981702198,1.1435187506431603,-0.20434256974516263,False,False,True,True,True,False,True
U56,Q,1.0,0.0,0.11968381736005296,1.0223485590157528,-0.28483773377252675,0.42018245186444725,1.1825033072632944,0.9252591759822577,1.8811123218878019,1.0711133089532918,0.7921789363769796,0.12901491687969302,1.003318159043678,-0.28483773377252697,False,False,True,True,True,False,True
U56,Q,1.0,10.0,0.11758082340960829,1.0063449600450483,-0.28483773377252697,0.412799322099329,1.1642837775862005,0.9105811172004351,1.8811123218878019,1.0530217743688322,0.7641511684074865,0.1268508091878442,0.9884724868489503,-0.28483773377252686,False,False,True,True,True,False,True
U56,Q,1.0,25.0,0.1144310677786684,0.9821695045101786,-0.28483773377252697,0.40174125198613503,1.136702857306565,0.8884333451426508,1.8811123218878019,1.0256567130081733,0.7239259005497528,0.12360957691432639,0.9660600744383331,-0.28483773377252675,False,False,True,True,True,False,True
U56,Q,1.0,50.0,0.10919408657319685,0.9414610984270264,-0.2848377337725272,0.38335541126162653,1.0901176063054812,0.8512014178070607,1.8811123218878019,0.9794941944215623,0.661322373009208,0.11822065062995635,0.928352646313943,-0.28483773377252675,False,False,True,True,True,False,True
B136,W,0.75,0.0,0.12345139017923223,1.162872260791834,-0.16605233181474677,0.7434486997566436,1.3031516760725315,1.0372254796047267,4.675125426436814,1.1921166679114203,1.2174272274432312,0.12186816399359124,1.1392361336091135,-0.166052331814747,False,True,True,True,True,True,True
B136,W,0.75,10.0,0.11820984492984787,1.1179682737332233,-0.17096216935248332,0.6914386111124228,1.2602744668441757,0.9904200834070894,4.675125426436814,1.1481576017821298,1.1581052382235686,0.11650054279398891,1.0935817708519635,-0.17096216935248365,False,True,True,True,True,True,True
B136,W,0.75,25.0,0.11039134147411489,1.0505054094214668,-0.17934700448984142,0.615518178227324,1.1958236654668324,0.9201326242890088,4.675125426436814,1.0820977653730663,1.0713873072312097,0.10849512786676252,1.0250054022590873,-0.1793470044898402,False,True,True,True,True,True,True
B136,W,0.75,50.0,0.09747651017374914,0.9378721377668768,-0.19314020037155366,0.5046930156758076,1.0881272759082292,0.8028724158812464,4.675125426436814,0.971759674109495,0.9326372957936638,0.09527458603872074,0.9105523613820905,-0.193140200371554,False,False,True,False,True,True,False
B136,2W,0.75,0.0,0.11899585006791735,1.1006351624683883,-0.21616672232534084,0.5504818169413844,1.270815741595352,0.955528491058255,3.9418452345056374,1.1600985006067528,1.17619707823585,0.11650049184734201,1.0551622143743506,-0.2161667223253404,False,False,True,True,True,False,True
B136,2W,0.75,10.0,0.11459262265157166,1.0637232483301329,-0.2166620392850499,0.5289003234240248,1.2347131597721528,0.9176660788043758,3.9418452345056374,1.1231720718801146,1.1261451886830791,0.11196294671066065,1.0182058155850109,-0.21666203928505023,False,False,True,True,True,False,True
B136,2W,0.75,25.0,0.1080177645219702,1.0081994627556918,-0.2174049576023911,0.49685051211905845,1.1804183273724163,0.8607088257894313,3.9418452345056374,1.0676605298452952,1.0528359596747774,0.10518852580921534,0.9625914495312763,-0.2174049576023911,False,False,True,True,True,False,True
B136,2W,0.75,50.0,0.09713917446988285,0.9153360045064431,-0.21864300247203028,0.4442821099765555,1.089637745070587,0.765440514574084,3.9418452345056374,0.9749060353360237,0.9273310151347796,0.09398239014709464,0.8695148865262027,-0.2186430024720305,False,False,True,False,False,False,False
B136,M,0.75,0.0,0.12425265025627308,1.1225714334717412,-0.21983393070144996,0.5652114296451214,1.2697026007562513,1.002438674420866,3.0356069890722384,1.163860363960729,1.1322894548387858,0.12488566966029935,1.0926565493261136,-0.21983393070145008,False,False,True,True,True,False,True
B136,M,0.75,10.0,0.12084639201576386,1.0949023215047813,-0.2202573418598528,0.548659994692286,1.242690792002834,0.9740692575929635,3.0356069890722384,1.1364474077034765,1.1009786704661753,0.1213258408360649,1.0647581902329768,-0.22025734185985268,False,False,True,True,True,False,True
B136,M,0.75,25.0,0.11575360230251808,1.0531905907471066,-0.2208924585974572,0.5240269542812295,1.2019309795541002,0.9313343201778311,3.0356069890722384,1.0951081511814076,1.0543370225225737,0.11600430555605556,1.0227108684212232,-0.2208924585974572,False,False,True,True,True,False,True
B136,M,0.75,50.0,0.10730971542505308,0.9831906080123862,-0.22195098649346412,0.48348384082633067,1.1334257324182866,0.8597028860929093,3.0356069890722384,1.0256985010668656,0.9774581428945115,0.10718344434131777,0.9521731279877255,-0.22195098649346412,False,False,True,True,True,False,True
B136,Q,0.75,0.0,0.12328890829688266,1.1234286135869938,-0.23744506819805222,0.5192312867667049,1.3280012752182906,0.9592903380233667,1.7958555153147973,1.2232264232305015,1.1311354644004972,0.11973793420139955,1.0518173285578507,-0.23744506819805256,False,False,True,True,True,False,True
B136,Q,0.75,10.0,0.12127304863384403,1.1068142605552755,-0.2374450681980521,0.5107414929868773,1.3109261714904379,0.9429355974130437,1.7958555153147973,1.2061646773884716,1.1112785827783846,0.11766985413614339,1.035491064136901,-0.23744506819805233,False,False,True,True,True,False,True
B136,Q,0.75,25.0,0.11825355636897594,1.0816986198827874,-0.23744506819805222,0.4980249001016985,1.2850674472941293,0.9182464213869166,1.7958555153147973,1.1803471013840428,1.081698533116705,0.11457231917907529,1.0108276819431858,-0.23744506819805222,False,False,True,True,True,False,True
B136,Q,0.75,50.0,0.11323251523569344,1.0393642699117844,-0.237445068198052,0.47687878335399514,1.2413609618112031,0.8767185128468925,1.7958555153147973,1.136765328832828,1.032939518504732,0.1094219728883179,0.9692977766641261,-0.237445068198052,False,False,True,True,True,False,True
B136,W,1.0,0.0,0.1573244149382882,1.133869269226951,-0.22311958179959224,0.7051125395152372,1.2805773579038238,1.0015164409334396,5.829629100658773,1.166797788009627,1.1955990435438981,0.15438879331573263,1.1071610480831497,-0.2231195817995918,False,False,True,True,True,False,True
B136,W,1.0,10.0,0.15059502132495428,1.0911176660182105,-0.22381381560911429,0.672858469058787,1.2397391892220606,0.9569591800871915,5.829629100658773,1.124917863660029,1.1373944780605099,0.14751347169942686,1.0637146634706698,-0.22381381560911418,False,False,True,True,True,False,True
B136,W,1.0,25.0,0.1405709714118002,1.0268897797196246,-0.224854765751494,0.6251634068861901,1.178357413175153,0.890045921074011,5.829629100658773,1.061986530538238,1.0523692102105886,0.13727383736148324,0.99845370751477,-0.2248547657514941,False,False,True,True,True,False,True
B136,W,1.0,50.0,0.12404934387903999,0.9196543213054577,-0.22658861454669854,0.5474650353779102,1.075795396565164,0.778401840450109,5.829629100658773,0.9568799236073161,0.8674120916191497,0.12040159912435833,0.8895229911821954,-0.22658861454669865,False,False,True,False,True,False,True
B136,2W,1.0,0.0,0.15073980573054313,1.0619392569786612,-0.288251152982388,0.5229460634273794,1.250762478191815,0.9019060920842792,4.991305323994785,1.1378432643673078,1.1389293297904632,0.14547944561677761,1.0043804544778825,-0.2882511529823881,False,False,True,True,True,False,True
B136,2W,1.0,10.0,0.14500888720184024,1.0265455944105715,-0.28883898212198766,0.5020405699276336,1.2160082243588846,0.8657165871898211,4.991305323994785,1.1022660333179584,1.069608925238825,0.13959479662145746,0.9690656228801604,-0.28883898212198766,False,False,True,True,True,False,True
