book,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD
EWALL,0.08812139192304591,0.8806972518910376,-0.20594349080939545,0.9886891050852773,0.7825020281332513,0.08613321688648168,0.8573984996938784,-0.20594349080939522
FWD20,0.10843633817319831,0.9028079397281935,-0.21412843132516168,0.9969320519150449,0.8202988556601523,0.11122330952199189,0.9030590860146261,-0.21412843132516224
S_SHARPE,0.1277399681657596,0.9372427356548254,-0.2154951202685379,1.0684205185199154,0.8241697531566453,0.12428896577316428,0.8886596272734827,-0.215495120268538
S_CAGR,0.14363185972494708,0.8462109618963476,-0.2303647342858436,0.9349410308956533,0.773384301022195,0.13993293070176382,0.7973415544540531,-0.2303647342858437
CSEL,0.09458518116994008,0.8203365330045532,-0.20668274461403613,0.8320399333535512,0.8116499836074663,0.10813015442605844,0.904966942235698,-0.20668274461403624
RSEL,0.09417092822620132,0.8876101250406448,-0.21379725990121135,0.9559236486779018,0.8263350117160416,0.09637976103488932,0.8966369921031473,-0.21379725990121135
V1,0.06740195828297635,0.7398720163996594,-0.17267319405088255,0.8857268281172697,0.6111838946369208,0.0642916812320149,0.6908427092274123,-0.17267319405088244
V2,0.07069870255494037,1.0464244551425677,-0.11214979576659556,1.1092747295349117,0.9842637244874848,0.07155022664781585,1.0776088177110326,-0.11214979576659534
SPY,0.15228229756622658,0.8890415200796544,-0.33716466050291705,0.9566299796667345,0.8340260811195623,0.1545055417966663,0.8820187878152704,-0.3371646605029168
