panel,k,book,draw,pass4b,CAGR,Sharpe,MaxDD,H1,H2,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe,IS_pass4b,OOS_pass4b,turnover,slack_H1,slack_H2,slack_OOS,slack_DD,slack_CAGR
SMALL,60,EWall,0,False,0.01697371569575612,0.18651381082686205,-0.4741243837603192,-0.08868145457330068,0.3984459658770883,0.3610131691961909,0.04687930382737937,-0.33917747560278155,-0.14621631594062617,False,False,14.85159010786968,-0.9793435802932825,-0.4592602008599989,-0.5209973318543171,-0.2718206485562764,-0.08193532494274464
SMALL,60,EWall,1,False,0.04749772256794449,0.38185325243064444,-0.382357644917817,0.6605542012276507,0.16916090348205146,0.23556131832080038,0.02503257330841402,-0.38235764491781654,0.6568076758999422,False,False,13.719953215625907,-0.23010792449233108,-0.6885452632550357,-0.6464491827297076,-0.18005390971377422,-0.05141131807055627
SMALL,60,EWall,2,False,0.0815609336215346,0.4761498100141233,-0.338981604629776,0.23769145661790791,0.6383702963519463,0.5425581866035446,0.1076898969946587,-0.3389816046297769,0.34225868086636974,False,False,14.806421819074917,-0.6529706691020739,-0.2193358703851409,-0.33945231444696344,-0.13667786942573323,-0.017348107016966152
SMALL,60,EWall,3,False,0.035975094303735355,0.30498163556628166,-0.393955234005846,0.2705316065111383,0.33587467308595803,0.2986055504744705,0.03607118059513348,-0.39309343455794765,0.3185254604259555,False,False,14.958033979503186,-0.6201305192088435,-0.5218314936511292,-0.5834049505760375,-0.1916514988018032,-0.0629339463347654
SMALL,60,EWall,4,False,0.06629790241512201,0.5034329814443084,-0.3281085994865859,0.5087527448971139,0.5083331647935296,0.5590914356514584,0.07996244740662428,-0.3281085994865859,0.39952952767809297,False,False,14.258167857088964,-0.38190938082286796,-0.3493730019435576,-0.3229190653990497,-0.12580486428254312,-0.032611138223378744
SMALL,60,EWall,5,False,0.14277651916679734,0.49037429600016347,-0.31857445889149305,0.2614393300623848,0.6473377325874655,0.5744684656264287,0.21103502489921855,-0.3185744588914933,0.34629978971014463,False,False,14.678973548815735,-0.6292227956575971,-0.2103684341496217,-0.3075420354240793,-0.11627072368745028,0.04386747852829659
SMALL,60,EWall,6,False,0.027782459494265943,0.2479663799673613,-0.34978769568628665,0.06818121909250717,0.3899893723981679,0.3671360773962433,0.04999056572897276,-0.28752051861700223,0.029310340039738623,False,False,14.96396484872451,-0.8224809066274746,-0.46771679433891933,-0.5148744236542647,-0.14748396048224388,-0.07112658114423481
SMALL,60,EWall,7,False,0.005478982020456824,0.11295967626317224,-0.5014863388957496,0.3250608964898044,-0.06035051205372979,0.06579683224748484,-0.002379622789245084,-0.5014863388957489,0.19747097810672862,False,False,14.665181061952023,-0.5656012292301774,-0.918056678790817,-0.8162136688030233,-0.2991826036917068,-0.09343005861804393
SMALL,60,EWall,8,False,-0.003484753305150412,0.06141770441665553,-0.5176449844854956,0.20792726964999053,-0.055322685282224004,-0.02252069968749531,-0.018168573179977,-0.5054736188772929,0.21031593202270016,False,False,14.839422315201238,-0.6827348560699913,-0.9130288520193113,-0.9045312007380033,-0.3153412492814528,-0.10239379394365117
SMALL,60,EWall,9,False,0.01532624503185609,0.1755885799064608,-0.4662085938105289,0.22963655795090643,0.13968380219350726,0.1692885869820776,0.014383915531402724,-0.4662085938105276,0.19003439500000235,False,False,14.51651541581294,-0.6610255677690754,-0.7180223645435799,-0.7127219140684304,-0.26390485860648616,-0.08358279560664467
