book,parent,gross,sleeve,CAGR,Sharpe,MaxDD,H1,H2,OOSsh,OOScagr,OOSdd,mC,mD,mH1,mH2,mO
U56,U56,0.2,0.0,0.03404723321088565,1.1062433681878276,-0.0504372249536692,1.1089196124274912,1.1100206025321728,1.1758274926770405,0.03811816742632623,-0.0504372249536692,-0.07254908169508056,0.15186618674672037,0.1522995798237997,0.27600466488973086,0.29381672549475624
U56,U56,0.3,0.0,0.05115550226977983,1.1065502829988172,-0.07513974796118783,1.1091663916271814,1.1103935090171717,1.176204904282232,0.057337834368837104,-0.07513974796118761,-0.05544081263618639,0.12716366373920174,0.15254635902349,0.27637757137472974,0.2941941370999478
U56,U56,0.4,0.0,0.06830957181921149,1.1068282663159736,-0.09949955868134308,1.1093842523418096,1.1107381897658937,1.1765530398649129,0.07665303040028393,-0.0994995586813433,-0.038286743086754726,0.10280385301904649,0.15276421973811816,0.2767222521234517,0.29454227268262867
U56,U56,0.5,0.0,0.08550086340911789,1.1070738800016655,-0.12351728800265382,1.1095685630369165,1.1110522601773196,1.17686860255645,0.09605440657678499,-0.12351728800265382,-0.021095451496848328,0.07878612369773574,0.1529485304332251,0.27703632253487764,0.2948578353741659
U56,U56,0.6,0.0,0.10272032476792536,1.1072839891516388,-0.14719383654535767,1.1097167624897584,1.1113321320210976,1.1771477463155644,0.11553196899890072,-0.14719383654535778,-0.0038759901380408524,0.0551095751550319,0.15309672988606693,0.2773161943786556,0.2951369791332802
U56,U56,0.7,0.0,0.1199582654992617,1.1074544085858813,-0.17052999601828622,1.1098236689546699,1.111574464487784,1.1773868083415056,0.13507505074368376,-0.17052999601828656,0.01336195059329548,0.031773415682103345,0.15320363635097844,0.2775585268453421,0.29537604115922134
U56,U56,0.75,0.0,0.1285810585333893,1.107524106116132,-0.18207063572861182,1.1098606510003914,1.1116812389018036,1.17749120356185,0.14486778681551393,-0.18207063572861204,0.021984743627423087,0.02023277597177775,0.1532406183967,0.2776653012593616,0.2954804363795659
U56,U56,0.8,0.0,0.1372045591754698,1.1075821979491802,-0.1935264825671691,1.1098854833005565,1.1117770867248447,1.1775842807296992,0.15467264025819638,-0.1935264825671692,0.030608244269503593,0.008776929133220479,0.15326545069686504,0.2777611490824027,0.295573513547415
U56,U56,0.9,0.0,0.15444767608908472,1.1076591465633887,-0.21618504589557563,1.109893131786273,1.1119325356319494,1.1777329895987005,0.1743122082037467,-0.2161850458955754,0.0478513611831185,-0.013881634195186066,0.15327309918258158,0.2779165979895074,0.2957222224164163
U56,U56,1.0,0.0,0.17167599048314908,1.1076822412577438,-0.23850902493128767,1.1098474798763216,1.112034506817548,1.1778258965716302,0.19398011607584031,-0.23850902493128778,0.06507967557718286,-0.036205613230898104,0.15322744727263016,0.2780185691751059,0.29581512938934595
