ratio_stat,repair,families,picks_moved,mean_OOS_raw,mean_OOS_repair,d_mean_OOS
SHARPE,P_FREEZE,24,19,0.8145929115868169,0.8632266169469313,0.048633705360114354
SHARPE,P_CMATCH,24,18,0.8145929115868169,0.8624072419168809,0.04781433033006399
SHARPE,P_CMNORM,24,18,0.8145929115868169,0.8624072419168809,0.04781433033006399
SHARPE,P_ELAST,24,18,0.8145929115868169,0.8581163812655301,0.043523469678713234
MAXDD,P_FREEZE,24,12,0.833273021847584,0.8421804451064586,0.008907423258874614
MAXDD,P_CMATCH,24,6,0.833273021847584,0.8387959970092204,0.0055229751616363565
MAXDD,P_CMNORM,24,6,0.833273021847584,0.8387959970092204,0.0055229751616363565
MAXDD,P_ELAST,24,5,0.833273021847584,0.8379438048543074,0.004670783006723411
