metric,IS_slope,IS_R2,IS_t,IS_n,OOS_slope,OOS_R2,OOS_t,OOS_n,IS_rho,OOS_rho
MaxDD,0.8995364757175857,0.3765671156620405,7.251609912692454,9417,0.9246797613092014,0.42597277473644213,6.336087326042018,9984,0.3933603380048604,0.4688926057158774
CAGR,0.863607366246858,0.6114688178314776,12.67708473755367,9716,0.9134996373729722,0.7391959542358626,28.84511928800185,10981,0.6031431079991987,0.736436649992409
Sharpe,0.4842436073336163,0.32631409043349335,8.679003188351471,11246,0.5172848082947452,0.38211046654224,6.672763247239808,17070,0.36771338135594556,0.419420465678102
