k,q,book,rule,prereg,pick,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,vs_anchor,vs_SPY,vs_v2,regret,keep4b,fails4b
20,0.25,CAND10,S_CORR,LOWEST IS mean pairwise correlation,k20~q0.250~s48,1.1475159518629547,0.1526167891671466,1.0722897702422498,-0.19846813154268428,0.2567248927650384,0.19026584664501822,0.0981131980732084,0.10287307460370232,True,-
20,0.25,CAND10,S_CORR^rev,sign check,k20~q0.250~s15,0.6356165276037856,0.11928560660241794,0.8701786920241963,-0.24395774861894237,0.054613814546984885,-0.011845231573035298,-0.10399788014484512,0.30498415282175584,False,"H1,H2,OOS,DD"
20,0.25,CAND10,S_DISP,HIGHEST IS dispersion,k20~q0.250~s04,1.1798905008236984,0.12582531055310575,0.824406695372904,-0.3390895078985888,0.008841817895692605,-0.05761722822432758,-0.1497698767961374,0.3507561494730481,False,"H2,OOS,DD"
20,0.25,CAND10,S_DISP^rev,sign check,k20~q0.250~s15,0.6356165276037856,0.11928560660241794,0.8701786920241963,-0.24395774861894237,0.054613814546984885,-0.011845231573035298,-0.10399788014484512,0.30498415282175584,False,"H1,H2,OOS,DD"
20,0.25,CAND10,S_BREADTH,HIGHEST IS breadth,k20~q0.250~s17,0.98503160221113,0.10329174092685078,0.7330979723913275,-0.2634825903096354,-0.08246690508588395,-0.14892595120590413,-0.24107859977771395,0.44206487245462467,False,"H2,OOS,DD"
20,0.25,CAND10,S_BREADTH^rev,sign check,k20~q0.250~s06,0.9837572079976689,0.14020576425362719,0.9539513526007635,-0.2502030405008674,0.13838647512355207,0.07192742900353188,-0.02022521956827794,0.22121149224518866,False,DD
20,0.25,CAND10,S_EVOL,LOWEST IS eligible-set vol,k20~q0.250~s23,0.6988237616150373,0.05700243185112863,0.46751958540759475,-0.3288550215919791,-0.34804529206961665,-0.41450433818963683,-0.5066569867614467,0.7076432594383574,False,"H1,H2,OOS,DD,CAGR"
20,0.25,CAND10,S_EVOL^rev,sign check,k20~q0.250~s06,0.9837572079976689,0.14020576425362719,0.9539513526007635,-0.2502030405008674,0.13838647512355207,0.07192742900353188,-0.02022521956827794,0.22121149224518866,False,DD
20,0.25,CAND10,S_EWALL,HIGHEST IS EWall Sharpe,k20~q0.250~s10,1.2281376025650663,0.14331438222377768,0.915292066808219,-0.3945832420690413,0.09972718933100755,0.033268143210987366,-0.05888450536082246,0.2598707780377332,False,"H2,DD"
20,0.25,CAND10,S_EWALL^rev,sign check,k20~q0.250~s53,0.6635751683826785,0.10817175210640273,0.7918858988017102,-0.19381521149317193,-0.023678978675501172,-0.09013802479552135,-0.18229067336733118,0.3832769460442419,False,"H1,H2,OOS,CAGR"
20,0.25,CAND10,S_ISS,HIGHEST IS Sharpe of the book,k20~q0.250~s10,1.2281376025650663,0.14331438222377768,0.915292066808219,-0.3945832420690413,0.09972718933100755,0.033268143210987366,-0.05888450536082246,0.2598707780377332,False,"H2,DD"
20,0.25,CAND10,S_ISS^rev,sign check,k20~q0.250~s42,0.5086369254160452,0.07869071839178376,0.676978431179406,-0.22251299283037473,-0.13858644629780537,-0.20504549241782555,-0.2971981409896354,0.4981844136665461,False,"H1,H2,OOS,DD,CAGR"
20,0.25,CAND10,"ANCHOR (do nothing, mean of 60)",control,-,0.866535834762008,0.11029623497129198,0.8155648774772114,-0.2503634852700419,0.0,-0.06645904612002018,-0.15861169469183,0.3595979673687407,False,n/a (mean)
20,0.25,CAND20,S_CORR,LOWEST IS mean pairwise correlation,k20~q0.250~s48,1.1140561408973182,0.1548623106215914,1.1727260237820274,-0.1899087418027774,0.33381914118442846,0.2907021001847958,0.19854945161298598,0.06222578372507637,True,-
20,0.25,CAND20,S_CORR^rev,sign check,k20~q0.250~s15,0.6478295543748532,0.11192456884986046,0.8541548493373546,-0.24165934501541364,0.015247966739755703,-0.027869074259876947,-0.12002172283168677,0.3807969581697491,False,"H1,H2,OOS,DD,CAGR"
20,0.25,CAND20,S_DISP,HIGHEST IS dispersion,k20~q0.250~s04,1.1308412646189978,0.12063922067389798,0.8343339140619349,-0.33203742148047366,-0.004572968535664024,-0.047690009535296674,-0.1398426581071065,0.40061789344516885,False,"H2,OOS,DD"
20,0.25,CAND20,S_DISP^rev,sign check,k20~q0.250~s15,0.6478295543748532,0.11192456884986046,0.8541548493373546,-0.24165934501541364,0.015247966739755703,-0.027869074259876947,-0.12002172283168677,0.3807969581697491,False,"H1,H2,OOS,DD,CAGR"
20,0.25,CAND20,S_BREADTH,HIGHEST IS breadth,k20~q0.250~s17,0.9511336248866016,0.10222127643772705,0.7604362863740489,-0.2342568370606597,-0.07847059622355002,-0.12158763722318267,-0.2137402857949925,0.47451552113305484,False,"H2,OOS,DD"
20,0.25,CAND20,S_BREADTH^rev,sign check,k20~q0.250~s06,0.9449607070854698,0.13237524000302425,0.9399339391265427,-0.25226635959395516,0.10102705652894373,0.057910015529311076,-0.03424263304249875,0.2950178683805611,False,DD
20,0.25,CAND20,S_EVOL,LOWEST IS eligible-set vol,k20~q0.250~s23,0.8152984471466027,0.05365195538961376,0.45769743522316797,-0.32692200186178677,-0.38120944737443097,-0.4243264883740636,-0.5164791369458734,0.7772543722839358,False,"H2,OOS,DD,CAGR"
20,0.25,CAND20,S_EVOL^rev,sign check,k20~q0.250~s06,0.9449607070854698,0.13237524000302425,0.9399339391265427,-0.25226635959395516,0.10102705652894373,0.057910015529311076,-0.03424263304249875,0.2950178683805611,False,DD
20,0.25,CAND20,S_EWALL,HIGHEST IS EWall Sharpe,k20~q0.250~s10,1.2608818222051843,0.13493388489639946,0.9056682382571185,-0.392578489732348,0.06676135565951957,0.023644314659886922,-0.0685083339119229,0.32928356924998525,False,"H2,DD"
20,0.25,CAND20,S_EWALL^rev,sign check,k20~q0.250~s53,0.5815847674910107,0.1147228705952077,0.8922607393727685,-0.18682602112210456,0.05335385677516957,0.010236815775536923,-0.0819158327962729,0.34269106813433525,False,"H1,H2,CAGR"
20,0.25,CAND20,S_ISS,HIGHEST IS Sharpe of the book,k20~q0.250~s10,1.2608818222051843,0.13493388489639946,0.9056682382571185,-0.392578489732348,0.06676135565951957,0.023644314659886922,-0.0685083339119229,0.32928356924998525,False,"H2,DD"
20,0.25,CAND20,S_ISS^rev,sign check,k20~q0.250~s53,0.5815847674910107,0.1147228705952077,0.8922607393727685,-0.18682602112210456,0.05335385677516957,0.010236815775536923,-0.0819158327962729,0.34269106813433525,False,"H1,H2,CAGR"
20,0.25,CAND20,"ANCHOR (do nothing, mean of 60)",control,-,0.8651864449136284,0.10804466325559421,0.8389068825975989,-0.24416975527101437,0.0,-0.04311704099963265,-0.13526968957144248,0.3960449249095048,False,n/a (mean)
20,0.5,CAND10,S_CORR,LOWEST IS mean pairwise correlation,k20~q0.500~s45,1.0125398619989112,0.09128456704667509,0.6891897376820466,-0.2528496994163767,0.035967766346665986,-0.19283418591518497,-0.09433135424062977,0.4029698422023249,False,"H2,OOS,DD"
20,0.5,CAND10,S_CORR^rev,sign check,k20~q0.500~s54,0.7221176357794072,0.015941704131752,0.1864377066153784,-0.3243803854274758,-0.46678426472000223,-0.6955862169818532,-0.597083385307298,0.9057218732689931,False,"H1,H2,OOS,DD,CAGR"
20,0.5,CAND10,S_DISP,HIGHEST IS dispersion,k20~q0.500~s40,0.9692737755352524,0.15215778314929773,0.9386772775264184,-0.23094965704364878,0.28545530619103776,0.0566533539291868,0.155156185603742,0.15348230235795313,False,DD
20,0.5,CAND10,S_DISP^rev,sign check,k20~q0.500~s31,0.6445672350529041,0.09488910686598073,0.6944748338341865,-0.2865325692620708,0.04125286249880589,-0.18754908976304507,-0.08904625808848987,0.397684746050185,False,"H1,H2,OOS,DD,CAGR"
20,0.5,CAND10,S_BREADTH,HIGHEST IS breadth,k20~q0.500~s39,0.8282270267565246,0.09260063656773987,0.7321043968486075,-0.20316942481806644,0.07888242551322688,-0.14991952674862408,-0.051416695074068874,0.360055183035764,False,"H2,OOS,DD,CAGR"
20,0.5,CAND10,S_BREADTH^rev,sign check,k20~q0.500~s47,0.4338654524355483,0.05260083182440445,0.42686188108524525,-0.34159827917486996,-0.22636009025013537,-0.45516204251198633,-0.35665921083743113,0.6652976987991263,False,"H1,H2,OOS,DD,CAGR"
20,0.5,CAND10,S_EVOL,LOWEST IS eligible-set vol,k20~q0.500~s54,0.7221176357794072,0.015941704131752,0.1864377066153784,-0.3243803854274758,-0.46678426472000223,-0.6955862169818532,-0.597083385307298,0.9057218732689931,False,"H1,H2,OOS,DD,CAGR"
20,0.5,CAND10,S_EVOL^rev,sign check,k20~q0.500~s40,0.9692737755352524,0.15215778314929773,0.9386772775264184,-0.23094965704364878,0.28545530619103776,0.0566533539291868,0.155156185603742,0.15348230235795313,False,DD
20,0.5,CAND10,S_EWALL,HIGHEST IS EWall Sharpe,k20~q0.500~s59,1.2773448663058364,0.0710994162319174,0.5554734503683628,-0.2944588416471299,-0.0977485209670178,-0.32655047322886877,-0.22804764155431356,0.5366861295160087,False,"H2,OOS,DD"
20,0.5,CAND10,S_EWALL^rev,sign check,k20~q0.500~s46,0.15389638369937964,0.1534912562951909,1.0009976809698484,-0.261239945252312,0.3477757096344678,0.11897375737261684,0.21747658904717204,0.09116189891452309,False,"H1,DD,CAGR"
20,0.5,CAND10,S_ISS,HIGHEST IS Sharpe of the book,k20~q0.500~s59,1.2773448663058364,0.0710994162319174,0.5554734503683628,-0.2944588416471299,-0.0977485209670178,-0.32655047322886877,-0.22804764155431356,0.5366861295160087,False,"H2,OOS,DD"
20,0.5,CAND10,S_ISS^rev,sign check,k20~q0.500~s46,0.15389638369937964,0.1534912562951909,1.0009976809698484,-0.261239945252312,0.3477757096344678,0.11897375737261684,0.21747658904717204,0.09116189891452309,False,"H1,DD,CAGR"
20,0.5,CAND10,"ANCHOR (do nothing, mean of 60)",control,-,0.7367211061777282,0.08826479666518286,0.6532219713353806,-0.2703824189484142,0.0,-0.22880195226185096,-0.13029912058729576,0.4389376085489909,False,n/a (mean)
20,0.5,CAND20,S_CORR,LOWEST IS mean pairwise correlation,k20~q0.500~s45,1.0814012444749053,0.07793838962353705,0.6225500778491285,-0.25161700519140096,-0.030884250302594562,-0.25947384574810306,-0.16097101407354786,0.43325593435755116,False,"H2,OOS,DD,CAGR"
20,0.5,CAND20,S_CORR^rev,sign check,k20~q0.500~s54,0.7788696265558068,0.017264333813523658,0.19836771824009927,-0.3330017126031428,-0.45506660991162384,-0.6836562053571323,-0.5851533736825771,0.8574382939665804,False,"H1,H2,OOS,DD,CAGR"
20,0.5,CAND20,S_DISP,HIGHEST IS dispersion,k20~q0.500~s40,0.9249582806357393,0.16002663636484038,1.0137156571234773,-0.21001711417939595,0.36028132897175424,0.13169173352624575,0.23019456520080095,0.04209035508320236,False,DD
20,0.5,CAND20,S_DISP^rev,sign check,k20~q0.500~s31,0.5560659635103421,0.0958135544220573,0.7165609750335747,-0.28029308518520024,0.06312664688185166,-0.16546294856365684,-0.06696011688910164,0.33924503717310495,False,"H1,H2,OOS,DD,CAGR"
20,0.5,CAND20,S_BREADTH,HIGHEST IS breadth,k20~q0.500~s39,0.9481754721141884,0.08426336291919712,0.6995990399649333,-0.19206028583858514,0.046164711813210246,-0.18242488363229825,-0.08392205195774305,0.35620697224174636,False,"H2,OOS,CAGR"
20,0.5,CAND20,S_BREADTH^rev,sign check,k20~q0.500~s47,0.47823460153906355,0.053815796642376235,0.43905239643183414,-0.33986008878496543,-0.21438193171988895,-0.44297152716539745,-0.34446869549084225,0.6167536157748456,False,"H1,H2,OOS,DD,CAGR"
