panel,H,split,chooser,pick_N,reach_anchor,reach_OOS_EDGE_argmax,pick_OOS_S,anchor_OOS_S,delta_OOS_S,ladder_mean_OOS_S,best_OOS_S,worst_OOS_S,spy_OOS_S,pick_OOS_EDGE,anchor_OOS_EDGE,best_OOS_EDGE,delta_OOS_EDGE,pair_EDGE_se,delta_EDGE_over_2se,pick_OOS_CAGR,pick_OOS_DD,anchor_OOS_CAGR,anchor_OOS_DD,spy_OOS_CAGR,spy_OOS_DD,rho_EDGE,pass4b,fail4b,pass4a,fail4a
U56,63,2014-12-31,C_ISEDGE,12,0,0,1.1026622867109126,1.0925266207726498,0.010135665938262761,1.1165512191126497,1.2099871172821128,1.0199282520459882,0.8208989112966024,5.920508330563868,2.6200535929891244,10.637175298885237,3.3004547375747433,0.3238080800261413,5.096313126757514,0.17929415648559832,-0.2693850318273997,0.1554835232264855,-0.2569212407170116,0.13722182436151864,-0.3371726770846234,0.8166666666666668,False,L_DD,False,"A_H2,A_DD"
U56,63,2014-12-31,C_ISSHARPE,12,0,0,1.1026622867109126,1.0925266207726498,0.010135665938262761,1.1165512191126497,1.2099871172821128,1.0199282520459882,0.8208989112966024,5.920508330563868,2.6200535929891244,10.637175298885237,3.3004547375747433,0.3238080800261413,5.096313126757514,0.17929415648559832,-0.2693850318273997,0.1554835232264855,-0.2569212407170116,0.13722182436151864,-0.3371726770846234,0.8166666666666668,False,L_DD,False,"A_H2,A_DD"
U56,63,2014-12-31,C_ISCAGR,12,0,0,1.1026622867109126,1.0925266207726498,0.010135665938262761,1.1165512191126497,1.2099871172821128,1.0199282520459882,0.8208989112966024,5.920508330563868,2.6200535929891244,10.637175298885237,3.3004547375747433,0.3238080800261413,5.096313126757514,0.17929415648559832,-0.2693850318273997,0.1554835232264855,-0.2569212407170116,0.13722182436151864,-0.3371726770846234,0.8166666666666668,False,L_DD,False,"A_H2,A_DD"
U56,63,2016-12-31,C_ISEDGE,5,0,0,0.89597281224625,1.1063196716688195,-0.21034685942256948,1.110878818463243,1.2032796705963429,0.89597281224625,0.8745240617633456,5.33997275267385,2.7682103425270776,10.561736986756355,2.571762410146772,0.609470157018014,2.109834567396841,0.1792026138060938,-0.26264611203990507,0.16281041630091497,-0.2569212407170116,0.1527838188994346,-0.3371726770846233,0.8333333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,63,2016-12-31,C_ISSHARPE,5,0,0,0.89597281224625,1.1063196716688195,-0.21034685942256948,1.110878818463243,1.2032796705963429,0.89597281224625,0.8745240617633456,5.33997275267385,2.7682103425270776,10.561736986756355,2.571762410146772,0.609470157018014,2.109834567396841,0.1792026138060938,-0.26264611203990507,0.16281041630091497,-0.2569212407170116,0.1527838188994346,-0.3371726770846233,0.8333333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,63,2016-12-31,C_ISCAGR,5,0,0,0.89597281224625,1.1063196716688195,-0.21034685942256948,1.110878818463243,1.2032796705963429,0.89597281224625,0.8745240617633456,5.33997275267385,2.7682103425270776,10.561736986756355,2.571762410146772,0.609470157018014,2.109834567396841,0.1792026138060938,-0.26264611203990507,0.16281041630091497,-0.2569212407170116,0.1527838188994346,-0.3371726770846233,0.8333333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,63,2018-12-31,C_ISEDGE,5,0,0,0.9053659838742246,1.1418772586617532,-0.23651127478752854,1.1408408584095822,1.1916081599139052,0.9053659838742246,0.9248377898251756,4.800552183188167,2.6728702428418516,9.666618802556659,2.127681940346315,0.7272712280186333,1.4627843494805504,0.18902155866546932,-0.2626461120399045,0.17460766207209755,-0.2569212407170116,0.17297961530209816,-0.3371726770846234,0.8833333333333335,False,"L_OOS,L_DD",False,"A_H1,A_H2,A_DD"
U56,63,2018-12-31,C_ISSHARPE,8,0,1,1.187452583224219,1.1418772586617532,0.045575324562465935,1.1408408584095822,1.1916081599139052,0.9053659838742246,0.9248377898251756,9.666618802556659,2.6728702428418516,9.666618802556659,6.993748559714808,0.6586516669804556,5.309140559665763,0.23087239647730362,-0.2580599930666939,0.17460766207209755,-0.2569212407170116,0.17297961530209816,-0.3371726770846234,0.8833333333333335,False,L_DD,False,"A_H2,A_DD"
U56,63,2018-12-31,C_ISCAGR,5,0,0,0.9053659838742246,1.1418772586617532,-0.23651127478752854,1.1408408584095822,1.1916081599139052,0.9053659838742246,0.9248377898251756,4.800552183188167,2.6728702428418516,9.666618802556659,2.127681940346315,0.7272712280186333,1.4627843494805504,0.18902155866546932,-0.2626461120399045,0.17460766207209755,-0.2569212407170116,0.17297961530209816,-0.3371726770846234,0.8833333333333335,False,"L_OOS,L_DD",False,"A_H1,A_H2,A_DD"
U56,126,2014-12-31,C_ISEDGE,5,0,0,0.8778670772977604,1.1581747383814383,-0.2803076610836779,1.0897126453095174,1.1782861526756563,0.8778670772977604,0.8208989112966024,4.821682825862972,6.1172970931870685,7.64954417167033,-1.2956142673240967,0.5535101055004203,-1.1703618908210816,0.16070390340422414,-0.2585359503365703,0.16370549073790808,-0.19127563591226426,0.13722182436151864,-0.3371726770846234,0.5833333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,126,2014-12-31,C_ISSHARPE,5,0,0,0.8778670772977604,1.1581747383814383,-0.2803076610836779,1.0897126453095174,1.1782861526756563,0.8778670772977604,0.8208989112966024,4.821682825862972,6.1172970931870685,7.64954417167033,-1.2956142673240967,0.5535101055004203,-1.1703618908210816,0.16070390340422414,-0.2585359503365703,0.16370549073790808,-0.19127563591226426,0.13722182436151864,-0.3371726770846234,0.5833333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,126,2014-12-31,C_ISCAGR,5,0,0,0.8778670772977604,1.1581747383814383,-0.2803076610836779,1.0897126453095174,1.1782861526756563,0.8778670772977604,0.8208989112966024,4.821682825862972,6.1172970931870685,7.64954417167033,-1.2956142673240967,0.5535101055004203,-1.1703618908210816,0.16070390340422414,-0.2585359503365703,0.16370549073790808,-0.19127563591226426,0.13722182436151864,-0.3371726770846234,0.5833333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,126,2016-12-31,C_ISEDGE,5,0,0,0.9058981168458846,1.1687759914997473,-0.2628778746538627,1.1131862923616285,1.1926140470718092,0.9058981168458846,0.8745240617633456,5.124164572389622,6.086709023444026,7.814402830298317,-0.9625444510544039,0.6571154435866517,-0.7324013310360405,0.17190400059573552,-0.2585359503365696,0.17042230856703666,-0.19127563591226404,0.1527838188994346,-0.3371726770846233,0.6333333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,126,2016-12-31,C_ISSHARPE,40,0,0,1.1010141536542355,1.1687759914997473,-0.06776183784551182,1.1131862923616285,1.1926140470718092,0.9058981168458846,0.8745240617633456,0.7431297401387038,6.086709023444026,7.814402830298317,-5.343579283305322,0.35681433834840787,-7.48789875995347,0.14033524612049586,-0.22984198631406594,0.17042230856703666,-0.19127563591226404,0.1527838188994346,-0.3371726770846233,0.6333333333333334,False,L_DD,False,"A_H2,A_DD"
U56,126,2016-12-31,C_ISCAGR,5,0,0,0.9058981168458846,1.1687759914997473,-0.2628778746538627,1.1131862923616285,1.1926140470718092,0.9058981168458846,0.8745240617633456,5.124164572389622,6.086709023444026,7.814402830298317,-0.9625444510544039,0.6571154435866517,-0.7324013310360405,0.17190400059573552,-0.2585359503365696,0.17042230856703666,-0.19127563591226404,0.1527838188994346,-0.3371726770846233,0.6333333333333334,False,L_DD,False,"A_H1,A_H2,A_DD"
U56,126,2018-12-31,C_ISEDGE,5,0,0,0.8680078288612234,1.2385257566953198,-0.3705179278340964,1.1435022880834906,1.2385257566953198,0.8680078288612234,0.9248377898251756,3.2393127927039966,6.727952189737973,7.591994469960095,-3.4886393970339764,0.7962529868829852,-2.1906601636061778,0.16716774631488684,-0.25853595033656984,0.1862328418659691,-0.19127563591226415,0.17297961530209816,-0.3371726770846234,0.43333333333333335,False,"L_OOS,L_DD",False,"A_H1,A_H2,A_DD"
U56,126,2018-12-31,C_ISSHARPE,10,0,0,1.0861319523377986,1.2385257566953198,-0.15239380435752126,1.1435022880834906,1.2385257566953198,0.8680078288612234,0.9248377898251756,5.590666057873472,6.727952189737973,7.591994469960095,-1.1372861318645011,0.795393270615633,-0.714920639813965,0.17678490109089595,-0.20771055519190762,0.1862328418659691,-0.19127563591226415,0.17297961530209816,-0.3371726770846234,0.43333333333333335,False,L_DD,False,"A_H2,A_DD"
U56,126,2018-12-31,C_ISCAGR,5,0,0,0.8680078288612234,1.2385257566953198,-0.3705179278340964,1.1435022880834906,1.2385257566953198,0.8680078288612234,0.9248377898251756,3.2393127927039966,6.727952189737973,7.591994469960095,-3.4886393970339764,0.7962529868829852,-2.1906601636061778,0.16716774631488684,-0.25853595033656984,0.1862328418659691,-0.19127563591226415,0.17297961530209816,-0.3371726770846234,0.43333333333333335,False,"L_OOS,L_DD",False,"A_H1,A_H2,A_DD"
B136,63,2014-12-31,C_ISEDGE,5,0,1,0.9790610965130652,0.9756164069930552,0.0034446895200099803,0.9852502584307845,1.0716018294143506,0.920725472671247,0.8227234122554402,10.531958678695863,3.226972483064472,10.531958678695863,7.3049861956313915,0.5782546573212592,6.316409304398375,0.2153497610154953,-0.28623535174686987,0.1557018186924739,-0.28694818362899366,0.13763588855088704,-0.33715953307393,0.9500000000000001,False,L_DD,False,"A_H2,A_DD"
B136,63,2014-12-31,C_ISSHARPE,5,0,1,0.9790610965130652,0.9756164069930552,0.0034446895200099803,0.9852502584307845,1.0716018294143506,0.920725472671247,0.8227234122554402,10.531958678695863,3.226972483064472,10.531958678695863,7.3049861956313915,0.5782546573212592,6.316409304398375,0.2153497610154953,-0.28623535174686987,0.1557018186924739,-0.28694818362899366,0.13763588855088704,-0.33715953307393,0.9500000000000001,False,L_DD,False,"A_H2,A_DD"
B136,63,2014-12-31,C_ISCAGR,5,0,1,0.9790610965130652,0.9756164069930552,0.0034446895200099803,0.9852502584307845,1.0716018294143506,0.920725472671247,0.8227234122554402,10.531958678695863,3.226972483064472,10.531958678695863,7.3049861956313915,0.5782546573212592,6.316409304398375,0.2153497610154953,-0.28623535174686987,0.1557018186924739,-0.28694818362899366,0.13763588855088704,-0.33715953307393,0.9500000000000001,False,L_DD,False,"A_H2,A_DD"
B136,63,2016-12-31,C_ISEDGE,5,0,0,0.9156496419388593,0.9960363388880005,-0.08038669694914113,0.9854974512250807,1.061642071659765,0.9156496419388593,0.8767278433896203,8.717735425460038,2.944895557901328,9.332896354606978,5.7728398675587105,0.6932925731379808,4.163350431860018,0.20461088515896764,-0.28623535174686987,0.16487229134834314,-0.28694818362899355,0.15331427255204866,-0.3371595330739301,0.9000000000000001,False,L_DD,False,"A_H2,A_DD"
B136,63,2016-12-31,C_ISSHARPE,5,0,0,0.9156496419388593,0.9960363388880005,-0.08038669694914113,0.9854974512250807,1.061642071659765,0.9156496419388593,0.8767278433896203,8.717735425460038,2.944895557901328,9.332896354606978,5.7728398675587105,0.6932925731379808,4.163350431860018,0.20461088515896764,-0.28623535174686987,0.16487229134834314,-0.28694818362899355,0.15331427255204866,-0.3371595330739301,0.9000000000000001,False,L_DD,False,"A_H2,A_DD"
B136,63,2016-12-31,C_ISCAGR,5,0,0,0.9156496419388593,0.9960363388880005,-0.08038669694914113,0.9854974512250807,1.061642071659765,0.9156496419388593,0.8767278433896203,8.717735425460038,2.944895557901328,9.332896354606978,5.7728398675587105,0.6932925731379808,4.163350431860018,0.20461088515896764,-0.28623535174686987,0.16487229134834314,-0.28694818362899355,0.15331427255204866,-0.3371595330739301,0.9000000000000001,False,L_DD,False,"A_H2,A_DD"
B136,63,2018-12-31,C_ISEDGE,5,0,0,0.8681975985342663,0.9685173851133685,-0.10031978657910223,0.9466813482282157,1.016900513283282,0.8681975985342663,0.9275777116772936,6.752275649235651,1.6800370742737103,8.722680078630486,5.072238574961941,0.8569760167657442,2.9593818705129795,0.19785240012580996,-0.28623535174686965,0.16388906151440663,-0.28694818362899366,0.1737075621989601,-0.33715953307393043,0.9333333333333335,False,"L_OOS,L_DD",False,"A_H2,A_DD"
