L,panel,ladder,stat,q,gap_1116,gap_1119,d_gap,floor_1116,floor_1119,d_floor,inf_1116,inf_1119
63,U56,GROSS,DD,0.9,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
63,U56,GROSS,DD,0.95,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
63,U56,CADENCE,S_FULL,0.8,0.0008674369892938127,0.0008674369892938127,0.0,0.058865156398083096,0.058865156398083096,0.0,False,False
63,U56,CADENCE,S_FULL,0.9,0.0008674369892938127,0.0008674369892938127,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,S_FULL,0.95,0.0008674369892938127,0.0008674369892938127,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,S_OOS,0.8,0.008308398644119697,0.008308398644119697,0.0,0.08873601365645878,0.08873601365645878,0.0,False,False
63,U56,CADENCE,S_OOS,0.9,0.008308398644119697,0.008308398644119697,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,S_OOS,0.95,0.008308398644119697,0.008308398644119697,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,CAGR,0.8,0.16042241106593025,0.16042241106593025,0.0,0.906597672704823,0.906597672704823,0.0,False,False
63,U56,CADENCE,CAGR,0.9,0.16042241106593025,0.16042241106593025,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,CAGR,0.95,0.16042241106593025,0.16042241106593025,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,DD,0.8,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,DD,0.9,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
63,U56,CADENCE,DD,0.95,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
63,B136,N,S_FULL,0.8,0.0013056747034598803,0.0013056747034598803,0.0,0.11922545505902338,0.11922545505902338,0.0,False,False
63,B136,N,S_FULL,0.9,0.0013056747034598803,0.0013056747034598803,0.0,inf,inf,0.0,True,True
63,B136,N,S_FULL,0.95,0.0013056747034598803,0.0013056747034598803,0.0,inf,inf,0.0,True,True
63,B136,N,S_OOS,0.8,0.007302318218142201,0.007302318218142201,0.0,0.1167876343312968,0.1167876343312968,0.0,False,False
63,B136,N,S_OOS,0.9,0.007302318218142201,0.007302318218142201,0.0,0.22338792431073118,0.22338792431073118,0.0,False,False
63,B136,N,S_OOS,0.95,0.007302318218142201,0.007302318218142201,0.0,0.293562541042367,0.293562541042367,0.0,False,False
63,B136,N,CAGR,0.8,0.8113364217981811,0.8113364217981811,0.0,2.053868222735545,2.053868222735545,0.0,False,False
63,B136,N,CAGR,0.9,0.8113364217981811,0.8113364217981811,0.0,inf,inf,0.0,True,True
63,B136,N,CAGR,0.95,0.8113364217981811,0.8113364217981811,0.0,inf,inf,0.0,True,True
63,B136,N,DD,0.8,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
63,B136,N,DD,0.9,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
63,B136,N,DD,0.95,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
63,B136,H,S_FULL,0.8,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
63,B136,H,S_FULL,0.9,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
63,B136,H,S_FULL,0.95,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
63,B136,H,S_OOS,0.8,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
63,B136,H,S_OOS,0.9,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
63,B136,H,S_OOS,0.95,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
63,B136,H,CAGR,0.8,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
63,B136,H,CAGR,0.9,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
63,B136,H,CAGR,0.95,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
63,B136,H,DD,0.8,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
63,B136,H,DD,0.9,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
63,B136,H,DD,0.95,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
63,B136,GROSS,S_FULL,0.8,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
63,B136,GROSS,S_FULL,0.9,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
63,B136,GROSS,S_FULL,0.95,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
63,B136,GROSS,S_OOS,0.8,0.00046199462908180777,0.00046199462908180777,0.0,0.00046199462908180777,0.00046199462908180777,0.0,False,False
63,B136,GROSS,S_OOS,0.9,0.00046199462908180777,0.00046199462908180777,0.0,0.00046199462908180777,0.00046199462908180777,0.0,False,False
63,B136,GROSS,S_OOS,0.95,0.00046199462908180777,0.00046199462908180777,0.0,0.0009601892562585146,0.0009601892562585146,0.0,False,False
63,B136,GROSS,CAGR,0.8,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
63,B136,GROSS,CAGR,0.9,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
63,B136,GROSS,CAGR,0.95,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
63,B136,GROSS,DD,0.8,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
63,B136,GROSS,DD,0.9,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
63,B136,GROSS,DD,0.95,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
63,B136,CADENCE,S_FULL,0.8,0.008627249572870754,0.008627249572870754,0.0,0.07115495315410092,0.07115495315410092,0.0,False,False
63,B136,CADENCE,S_FULL,0.9,0.008627249572870754,0.008627249572870754,0.0,inf,inf,0.0,True,True
63,B136,CADENCE,S_FULL,0.95,0.008627249572870754,0.008627249572870754,0.0,inf,inf,0.0,True,True
63,B136,CADENCE,S_OOS,0.8,0.055439762951079885,0.055439762951079885,0.0,0.11325529524020728,0.11325529524020728,0.0,False,False
63,B136,CADENCE,S_OOS,0.9,0.055439762951079885,0.055439762951079885,0.0,inf,inf,0.0,True,True
63,B136,CADENCE,S_OOS,0.95,0.055439762951079885,0.055439762951079885,0.0,inf,inf,0.0,True,True
63,B136,CADENCE,CAGR,0.8,0.09001606372775939,0.09001606372775939,0.0,1.7563093257908502,1.7563093257908502,0.0,False,False
63,B136,CADENCE,CAGR,0.9,0.09001606372775939,0.09001606372775939,0.0,1.8463253895186096,1.8463253895186096,0.0,False,False
63,B136,CADENCE,CAGR,0.95,0.09001606372775939,0.09001606372775939,0.0,inf,inf,0.0,True,True
63,B136,CADENCE,DD,0.8,1.3764460187531853,1.3764460187531853,0.0,7.623470897118423,7.623470897118423,0.0,False,False
63,B136,CADENCE,DD,0.9,1.3764460187531853,1.3764460187531853,0.0,inf,inf,0.0,True,True
63,B136,CADENCE,DD,0.95,1.3764460187531853,1.3764460187531853,0.0,inf,inf,0.0,True,True
21,U56,N,S_FULL,0.8,0.007068668245825416,0.007068668245825416,0.0,0.1425488726446289,0.1425488726446289,0.0,False,False
21,U56,N,S_FULL,0.9,0.007068668245825416,0.007068668245825416,0.0,0.1761523806496179,0.1761523806496179,0.0,False,False
21,U56,N,S_FULL,0.95,0.007068668245825416,0.007068668245825416,0.0,inf,inf,0.0,True,True
21,U56,N,S_OOS,0.8,0.014730064937639176,0.014730064937639176,0.0,0.09514363828767247,0.09514363828767247,0.0,False,False
21,U56,N,S_OOS,0.9,0.014730064937639176,0.014730064937639176,0.0,0.26405478158276907,0.26405478158276907,0.0,False,False
21,U56,N,S_OOS,0.95,0.014730064937639176,0.014730064937639176,0.0,inf,inf,0.0,True,True
21,U56,N,CAGR,0.8,0.12264140835065618,0.12264140835065618,0.0,2.8140034158264697,2.8140034158264697,0.0,False,False
21,U56,N,CAGR,0.9,0.12264140835065618,0.12264140835065618,0.0,inf,inf,0.0,True,True
21,U56,N,CAGR,0.95,0.12264140835065618,0.12264140835065618,0.0,inf,inf,0.0,True,True
21,U56,N,DD,0.8,1.0416639841034687,1.0416639841034687,0.0,4.42332544465075,4.42332544465075,0.0,False,False
21,U56,N,DD,0.9,1.0416639841034687,1.0416639841034687,0.0,inf,inf,0.0,True,True
21,U56,N,DD,0.95,1.0416639841034687,1.0416639841034687,0.0,inf,inf,0.0,True,True
21,U56,H,S_FULL,0.8,0.025078881717488066,0.025078881717488066,0.0,inf,inf,0.0,True,True
21,U56,H,S_FULL,0.9,0.025078881717488066,0.025078881717488066,0.0,inf,inf,0.0,True,True
21,U56,H,S_FULL,0.95,0.025078881717488066,0.025078881717488066,0.0,inf,inf,0.0,True,True
21,U56,H,S_OOS,0.8,0.028770378742377645,0.028770378742377645,0.0,inf,inf,0.0,True,True
21,U56,H,S_OOS,0.9,0.028770378742377645,0.028770378742377645,0.0,inf,inf,0.0,True,True
21,U56,H,S_OOS,0.95,0.028770378742377645,0.028770378742377645,0.0,inf,inf,0.0,True,True
21,U56,H,CAGR,0.8,0.3049987073677549,0.3049987073677549,0.0,1.2254210851222247,1.2254210851222247,0.0,False,False
21,U56,H,CAGR,0.9,0.3049987073677549,0.3049987073677549,0.0,inf,inf,0.0,True,True
21,U56,H,CAGR,0.95,0.3049987073677549,0.3049987073677549,0.0,inf,inf,0.0,True,True
21,U56,H,DD,0.8,1.1140575191411841,1.1140575191411841,0.0,inf,inf,0.0,True,True
21,U56,H,DD,0.9,1.1140575191411841,1.1140575191411841,0.0,inf,inf,0.0,True,True
21,U56,H,DD,0.95,1.1140575191411841,1.1140575191411841,0.0,inf,inf,0.0,True,True
21,U56,GROSS,S_FULL,0.8,0.0001556639667841253,0.0001556639667841253,0.0,0.0001673886575634942,0.0001673886575634942,0.0,False,False
21,U56,GROSS,S_FULL,0.9,0.0001556639667841253,0.0001556639667841253,0.0,inf,inf,0.0,True,True
21,U56,GROSS,S_FULL,0.95,0.0001556639667841253,0.0001556639667841253,0.0,inf,inf,0.0,True,True
21,U56,GROSS,S_OOS,0.8,0.00019477495026443137,0.00019477495026443137,0.0,0.0008827398463107095,0.0008827398463107095,0.0,False,False
21,U56,GROSS,S_OOS,0.9,0.00019477495026443137,0.00019477495026443137,0.0,inf,inf,0.0,True,True
21,U56,GROSS,S_OOS,0.95,0.00019477495026443137,0.00019477495026443137,0.0,inf,inf,0.0,True,True
21,U56,GROSS,CAGR,0.8,1.0495280990911553,1.0495280990911553,0.0,1.0380692471477992,1.0380692471477992,0.0,False,False
21,U56,GROSS,CAGR,0.9,1.0495280990911553,1.0495280990911553,0.0,1.0380692471477992,1.0380692471477992,0.0,False,False
21,U56,GROSS,CAGR,0.95,1.0495280990911553,1.0495280990911553,0.0,1.0380692471477992,1.0380692471477992,0.0,False,False
21,U56,GROSS,DD,0.8,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
21,U56,GROSS,DD,0.9,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
21,U56,GROSS,DD,0.95,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
21,U56,CADENCE,S_FULL,0.8,0.0008674369892938127,0.0008674369892938127,0.0,0.058865156398083096,0.058865156398083096,0.0,False,False
21,U56,CADENCE,S_FULL,0.9,0.0008674369892938127,0.0008674369892938127,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,S_FULL,0.95,0.0008674369892938127,0.0008674369892938127,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,S_OOS,0.8,0.008308398644119697,0.008308398644119697,0.0,0.08873601365645878,0.08873601365645878,0.0,False,False
21,U56,CADENCE,S_OOS,0.9,0.008308398644119697,0.008308398644119697,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,S_OOS,0.95,0.008308398644119697,0.008308398644119697,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,CAGR,0.8,0.16042241106593025,0.16042241106593025,0.0,0.7461752616388928,0.7461752616388928,0.0,False,False
21,U56,CADENCE,CAGR,0.9,0.16042241106593025,0.16042241106593025,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,CAGR,0.95,0.16042241106593025,0.16042241106593025,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,DD,0.8,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,DD,0.9,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
21,U56,CADENCE,DD,0.95,0.8170754711183754,0.8170754711183754,0.0,inf,inf,0.0,True,True
21,B136,N,S_FULL,0.8,0.0013056747034598803,0.0013056747034598803,0.0,0.10847617653819408,0.10847617653819408,0.0,False,False
21,B136,N,S_FULL,0.9,0.0013056747034598803,0.0013056747034598803,0.0,inf,inf,0.0,True,True
21,B136,N,S_FULL,0.95,0.0013056747034598803,0.0013056747034598803,0.0,inf,inf,0.0,True,True
21,B136,N,S_OOS,0.8,0.007302318218142201,0.007302318218142201,0.0,0.1167876343312968,0.1167876343312968,0.0,False,False
21,B136,N,S_OOS,0.9,0.007302318218142201,0.007302318218142201,0.0,0.17169880975618246,0.17169880975618246,0.0,False,False
21,B136,N,S_OOS,0.95,0.007302318218142201,0.007302318218142201,0.0,0.293562541042367,0.293562541042367,0.0,False,False
21,B136,N,CAGR,0.8,0.8113364217981811,0.8113364217981811,0.0,2.7830867037576645,2.7830867037576645,0.0,False,False
21,B136,N,CAGR,0.9,0.8113364217981811,0.8113364217981811,0.0,inf,inf,0.0,True,True
21,B136,N,CAGR,0.95,0.8113364217981811,0.8113364217981811,0.0,inf,inf,0.0,True,True
21,B136,N,DD,0.8,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
21,B136,N,DD,0.9,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
21,B136,N,DD,0.95,0.543560127681598,0.543560127681598,0.0,6.509181522842699,6.509181522842699,0.0,False,False
21,B136,H,S_FULL,0.8,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
21,B136,H,S_FULL,0.9,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
21,B136,H,S_FULL,0.95,0.002489675049586637,0.002489675049586637,0.0,inf,inf,0.0,True,True
21,B136,H,S_OOS,0.8,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
21,B136,H,S_OOS,0.9,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
21,B136,H,S_OOS,0.95,0.03755133008137168,0.03755133008137168,0.0,inf,inf,0.0,True,True
21,B136,H,CAGR,0.8,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
21,B136,H,CAGR,0.9,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
21,B136,H,CAGR,0.95,0.564914333987776,0.564914333987776,0.0,inf,inf,0.0,True,True
21,B136,H,DD,0.8,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
21,B136,H,DD,0.9,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
21,B136,H,DD,0.95,2.7506960085619347,2.7506960085619347,0.0,inf,inf,0.0,True,True
21,B136,GROSS,S_FULL,0.8,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
21,B136,GROSS,S_FULL,0.9,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
21,B136,GROSS,S_FULL,0.95,0.00039966707365901577,0.00039966707365901577,0.0,0.00039966707365901577,0.00039966707365901577,0.0,False,False
21,B136,GROSS,S_OOS,0.8,0.00046199462908180777,0.00046199462908180777,0.0,0.00046199462908180777,0.00046199462908180777,0.0,False,False
21,B136,GROSS,S_OOS,0.9,0.00046199462908180777,0.00046199462908180777,0.0,0.00046199462908180777,0.00046199462908180777,0.0,False,False
21,B136,GROSS,S_OOS,0.95,0.00046199462908180777,0.00046199462908180777,0.0,inf,inf,0.0,True,True
21,B136,GROSS,CAGR,0.8,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
21,B136,GROSS,CAGR,0.9,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
21,B136,GROSS,CAGR,0.95,1.0724850854269423,1.0724850854269423,0.0,1.0702988360427712,1.0702988360427712,0.0,False,False
21,B136,GROSS,DD,0.8,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
21,B136,GROSS,DD,0.9,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
21,B136,GROSS,DD,0.95,1.39601645431493,1.39601645431493,0.0,1.2864280606593717,1.2864280606593717,0.0,False,False
21,B136,CADENCE,S_FULL,0.8,0.008627249572870754,0.008627249572870754,0.0,0.07115495315410092,0.07115495315410092,0.0,False,False
21,B136,CADENCE,S_FULL,0.9,0.008627249572870754,0.008627249572870754,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,S_FULL,0.95,0.008627249572870754,0.008627249572870754,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,S_OOS,0.8,0.055439762951079885,0.055439762951079885,0.0,0.11325529524020728,0.11325529524020728,0.0,False,False
21,B136,CADENCE,S_OOS,0.9,0.055439762951079885,0.055439762951079885,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,S_OOS,0.95,0.055439762951079885,0.055439762951079885,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,CAGR,0.8,0.09001606372775939,0.09001606372775939,0.0,1.7563093257908502,1.7563093257908502,0.0,False,False
21,B136,CADENCE,CAGR,0.9,0.09001606372775939,0.09001606372775939,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,CAGR,0.95,0.09001606372775939,0.09001606372775939,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,DD,0.8,1.3764460187531853,1.3764460187531853,0.0,7.623470897118423,7.623470897118423,0.0,False,False
21,B136,CADENCE,DD,0.9,1.3764460187531853,1.3764460187531853,0.0,inf,inf,0.0,True,True
21,B136,CADENCE,DD,0.95,1.3764460187531853,1.3764460187531853,0.0,inf,inf,0.0,True,True
126,U56,N,S_FULL,0.8,0.007068668245825416,0.007068668245825416,0.0,0.11482846548259307,0.11482846548259307,0.0,False,False
126,U56,N,S_FULL,0.9,0.007068668245825416,0.007068668245825416,0.0,0.1761523806496179,0.1761523806496179,0.0,False,False
126,U56,N,S_FULL,0.95,0.007068668245825416,0.007068668245825416,0.0,0.18322104889544333,0.18322104889544333,0.0,False,False
126,U56,N,S_OOS,0.8,0.014730064937639176,0.014730064937639176,0.0,0.232665797477971,0.232665797477971,0.0,False,False
126,U56,N,S_OOS,0.9,0.014730064937639176,0.014730064937639176,0.0,0.27556027866714705,0.27556027866714705,0.0,False,False
126,U56,N,S_OOS,0.95,0.014730064937639176,0.014730064937639176,0.0,inf,inf,0.0,True,True
126,U56,N,CAGR,0.8,0.12264140835065618,0.12264140835065618,0.0,2.8140034158264697,2.8140034158264697,0.0,False,False
126,U56,N,CAGR,0.9,0.12264140835065618,0.12264140835065618,0.0,4.247390553434547,4.247390553434547,0.0,False,False
126,U56,N,CAGR,0.95,0.12264140835065618,0.12264140835065618,0.0,inf,inf,0.0,True,True
126,U56,N,DD,0.8,1.0416639841034687,1.0416639841034687,0.0,4.42332544465075,4.42332544465075,0.0,False,False
126,U56,N,DD,0.9,1.0416639841034687,1.0416639841034687,0.0,5.0825399429743605,5.0825399429743605,0.0,False,False
126,U56,N,DD,0.95,1.0416639841034687,1.0416639841034687,0.0,inf,inf,0.0,True,True
126,U56,H,S_FULL,0.8,0.025078881717488066,0.025078881717488066,0.0,inf,inf,0.0,True,True
126,U56,H,S_FULL,0.9,0.025078881717488066,0.025078881717488066,0.0,inf,inf,0.0,True,True
126,U56,H,S_FULL,0.95,0.025078881717488066,0.025078881717488066,0.0,inf,inf,0.0,True,True
126,U56,H,S_OOS,0.8,0.028770378742377645,0.028770378742377645,0.0,inf,inf,0.0,True,True
126,U56,H,S_OOS,0.9,0.028770378742377645,0.028770378742377645,0.0,inf,inf,0.0,True,True
126,U56,H,S_OOS,0.95,0.028770378742377645,0.028770378742377645,0.0,inf,inf,0.0,True,True
126,U56,H,CAGR,0.8,0.3049987073677549,0.3049987073677549,0.0,1.2254210851222247,1.2254210851222247,0.0,False,False
126,U56,H,CAGR,0.9,0.3049987073677549,0.3049987073677549,0.0,inf,inf,0.0,True,True
126,U56,H,CAGR,0.95,0.3049987073677549,0.3049987073677549,0.0,inf,inf,0.0,True,True
126,U56,H,DD,0.8,1.1140575191411841,1.1140575191411841,0.0,inf,inf,0.0,True,True
126,U56,H,DD,0.9,1.1140575191411841,1.1140575191411841,0.0,inf,inf,0.0,True,True
126,U56,H,DD,0.95,1.1140575191411841,1.1140575191411841,0.0,inf,inf,0.0,True,True
126,U56,GROSS,S_FULL,0.8,0.0001556639667841253,0.0001556639667841253,0.0,0.0001556639667841253,0.0001556639667841253,0.0,False,False
126,U56,GROSS,S_FULL,0.9,0.0001556639667841253,0.0001556639667841253,0.0,0.0003458510805733894,0.0003458510805733894,0.0,False,False
126,U56,GROSS,S_FULL,0.95,0.0001556639667841253,0.0001556639667841253,0.0,inf,inf,0.0,True,True
126,U56,GROSS,S_OOS,0.8,0.00019477495026443137,0.00019477495026443137,0.0,0.00019477495026443137,0.00019477495026443137,0.0,False,False
126,U56,GROSS,S_OOS,0.9,0.00019477495026443137,0.00019477495026443137,0.0,0.00042152545926299467,0.00042152545926299467,0.0,False,False
126,U56,GROSS,S_OOS,0.95,0.00019477495026443137,0.00019477495026443137,0.0,inf,inf,0.0,True,True
126,U56,GROSS,CAGR,0.8,1.0495280990911553,1.0495280990911553,0.0,1.0380692471477992,1.0380692471477992,0.0,False,False
126,U56,GROSS,CAGR,0.9,1.0495280990911553,1.0495280990911553,0.0,1.0380692471477992,1.0380692471477992,0.0,False,False
126,U56,GROSS,CAGR,0.95,1.0495280990911553,1.0495280990911553,0.0,1.0380692471477992,1.0380692471477992,0.0,False,False
126,U56,GROSS,DD,0.8,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
126,U56,GROSS,DD,0.9,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
126,U56,GROSS,DD,0.95,1.2859290693538092,1.2859290693538092,0.0,1.1938432556992673,1.1938432556992673,0.0,False,False
126,U56,CADENCE,S_FULL,0.8,0.0008674369892938127,0.0008674369892938127,0.0,0.05799771940878928,0.05799771940878928,0.0,False,False
126,U56,CADENCE,S_FULL,0.9,0.0008674369892938127,0.0008674369892938127,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,S_FULL,0.95,0.0008674369892938127,0.0008674369892938127,0.0,inf,inf,0.0,True,True
126,U56,CADENCE,S_OOS,0.8,0.008308398644119697,0.008308398644119697,0.0,0.08873601365645878,0.08873601365645878,0.0,False,False
126,U56,CADENCE,S_OOS,0.9,0.008308398644119697,0.008308398644119697,0.0,inf,inf,0.0,True,True
