universe,book,mode,B,CAGR,Sharpe,MaxDD,turn,pp_per_pp,bind,gross,H1,H2,Sharpe25,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dSharpe,t,f4a,f4b,oos4b,entry_share,gate,lever_rate
u56,CAND20,total,0.3,0.12560013354887345,1.0725781556411096,-0.182293334819972,9.404599074588038,-1.4339800662634805,0.1375770020533881,0.7173666964065115,1.0731850303977424,1.078762161544761,0.9517193766675349,0.9774371127811637,0.10527949004873793,-0.12166165842112564,0.1426578149938622,1.1452815514889232,-0.18229333481997212,-0.02050083475142528,-0.2700556223016171,DD,PASS,PASS,0.49911560942162914,0.2377772550553083,-0.7261220762040987
u56,CAND20,total,0.2,0.1285757921549271,1.0831527345029914,-0.18845970113942456,8.362325343112131,-0.34278610837797024,0.4322381930184805,0.71766258461308,1.0790903305381436,1.0942535691218551,0.9770451746854284,0.982829542858781,0.10657986056893409,-0.11941040082221765,0.14706443650527534,1.159521465585267,-0.18845970113942456,-0.009926255889543434,0.4040134973995814,DD,PASS,PASS,0.4985674654499959,0.2100966191614314,-0.7261220762040987
u56,CAND20,total,0.15,0.13263977432980378,1.1009837573127736,-0.19608860900080372,7.075047239559609,-0.4541936275996616,0.7238193018480493,0.7175067527648968,1.0962635475009779,1.1137689079068982,1.0123686924096893,0.9986806550536333,0.10911835155070859,-0.1178905103447424,0.15243418539785192,1.1787397233744297,-0.19608860900080383,0.007904766920238782,0.9071497575690142,DD,PASS,PASS,0.4990075281915503,0.1791033727173676,-0.7261220762040987
u56,CAND20,total,0.1,0.1377341408887689,1.1168638383878486,-0.21126709003417476,5.0861254236778,-0.3903414112697137,0.8696098562628337,0.7175933721203926,1.128363144899594,1.1186285595346042,1.0545238537833834,1.0249811030415588,0.11326897331784402,-0.11950443605240257,0.1583368949242414,1.18738656177314,-0.21126709003417465,0.023784847995313774,1.2422289203410006,DD,DD,DD,0.4989764527884509,0.13051118236078113,-0.7261220762040987
u56,CAND20,total,0.05,0.14345538967282834,1.1281327261637863,-0.22790663948632595,2.611221083124821,-0.37307685678275204,0.9455852156057495,0.7164391924081233,1.1797278690243571,1.1033104297149976,1.0970655202093802,1.0631216328142559,0.1187471983425501,-0.12486864435398126,0.16426483622159616,1.1812880080535118,-0.22790663948632606,0.03505373577125148,1.3667175078542524,DD,DD,DD,0.5007571244708301,0.07267697119788594,-0.7261220762040987
u56,EWall,gross,0.5,0.06940675072101121,1.0500384457160608,-0.10725799842833184,5.519765238048714,-0.6755919814696859,,,,,,,,,,,,,,,,,,,
u56,EWall,gross,0.6,0.08332193288841694,1.050129189331065,-0.1280252359563272,6.601204160937099,-0.6793351675405244,,,,,,,,,,,,,,,,,,,
u56,EWall,gross,0.7,0.09723669474933239,1.0502092403158656,-0.1485636333008139,7.675779174460067,-0.6830366970441082,,,,,,,,,,,,,,,,,,,
u56,EWall,gross,0.75,0.10419225399116949,1.0502449533938496,-0.1587469210684226,8.210608911022442,,,,,,,,,,,,,,,,,,,,
u56,EWall,entry,inf,0.10419225399116949,1.0502449533938496,-0.1587469210684226,8.210608911022442,,0.0,0.7502083884909142,1.0684700041784772,1.0368079185677912,0.9252378741817022,0.9696248694958356,0.09295279626077257,-0.11203541488811963,0.11355844421518202,1.1140654405512067,-0.15874692106842236,0.0,,DD,CAGR,PASS,0.5009614425655163,0.5661925023209392,-0.6793212820181062
u56,EWall,entry,0.3,0.10428103320803794,1.057229754262751,-0.16034648377714,8.100173470083563,-0.0555021796798683,0.02566735112936345,0.7483318215200174,1.0724901495273187,1.0462427549472408,0.933179577286117,0.9732859992372294,0.09289621968149087,-0.11123578506073839,0.11376949721425178,1.1238013517129066,-0.16034648377714011,0.0069848008689012975,0.019870103483192788,DD,CAGR,PASS,0.5087423581858012,0.5682075702767427,-0.6793212820181062
u56,EWall,entry,0.2,0.1042327660710185,1.0735923425770324,-0.15193551712294728,7.758460107366803,0.005947684232693366,0.10164271047227925,0.7421267376198297,1.069299346260064,1.0799665638554796,0.9527855423504995,0.9678168327417174,0.0909387458362525,-0.10844037029379894,0.11533011996661369,1.1576608765084548,-0.15193551712294706,0.0233473891831828,-0.10280886272520859,DD,CAGR,PASS,0.5297854688238504,0.57848568848802,-0.6793212820181062
u56,EWall,entry,0.15,0.10287943471682803,1.083056167631703,-0.14004039851136574,7.285438621257716,-0.07017976058015182,0.18172484599589322,0.7326114104917095,1.0684869826202916,1.0983671693427401,0.9670668241160361,0.9644945439552575,0.0889958906590338,-0.10424230686405589,0.11447478398117772,1.1779063759379225,-0.14004039851136563,0.03281121423785338,-0.5738315068629767,DD,CAGR,PASS,0.5610246777050567,0.5937831332310287,-0.6793212820181062
u56,EWall,entry,0.1,0.0998619170581565,1.100247373455354,-0.1285274923152414,6.284703215673946,-0.14329645237113026,0.3069815195071869,0.7091122965100931,1.072728678414262,1.1271107485280991,0.9955107232423502,0.9634947449226406,0.08537690589739988,-0.10136815462678561,0.11196610676795893,1.2107088732274405,-0.12852749231524163,0.05000242006150435,-1.0684660271210893,PASS,CAGR,PASS,0.6335755580180814,0.6235438967135928,-0.6793212820181062
u56,EWall,entry,0.05,0.08890674906288365,1.0944411615832033,-0.117271999510414,4.444625835535559,-0.3685481335246623,0.6386036960985626,0.6434920973532328,1.0589419817547854,1.1286090210512072,1.011939823166616,0.9339880505198708,0.07415403678102828,-0.09816938727623914,0.1012389534586331,1.2244940110517106,-0.11727199951041434,0.04419620818935366,-2.056247670131327,PASS,CAGR,CAGR,0.7842373678742042,0.6898803099197368,-0.6793212820181062
u56,EWall,total,0.3,0.10593218726397802,1.051567328793502,-0.17111020895286866,7.130030016079628,-0.1407338637643057,0.15605749486652978,0.7500539493856868,1.0462951967707672,1.0597941081196962,0.9448372032637347,0.9470623415658367,0.09136036750503052,-0.11476344440597108,0.11810898720059648,1.1335660714931666,-0.17111020895286844,0.001322375399652298,0.3746706536083868,DD,CAGR,PASS,0.503337218560558,0.5180741950944614,-0.6793212820181062
u56,EWall,total,0.2,0.10751408559350795,1.0580181883153772,-0.17795535625474312,6.13251952961177,-0.17293608615782127,0.2741273100616016,0.7499293168610263,1.0630325037784862,1.0579249227499603,0.9670658409282062,0.9651826868251087,0.09344992720855272,-0.11355039058702554,0.11926147999866399,1.1304665405480556,-0.17795535625474368,0.007773234921527594,0.5583525446125425,DD,PASS,PASS,0.5049555334372781,0.4709321972547588,-0.6793212820181062
u56,EWall,total,0.15,0.10877922095691606,1.0631356380109094,-0.18212133012967147,5.3850760319761966,-0.1962388419628986,0.36960985626283366,0.7498328797326265,1.077770236746293,1.0553448336795026,0.9838295587600152,0.9811260045160517,0.09528930907700484,-0.11248268569048303,0.12004142213374891,1.1270005290923444,-0.18212133012967135,0.012890684617059778,0.6736674295723574,DD,PASS,PASS,0.5062649721668373,0.4258970190943121,-0.6793212820181062
u56,EWall,total,0.1,0.1117267240592621,1.0823963095504612,-0.18727790538480993,4.281044878968145,-0.26408027092724695,0.5605749486652978,0.7496856230268883,1.1109361408169407,1.0641598887412416,1.0198402418460701,1.0151862558887583,0.09872825032826293,-0.10849258081045943,0.12257389040663469,1.134798315031341,-0.18727790538481015,0.03215135615661158,0.9409370531659502,DD,PASS,PASS,0.5084190542279714,0.3563502989724914,-0.6793212820181062
u56,EWall,total,0.05,0.11641364942033272,1.112589471144264,-0.19365020990868165,2.5350536367640615,-0.35015025332130045,0.8696098562628337,0.7488582768957432,1.1483460685442595,1.0911181147831044,1.0759568206924004,1.048394206091568,0.10189076170443379,-0.10908708639024245,0.12854768015423845,1.1628076871063877,-0.19365020990868143,0.062344517750414497,1.2562193058984361,DD,PASS,PASS,0.5139979467470096,0.25391785765454,-0.6793212820181062
broad,CAND20,gross,0.5,0.08760581520777033,0.9559607465370665,-0.13639591734821976,9.215038146478665,-0.6776278113909256,,,,,,,,,,,,,,,,,,,
broad,CAND20,gross,0.6,0.10503521864613963,0.9568457785776191,-0.16236818224018212,11.04022093968583,-0.6820869284680419,,,,,,,,,,,,,,,,,,,
broad,CAND20,gross,0.7,0.12240265624174995,0.9576930050949056,-0.18790979185764,12.864043776556079,-0.6863817331336918,,,,,,,,,,,,,,,,,,,
broad,CAND20,gross,0.75,0.13105840449757844,0.9581005002731565,-0.20052048331108308,13.776359919962262,,,,,,,,,,,,,,,,,,,,
broad,CAND20,entry,inf,0.13105840449757844,0.9581005002731565,-0.20052048331108308,13.776359919962262,,0.0,0.7390521142119715,1.1245793721813317,0.8135015892469585,0.808822560737618,1.0438252085761737,0.13816669515301716,-0.13640152927004,0.125223365010801,0.893984757566131,-0.20052048331108285,0.0,,PASS,H2,PASS,0.5003231377453786,0.11130062230217687,-0.6820321576642198
broad,CAND20,entry,0.3,0.1311608748826938,0.9590789114550957,-0.2005204833110832,13.755547933566941,,0.014373716632443531,0.7385994028993247,1.1250099471842292,0.8148914157001615,0.8099716986061497,1.0442736154892946,0.1382080567469246,-0.13640152927003923,0.12537571172294304,0.8953337916020393,-0.20052048331108274,0.0009784111819391983,0.29058425885898426,PASS,H2,PASS,0.5017188773095738,0.11049403745806026,-0.6820321576642198
broad,CAND20,entry,0.2,0.12990705395664048,0.9561647097927699,-0.20053892034224097,13.551303797562769,62.44771899976575,0.10472279260780287,0.7333251964816896,1.1259939165668569,0.8075335067019749,0.8083667739124928,1.0448813151593446,0.137786029918868,-0.13695782089005215,0.123443413158413,0.8893091394065915,-0.20053892034224108,-0.0019357904803866122,-1.0825093306326379,PASS,H2,PASS,0.5117905470081059,0.11035754431561726,-0.6820321576642198
broad,CAND20,entry,0.15,0.12534130369352114,0.9448034502844231,-0.20120966263240814,12.810644753561657,8.29551994256766,0.459958932238193,0.7142874282594149,1.1316194069798537,0.7805329218440689,0.8019217670558922,1.0484293311936759,0.13530061006280358,-0.132194898143131,0.11718491049738211,0.8664568854843183,-0.20120966263240803,-0.013297049988733378,-2.4645830552743115,PASS,"H2,OOS",Sh,0.5466965269954549,0.11309971244900995,-0.6820321576642198
broad,CAND20,entry,0.1,0.11217626987866147,0.9424257765110358,-0.18156981884583734,10.146502112105715,-0.9963837760699923,0.8295687885010267,0.6330377547945318,1.1816682954274935,0.7300528545945371,0.8161199733253676,1.0954999239823042,0.12721317346632444,-0.11540146716883182,0.099913290815967,0.826488323491667,-0.18156981884583712,-0.015674723762120757,-3.147613545695285,PASS,"H2,OOS","Sh,CAGR",0.6766654189729778,0.12052283760889239,-0.6820321576642198
broad,CAND20,entry,0.05,0.07696776985381848,0.9507207487792333,-0.1250181191522861,5.258535691399924,-0.7164098137377031,0.946611909650924,0.4091459221599586,1.2449446851519612,0.6816103924068901,0.8539177190698248,1.1463938570569925,0.09095965282321417,-0.0850506829102523,0.06555159754334983,0.7997949912596358,-0.12501811915228622,-0.007379751493923226,-3.6769248235395597,PASS,"H2,OOS,CAGR","Sh,CAGR",0.8825539376009987,0.13567766134435338,-0.6820321576642198
broad,CAND20,total,0.3,0.13163711539490786,0.9538183720852889,-0.20887237119705682,12.630041359782405,-0.06929102799635388,0.41170431211498976,0.7391744782451874,1.1559821953607208,0.7810026240958273,0.8183444745436089,1.0764545782990516,0.14332007039536032,-0.1345912170569441,0.12208184757116625,0.8633651427529444,-0.2088723711970566,-0.004282128187867662,0.17454347529372427,PASS,"H2,OOS,DD","Sh,DD",0.5006271245385772,0.10164474984154975,-0.6820321576642198
broad,CAND20,total,0.2,0.13739345650203894,0.9796880127191866,-0.22639482155489976,9.98168472091136,-0.24483918949982858,0.7802874743326489,0.7393116307386488,1.2062541768921453,0.7905454091306016,0.8740070190566311,1.12303271008196,0.15064195711675388,-0.13183973399772664,0.1265707097592832,0.8763999442719618,-0.22639482155489965,0.021587512446030077,0.9338732416798207,DD,"H2,OOS,DD","Sh,DD",0.500530786877162,0.08133930186177589,-0.6820321576642198
broad,CAND20,total,0.15,0.14401181769327942,1.0108366299138325,-0.23634190248306086,7.775973980266157,-0.36161083215357687,0.9260780287474333,0.7393122020543706,1.2492504528196302,0.8164172268236944,0.9294677287233863,1.16048446657478,0.15654273178088474,-0.12925151903232868,0.1337688477016441,0.9056549480907827,-0.23634190248306086,0.05273612964067598,1.452187061769236,DD,"H2,DD",DD,0.50050557549165,0.0633370275859591,-0.6820321576642198
broad,CAND20,total,0.1,0.1528129509859013,1.0499481228163645,-0.24665489710005817,5.222720723863927,-0.4715470448553013,0.944558521560575,0.7396564939903528,1.2931026949360693,0.8597688938128275,0.9961668178641002,1.1939782274115482,0.16153495860013822,-0.12614560230432115,0.14566155912654,0.9534061742854502,-0.24665489710005817,0.091847622543208,1.8412454530432871,DD,DD,DD,0.5000928916862155,0.042397487288756724,-0.6820321576642198
broad,CAND20,total,0.05,0.16133967372518,1.0890411730999405,-0.250256267883045,2.6119873817034702,-0.6088426972291561,0.946611909650924,0.7400921732460258,1.3145808805484127,0.9267543509037084,1.0624684646231402,1.1880337972033443,0.15829670721113742,-0.13654226700861505,0.1638579282388073,1.030495804639636,-0.250256267883045,0.130940672826784,1.8940905084847697,DD,DD,DD,0.49980227677146183,0.023406391962534006,-0.6820321576642198
broad,EWall,gross,0.5,0.07153380438429058,1.0273595260132578,-0.12041478775435988,5.569505516456917,-0.6338065971912135,,,,,,,,,,,,,,,,,,,
broad,EWall,gross,0.6,0.08585576753212365,1.0273873171667904,-0.1432949975168022,6.65556921118132,-0.6391562597511452,,,,,,,,,,,,,,,,,,,
broad,EWall,gross,0.7,0.10016949125853203,1.0274042532744612,-0.16578211131640952,7.7328903850640165,-0.644477946640874,,,,,,,,,,,,,,,,,,,
broad,EWall,gross,0.75,0.10732139175775979,1.0274084463596747,-0.17687931105226495,8.268360031431378,,,,,,,,,,,,,,,,,,,,
broad,EWall,entry,inf,0.10732139175775979,1.0274084463596747,-0.17687931105226495,8.268360031431378,,0.0,0.750189981176897,1.1455805669458592,0.9169029133083803,0.908151781375793,1.034981746850436,0.10877061837697166,-0.11419657283809181,0.10612635786550473,1.0209055859743938,-0.17687931105226506,0.0,,PASS,PASS,CAGR,0.500942768770332,0.5701708553045213,-0.6391469345277442
broad,EWall,entry,0.3,0.10827169348675247,1.044361129346603,-0.1775487636192058,8.120824953470382,-1.4195206291242164,0.021560574948665298,0.7481423356702396,1.1485130355769362,0.9460111369834732,0.9263669215801185,1.0373242517163854,0.10848839842488078,-0.11401891634630157,0.10809281681113658,1.0501239541259775,-0.1775487636192058,0.016952682986928425,0.5831787586441441,PASS,PASS,CAGR,0.5093584518762793,0.576035749400607,-0.6391469345277442
broad,EWall,entry,0.2,0.10929788703651333,1.0769193468856428,-0.16376042720538053,7.800232366624161,0.1506603230748885,0.09240246406570841,0.7422554136902367,1.1660455185159468,0.9915474938309436,0.9608700709352459,1.0531082543394736,0.108257338913472,-0.10521605031573988,0.11015768538323956,1.0970928806601612,-0.16376042720538042,0.04951090052596818,0.5781667845941263,PASS,PASS,PASS,0.5295586799580412,0.5845558754605171,-0.6391469345277442
broad,EWall,entry,0.15,0.10709818310683072,1.081112004849017,-0.1552677781360018,7.342809431850617,-0.010328219279674216,0.162217659137577,0.7337892358578614,1.1604117030306498,1.0043571981098032,0.9690988467045041,1.0438521751890752,0.1050050384834591,-0.10312001687359085,0.10882924196872024,1.113039143938269,-0.1552677781360019,0.053703558489342385,-0.22871781605884128,PASS,PASS,PASS,0.558042263794474,0.6033993228437463,-0.6391469345277442
broad,EWall,entry,0.1,0.10067776876292056,1.067897138734609,-0.1450451667274525,6.409571268408472,-0.20869488204402567,0.2997946611909651,0.7122388042567527,1.1534441845850876,0.9854023305188949,0.9653619501330198,1.0281350195360257,0.09809725571067185,-0.09831905663624241,0.10281277394185828,1.1016621673064737,-0.14504516672745293,0.040488692374934354,-1.3645251587277165,PASS,CAGR,CAGR,0.626206513359975,0.6380045880731756,-0.6391469345277442
broad,EWall,entry,0.05,0.08820514389868861,1.0526262664807846,-0.12681501535642492,4.5098335942099075,-0.38183395158916805,0.6416837782340863,0.6457423026064111,1.1728021685446401,0.9350706734624058,0.9716675847526501,1.0295890812183792,0.08766313455364738,-0.09037716884280977,0.08865282285862586,1.0723226758580269,-0.12681501535642437,0.025217820121109957,-2.311460110140812,PASS,CAGR,CAGR,0.7801914451967399,0.7075862417891837,-0.6391469345277442
broad,EWall,total,0.3,0.10971119005750185,1.0271217420181,-0.21155742646467313,7.237034227226705,-0.0689137304989466,0.13963039014373715,0.7500098719734297,1.1455260939695637,0.9214027074983852,0.92530193302673,1.0355687077065254,0.10929883463479828,-0.10973947769328729,0.11005174050530031,1.020232699705778,-0.21155742646467335,-0.00028670434157462843,0.49167194360454525,PASS,DD,DD,0.5035610852849546,0.5266380461282064,-0.6391469345277442
broad,EWall,total,0.2,0.11085026158256195,1.0290309111616263,-0.21829998938511475,6.301707139357895,-0.08519584822934914,0.26899383983572894,0.7498856728408498,1.1438247274052489,0.9290003980711549,0.9411413423855993,1.033694859759423,0.10903597286059896,-0.11097211733736545,0.11235034973271518,1.025472593966535,-0.21829998938511486,0.0016224648019516064,0.5936920196333754,DD,DD,DD,0.5050938886861228,0.483513737625623,-0.6391469345277442
broad,EWall,total,0.15,0.11171680444451071,1.0314594981527385,-0.22201396062904133,5.521321629194923,-0.09738444250628549,0.39014373716632444,0.7497716075162753,1.1448543818645394,0.934661146575066,0.9548786198449714,1.0344374657234379,0.10891273764156906,-0.1114623415023569,0.11403714581157298,1.029526971858901,-0.22201396062904155,0.0040510517930638645,0.6551801390439397,DD,DD,DD,0.5064882879476617,0.44005304283782304,-0.6391469345277442
broad,EWall,total,0.1,0.1145685758317394,1.0495988714327014,-0.22594092480729622,4.3978935627941125,-0.1477159742475128,0.5687885010266941,0.7494846144554218,1.1635241767854954,0.9556140116382458,0.9889768686198438,1.053168399158179,0.11048869048249066,-0.11178655380915747,0.11794816616397097,1.0478141993262433,-0.22594092480729666,0.02219042507302671,0.9221136130206579,DD,DD,DD,0.5101728809675332,0.37230146933205144,-0.6391469345277442
broad,EWall,total,0.05,0.11941309941894374,1.0810790852071694,-0.2300847291296486,2.5545228750618367,-0.22726459255704715,0.8809034907597536,0.7473410559593131,1.1965553210816786,0.9914972031944136,1.0461858999328206,1.0846170125692183,0.11294971738848347,-0.11222206704551763,0.12477745523302541,1.0807264459054304,-0.23008472912964884,0.05367063884749479,1.2830781280757877,DD,DD,DD,0.5177232828271578,0.26615682750078273,-0.6391469345277442
