panel,dial,rung,CHOOSER,how,n_IS_pass,n_IS_flip,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,CAGR,Sharpe,MaxDD,H1,H2,pass4a,pass4b,FLIP1,thin,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_base,d_spy
B136,band,15.0,PLAIN,argmax IS Sharpe,0,0,0.09,0.0826421444168457,1.0893885920156399,-0.14976786442316292,0.08570274912900477,1.116312993531361,-0.14976786442316325,1.2790984979980586,0.9597480318041144,0,0,0,13.423825879001463,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.016312405190718193,0.20736466841840828
B136,band,15.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.09,0.0826421444168457,1.0893885920156399,-0.14976786442316292,0.08570274912900477,1.116312993531361,-0.14976786442316325,1.2790984979980586,0.9597480318041144,0,0,0,13.423825879001463,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.016312405190718193,0.20736466841840828
B136,band,15.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07869695371017182,1.105700997206358,-0.12192930820835668,,,,,,0,0,0,,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.22367707360912648
B136,band,20.0,PLAIN,argmax IS Sharpe,0,0,0.09,0.0819666800388863,1.0810547281723715,-0.14983612949124026,0.08507050005632433,1.1086177566608042,-0.14983612949124014,1.272136399790217,0.9513508985111481,0,0,0,13.216615775052242,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.009737049170063461,0.19903080457513989
B136,band,20.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.09,0.0819666800388863,1.0810547281723715,-0.14983612949124026,0.08507050005632433,1.1086177566608042,-0.14983612949124014,1.272136399790217,0.9513508985111481,0,0,0,13.216615775052242,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.009737049170063461,0.19903080457513989
B136,band,20.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07755998809423104,1.090791777342435,-0.12207732035858576,,,,,,0,0,0,,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.20876785374520335
B136,band,25.0,PLAIN,argmax IS Sharpe,0,0,0.09,0.0812916216046049,1.0727196176738187,-0.149904391481695,0.08443860579830775,1.100921308709401,-0.149904391481695,1.2651730261203542,0.9429527768736004,0,0,0,12.789229335473783,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0031574315151925436,0.19069569407658715
B136,band,25.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.09,0.0812916216046049,1.0727196176738187,-0.149904391481695,0.08443860579830775,1.100921308709401,-0.149904391481695,1.2651730261203542,0.9429527768736004,0,0,0,12.789229335473783,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0031574315151925436,0.19069569407658715
B136,band,25.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07642418727556155,1.0758770491890113,-0.12222532296246635,,,,,,0,0,0,,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.1938531255917797
B136,band,40.0,PLAIN,argmax IS Sharpe,0,0,0.09,0.07926887960144069,1.0477073672000707,-0.15010915898772648,0.08254504998564238,1.0778251354974846,-0.15010915898772625,1.2442755610739034,0.9177530537122869,0,0,0,10.700414817023619,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.016605152587562344,0.16568344360283915
B136,band,40.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.09,0.07926887960144069,1.0477073672000707,-0.15010915898772648,0.08254504998564238,1.0778251354974846,-0.15010915898772625,1.2442755610739034,0.9177530537122869,0,0,0,10.700414817023619,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.016605152587562344,0.16568344360283915
B136,band,40.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07302376200800031,1.0311022146125084,-0.12266927349739842,,,,,,0,0,0,,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.1490782910152768
B136,gross,0.0,PLAIN,argmax IS Sharpe,2,2,1.0,0.10969226012384192,1.1491204008884048,-0.16038568695441868,0.11026803356418635,1.1355210265960958,-0.16038568695441902,1.2578585108707088,1.0150077267467648,0,1,0,1.1220173781890295,1.1503932124286342,0.08211485095926929,-0.1214852144781885,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0012728115402294016,0.26709647729117325
B136,gross,0.0,ROBUST,argmax IS Sharpe among non-flip non-thin,2,2,1.0,0.10969226012384192,1.1491204008884048,-0.16038568695441868,0.11026803356418635,1.1355210265960958,-0.16038568695441902,1.2578585108707088,1.0150077267467648,0,1,0,1.1220173781890295,1.1503932124286342,0.08211485095926929,-0.1214852144781885,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0012728115402294016,0.26709647729117325
B136,gross,0.0,WINDOW,midpoint of widest IS-4b run (2 pts),2,2,1.0,0.10969226012384192,1.1491204008884048,-0.16038568695441868,0.11026803356418635,1.1355210265960958,-0.16038568695441902,1.2578585108707088,1.0150077267467648,0,1,0,1.1220173781890295,1.1503932124286342,0.08211485095926929,-0.1214852144781885,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0012728115402294016,0.26709647729117325
B136,gross,2.5,PLAIN,argmax IS Sharpe,1,2,1.0,0.10891613753847307,1.1417176358708412,-0.16048017813063664,0.10952575697324995,1.1285694652765688,-0.16048017813063642,1.2514666221799389,1.007505645708796,0,1,1,1.0024782663228582,1.1429483763937474,0.08154447136124232,-0.12155923606659669,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0012307405229061708,0.2596937122736096
B136,gross,2.5,ROBUST,argmax IS Sharpe among non-flip non-thin,1,2,0.9,0.0979610698399862,1.1422172626306022,-0.1450084441393702,0.09849808891437695,1.1286659207712764,-0.1450084441393702,1.251109115538151,1.0080004597491619,0,0,0,1.0065578253886558,1.1429483763937474,0.08154447136124232,-0.12155923606659669,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0007311137631451636,0.2601933390333706
B136,gross,2.5,WINDOW,midpoint of widest IS-4b run (1 pts),1,2,1.0,0.10891613753847307,1.1417176358708412,-0.16048017813063664,0.10952575697324995,1.1285694652765688,-0.16048017813063642,1.2514666221799389,1.007505645708796,0,1,1,1.0024782663228582,1.1429483763937474,0.08154447136124232,-0.12155923606659669,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0012307405229061708,0.2596937122736096
B136,gross,5.0,PLAIN,argmax IS Sharpe,1,2,1.0,0.10814054248177118,1.1343132985389377,-0.16057466524466213,0.10878396216551489,1.1216165180220121,-0.16057466524466202,1.2450734243557564,1.0000021245605664,0,1,1,0.881469356735739,1.135501953936341,0.08097438397979895,-0.12163325526829605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011886553974032044,0.2522893749417061
B136,gross,5.0,ROBUST,argmax IS Sharpe among non-flip non-thin,1,2,0.9,0.09726894310901035,1.1347997596417352,-0.1450948634676097,0.0978359919979348,1.1216998901765223,-0.14509486346761002,1.2447030916461486,1.0004834289055864,0,0,0,1.1268621058810022,1.135501953936341,0.08097438397979895,-0.12163325526829605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.000702194294605718,0.2527758360445036
B136,gross,5.0,WINDOW,midpoint of widest IS-4b run (1 pts),1,2,1.0,0.10814054248177118,1.1343132985389377,-0.16057466524466213,0.10878396216551489,1.1216165180220121,-0.16057466524466202,1.2450734243557564,1.0000021245605664,0,1,1,0.881469356735739,1.135501953936341,0.08097438397979895,-0.12163325526829605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011886553974032044,0.2522893749417061
B136,gross,7.5,PLAIN,argmax IS Sharpe,1,2,1.0,0.10736547460520662,1.1269074184188768,-0.16066914829653445,0.10804264883733317,1.1146622102455745,-0.16066914829653445,1.2386789381792684,0.9924971936031798,0,1,1,0.7589638126290731,1.1280539749084415,0.08040458866940225,-0.12170727208330478,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011465564895647429,0.24488349482164518
B136,gross,7.5,ROBUST,argmax IS Sharpe among non-flip non-thin,1,2,0.9,0.09657724040742388,1.127380710681101,-0.1451812794543904,0.09717428253194549,1.114732495840167,-0.1451812794543903,1.2382957758283577,0.992964985127112,0,0,0,1.2486590191378049,1.1280539749084415,0.08040458866940225,-0.12170727208330478,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0006732642273405975,0.24535678708386932
B136,gross,7.5,WINDOW,midpoint of widest IS-4b run (1 pts),1,2,1.0,0.10736547460520662,1.1269074184188768,-0.16066914829653445,0.10804264883733317,1.1146622102455745,-0.16066914829653445,1.2386789381792684,0.9924971936031798,0,1,1,0.7589638126290731,1.1280539749084415,0.08040458866940225,-0.12170727208330478,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011465564895647429,0.24488349482164518
B136,gross,10.0,PLAIN,argmax IS Sharpe,1,2,1.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925,0,1,1,0.6349341402420383,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586
B136,gross,10.0,ROBUST,argmax IS Sharpe among non-flip non-thin,1,2,0.9,0.09588596148270012,1.1199601453827508,-0.14526769209974177,0.09651296029623557,1.1077637632781365,-0.14526769209974144,1.2318871889639476,0.9854451588243456,0,0,0,1.3719759844217299,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0006443237985194195,0.2379362217855192
B136,gross,10.0,WINDOW,midpoint of widest IS-4b run (1 pts),1,2,1.0,0.10659093356047311,1.1195000250557174,-0.16076362728629345,0.10730181668524397,1.107706567375259,-0.16076362728629368,1.2322831844435533,0.9849908831555925,0,1,1,0.6349341402420383,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0011044441255527726,0.23747610145848586
B136,gross,15.0,PLAIN,argmax IS Sharpe,1,2,1.0,0.1050434305743928,1.1046808168711808,-0.16095257307962885,0.10582159469642516,1.0937913781364739,-0.16095257307962907,1.2194879575245927,0.9699742451512305,0,0,1,0.3821890286586414,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0010201803351772565,0.22265689327394922
B136,gross,15.0,ROBUST,argmax IS Sharpe among non-flip non-thin,1,2,0.9,0.09450467395447859,1.1051145844002868,-0.14544050736627168,0.09519147663557592,1.093822385612558,-0.14544050736627157,1.2190662856701246,0.9704014803742883,0,0,0,1.6232831458116874,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0005864128060713014,0.22309066080305517
B136,gross,15.0,WINDOW,midpoint of widest IS-4b run (1 pts),1,2,1.0,0.1050434305743928,1.1046808168711808,-0.16095257307962885,0.10582159469642516,1.0937913781364739,-0.16095257307962907,1.2194879575245927,0.9699742451512305,0,0,1,0.3821890286586414,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0010201803351772565,0.22265689327394922
B136,gross,20.0,PLAIN,argmax IS Sharpe,1,2,1.0,0.10349803074155073,1.0898559107009045,-0.16114150262498295,0.10434329377507856,1.0798711540090467,-0.16114150262498284,1.2066879101701016,0.9549524534328985,0,0,1,0.12300014497740361,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0009358666415304473,0.2078319871036729
B136,gross,20.0,ROBUST,argmax IS Sharpe among non-flip non-thin,1,2,0.9,0.09312507850707075,1.0902633141231604,-0.14561330926743277,0.09387153925700775,1.0798759615878641,-0.145613309267433,1.2062405490259718,0.9553526371753367,0,0,0,1.8810168333361068,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0005284632192745775,0.20823939052592877
B136,gross,20.0,WINDOW,midpoint of widest IS-4b run (1 pts),1,2,1.0,0.10349803074155073,1.0898559107009045,-0.16114150262498295,0.10434329377507856,1.0798711540090467,-0.16114150262498284,1.2066879101701016,0.9549524534328985,0,0,1,0.12300014497740361,1.090791777342435,0.07755998809423104,-0.12207732035858576,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0009358666415304473,0.2078319871036729
B136,gross,25.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.10195473128354271,1.0750255435247025,-0.16133041592267017,0.10286691150019278,1.0659460989042122,-0.1613304159226704,1.1938832091212004,0.9399257511324032,0,0,0,0.14287827486309154,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0008515056643088048,0.1930016199274709
B136,gross,25.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.95,0.09685202347805433,1.0752225787954992,-0.15357453514128017,0.09771069782011277,1.0659422982998963,-0.1535745351412804,1.1936541226177488,0.9401185361014784,0,0,0,1.1441161796903483,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0006544703935120744,0.19319865519826762
B136,gross,25.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07642418727556155,1.0758770491890113,-0.12222532296246635,,,,,,0,0,0,,1.0758770491890113,0.07642418727556155,-0.12222532296246635,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.1938531255917797
B136,gross,40.0,PLAIN,argmax IS Sharpe,0,0,1.0,0.0973374074279536,1.030504049324275,-0.16189705833288626,0.09844925238858693,1.0241439896415516,-0.1618970583328868,1.1554428535395886,0.8948186153384557,0,0,0,0.9838553004057344,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.000598165288233421,0.1484801257270434
B136,gross,40.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,0.95,0.09248279086006694,1.0306650522982568,-0.15411709552929898,0.09353011865455962,1.0241047995279646,-0.15411709552929898,1.1551796375213217,0.8949742450977438,0,0,0,1.9831460887199714,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.00043716231425161567,0.1486411287010252
B136,gross,40.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07302376200800031,1.0311022146125084,-0.12266927349739842,,,,,,0,0,0,,1.0311022146125084,0.07302376200800031,-0.12266927349739842,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.1490782910152768
B136,n,0.0,PLAIN,argmax IS Sharpe,0,0,30.0,0.4691349473282034,0.9010601782660002,-0.8269921697699294,0.6034107855857334,1.0450230840043953,-0.8269921697699294,1.3323528908692872,0.8125913610175777,0,0,0,13.421371945925898,1.1503932124286342,0.08211485095926929,-0.1214852144781885,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.24933303416263408,0.01903625466876857
B136,n,0.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.4691349473282034,0.9010601782660002,-0.8269921697699294,0.6034107855857334,1.0450230840043953,-0.8269921697699294,1.3323528908692872,0.8125913610175777,0,0,0,13.421371945925898,1.1503932124286342,0.08211485095926929,-0.1214852144781885,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.24933303416263408,0.01903625466876857
B136,n,0.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.08211485095926929,1.1503932124286342,-0.1214852144781885,,,,,,0,0,0,,1.1503932124286342,0.08211485095926929,-0.1214852144781885,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.26836928883140265
B136,n,2.5,PLAIN,argmax IS Sharpe,0,0,30.0,0.43435396775421076,0.8667993370396978,-0.8275297971994499,0.5665209776961999,1.010007687000138,-0.8275297971994497,1.2948077379196359,0.7794836467661499,0,0,0,13.304440318391116,1.1429483763937474,0.08154447136124232,-0.12155923606659669,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.27614903935404955,-0.015224586557533781
B136,n,2.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.43435396775421076,0.8667993370396978,-0.8275297971994499,0.5665209776961999,1.010007687000138,-0.8275297971994497,1.2948077379196359,0.7794836467661499,0,0,0,13.304440318391116,1.1429483763937474,0.08154447136124232,-0.12155923606659669,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.27614903935404955,-0.015224586557533781
B136,n,2.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.08154447136124232,1.1429483763937474,-0.12155923606659669,,,,,,0,0,0,,1.1429483763937474,0.08154447136124232,-0.12155923606659669,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.26092445279651577
B136,n,5.0,PLAIN,argmax IS Sharpe,0,0,30.0,0.40037832286541253,0.8325195204819007,-0.8280663937436553,0.5304613312973445,0.9749652988865557,-0.8280663937436554,1.257218388894423,0.7463599862247247,0,0,0,12.831396222487196,1.135501953936341,0.08097438397979895,-0.12163325526829605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.3029824334544402,-0.049504403115330886
B136,n,5.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.40037832286541253,0.8325195204819007,-0.8280663937436553,0.5304613312973445,0.9749652988865557,-0.8280663937436554,1.257218388894423,0.7463599862247247,0,0,0,12.831396222487196,1.135501953936341,0.08097438397979895,-0.12163325526829605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.3029824334544402,-0.049504403115330886
B136,n,5.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.08097438397979895,1.135501953936341,-0.12163325526829605,,,,,,0,0,0,,1.135501953936341,0.08097438397979895,-0.12163325526829605,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.2534780303391093
B136,n,7.5,PLAIN,argmax IS Sharpe,0,0,30.0,0.36718978125577184,0.798222964159177,-0.8286019603398543,0.4952135795221497,0.9398982896978813,-0.8286019603398543,1.2195877100349353,0.7132224131622021,0,0,0,12.452532387107928,1.1280539749084415,0.08040458866940225,-0.12170727208330478,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.32983101074926446,-0.08380095943805455
B136,n,7.5,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.36718978125577184,0.798222964159177,-0.8286019603398543,0.4952135795221497,0.9398982896978813,-0.8286019603398543,1.2195877100349353,0.7132224131622021,0,0,0,12.452532387107928,1.1280539749084415,0.08040458866940225,-0.12170727208330478,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.32983101074926446,-0.08380095943805455
B136,n,7.5,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.08040458866940225,1.1280539749084415,-0.12170727208330478,,,,,,0,0,0,,1.1280539749084415,0.08040458866940225,-0.12170727208330478,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.24603005131120992
B136,n,10.0,PLAIN,argmax IS Sharpe,0,0,30.0,0.3347705149029865,0.7639119066473209,-0.829136497925355,0.4607598483765698,0.9048090350015695,-0.829136497925355,1.1819185792075524,0.6800729636590161,0,0,0,12.517942858029134,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.3566925625339493,-0.11811201694991069
B136,n,10.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.3347705149029865,0.7639119066473209,-0.829136497925355,0.4607598483765698,0.9048090350015695,-0.829136497925355,1.1819185792075524,0.6800729636590161,0,0,0,12.517942858029134,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.3566925625339493,-0.11811201694991069
B136,n,10.0,WINDOW,ABSTAIN to RULES v2 (no IS-4b point),0,0,,0.07983508528458483,1.1206044691812702,-0.12178128651163966,,,,,,0,0,0,,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.23858054558403863
B136,n,15.0,PLAIN,argmax IS Sharpe,0,0,30.0,0.2721704606626987,0.6952552530222468,-0.8302024898134944,0.3941648669976101,0.8345733141922411,-0.8302024898134945,1.106476524642589,0.6137465874573135,0,0,0,12.648617505103894,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.4104457441841113,-0.1867686705749848
B136,n,15.0,ROBUST,argmax IS Sharpe among non-flip non-thin,0,0,30.0,0.2721704606626987,0.6952552530222468,-0.8302024898134944,0.3941648669976101,0.8345733141922411,-0.8302024898134945,1.106476524642589,0.6137465874573135,0,0,0,12.648617505103894,1.105700997206358,0.07869695371017182,-0.12192930820835668,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.4104457441841113,-0.1867686705749848
