panel,book,gross,cadence,rung,turn_yr,turn_yr_IS,drag_bp,drag_bp_IS,CAGR,Sharpe,MaxDD,SH_H1,SH_H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,p4b,I_H1,I_H2,I_DD,I_CAGR,IS_CAGR,IS_Sharpe,IS_MaxDD,p4b_IS
U56,TOP5,0.5,W,0.0,12.41203701839728,12.17972448040596,0.0,0.0,0.12282332396402285,1.0233406850971594,-0.14100766788982244,0.9997797907359495,1.0505765074236304,0.13506261219637428,1.0527035948396946,-0.14100766788982222,True,True,True,True,True,True,,,,,,,,
U56,TOP5,0.5,W,5.0,12.41203701839728,12.17972448040596,62.0601850919864,60.8986224020298,0.11588179007286459,0.9718875806119452,-0.14301436280377033,0.9437072551551129,1.0025849603530321,0.127938110463234,1.003675181352205,-0.14301436280377022,False,True,True,True,True,False,,,,,,,,
U56,TOP5,0.5,W,10.0,12.41203701839728,12.17972448040596,124.1203701839728,121.7972448040596,0.10898198235253309,0.9203617806224856,-0.14729341837146293,0.887552934923025,0.9545269782357054,0.12085708844792675,0.9545784292588039,-0.1472934183714636,False,True,True,True,True,False,False,True,True,False,0.09472582879327529,0.8780453519419227,-0.12263060543818516,False
U56,TOP5,0.5,W,25.0,12.41203701839728,12.17972448040596,310.300925459932,304.493112010149,0.08853048559291321,0.7654463441272589,-0.1600075674196193,0.7187256247949995,0.8100344428537665,0.09987232948178515,0.8069631407818301,-0.1600075674196203,False,False,False,True,False,False,,,,,,,,
U56,TOP5,0.5,W,50.0,12.41203701839728,12.17972448040596,620.601850919864,608.986224020298,0.05525670089897772,0.5067194982174239,-0.18276905793704334,0.4368942652582921,0.5686348947720943,0.06574354826148365,0.5603674734976213,-0.18276905793704323,False,False,False,True,False,False,,,,,,,,
U56,TOP5,0.5,M,0.0,5.2361373039734636,4.9354760195403715,0.0,0.0,0.13146222659032825,1.0492224619334867,-0.1905866310427019,1.2850121079465455,0.8662836929352592,0.1149477108916297,0.8768791957841742,-0.1905866310427019,True,True,True,True,True,True,,,,,,,,
U56,TOP5,0.5,M,5.0,5.2361373039734636,4.9354760195403715,26.18068651986732,24.677380097701857,0.12850784155985018,1.02846866588253,-0.19083450784505196,1.2627834497342032,0.8465351528706683,0.11189972333843845,0.856635445540134,-0.19083450784505196,True,True,False,True,True,False,,,,,,,,
U56,TOP5,0.5,M,10.0,5.2361373039734636,4.9354760195403715,52.36137303973464,49.35476019540371,0.12556039531910512,1.0076660206673396,-0.19108238464740213,1.240490424251073,0.8267478658199375,0.10885923117285823,0.8363507683982854,-0.19108238464740213,True,True,False,True,True,False,True,True,True,True,0.1461868458002029,1.2637268920444578,-0.11347467231188291,True
U56,TOP5,0.5,M,25.0,5.2361373039734636,4.9354760195403715,130.90343259933658,123.38690048850928,0.11675954416150947,0.944991188459236,-0.19182601505445118,1.173256652181099,0.7671764352104944,0.09978256274425079,0.7752754226515214,-0.1918260150544513,True,False,False,True,True,False,,,,,,,,
U56,TOP5,0.5,M,50.0,5.2361373039734636,4.9354760195403715,261.80686519867317,246.77380097701857,0.10222888375402595,0.8398031135131054,-0.19306539906620035,1.0602106232612085,0.6673314442325913,0.0848031614744349,0.6728929484533602,-0.19306539906620035,True,False,False,True,False,False,,,,,,,,
U56,TOP5,0.5,Q,0.0,2.6820498825753085,2.2744481756904538,0.0,0.0,0.10888344709273934,0.8688580944896572,-0.1957471352168808,1.3051844146524407,0.5156561695629733,0.07002332540302447,0.5613043429232817,-0.1957471352168807,True,False,False,True,True,False,,,,,,,,
U56,TOP5,0.5,Q,5.0,2.6820498825753085,2.2744481756904538,13.410249412876542,11.372240878452269,0.10739886653448139,0.8584619952193052,-0.1974072623695896,1.2949220791035594,0.5050414949284523,0.06841133093946583,0.550347631276137,-0.19740726236959005,True,False,False,True,True,False,,,,,,,,
U56,TOP5,0.5,Q,10.0,2.6820498825753085,2.2744481756904538,26.820498825753084,22.744481756904538,0.10591572568919316,0.8480397687489232,-0.1990646650009822,1.2846226712564888,0.4944102910094149,0.0668011205513317,0.5393730152144512,-0.19906466500098174,True,False,False,True,True,False,True,True,False,True,0.155364347047513,1.2965546353036186,-0.14553599782816395,False
U56,TOP5,0.5,Q,25.0,2.6820498825753085,2.2744481756904538,67.05124706438271,56.86120439226134,0.10147493249785589,0.8166255926940549,-0.2040205590649009,1.253510914229618,0.46242716384339294,0.06198118097178429,0.5063521435152304,-0.2040205590649019,True,False,False,False,False,False,,,,,,,,
U56,TOP5,0.5,Q,50.0,2.6820498825753085,2.2744481756904538,134.10249412876541,113.72240878452268,0.09410232143343045,0.76383348735103,-0.21222620245241353,1.2010008908775742,0.4088820833461513,0.053983509817360664,0.451056956092281,-0.2122262024524132,True,False,False,False,False,False,,,,,,,,
U56,TOP5,0.75,W,0.0,18.568319442034227,18.21864080629918,0.0,0.0,0.18393127569781242,1.026124864157712,-0.20535879040655436,1.0017772670824374,1.0540053638618652,0.20263118281797698,1.0562591332433058,-0.20535879040655403,True,True,True,False,True,False,,,,,,,,
U56,TOP5,0.75,W,5.0,18.568319442034227,18.21864080629918,92.84159721017113,91.0932040314959,0.17300197566755116,0.9748126466987398,-0.209175435540767,0.9458796084549929,1.0061314841594005,0.19135903643900876,1.0073499551218512,-0.20917543554076712,False,True,True,False,True,False,,,,,,,,
