panel,cost,q,n_fix,held_Q,held_N,dCAGR,dSharpe,dMaxDD,dOOS_Sharpe,dTurnover,t_daily,ann_diff,d2020,d2022
u56,10,0.1,4,3.7044379364721784,3.9443568371254787,-0.007621941644554653,-0.10255104653836833,-0.10962027869698743,-0.18793156350711682,3.5806029126616252,-0.13616471181889062,-0.00252112443773227,-0.009218991471084959,-0.07033760685050938
u56,10,0.2,7,7.42374408650597,6.912142374408651,0.01848525595680872,0.059963868475161886,-0.11274159148281959,-0.03835089861629548,3.1755757673102067,1.2094725267192459,0.017209476844605432,-0.012232652745648886,0.07359086369898171
u56,10,0.3,11,11.205451678305925,10.782158143726065,0.01782246399204368,0.07015204707989076,-0.07665504770892162,0.07219311224337388,2.27160034343121,1.5898513814872308,0.016493268118136596,-0.022373908187311553,0.09740276819818183
u56,10,0.4,15,14.922279792746114,14.560937148006309,0.005229935505951078,-0.0010572276508296063,-0.03234070803900835,0.057276921161074634,2.548291060172298,0.6301120416380718,0.005292623139403746,0.004123739589368514,0.09960893632238732
u56,10,0.53,19,19.76143275512503,18.200720883081775,0.005608880090524293,0.01814139297924644,-0.0079305198922901,0.07414260084376645,1.5885385942978036,0.7874133842340075,0.005335005556660909,0.04180676196620481,0.05015164563585772
u56,10,0.65,24,24.303897274160846,22.563640459562965,-0.0012664558023460781,-0.032352935253482595,0.004156070204889395,-0.016192342710250163,1.7404366292059947,-0.13868261940007384,-0.000796760030605319,-0.009649652808371156,0.0475188488726247
u56,10,0.8,29,29.93737328227078,26.732822707817075,-0.0025557447602289063,-0.00932049656432099,0.006530564517027937,-0.04563254858161869,0.9658326061335298,-0.5938250754901128,-0.0024372055955962577,-0.011108983667704075,0.04473291146957703
u56,10,1.0,36,37.43793647217842,32.10069835548547,-0.006660125449679644,-0.006127026376747224,0.01150809727388813,-0.02573673545097388,-0.45367943426959023,-2.2611953105034157,-0.006596876303087858,-0.015514477791351844,-0.0013122626183473818
u56,25,0.1,4,3.7044379364721784,3.9443568371254787,-0.013591122912582687,-0.11419919040342641,-0.127962729846673,-0.20463540043539896,3.5806029126616252,-0.42447673035625877,-0.007892028806724715,-0.023537786253281068,-0.08059349768824176
u56,25,0.2,7,7.42374408650597,6.912142374408651,0.012621258269390312,0.03826058922542064,-0.10668035451985236,-0.062622077893832,3.1755757673102067,0.8712930003807114,0.012446113193640126,-0.02262454794023938,0.050642302932797034
u56,25,0.3,11,11.205451678305925,10.782158143726065,0.013598897958214673,0.05290211330793393,-0.08680588324961391,0.056809818640770726,2.27160034343121,1.2604297696202875,0.013085867602989788,-0.02396161694375154,0.07933264376801041
u56,25,0.4,15,14.922279792746114,14.560937148006309,0.0008653043083388656,-0.024102787047049157,-0.04239791046742347,0.032047494546938005,2.548291060172298,0.1745521065100556,0.0014701865491453072,-0.0028849651612661287,0.08438112051179847
u56,25,0.53,19,19.76143275512503,18.200720883081775,0.002862190973385248,0.00209350696824695,-0.017807768829388504,0.060259214081420875,1.5885385942978036,0.43443818519995775,0.002952197665214201,0.03974416066417619,0.03929122722060585
u56,25,0.65,24,24.303897274160846,22.563640459562965,-0.004120144514410118,-0.05116544802833323,0.0010680780222828146,-0.03666149433247923,1.7404366292059947,-0.5912586611400725,-0.0034074149744143098,-0.014562522193133809,0.03746360254642789
u56,25,0.8,29,29.93737328227078,26.732822707817075,-0.004112056939831632,-0.024307864766793363,0.006442959159914219,-0.06217951764241603,0.9658326061335298,-0.9436193317666813,-0.003885954504796551,-0.012281802663213659,0.04143256938571582
u56,25,1.0,36,37.43793647217842,32.10069835548547,-0.00583428889327009,-0.006556504454990786,0.010862720555372518,-0.026179320655942417,-0.45367943426959023,-2.0268112493631865,-0.0059163571516834676,-0.014245841997842401,-0.001351196000836663
broad,10,0.1,9,9.109934669970714,8.932191935120523,0.02064566192266093,0.047406907225228,-0.0719870343956831,-0.006208449881502709,2.1723208434200636,1.3135484374658595,0.02019521759769389,-0.08975277493903933,0.04109130277981343
broad,10,0.2,18,18.242171660283848,17.77382293309304,-0.007969862275860162,-0.08784385192578315,-0.09508076370583063,-0.1532832936045987,2.583240202427767,-0.541891051722697,-0.00586586595964067,-0.14251293829699607,-0.017524800348122205
broad,10,0.3,27,27.354584365848165,26.515206127506197,-0.010897658742236471,-0.10685117451742565,-0.0746772204710805,-0.13264546394250942,2.818798624091288,-1.0252627963996386,-0.008893525288907517,-0.12448257203927993,0.011978431262309241
broad,10,0.4,36,36.52083802658257,35.086280693849965,-0.005239198192643402,-0.05864941469172302,-0.038762509700741576,-0.05601007390295132,2.5678601500741856,-0.7095565354725157,-0.0042641711789025635,-0.06835956791421571,0.010474407801905894
broad,10,0.53,48,48.389276864158596,46.138094165352555,-0.005002506822115338,-0.0612809844976171,-0.04352441022257736,-0.04142330189357002,1.9637508860540471,-0.8569803717930616,-0.0040726733186029415,-0.048585864546759394,0.015088077268793909
broad,10,0.65,59,59.38454606893445,55.8740707366524,0.0002632934493782546,-0.011916793600367237,-0.02807535927488425,0.005956189412791302,1.537108588460546,0.11645137937144841,0.0004494054371066894,-0.038311887880691176,0.021684169536371423
broad,10,0.8,72,73.09867087181797,66.88330705113765,-0.00021695044405034558,-0.0038480554504263242,-0.00924431355262223,-0.0059313493631287795,0.9040477543777516,-0.05835210812956025,-0.00016713795275297367,-0.015935267299383993,0.021556377698764284
broad,10,1.0,90,91.37170533904032,80.39220545167831,-0.003112014867821422,0.000944495394244127,0.007211229291642862,0.0019860991752902457,-0.17935240802438202,-1.5811642665578964,-0.0031456065848332795,0.0068797128279936,0.0053941978776663735
broad,25,0.1,9,9.109934669970714,8.932191935120523,0.01637449455751705,0.040670878732235405,-0.0735954294148744,-0.019614283864579862,2.1723208434200636,1.0991953409929742,0.016936736332563804,-0.09682061732344793,0.025098528320330216
broad,25,0.2,18,18.242171660283848,17.77382293309304,-0.01206641767474026,-0.10569080780443252,-0.10414571562742381,-0.16942326755552706,2.583240202427767,-0.897539824146004,-0.009740726263282316,-0.14702949289363854,-0.027355654494669146
broad,25,0.3,27,27.354584365848165,26.515206127506197,-0.015323017680062057,-0.13162050793957902,-0.0790621253826469,-0.15448889574330205,2.818798624091288,-1.5100079339299,-0.013121723225044445,-0.12662981839940157,0.002047920873815001
broad,25,0.4,36,36.52083802658257,35.086280693849965,-0.009370401495321978,-0.08535076270253372,-0.03893022638531618,-0.0817462568125299,2.5678601500741856,-1.346017507625798,-0.008115961404013843,-0.07340388050208779,0.001330082020765233
