panel,q,k,draw,from_B,arm,n,Ebar,breadth,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,spy_S,spy_CAGR,spy_DD,spy_H1,spy_H2,spy_OOS_S,spy_OOS_CAGR,spy_OOS_DD,v2_S,v2_H1,v2_H2,v2_DD,v2_OOS_S,v2_OOS_CAGR,v2_OOS_DD,SEL_SHARPE,SEL_CALMAR,SEL_CAGR,SEL_DD,pass4a,pass4b
MIX q=0.00 k=40 d0,0.0,40,0,True,CAND5,5.0,26.3971119133574,0.659927797833935,0.10121508613725494,0.6736173376397526,-0.29025920537554883,0.8852406505128273,0.5241579997369782,0.10624303391583534,0.6563368723709287,-0.2902592053755497,0.7284016643182452,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9919513411853971,1.1494555370125665,0.842373052574152,-0.12842375409608398,0.9995379785750428,0.07642581723818243,-0.1284237540960841,0.7284016643182452,0.6120666797662137,0.09310911216886697,0.15212249783705123,False,False
MIX q=0.00 k=40 d0,0.0,40,0,True,CAND10,10.0,26.3971119133574,0.659927797833935,0.10788769666735254,0.8168247321511759,-0.21012011594014401,1.052881437207413,0.629539485763897,0.11205503743940204,0.7983784129765074,-0.21012011594014413,0.864116502086441,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9919513411853971,1.1494555370125665,0.842373052574152,-0.12842375409608398,0.9995379785750428,0.07642581723818243,-0.1284237540960841,0.864116502086441,1.017406679791084,0.10116212393330204,0.0994313541897276,False,False
MIX q=0.00 k=40 d0,0.0,40,0,True,CAND15,15.0,26.3971119133574,0.659927797833935,0.10664616500296331,0.8803849929548657,-0.21012491887834528,1.089764844656067,0.7069767457943015,0.11488712759148667,0.8982965385048497,-0.21012491887834517,0.8530150080972622,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9919513411853971,1.1494555370125665,0.842373052574152,-0.12842375409608398,0.9995379785750428,0.07642581723818243,-0.1284237540960841,0.8530150080972622,0.8765674125203825,0.09340997529473571,0.1065633674723947,False,False
MIX q=0.00 k=40 d0,0.0,40,0,True,CAND20,20.0,26.3971119133574,0.659927797833935,0.10274792600697658,0.930411200390509,-0.19077883750837166,1.1073894251174166,0.7756793919330959,0.10872349805435211,0.9429747126031802,-0.19077883750837177,0.9114383785914213,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9919513411853971,1.1494555370125665,0.842373052574152,-0.12842375409608398,0.9995379785750428,0.07642581723818243,-0.1284237540960841,0.9114383785914213,0.9950762503795557,0.0931249152658864,0.09358570785943832,False,False
MIX q=0.00 k=40 d0,0.0,40,0,True,CAND30,30.0,26.3971119133574,0.659927797833935,0.08616752082348555,0.9527119076552146,-0.15770859550651029,1.1368961828407607,0.7783920690325024,0.08744854512004085,0.9476033605631112,-0.15770859550651062,0.9621191455182143,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9919513411853971,1.1494555370125665,0.842373052574152,-0.12842375409608398,0.9995379785750428,0.07642581723818243,-0.1284237540960841,0.9621191455182143,1.0415943695206376,0.0840931151382085,0.08073499396594264,False,False
MIX q=0.00 k=40 d0,0.0,40,0,True,EWall,,26.3971119133574,0.659927797833935,0.10888808080020929,0.9294780175084255,-0.27623208189535486,1.159023791985916,0.751694510950063,0.10974338801651151,0.895316036326514,-0.27623208189535464,0.9999850323097773,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,0.9919513411853971,1.1494555370125665,0.842373052574152,-0.12842375409608398,0.9995379785750428,0.07642581723818243,-0.1284237540960841,0.9999850323097773,0.9714072573018858,0.10750231275404443,0.11066657361880894,False,False
MIX q=0.00 k=40 d1,0.0,40,1,True,CAND5,5.0,27.252707581227437,0.6813176895306858,0.13535798582578296,0.8456053905433464,-0.2418152306166702,1.013174169973145,0.697485907359375,0.11494087987437696,0.7286634529800664,-0.24181523061667043,1.042768022049918,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0804455184871757,1.175107995457244,0.9912886855146763,-0.12068066971756808,1.0701292582095738,0.08620202037164826,-0.12068066971756819,1.042768022049918,0.8864408932354992,0.1692691401270785,0.1909536681111902,False,False
MIX q=0.00 k=40 d1,0.0,40,1,True,CAND10,10.0,27.252707581227437,0.6813176895306858,0.13788153335082365,1.0027620393598593,-0.20522562706847491,1.1393141046778676,0.8762524936672491,0.1265392447758793,0.9237032834888519,-0.20522562706847325,1.1337313142787162,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0804455184871757,1.175107995457244,0.9912886855146763,-0.12068066971756808,1.0701292582095738,0.08620202037164826,-0.12068066971756819,1.1337313142787162,0.8659964203693825,0.15652018321627414,0.18073998868206864,False,False
MIX q=0.00 k=40 d1,0.0,40,1,True,CAND15,15.0,27.252707581227437,0.6813176895306858,0.12495580701368425,1.0085812680107913,-0.18689304313083954,1.1633985980528536,0.8623217882427153,0.1203132768803783,0.9683637988109797,-0.18689304313083832,1.0750524368006327,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0804455184871757,1.175107995457244,0.9912886855146763,-0.12068066971756808,1.0701292582095738,0.08620202037164826,-0.12068066971756819,1.0750524368006327,0.7226603884952706,0.13252617463768712,0.18338652117578247,False,True
MIX q=0.00 k=40 d1,0.0,40,1,True,CAND20,20.0,27.252707581227437,0.6813176895306858,0.11290736871234697,0.9883497449265244,-0.1771268005713219,1.142461908701775,0.8442588543447882,0.11236922372775582,0.9717004074497952,-0.1771268005713218,1.0165406972584916,0.8581070395623257,0.1405864726585555,-0.3371595330739302,0.9138503883738844,0.8344037775250197,0.8767278433896203,0.15331427255204866,-0.3371595330739301,1.0804455184871757,1.175107995457244,0.9912886855146763,-0.12068066971756808,1.0701292582095738,0.08620202037164826,-0.12068066971756819,1.0165406972584916,0.7178825607753995,0.11378070603046342,0.1584948740189016,False,True
