panel,cadence,kind,book,family,width,gross,c_window,c_5leg,close_leg_5,close_leg_win,k_window,k_5leg,win_open10,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,CAGR,Sharpe,MaxDD,H1,H2,is_Sharpe,is_CAGR,is_MaxDD,is_legs,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_oos_S,live_oos_S
U56,W,SHELF,MOM/5/0.5,MOM,5,0.5,12.5,2.490234375,L1_H1,L5_CAGR,10.0,0.0,True,False,True,False,False,False,0.10927812808258142,0.9266822541900192,-0.1537442025881991,0.8749278855525799,0.9766709584069294,0.8778193426475893,0.09429675773629564,-0.12860000038647434,2,0.12174939039773847,0.9654845740324548,-0.15374420258819987,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/5/0.75,MOM,5,0.75,0.0,0.0,L4_DD,L4_DD,,,False,False,False,False,False,False,0.16271009804723202,0.929796281205503,-0.22390197009191393,0.8771992725028472,0.9804961276081677,0.8797679072777139,0.14000990133960745,-0.18890509083601936,2,0.18171250164445385,0.9694250278110063,-0.22390197009191415,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/5/1.0,MOM,5,1.0,0.0,0.0,L4_DD,L4_DD,,,False,False,False,False,False,False,0.21474599244751946,0.9326061887229938,-0.28977549924825285,0.8791665587436726,0.9840181200371554,0.8813971190496848,0.18428204841407125,-0.2465480439003217,2,0.2403797159090919,0.9730732452269517,-0.2897754992482525,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/10/0.5,MOM,10,0.5,0.0,0.0,L5_CAGR,L5_CAGR,,,False,False,False,False,False,False,0.08736772018745476,0.9344357007126733,-0.11887273540637044,0.9090303482761637,0.961689558163274,0.8675808775991403,0.07461320938053317,-0.09145073525772329,2,0.09796785303205313,0.9858903791348113,-0.11887273540637033,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/10/0.75,MOM,10,0.75,25.5859375,5.615234375,L1_H1,L5_CAGR,25.0,0.0,True,False,True,False,False,False,0.13039853618531105,0.9361072375203512,-0.17538192188374602,0.9106495388685827,0.9634196279564573,0.86900918971525,0.11104963076772312,-0.13653062156905327,2,0.146559445967392,0.9877430511682701,-0.17538192188374568,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/10/1.0,MOM,10,1.0,0.0,0.0,L4_DD,L4_DD,,,False,False,False,False,False,False,0.17266830813913714,0.9374990368164708,-0.22995280246268113,0.9119729351066034,0.9648855283778421,0.8701412009136726,0.14664108887531468,-0.18103730939389984,2,0.1945099634229457,0.989327066456324,-0.22995280246268102,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/20/0.5,MOM,20,0.5,0.0,0.0,L5_CAGR,L5_CAGR,,,False,False,False,False,False,False,0.0836900381592307,1.0830504066871909,-0.12422879861606817,1.0807236796349322,1.091026416493987,0.9838067725701506,0.07056327299984577,-0.08040772551807496,2,0.09460340276483836,1.15865314253891,-0.12422879861606839,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/20/0.75,MOM,20,0.75,28.41796875,23.779296875,L1_H1,L5_CAGR,25.0,10.0,True,True,True,True,False,False,0.12574040938244502,1.0834509222701225,-0.18308342134137812,1.0809915536813939,1.0915807333403489,0.9839920494750467,0.10559838320252313,-0.1195227364353153,3,0.1425758567842612,1.1592041107125453,-0.18308342134137834,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/20/1.0,MOM,20,1.0,0.0,0.0,L4_DD,L4_DD,,,False,False,False,False,False,False,0.16771915636039259,1.083554117948871,-0.23978883162469056,1.0809513259070016,1.0918515537722429,0.9838739764650168,0.14028975055452242,-0.1578815554528813,2,0.190765294150685,1.159459701045212,-0.23978883162469034,0.8750760816641813,1.2767122316543114
U56,W,SHELF,MOM/40/0.5,MOM,40,0.5,0.0,0.0,L5_CAGR,L5_CAGR,,,False,False,False,False,False,False,0.06440167933194707,1.1230504063593783,-0.0943888017287341,1.0755726790807645,1.1685031324031943,0.9429298716508231,0.051874689344330926,-0.07142241056568088,2,0.07481309952791149,1.2637574880019788,-0.0943888017287341,0.8750760816641813,1.2767122316543114
