file,form,col,row,book,kind,premium,gross,gross_ctrl,status,panel,panel_mapped,bps,gdef_nom,gdef_real,exp_nom,exp_real,exp_real_lo,exp_real_hi,sel_nom,sel_real,survives_nom,survives_real,survives_bracket,panel_grp
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,1,MA-RS,RANKED,-0.032502680800752,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.24138922872894236,-0.2589955149838532,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,2,MA-DG,RANKED,0.0478748536569848,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.16101169427120557,-0.1786179805261164,False,False,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,3,MAVOL-RS,OTHER,-0.0744925825163305,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.28337913044452084,-0.3009854166994317,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,4,MAVOL-DG,OTHER,-0.0099571605675179,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.21884370849570828,-0.23644999475061912,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,6,MA-RS,RANKED,0.0223948815402021,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.18649166638798825,-0.2040979526428991,False,False,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,7,MA-DG,RANKED,0.0751978047637369,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.13368874316445345,-0.1512950294193643,False,False,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,8,MAVOL-RS,OTHER,0.0076466546103282,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.20123989331786216,-0.218846179572773,False,False,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,9,MAVOL-DG,OTHER,0.0496382627633826,0.5,0.75,UNMATCHED,U56,True,,0.25,0.27107158937415565,0.20888654792819036,0.2264928341831012,-0.6605229607537882,0.9187682366062767,-0.15924828516480777,-0.1768545714197186,False,False,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,11,MA-RS,RANKED,-0.0330924924266711,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,-0.0330924924266711,-0.050698778681581944,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,12,MA-DG,RANKED,0.0471514741016165,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,0.0471514741016165,0.029545187846705654,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,13,MAVOL-RS,OTHER,-0.0750017650364065,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,-0.0750017650364065,-0.09260805129131734,True,True,True,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,14,MAVOL-DG,OTHER,-0.0106687792064985,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,-0.0106687792064985,-0.028275065461409343,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,16,MA-RS,RANKED,0.0239597947083913,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,0.0239597947083913,0.006353508453480455,True,True,False,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,17,MA-DG,RANKED,0.0769349485402446,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,0.0769349485402446,0.05932866228533376,True,True,True,U56
2026-09-06_trend-filter-by-market-cap_B.grid.csv,A,dSharpe_vs_EWall,18,MAVOL-RS,OTHER,0.0091455022840627,0.75,0.75,MATCHED,U56,True,,0.0,0.021071589374155653,0.0,0.017606286254910845,-0.05134536095553045,0.07141990444842372,0.0091455022840627,-0.008460783970848144,True,False,False,U56
