leg,point,se,t,p_gt0,lo90,hi90,lo95,hi95,lo99,hi99
L1_H1,0.3373719121749583,0.1292989912867224,2.609238547165702,0.996,0.10992766677100466,0.5369734398129516,0.0760360094067932,0.5728227585450584,0.009417585706641507,0.6563783031488246
L2_H2,0.3786540940469384,0.12443871188977645,3.042896284416197,0.9995,0.1749313520121121,0.5926596324145222,0.13423508908983484,0.6310479279102121,0.07141453771339576,0.6993806596890892
L3_OOS,0.40732903429199585,0.12105171452946352,3.36491751376932,1.0,0.19764257547575784,0.5969321061846702,0.16389874301628604,0.6350641365937985,0.10822344027210033,0.7116934461838299
L4_DD,0.02071133103750783,0.03240435122770537,0.639152775871651,0.3525,-0.06307125171435476,0.041599296034681835,-0.0723009316931898,0.053974633975847404,-0.09871874510941683,0.08501923871419093
L5_CAGR,0.050349452402666625,0.011738074469300842,4.289413270834838,1.0,0.030227395766220112,0.06819841562190117,0.025814245918466722,0.07269636381697762,0.020414929138407083,0.0804263747377812
O2_DD,0.02071133103750747,0.03170477115953442,0.6532559700018227,0.3665,-0.05435543561818198,0.04859528087160839,-0.06439763229770568,0.057878860905901504,-0.08021214887908201,0.07548298803864367
O3_CAGR,0.056787837162456084,0.016393273021290653,3.464093905390538,0.999,0.029098345321480458,0.08323487737003527,0.023500622824604772,0.08850418361627695,0.013084600015230548,0.09925955155103862
