panel,book,family,is_null,mean_gross,gross_ratio,dMaxDD_pp,dSh_H1,dSh_H2,KEEP_4a_FULL,KEEP_4b_FULL,KEEP_4a_OOS,KEEP_4b_OOS,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,twin_MEAN_mg,twin_MEAN_MaxDD,twin_MEAN_dMaxDD_pp,twin_MEAN_dSh_H1,twin_MEAN_dSh_H2,twin_MEAN_IS_dSh,twin_MEAN_IS_dMaxDD_pp,twin_MEAN_OOS_dSh,twin_MEAN_OOS_dMaxDD_pp,twin_DAILY_mg,twin_DAILY_MaxDD,twin_DAILY_dMaxDD_pp,twin_DAILY_dSh_H1,twin_DAILY_dSh_H2,twin_DAILY_IS_dSh,twin_DAILY_IS_dMaxDD_pp,twin_DAILY_OOS_dSh,twin_DAILY_OOS_dMaxDD_pp
U56,BAND c=0.00,BAND,False,0.5323131825450128,0.9990368855749058,0.043267183098916195,-0.04489725728956495,-0.02520161765245099,False,False,False,False,0.08165184515098312,1.1669654581755384,-0.12011689731741992,1.1827514915238246,1.1553434908466196,0.07117866491405733,1.054776069169689,-0.08704598669344188,0.09033959987573437,1.2550738924501,-0.12011689731741948,0.5323135901041088,-0.12043697565547684,0.03200783380569172,-0.044895505521216794,-0.025203546377177366,-0.04949224731051727,-0.8248465755324119,-0.021548706517807492,0.03200783380574723,0.5323223165154134,-0.11694640634810416,-0.31704909693157646,-0.018865211734720555,-0.04247196789180396,-0.018161861827701742,-0.3378992365898448,-0.042184072908850734,-0.31704909693153205
U56,BAND c=0.03,BAND,False,0.5328263552938667,1.0,0.0,0.0,0.0,False,False,False,False,0.08618487105855244,1.2009973252288961,-0.12054956914840909,1.2276487488133896,1.1805451084990706,0.07609481030855947,1.1042698858397504,-0.0788720955261335,0.09455179369762767,1.276620821629499,-0.12054956914840886,0.5328263552938667,-0.12054956914840909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5328263552938667,-0.12054956914840909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U56,BAND c=0.06,BAND,False,0.5094285419565131,0.9560873573446848,-1.4175931663929053,-0.04311938180839303,-0.08036968595073612,False,False,False,False,0.0829572196037005,1.1375623435605255,-0.13472550081233814,1.1845293670049966,1.1001754225483344,0.07344601962741404,1.0554502553353313,-0.08374942471124291,0.09084046352253039,1.201462639348762,-0.13472550081233792,0.5094463645762318,-0.11540902395594121,-1.9316476856396925,-0.043038509094449395,-0.08045649309900105,-0.04874709381933595,-0.8280309896487315,-0.0752380444474634,-1.931647685639648,0.5094190043600314,-0.12398951690528559,-1.0735983907052549,-0.03036500823554955,-0.004669117544914503,-0.030261276692038486,-0.6789605258625597,-0.005901851505577538,-1.0735983907052549
U56,BAND c=0.10,BAND,False,0.5173773889861106,0.9710056265906074,-0.2929528380731572,0.018824237273578515,-0.07323306667495388,False,False,False,False,0.0876137006887876,1.172605613220285,-0.12347909752914066,1.246472986086968,1.1073120418241167,0.0838069501897285,1.1452620474015023,-0.09222428910872682,0.09075364036102673,1.1944085701375613,-0.12347909752914088,0.5173893313150463,-0.11715698567017307,-0.6322111858967583,0.018877402659687625,-0.07329064781199035,0.041039826622769615,-1.559845388518688,-0.08226525629741221,-0.6322111858968249,0.5173372335521472,-0.1171444756781338,-0.6334621851006861,0.04144043043154522,0.044745041305476185,0.057489510001917044,-0.958755667907274,0.028523061371536818,-0.6334621851006528
U56,MAXVOL m=0.45,MAXVOL,False,0.6795092083092833,1.2752920375616883,-3.1367078334497367,-0.08301961605264552,-0.07088645875288568,False,False,False,True,0.10071395082557899,1.1264086259384207,-0.15191664748290645,1.144629132760744,1.1096586497461849,0.09218639318468114,1.0293703765751905,-0.10000725956743306,0.10777519679383962,1.2075073858244896,-0.15191664748290645,0.6793626034097396,-0.15245428296731933,0.053763548441287945,-0.08347087213858662,-0.07028442633738474,-0.0752997561906048,0.0069980844851436075,-0.06855247525783614,0.05376354844127684,0.6795588199581231,-0.13576015102784988,-1.6156496455056568,-0.0861873256939909,0.020305384871005083,-0.08898218934751312,-0.2852502264054424,0.024132343077075236,-1.615649645505679
U56,MAXVOL m=0.60,MAXVOL,False,0.7198725501744939,1.3510453133975828,-4.828998910686877,-0.06952036088503255,-0.07999581543581669,False,True,False,True,0.11517403123775627,1.1277414717728733,-0.16883955825527786,1.158128387928357,1.1005492930632539,0.10888115056657766,1.0688059001737662,-0.11952417475861687,0.1203748062742358,1.176247477309794,-0.16883955825527786,0.7196752783552481,-0.161136279017996,-0.7703279237281868,-0.0700782010771126,-0.07920892244110811,-0.03595704306900238,-1.3650961746460744,-0.099638243567723,-0.770327923728209,0.7199041304968199,-0.14972396337389038,-1.9115594881387477,-0.05920441720982117,0.004872565590896327,-0.043150909050208686,-1.9655612704845726,-0.0046715948984688005,-1.9115594881387699
U56,MAXVOL m=0.80,MAXVOL,False,0.7392332348932183,1.3873811374918068,-6.819899915678973,-0.04491991695880815,-0.1569444237619937,False,True,False,True,0.12030220423902804,1.098339587922499,-0.18874856830519882,1.1827288318545814,1.0236006847370769,0.1187843695849673,1.094477802212176,-0.11642738310276535,0.12155171644644791,1.1013059303073995,-0.18874856830519893,0.7231502988457273,-0.1618827629708347,-2.6865805334364112,-0.04548660040682839,-0.15614121933751846,-0.010292803956039265,-1.0055317430826771,-0.17456438941989405,-2.6865805334364334,0.7392639342892674,-0.161544741749449,-2.720382655574982,-0.03407554792024703,-0.046560694841313754,-0.01873864645251322,-1.810306040434273,-0.05152461222411797,-2.720382655574982
U56,MAXVOL m=1.00,MAXVOL,False,0.7458600722619949,1.3998182801048475,-8.874429076493072,-0.03216640711189833,-0.13866863804467844,False,False,False,False,0.1265570382417962,1.1123656764143004,-0.20929385991333982,1.1954823417014913,1.0418764704543921,0.123508057032377,1.1097372911888697,-0.1195011822315788,0.1290701202412603,1.1146004195669168,-0.20929385991334004,0.7231502988457273,-0.1618827629708347,-4.741109694250511,-0.032733090559918576,-0.1378654336202032,0.004966685020654449,-1.312911655964022,-0.1612699001603768,-4.741109694250545,0.7458820055149711,-0.17129623815721162,-3.7997621756128197,-0.016088977740646104,-0.05364115775852718,0.0010879507210896922,-2.088822468546536,-0.05934923863843644,-3.799762175612864
U56,DEGROSS G=0.25,DEGROSS,False,0.2502444782802799,0.4696548430722125,4.102920689958889,-0.03880264698079183,-0.12053078499356129,False,False,False,False,0.0436078936655655,1.1172257788937678,-0.0795203622488202,1.1888461018325978,1.0600143235055093,0.041680486378157466,1.106094957512091,-0.043322343030044674,0.04519528690641694,1.1265454054512762,-0.07952036224882009,0.25035283704672656,-0.057523220969138866,-2.199714127968133,-0.037683238891174975,-0.12142254218499837,0.002840420110548525,-0.592351552383108,-0.15087695267151813,-2.199714127968111,0.25025987598928123,-0.06146362358590374,-1.805673866291646,-0.021212337019459904,-0.060102021020140395,-0.0011782112325211536,-0.9917503174984743,-0.06875765709423565,-1.8056738662917016
U56,DEGROSS G=0.50,DEGROSS,False,0.500314819060522,0.9389828676634928,-3.4005161449025656,-0.03685576957212189,-0.12025113216253125,False,False,False,False,0.08762494034637824,1.1181907944182743,-0.15455473059743474,1.1907929792412677,1.0602939763365393,0.08374812798791109,1.1081289620014514,-0.08520210697622543,0.09082285768948295,1.126710594808491,-0.15455473059743496,0.5003391619898616,-0.11340289882846821,-4.115183176896653,-0.036742831937384146,-0.12037112463465371,0.0039604292449311185,-1.1060022595738794,-0.15002055270562087,-4.115183176896641,0.5003374318802235,-0.12050095179480913,-3.405377880262561,-0.02007589935355769,-0.05975681457358473,8.799180836960296e-05,-1.8651711703787321,-0.06852201776473787,-3.405377880262639
U56,DEGROSS G=0.75,DEGROSS,False,0.7502277249615616,1.40801542098606,-10.470918035737842,-0.03510033202974472,-0.12022600308202191,False,False,False,False,0.13192022053588337,1.1189188484334327,-0.2252587495057875,1.1925484167836449,1.0603191054170487,0.1260920479045733,1.1099745038577893,-0.12567845589607096,0.1367347568612569,1.126607350357278,-0.2252587495057874,0.7231502988457273,-0.1618827629708347,-6.33759865349528,-0.03566701547776496,-0.11942279865754668,0.005203897689574077,-1.9306390224132386,-0.1492629693700156,-6.33759865349528,0.7502462589668774,-0.17714748624206111,-4.811126326372639,-0.01901912275161033,-0.05954913290990471,0.0012724602440019606,-2.6281653160010965,-0.0684249335500493,-4.81112632637255
U56,DEGROSS G=1.00,DEGROSS,False,1.0,1.8767840405500882,-17.12402477708167,-0.03358222476247974,-0.12048788135870114,False,False,False,False,0.17634380362702484,1.1193698953811717,-0.2917898169192258,1.1940665240509098,1.0600572271403694,0.16858404576687458,1.111583205827634,-0.1647908525100139,0.1827624921481097,1.1262031369108452,-0.29178981691922556,0.7231502988457273,-0.1618827629708347,-12.990705394839107,-0.034148908210499984,-0.11968467693422591,0.006812599659418828,-5.841878683807533,-0.14966718281644842,-12.990705394839097,1.0000000000000004,-0.2314395198360042,-6.03502970832216,-0.01807053320583396,-0.059504498791061566,0.002343544597211311,-3.288453630232524,-0.06848995877123243,-6.035029708322126
U56,TOPN n=3,TOPN,False,0.7388701923193544,1.3866997849831386,-22.439845131548942,0.08980691935955054,-0.18855427847707995,False,False,False,False,0.2748431506576161,1.1167674422158527,-0.3449480204638985,1.3174556681729401,0.9919908300219906,0.2944701013213049,1.358846085356629,-0.19097114184659203,0.2589289199926341,0.9831008348995293,-0.3449480204638986,0.7231502988457273,-0.1618827629708347,-18.30652574930638,0.0892402359115303,-0.18775107405260472,0.2540754791884139,-8.459907617465346,-0.2927694848277643,-18.306525749306402,0.7385088027982009,-0.17714748624206145,-16.780053422183705,0.12771281261234857,-0.049493023635485356,0.26079947195232656,-10.102550026792134,-0.12824986303162988,-16.780053422183727
U56,TOPN n=5,TOPN,False,0.7410649740939579,1.3908189163902047,-16.399079751956002,0.05062839002169972,-0.11536179289736381,False,False,False,False,0.23293777770955604,1.1420935773096632,-0.2845403666679691,1.2782771388350893,1.0651833156017068,0.2262443094781057,1.2863800297756094,-0.1899317671197256,0.23846853514607824,1.0685734563514777,-0.284540366667969,0.7231502988457273,-0.1618827629708347,-12.26576036971344,0.050061706573679476,-0.11455858847288858,0.18160942360739418,-8.355970144778702,-0.20729686337581588,-12.26576036971344,0.7407682341353936,-0.17714748624206111,-10.7392880425908,0.04689276704891698,-0.05726801356842004,0.15548329488395862,-9.038503780962436,-0.12853372893029968,-10.739288042590756
U56,TOPN n=10,TOPN,False,0.7452060633205951,1.3985908465612513,-12.03673329311864,-0.055156001203416904,-0.1585919319822502,False,False,False,False,0.16869889785481895,1.0787561407420263,-0.24091690207959549,1.1724927476099727,1.0219531765168204,0.15717617442147636,1.1388848675064558,-0.15264390862446442,0.17825882902426637,1.0494855491169672,-0.24091690207959482,0.7231502988457273,-0.1618827629708347,-7.903413910876078,-0.05572268465143715,-0.15778872755777495,0.03411426133824058,-4.627184295252585,-0.22638477061032636,-7.903413910876022,0.7450595886546231,-0.17714748624206123,-6.3769415837534265,-0.03442324776970995,-0.08356341686434732,0.0357152147638784,-5.423055454313131,-0.13243540545080723,-6.376941583753348
U56,TOPN n=20,TOPN,False,0.7470822017209848,1.402111953168966,-10.155424475377073,0.04143137949655551,-0.07849206916296847,False,False,False,False,0.15447936500026382,1.168808127116249,-0.22210381390217981,1.269080128309945,1.102053039336102,0.1413604347417159,1.1883632896841954,-0.1175289370635132,0.16537868438475978,1.1628904435057024,-0.2221038139021796,0.7231502988457273,-0.1618827629708347,-6.0221050931345115,0.040864696048535265,-0.07768886473849324,0.08359268351598015,-1.1156871391574619,-0.11297987622159122,-6.0221050931345,0.7469902858357876,-0.17400811564342944,-4.8095698258750375,0.051328695387587775,-0.024449655113345292,0.07291731537988166,-2.0793101085682886,-0.03853063001426693,-4.809569825875015
U56,SPYFILT L=100,SPYFILT,False,0.5963807973948932,1.1192779626412712,-3.274107348357802,-0.12473899967087276,-0.04925724456537339,False,False,False,False,0.08966917557704135,1.1172690406004997,-0.1532906426319871,1.1029097491425168,1.1312878639336972,0.07703946913661919,0.9628391191072144,-0.1510660603615802,0.10016423748544212,1.2462811397250813,-0.1532906426319871,0.5963245958002162,-0.13444145071005698,-1.884919192193013,-0.12494665353084367,-0.04900928070503485,-0.141616140010692,-6.2979132892814205,-0.03010994853705573,-1.884919192193013,0.5963890916092034,-0.13838172968019724,-1.4908912951789866,0.013114318729072316,0.05870505732478004,0.015088417681393573,-1.4778581385276546,0.057870370797837634,-1.4908912951788977
U56,SPYFILT L=200,SPYFILT,False,0.6196800864366103,1.1630056964709294,-2.142741326041109,-0.2053600597917684,-0.022369038856942636,False,False,False,False,0.08957109147516085,1.0919338738144921,-0.14197698240882017,1.0222886890216212,1.158176069642128,0.07069534255442367,0.8786301279025196,-0.14197698240882017,0.10533982984471413,1.266875955321121,-0.10777284433222056,0.6196004602824977,-0.1395081200130147,-0.246886239580546,-0.20563931282390868,-0.02202530253855617,-0.22588858403410328,-5.0522224603137715,-0.009425918019949853,3.173527568079426,0.6196963273479248,-0.11620218519745107,-2.5774797211369105,-0.09969783532022314,0.021612572854411427,-0.10997741740076494,-2.5774797211369105,0.024742338548530585,0.3114545506933353
U56,MADIST q=0.20,MADIST,False,0.14468127761215877,0.27153551278889637,7.6077802285576475,-0.12068376812784165,-0.11718857242692704,False,False,False,False,0.03206460988903603,1.075720814764436,-0.04447176686283261,1.106964980685548,1.0633565360721435,0.028913245015359745,1.086469832854998,-0.028691507492859425,0.034662903877021645,1.0761865077907202,-0.04447176686283261,0.14476817731497954,-0.03345298367450589,-1.101878318832672,-0.11907629969013755,-0.11832671862504474,-0.01633766094825484,-0.6993180370545526,-0.20144552095178714,-1.1018783188327053,0.14457778016526057,-0.03717131294750686,-0.7300453915325744,-0.09056083000760795,-0.06261750368407237,-0.012373661916063261,-0.9390201611085058,-0.11861967697944453,-0.7300453915325411
U56,MADIST q=0.50,MADIST,False,0.37089828902290073,0.6960959895055141,1.3883546434421246,0.03627468590269589,-0.06468225124794258,False,False,False,False,0.07042352166843857,1.1785739892898757,-0.10666602271398784,1.2639234347160855,1.115862857251128,0.06589463517309291,1.18794676976606,-0.053878984882896774,0.07416160172002706,1.1756608448427093,-0.10666602271398795,0.3709892829968596,-0.08468465544137416,-2.1981367272613683,0.03688031239318823,-0.06523415436754743,0.08422390457466045,0.13272864176629984,-0.1014618537734473,-2.1981367272614016,0.3708378142957907,-0.08967237955408691,-1.6993643159900929,0.05931934422574159,-0.003724824980911423,0.08893507661787026,-0.3866441917378727,-0.020156839780969937,-1.6993643159900929
U56,STOP s=0.10,STOP,False,0.49279506522898653,0.9248699136836016,2.5601464115947103,-0.2438529541124801,-0.15793082904132993,False,False,False,False,0.055354583044924466,1.0028515922090835,-0.09494810503246198,0.9837957947009095,1.0226142794577406,0.047693607500213675,0.8379684273737346,-0.08101704897241546,0.06169541409351109,1.1506714417287158,-0.0949481050324612,0.4928246093008221,-0.11174602717167414,1.6797922139212162,-0.24371322835242237,-0.15807791231407076,-0.26617599062832487,-0.7970538764417223,-0.12608454594769003,1.6797922139212829,0.4928988940267647,-0.08476693128350232,-1.018117374895966,-0.19722849764002381,-0.07202814704827021,-0.19968276742011037,-0.30160051701646484,-0.06977747101698872,-1.0181173748958994
U56,STOP s=0.20,STOP,False,0.6668372666101879,1.251509539618045,-3.561202195666058,-0.006108595799416694,-0.14123182594160855,False,False,False,False,0.09775263012276159,1.1270003200748044,-0.15616159110506966,1.221540153013973,1.039313282557462,0.09672740865700069,1.115017105043243,-0.09624440316018013,0.098596289220102,1.136639537816869,-0.1561615911050701,0.6667056622881461,-0.14971998469758063,-0.6441606407489031,-0.00652485305170436,-0.14068589088512606,0.010377655963439647,0.20096726600763448,-0.1394730470102088,-0.6441606407489253,0.6668738929043277,-0.14242358623483897,-1.3738004870230691,0.004644649881367258,-0.057550489738164234,0.01439353326109405,-0.03452195744837461,-0.0565693156588023,-1.3738004870231024
U56,VOLTGT t=0.08,VOLTGT,False,0.6872424142559707,1.2898055950647183,-0.22346574887472936,-0.025409221945834615,-0.021247698267587545,False,False,False,True,0.10218169143971245,1.1801312343352697,-0.12278422663715638,1.202239526867555,1.159297410231483,0.0882471381213994,1.0338281376056222,-0.08977060478885657,0.11377229721251814,1.2996781282583056,-0.12278422663715649,0.687086441572384,-0.1541209016377002,3.1336675000543823,-0.025881512237369675,-0.020610945974087302,-0.0708603907053571,1.1418412540165734,0.023650923559649373,3.1336675000543712,0.6872508588438988,-0.10368299849030427,-1.9101228146852112,0.007686188204608424,0.014016515627689685,0.0056753656759449544,-0.9338364966820945,0.018033337606568223,-1.9101228146852445
U56,VOLTGT t=0.12,VOLTGT,False,0.8608144499318702,1.615562821507037,-4.384989824053376,0.02867840612252648,-0.01260277163260315,False,True,False,True,0.13736015320459471,1.210128420489898,-0.16439946738894284,1.256327154935916,1.1679423368664674,0.12746670850405128,1.1336508373610596,-0.12580477801954126,0.1455595830436962,1.2725593498016532,-0.16439946738894273,0.7231502988457273,-0.1618827629708347,-0.251670441810814,0.028111722674506234,-0.011799567208127915,0.02888023119284444,-1.9432712347602688,-0.0033109699256403946,-0.251670441810814,0.8608239205872242,-0.14071906400110812,-2.3680403387834725,0.012064155421636746,0.014760069026753753,0.016779391437078184,-1.414730166225986,0.012934310460174903,-2.3680403387834947
U56,VOLTGT t=0.16,VOLTGT,False,0.9348067085219215,1.7544303115531004,-7.806448098361862,0.05510419055186522,-0.04985154903667843,False,True,False,True,0.1560741893658233,1.2026704983373397,-0.1986140501320277,1.2827529393652548,1.1306935594623921,0.15204301295177647,1.181920828304295,-0.14277962696063673,0.15939920336045454,1.219326406692465,-0.1986140501320277,0.7231502988457273,-0.1618827629708347,-3.6731287161193005,0.05453750710384497,-0.0490483446122032,0.0771502221360798,-3.6407561288698154,-0.05654391303482864,-3.6731287161193116,0.9348178822682288,-0.15536023915564345,-4.3253810976384255,0.00993473053332794,-0.00143812799137355,0.018737290227288428,-1.909171296558243,-0.006105758428543773,-4.325381097638415
U56,RULES v1 (previous),LIVE,False,0.7495192249302723,1.406685719434607,-1.7728867845947516,-0.5765939618323292,-0.5173274457662438,False,False,False,False,0.06357671649095908,0.6555823646033161,-0.1382784369943566,0.6510547869810603,0.6632176627328268,0.049778040436649684,0.5588387705855195,-0.13103726486090705,0.07505780802218243,0.727944601791329,-0.1382784369943565,0.7231502988457273,-0.1618827629708347,2.36043259764781,-0.5771606452803495,-0.5165242413417686,-0.5459318355826958,-2.466519918896848,-0.5479257179359646,2.36043259764781,0.7495772900328903,-0.17714748624206123,3.8869049247704623,-0.5572819733588932,-0.4359186598012452,-0.5498632730282677,-3.1640462124846613,-0.44562485521162276,3.8869049247704512
U56,NULL_RAND s=0,NULL,True,0.2777637050809936,0.5213024887400702,3.000148824788773,-0.4838015898441206,-0.4185284352746542,False,False,False,False,0.03365445576683612,0.7525783584449689,-0.09054808090052135,0.743847158969269,0.7620166732244164,0.030343449828595492,0.6888973881773252,-0.06059710849814259,0.03638474710603612,0.8038203490453509,-0.09054808090052124,0.2778719881882938,-0.06375119599362633,-2.6796884906895024,-0.4828035851692878,-0.41934808848036254,-0.4144681137353564,-1.9123692187377972,-0.47353921113682895,-2.679688490689458,0.2777627680584314,-0.06693037958077419,-2.3617701319747164,-0.454165891902913,-0.35492154368683926,-0.4104101680228952,-2.2075052398657036,-0.3915149636154228,-2.361770131974683
