panel,N,cadence,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,is__CAGR,is__Sharpe,is__MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD
U56,20,W,0.14361575155749118,1.1557145327454466,-0.19089287982281422,0.13614205366347254,1.2282589462150648,-0.11128229485087593,0.15113521878136305,1.1095393988107913,-0.190892879822814,0.12683070716481293,1.135647253337462,-0.11128229485087593,0.1576093833822998,1.1769075314489335,-0.190892879822814
U56,12,W,0.15700638942717515,1.0829416963557619,-0.2039190166394187,0.14820123884251157,1.1628223404280642,-0.12518410773152744,0.16587505884502884,1.0350624903600874,-0.2039190166394188,0.1419417535419809,1.1062180167696953,-0.12518410773152744,0.16954651697176248,1.0769130540317204,-0.2039190166394187
U56,20,M,0.15876406921173247,1.210958048661502,-0.21526501787941998,0.1505927233270492,1.2866262060787275,-0.11850971778182817,0.166989733470587,1.1625095297094181,-0.21526501787942043,0.13971283303689974,1.1843868066352272,-0.11850971778182817,0.17467295870435606,1.2367538495294876,-0.21526501787942054
U56,10,M,0.18064002386685618,1.1226115234162235,-0.24109009843747853,0.19024333437965635,1.3273184940042972,-0.15306535005748445,0.17111846218858284,0.9784119376031235,-0.24109009843747875,0.18805071536859153,1.2963122206392117,-0.15306535005748445,0.1745790879296989,1.0163653038098162,-0.2410900984374792
B135,20,W,0.14651480080255386,0.9895767400863016,-0.24004792991311297,0.1641121322790775,1.2064261048951048,-0.13083124597774443,0.12919122049539733,0.8229831955901334,-0.24004792991311286,0.1520939307352671,1.111051817499543,-0.13083124597774443,0.14193850759758675,0.9101407808677666,-0.24004792991311297
B135,12,W,0.16269292620928044,0.9684172590611554,-0.26383989200325,0.1882438405702267,1.2498721913266313,-0.142459301973193,0.13770256546161241,0.7687364349080168,-0.2638398920032503,0.17310467933474083,1.1495440857264425,-0.142459301973193,0.1541842367357511,0.8602787561428146,-0.2638398920032504
B135,20,M,0.17269110484916594,1.1027297117803367,-0.25459365614245755,0.19874460898079094,1.3997990820734327,-0.12385863300631994,0.14721519224003066,0.8823025782908487,-0.25459365614245777,0.18638676438139612,1.3036209655121844,-0.12385863300631994,0.16152623611276629,0.9748586950815532,-0.254593656142458
B135,10,M,0.19676489999899394,1.0585661998402252,-0.2851505327531758,0.21651907708547657,1.3377875645381534,-0.1544290106291435,0.17734017130739588,0.8756880907032102,-0.2851505327531758,0.20470330268952552,1.2600477192467294,-0.1544290106291435,0.1902638346954788,0.9468148569648364,-0.2851505327531758
SMALL663,20,W,0.14095457940873657,0.747087734358037,-0.30491328650501304,0.15481949766783942,0.9912272117944225,-0.1738202073700501,0.12725612522364727,0.6155772796327561,-0.3049132865050127,0.1232829090001677,0.8044698706766327,-0.1738202073700501,0.15198893810737668,0.7359541623171002,-0.3049132865050128
SMALL663,12,W,0.15213222909832202,0.7158769992868144,-0.35401500740090885,0.1702975608302415,0.9454229205104876,-0.2109274947560692,0.1342488592263391,0.5898733575090722,-0.35401500740090786,0.12261852109113036,0.7213826026787398,-0.2109274947560692,0.1707153402658126,0.7278905462677006,-0.3540150074009084
SMALL663,20,M,0.1308726886883942,0.6877912347143719,-0.359301135087449,0.12685333536082366,0.8303055808497273,-0.20731452605976997,0.1349063785766027,0.6269850783800378,-0.35930113508744854,0.10885425635321266,0.7252340059116329,-0.20731452605976997,0.14466626606789434,0.6879884494895943,-0.35930113508744943
SMALL663,10,M,0.155586278112946,0.6853667640081819,-0.4640604521122905,0.11766341024579652,0.6574379232009138,-0.2603492273088054,0.19479588749286747,0.7295485723388012,-0.46406045211228986,0.09958259503999778,0.579253301418879,-0.252448112801158,0.19152975433052966,0.7452199589736831,-0.4640604521122901
