panel,bps,D,L,arm,CAGR,Sharpe,MaxDD,H1,H2,turnover,CAGR_x20,Sharpe_x20,MaxDD_x20,dCAGR,dSharpe,dMaxDD,dCAGR_x20,dSharpe_x20,dMaxDD_x20,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,p4a,p4b_halves,p4b_dd,p4b_cagr
U56,10.0,0.2,90.0,fast20-D20-L90,0.09433688620891334,1.2173006206690928,-0.12054942313126782,1.1908624409235358,1.2438495630516095,2.486034367794053,0.08941556512048154,1.2173578742645128,-0.07887438111081357,0.007736793261569952,0.011678671630048987,2.220446049250313e-16,0.006102599039608414,0.0006035593773190406,-2.220446049250313e-16,1.0792339738510555,0.10553886934651513,1.3268453870758135,-0.12054942313126815,False,True,True,False
U56,10.0,0.25,10.0,fast20-D25-L10,0.08978448871595979,1.2284946572735869,-0.12054942313126782,1.2536926724171145,1.2062176944673817,1.880438373588463,0.08618422677983162,1.2318124915059931,-0.07887438111081368,0.0031843957686163993,0.022872708234543015,2.220446049250313e-16,0.002871260698958489,0.01505817661879938,-3.3306690738754696e-16,1.1402372661856004,0.09620774229797213,1.2998940362485576,-0.12054942313126815,True,True,True,False
U56,10.0,0.25,20.0,fast20-D25-L20,0.0916223624123218,1.2332211369910797,-0.12054942313126815,1.2791794151232214,1.1909599652808591,1.9290596752224887,0.08819080014624792,1.2456210547505024,-0.07887438111081324,0.005022269464978413,0.027599187952035864,-1.1102230246251565e-16,0.0048778340653747865,0.028866739863308677,1.1102230246251565e-16,1.1707170860850251,0.09609684611512681,1.284134242599745,-0.12054942313126815,False,True,True,False
U56,10.0,0.25,30.0,fast20-D25-L30,0.09289364868221717,1.2390662926309364,-0.12054942313126782,1.2804908374103603,1.2008995583164637,1.93017459250079,0.0887296932824142,1.2463845004052065,-0.07887438111081313,0.006293555734873779,0.03344434359189252,2.220446049250313e-16,0.005416727201541072,0.029630185518012775,2.220446049250313e-16,1.1735868826407507,0.09749224043628413,1.2925590098289268,-0.12054942313126815,True,True,True,False
U56,10.0,0.25,60.0,fast20-D25-L60,0.09153026175222556,1.2023975282641646,-0.12054942313126804,1.199152761834602,1.2059452950313352,2.1012257747881384,0.08645292379568548,1.2019476766224058,-0.07887438111081391,0.0049301688048821735,-0.0032244207748792775,0.0,0.003139957714812347,-0.014806638264788008,-5.551115123125783e-16,1.0896395340376543,0.09894714652031666,1.2958374905353123,-0.12054942313126815,False,True,True,False
U56,10.0,0.25,90.0,fast20-D25-L90,0.09075723206207975,1.1982304704117388,-0.12054942313126782,1.1908624409235358,1.2059452950313352,2.150157248577136,0.0856370031341378,1.197640159751523,-0.07887438111081357,0.0041571391147363634,-0.007391478627305048,2.220446049250313e-16,0.0023240370532646715,-0.01911415513567083,-2.220446049250313e-16,1.0792339738510555,0.09894714652031666,1.2958374905353123,-0.12054942313126815,False,True,True,False
U56,25.0,,,control(v2),0.08371217051382152,1.168046810053237,-0.12092631068492754,1.1881013684970718,1.1533810545401453,1.7745075061261604,0.0804683700543598,1.1777872394457782,-0.0818492041209703,0.0,0.0,0.0,0.0,0.0,0.0,1.0656908015460567,0.0924133776660172,1.2482435320727505,-0.12092631068492765,False,True,True,False
U56,25.0,0.15,10.0,fast20-D15-L10,0.0854322091306714,1.1652380922398777,-0.12092631068492765,1.2125551656043199,1.1224975309991352,2.195703448080654,0.08183791002768293,1.164654020995334,-0.09627057608062983,0.0017200386168498838,-0.0028087178133593405,-1.1102230246251565e-16,0.0013695399733231195,-0.01313321845044424,-0.014421371959659535,1.098963431995418,0.09048083651875549,1.2187337299442906,-0.12092631068492776,False,True,True,False
U56,25.0,0.15,20.0,fast20-D15-L20,0.09010182867283634,1.189925310411093,-0.12092631068492787,1.2461915417754548,1.1387529095505007,2.406997178679847,0.08690331273639229,1.1999508583926302,-0.09910663434100497,0.006389658159014822,0.02187850035785588,-3.3306690738754696e-16,0.006434942682032485,0.022163618946851926,-0.017257430220034675,1.1398255359570721,0.09409978321777945,1.2304540188297122,-0.12092631068492765,False,True,True,False
U56,25.0,0.15,30.0,fast20-D15-L30,0.09272136320330149,1.2031196688381578,-0.12092631068492776,1.209222611580967,1.198855121838088,2.4868948772532646,0.08887729812445677,1.2082439691010967,-0.0991066343410053,0.009009192689479972,0.035072858784920724,-2.220446049250313e-16,0.008408928070096966,0.030456729655318426,-0.017257430220035008,1.1022362996210635,0.1003888064263303,1.284719343493211,-0.12092631068492776,False,True,True,False
U56,25.0,0.15,60.0,fast20-D15-L60,0.08969717405227828,1.1414633647685344,-0.12092631068492721,1.1258911279516834,1.1572923801750605,2.735444262290937,0.0849278095234478,1.1364289830486851,-0.09910663434100442,0.005985003538456768,-0.02658344528470269,3.3306690738754696e-16,0.004459439469088,-0.04135825639709312,-0.01725743022003412,1.0160755819515643,0.09921653382335349,1.2428754624419802,-0.12092631068492743,False,True,True,False
U56,25.0,0.15,90.0,fast20-D15-L90,0.09113858718777279,1.1602253133959042,-0.12092631068492776,1.1148570092996124,1.2037240923405712,2.831940807532337,0.0864497117978833,1.1574348479477503,-0.0991066343410052,0.007426416673951275,-0.007821496657332894,-2.220446049250313e-16,0.005981341743523494,-0.020352391498027922,-0.017257430220034897,1.002803099976744,0.1034454290106499,1.2859484583218592,-0.12092631068492743,False,True,True,False
U56,25.0,0.2,10.0,fast20-D20-L10,0.08701577724090792,1.191934958788903,-0.12092631068492798,1.2140950340246919,1.1725941971710647,1.9856193184697708,0.08351170129609131,1.1945347779037192,-0.08184920412097174,0.0033036067270864056,0.023888148735665915,-4.440892098500626e-16,0.003043331241731506,0.01674753845794097,-1.4432899320127035e-15,1.0997268893267758,0.09374370874622562,1.266399965917936,-0.12092631068492765,False,True,True,False
U56,25.0,0.2,20.0,fast20-D20-L20,0.08983110278889761,1.2013986182280025,-0.12092631068492743,1.2397995828468218,1.1673884134105161,2.0943952446388217,0.08661706880635678,1.2136826717095506,-0.08184920412097085,0.006118932275076094,0.03335180817476546,1.1102230246251565e-16,0.006148698751996973,0.03589543226377234,-5.551115123125783e-16,1.1304522193335458,0.09546723412741542,1.2585050020377526,-0.12092631068492765,True,True,True,False
U56,25.0,0.2,30.0,fast20-D20-L30,0.09222122438794034,1.2171323720480316,-0.12092631068492743,1.2415928031193542,1.1963237195737766,2.1375748462747874,0.08834880421860203,1.225140301546964,-0.08184920412097085,0.008509053874118822,0.049085561994794524,1.1102230246251565e-16,0.007880434164242223,0.04735306210118573,-5.551115123125783e-16,1.133847732343075,0.09890679856874818,1.2840173757063562,-0.12092631068492765,True,True,True,False
U56,25.0,0.2,60.0,fast20-D20-L60,0.0888242978231153,1.1493316624586662,-0.12092631068492765,1.1560794733891369,1.1448393401282044,2.3895378225526525,0.08400625064236444,1.146276751388912,-0.0818492041209713,0.005112127309293779,-0.018715147594570825,-1.1102230246251565e-16,0.0035378805880046382,-0.03151048805686618,-9.992007221626409e-16,1.0454105966370288,0.09699230314129981,1.2328031581290044,-0.12092631068492765,False,True,True,False
U56,25.0,0.2,90.0,fast20-D20-L90,0.09026455634860286,1.1684637940341016,-0.12092631068492765,1.1453432133687134,1.191900938904777,2.486034367794053,0.08552686018327038,1.1677744769577487,-0.08184920412097052,0.006552385834781349,0.00041698398086453814,-1.1102230246251565e-16,0.0050584901289105755,-0.010012762488029514,-2.220446049250313e-16,1.0323772856510396,0.10121264128989016,1.276424303334376,-0.12092631068492765,False,True,True,False
U56,25.0,0.25,10.0,fast20-D25-L10,0.08671643860171696,1.1895051859349466,-0.12092631068492798,1.2140950340246919,1.1677561609594442,1.880438373588463,0.08319529665529868,1.19192132843716,-0.08184920412097174,0.0030042680878954453,0.021458375881709513,-4.440892098500626e-16,0.0027269266009388726,0.014134088991381688,-1.4432899320127035e-15,1.0997268893267758,0.09319402268587695,1.2621416052079273,-0.12092631068492765,False,True,True,False
U56,25.0,0.25,20.0,fast20-D25-L20,0.0884693717096241,1.1937647136101537,-0.12092631068492743,1.2397995828468218,1.1513997142235697,1.9290596752224887,0.08517734830187718,1.205856264841346,-0.08184920412097085,0.004757201195802585,0.02571790355691661,1.1102230246251565e-16,0.00470897824751737,0.02806902539556777,-5.551115123125783e-16,1.1304522193335458,0.09297017321952628,1.245348055645589,-0.12092631068492765,False,True,True,False
U56,25.0,0.25,30.0,fast20-D25-L30,0.0897351658423362,1.1999228255822323,-0.12092631068492743,1.2415928031193542,1.1614872387650168,1.93017459250079,0.08572201714461714,1.2068868953603762,-0.08184920412097085,0.006022995328514691,0.031876015528995216,1.1102230246251565e-16,0.0052536470902573296,0.029099655914597955,-5.551115123125783e-16,1.133847732343075,0.0943456413416508,1.2539197981264314,-0.12092631068492765,True,True,True,False
U56,25.0,0.25,60.0,fast20-D25-L60,0.08809696494452557,1.1605911078260418,-0.12092631068492765,1.1560794733891369,1.16532109854492,2.1012257747881384,0.08323838655787852,1.1601881442698088,-0.0818492041209713,0.004384794430704053,-0.007455702227195271,-1.1102230246251565e-16,0.002770016503518713,-0.01759909517596947,-9.992007221626409e-16,1.0454105966370288,0.09565515093735,1.2560790917823448,-0.12092631068492765,False,True,True,False
U56,25.0,0.25,90.0,fast20-D25-L90,0.08724659094777931,1.1552497010058225,-0.12092631068492765,1.1453432133687134,1.16532109854492,2.150157248577136,0.08234066412909846,1.1545498782161134,-0.08184920412097052,0.0035344204339577967,-0.012797109047414601,-1.1102230246251565e-16,0.0018722940747386563,-0.0232373612296648,-2.220446049250313e-16,1.0323772856510396,0.09565515093735,1.2560790917823448,-0.12092631068492765,False,True,True,False
B136,10.0,,,control(v2),0.08034199584015167,1.1078049683658702,-0.12178128651163933,1.23124936086813,0.986083419602645,2.0182347355390844,0.08002807644369714,1.145059395080025,-0.0924668377233333,0.0,0.0,0.0,0.0,0.0,0.0,1.093124006540268,0.07983508528458483,1.1206044691812698,-0.12178128651163989,False,True,True,False
B136,10.0,0.15,10.0,fast20-D15-L10,0.08357665554393168,1.12129773133707,-0.12178128651163955,1.2590678551929264,0.9812456618084392,2.4383301378558997,0.08204780736818962,1.1402581636839526,-0.11506534114059463,0.0032346597037800073,0.013492762971199834,-2.220446049250313e-16,0.00201973092449248,-0.0048012313960723585,-0.02259850341726133,1.1303863196008612,0.08019489854664585,1.1144202413568576,-0.12178128651163966,False,True,True,False
B136,10.0,0.15,20.0,fast20-D15-L20,0.08937114261010937,1.1526017641171766,-0.12178128651163955,1.2871056508737757,1.0161757969340675,2.614300538179949,0.08833028950999022,1.1861453654274705,-0.10397435580604697,0.009029146769957697,0.04479679575130646,-2.220446049250313e-16,0.008302213066293085,0.041085970347445544,-0.011507518082713664,1.1665559467555962,0.08540336013125449,1.1414480891788716,-0.12178128651163966,False,True,True,False
B136,10.0,0.15,30.0,fast20-D15-L30,0.09195892813400497,1.163514750747991,-0.12178128651163944,1.2412885167008667,1.0844866242470086,2.6940520767433753,0.09036063077626033,1.192797090190663,-0.10397435580604641,0.0116169322938533,0.055709782382120876,-1.1102230246251565e-16,0.010332554332563193,0.04773769511063808,-0.011507518082713108,1.1206468834692374,0.09197103868992884,1.202991301886103,-0.12178128651163955,False,True,True,False
B136,10.0,0.15,60.0,fast20-D15-L60,0.09024664945256178,1.1166754490936257,-0.12178128651163955,1.170454764147907,1.0622652096294773,2.948706005032014,0.08787011317302706,1.1415292212500585,-0.10397435580604764,0.009904653612410108,0.008870480727755536,-2.220446049250313e-16,0.007842036729329926,-0.0035301738299664542,-0.01150751808271433,1.048674081121705,0.09246260672988882,1.1780230422594018,-0.12178128651163977,False,True,True,False
B136,10.0,0.15,90.0,fast20-D15-L90,0.09102465535901305,1.1294314613265157,-0.12178128651163922,1.156532195567429,1.1020762681629785,3.0551024343751734,0.0886933607543201,1.1561073966004358,-0.10397435580604686,0.010682659518861382,0.02162649296064556,1.1102230246251565e-16,0.008665284310622967,0.011048001520410855,-0.011507518082713553,1.0325500386187454,0.0956473195238976,1.215450624973284,-0.12178128651163977,False,True,True,False
B136,10.0,0.2,10.0,fast20-D20-L10,0.08476418326823865,1.1423478891677823,-0.12178128651163933,1.2494745855267035,1.0333561554705806,2.2248169473664867,0.08330537359663004,1.163822531056049,-0.0890007325630423,0.004422187428086977,0.034542920801912125,0.0,0.003277297152932901,0.01876313597602408,0.003466105160291,1.1191116328768322,0.08355524637396483,1.1641902489705425,-0.12178128651163989,True,True,True,False
B136,10.0,0.2,20.0,fast20-D20-L20,0.08808313597699668,1.1512833482473823,-0.12178128651163933,1.2694333216303588,1.032187954286341,2.3084496368401566,0.08696579011683858,1.1859517918857947,-0.08086003876074777,0.007741140136845015,0.04347837988151215,0.0,0.0069377136731414435,0.040892396805769726,0.01160679896258554,1.1448253187260973,0.0859168746577772,1.1579098431931811,-0.12178128651163989,True,True,True,False
B136,10.0,0.2,30.0,fast20-D20-L30,0.09104934852335855,1.172256364065832,-0.12178128651163933,1.272557324657962,1.0712264827194258,2.3480199144745297,0.08939751264015716,1.2042111716610298,-0.08086003876074854,0.010707352683206883,0.06445139569996172,0.0,0.009369436196460024,0.05915177658100479,0.011606798962584763,1.1503681812721813,0.08991312255932504,1.192485221898036,-0.12178128651163989,True,True,True,False
B136,10.0,0.2,60.0,fast20-D20-L60,0.08895609278257344,1.1196062505412647,-0.12178128651163966,1.1995935351713838,1.0394155085061627,2.6020777295114077,0.08650458789485138,1.1464637657639176,-0.0808600387607481,0.008614096942421767,0.011801282175394556,-3.3306690738754696e-16,0.006476511451154243,0.0014043706838926528,0.011606798962585207,1.0762841623932957,0.08964104896838143,1.1584193827361526,-0.12178128651163989,False,True,True,False
B136,10.0,0.2,90.0,fast20-D20-L90,0.0897331777408037,1.1326682484349455,-0.12178128651163955,1.1857871295891937,1.0797500017402881,2.7084741588545667,0.08732680211253885,1.1614667550761837,-0.0808600387607481,0.009391181900652024,0.024863280069075344,-2.220446049250313e-16,0.00729872566884171,0.01640735999615872,0.011606798962585207,1.0602047576827913,0.0928175364455266,1.1963217871028609,-0.12178128651163989,False,True,True,False
B136,10.0,0.25,10.0,fast20-D25-L10,0.08405232855128486,1.1350973545049308,-0.12178128651163933,1.2494745855267035,1.0184068153362869,2.122372175040628,0.08255152482075556,1.1559560242194957,-0.09246683772333442,0.0037103327111331907,0.027292386139060598,0.0,0.0025234483770584237,0.01089662913947076,-1.1102230246251565e-15,1.1191116328768322,0.08225773537889691,1.1506636226097775,-0.12178128651163989,True,True,True,False
B136,10.0,0.25,20.0,fast20-D25-L20,0.0859359830761195,1.1339839960825906,-0.12178128651163933,1.2694333216303588,0.9953392366255346,2.165911503524796,0.08469133812570329,1.16757824398809,-0.09246683772333453,0.005593987235967823,0.026179027716720427,0.0,0.004663261682006148,0.022518848908064992,-1.2212453270876722e-15,1.1448253187260973,0.08200877848467347,1.1258519076955265,-0.12178128651163989,True,True,True,False
B136,10.0,0.25,30.0,fast20-D25-L30,0.08737575536185549,1.1401033383483754,-0.12178128651163933,1.272557324657962,1.0039871469750365,2.1681036185832183,0.08550818325178366,1.1695477712268219,-0.09246683772333375,0.00703375952170382,0.03229836998250524,0.0,0.005480106808086527,0.024488376146796886,-4.440892098500626e-16,1.1503681812721813,0.08322419935357006,1.1326944811275939,-0.12178128651163989,True,True,True,False
B136,10.0,0.25,60.0,fast20-D25-L60,0.08607544529436817,1.10195535259148,-0.12178128651163966,1.1995935351713838,1.0012753180556004,2.3367061686212023,0.08345695618245164,1.1282899837324567,-0.0924668377233332,0.005733449454216499,-0.005849615774390138,-3.3306690738754696e-16,0.003428879738754498,-0.016769411347568264,1.1102230246251565e-16,1.0762841623932957,0.08438559300322468,1.1272249420112979,-0.12178128651163989,False,True,True,False
B136,10.0,0.25,90.0,fast20-D25-L90,0.08511853238294598,1.094651278829982,-0.12178128651163955,1.1857871295891937,1.0012753180556004,2.390687993028209,0.0824446813580646,1.1205055689602468,-0.09246683772333442,0.004776536542794307,-0.013153689535888136,-2.220446049250313e-16,0.0024166049143674595,-0.024553826119778188,-1.1102230246251565e-15,1.0602047576827913,0.08438559300322468,1.1272249420112979,-0.12178128651163989,False,True,True,False
B136,25.0,,,control(v2),0.07707708500785371,1.0657883463806486,-0.12222532296246658,1.192591706800677,0.9407610837151856,2.0182347355390844,0.07682459174960887,1.1021092305742934,-0.09671096458080841,0.0,0.0,0.0,0.0,0.0,0.0,1.0542550656080367,0.07642418727556155,1.0758770491890106,-0.12222532296246658,False,True,True,False
B136,25.0,0.15,10.0,fast20-D15-L10,0.07962182625675562,1.0718959576095208,-0.12222532296246691,1.2161992501823473,0.9252173422017789,2.4383301378558997,0.07816582056859023,1.089748945887051,-0.12071415326192869,0.002544741248901916,0.006107611228872267,-3.3306690738754696e-16,0.0013412288189813548,-0.012360284687242373,-0.02400318868112028,1.0869558832533026,0.07597441317806908,1.0596628701084303,-0.12222532296246613,False,True,True,False
B136,25.0,0.15,20.0,fast20-D15-L20,0.08510771242018311,1.1013665080542894,-0.12222532296246624,1.2440196865945325,0.9567221203543755,2.614300538179949,0.0841789298036022,1.1339387019372693,-0.10864020250642537,0.008030627412329405,0.03557816167364081,3.3306690738754696e-16,0.007354338053993326,0.03182947136297587,-0.011929237925616953,1.1228784387649253,0.08076422872008737,1.0834406160207106,-0.12222532296246613,True,True,True,False
B136,25.0,0.15,30.0,fast20-D15-L30,0.08755480755765799,1.1115906645942677,-0.1222253229624668,1.1970337857398203,1.02480207896382,2.6940520767433753,0.08607101817383511,1.139731861739631,-0.10864020250642525,0.01047772254980428,0.04580231821361913,-2.220446049250313e-16,0.00924642642422624,0.037622631165337594,-0.011929237925616842,1.075728481265949,0.08720573683234645,1.1447697816101372,-0.12222532296246669,False,True,True,False
B136,25.0,0.15,60.0,fast20-D15-L60,0.08543485355744584,1.0613233179175343,-0.12222532296246658,1.1224403859848688,0.9995271563007417,2.948706005032014,0.08323093060330167,1.0851059654239954,-0.10864020250642559,0.008357768549592137,-0.004465028463114251,0.0,0.0064063388536927945,-0.01700326515029804,-0.011929237925617175,0.9997283724852452,0.08731252363530873,1.1169487021002955,-0.12222532296246635,False,True,True,False
B136,25.0,0.15,90.0,fast20-D15-L90,0.08603595440222178,1.0718452339481093,-0.12222532296246624,1.106082940850294,1.037361403622723,3.0551024343751734,0.08386707809000415,1.0971694519180402,-0.1086402025064257,0.008958869394368074,0.0060568875674607,3.3306690738754696e-16,0.007042486340395282,-0.00493977865625328,-0.011929237925617286,0.9810159579935376,0.09032580109343447,1.1525155708677144,-0.12222532296246635,False,True,True,False
B136,25.0,0.2,10.0,fast20-D20-L10,0.08115179355309032,1.0971279959464517,-0.12222532296246613,1.2092557364020906,0.9830527751834099,2.2248169473664867,0.07978613971163284,1.1178981663962195,-0.09304245820357615,0.004074708545236616,0.03133964956580315,4.440892098500626e-16,0.0029615479620239693,0.015788935821926087,0.0036685063772322613,1.0785145295546306,0.07974743783766258,1.1148211562524248,-0.12222532296246658,True,True,True,False
B136,25.0,0.2,20.0,fast20-D20-L20,0.08432283542731067,1.1055754057769627,-0.12222532296246646,1.2296805859614084,0.9804994269775975,2.3084496368401566,0.08334734577989966,1.1398342993732204,-0.08397878457124519,0.007245750419456964,0.039787059396314106,1.1102230246251565e-16,0.006522754030290789,0.03772506879892701,0.012732180009563221,1.1047224356979923,0.08188250725224466,1.1072239443522969,-0.12222532296246658,True,True,True,False
B136,25.0,0.2,30.0,fast20-D20-L30,0.08721374325786235,1.1262904377255099,-0.12222532296246658,1.2332976096376034,1.0185336027658254,2.3480199144745297,0.08570983697116108,1.1577005277861443,-0.08397878457124563,0.010136658250008646,0.060502091344861286,0.0,0.008885245221552207,0.055591297211850854,0.012732180009562777,1.1107955324956398,0.08573883060899012,1.1408480084728643,-0.12222532296246658,True,True,True,False
B136,25.0,0.2,60.0,fast20-D20-L60,0.08471464312595955,1.0700368479119775,-0.12222532296246624,1.1565729475947784,0.9833039686150702,2.6020777295114077,0.08246875699249667,1.0964351043170806,-0.08397878457124608,0.007637558118105847,0.004248501531328941,3.3306690738754696e-16,0.0056441652428878,-0.005674126257212864,0.012732180009562333,1.0326698961706604,0.08507694087424578,1.1035923345236505,-0.12222532296246658,False,True,True,False
B136,25.0,0.2,90.0,fast20-D20-L90,0.0853153451268096,1.0808459199598561,-0.12222532296246624,1.1403049267858205,1.0216419516322268,2.7084741588545667,0.08310445687858836,1.108897379611033,-0.08397878457124563,0.008238260118955898,0.015057573579207562,3.3306690738754696e-16,0.006279865128979489,0.0067881490367396324,0.012732180009562777,1.013973144630494,0.08808402284488026,1.1396162893024755,-0.12222532296246658,False,True,True,False
B136,25.0,0.25,10.0,fast20-D25-L10,0.08060831518322642,1.09190157916997,-0.12222532296246613,1.2092557364020906,0.9721697972285345,2.122372175040628,0.07921055047779935,1.1122560906202619,-0.09671096458080652,0.0035312301753727127,0.026113232789321428,4.440892098500626e-16,0.0023859587281904737,0.010146860045968431,1.887379141862766e-15,1.0785145295546306,0.07875694975520253,1.1051065362411232,-0.12222532296246658,True,True,True,False
B136,25.0,0.25,20.0,fast20-D25-L20,0.08241465844918916,1.0907834063646926,-0.12222532296246646,1.2296805859614084,0.9486023429998155,2.165911503524796,0.08132576740486464,1.124224237312369,-0.09671096458080752,0.0053375734413354525,0.024995059984044055,1.1102230246251565e-16,0.0045011756552557625,0.022115006738075538,8.881784197001252e-16,1.1047224356979923,0.07840997554141871,1.0798178870781572,-0.12222532296246658,True,True,True,False
B136,25.0,0.25,30.0,fast20-D25-L30,0.08384601567692784,1.0972877139392276,-0.12222532296246658,1.2332976096376034,0.9574918193544285,2.1681036185832183,0.08214383959743898,1.1265197390147772,-0.09671096458080775,0.006768930669074136,0.03149936755857907,0.0,0.005319247847830111,0.024410508440483758,6.661338147750939e-16,1.1107955324956398,0.07960808319514534,1.0868956883500982,-0.12222532296246658,True,True,True,False
B136,25.0,0.25,60.0,fast20-D25-L60,0.08227647984724373,1.0568430752493803,-0.12222532296246624,1.1565729475947784,0.9539732915527585,2.3367061686212023,0.07988876087426355,1.08321056083076,-0.09671096458080963,0.005199394839390026,-0.008945271131268306,3.3306690738754696e-16,0.003064169124654681,-0.01889866974353338,-1.2212453270876722e-15,1.0326698961706604,0.08062933437820918,1.0806948281263447,-0.12222532296246658,False,True,True,False
B136,25.0,0.25,90.0,fast20-D25-L90,0.08123519829436754,1.048284593479945,-0.12222532296246624,1.1403049267858205,0.9539732915527585,2.390687993028209,0.07878701288835277,1.074004450709017,-0.09671096458080852,0.0041581132865138315,-0.017503752900703606,3.3306690738754696e-16,0.0019624211387438972,-0.028104779865276486,-1.1102230246251565e-16,1.013973144630494,0.08062933437820918,1.0806948281263447,-0.12222532296246658,False,True,True,False
SMALL439,10.0,,,control(v2),0.03803686076484869,0.5710244752159079,-0.1470362580000899,0.5682458981113393,0.5757362229674686,2.8005064549211163,0.03166371512701782,0.48849508850972434,-0.11418196681438164,0.0,0.0,0.0,0.0,0.0,0.0,0.5789899663564635,0.03837588361212907,0.5664863714962136,-0.1470362580000888,False,False,True,False
SMALL439,10.0,0.15,10.0,fast20-D15-L10,0.03955773121887529,0.5841479059688893,-0.14403002701869105,0.5725351369475543,0.5965948359327783,3.168505995154596,0.03295751544277903,0.4998889666888537,-0.12449334927117484,0.0015208704540266016,0.013123430752981391,0.0030062309813988497,0.0012938003157612066,0.011393878179129346,-0.010311382456793194,0.5846322695133807,0.04015324584892821,0.5839443523379624,-0.14403002701869072,True,False,True,False
