panel,frame,chooser,pick_G,pick_F,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_4a,OOS_4b,OOSZ_Sharpe,OOSH_Sharpe,OOSZ_CAGR,OOSH_CAGR,dOOS_Sharpe,dOOS_CAGR_pp
U56,LIVE,C_SHARPE,0.5,1.0,1.2236735293537864,0.07325045740732783,1.4505716143417253,-0.07644305898988368,True,False,1.3863862481160765,1.5314101209498738,0.07191829614506773,0.07479298023047432,0.17368921688289984,-2.1301336290300066
U56,LIVE,C_CAGR,1.0,1.0,1.1165620182191076,0.12966067933284986,1.3013000337590472,-0.15641488310040064,False,True,1.263972160175684,1.3585277290910285,0.13357219841160295,0.12515437820322517,0.024417636300221757,3.5108885635221965
U56,LIVE,C_NULL,0.75,0.0,1.1045450932922083,0.0945517936976279,1.2768823974588255,-0.12054956914840875,False,False,1.2368205351863644,1.3401061622837525,0.09773902616276064,0.09087773999866688,0.0,0.0
U56,INC,C_SHARPE,0.5,1.0,1.1744403569139112,0.12402043202338997,1.2704754952399244,-0.1256545537081174,False,True,1.1520594927308236,1.4054125064468765,0.11051409592754746,0.13984355671692894,0.08479779103822849,-4.921322034302467
U56,INC,C_CAGR,0.6,1.0,1.154962230702743,0.14560468228756895,1.2429031010740026,-0.15131646290547973,False,True,1.1309069786676995,1.3716389570945398,0.13055953727543446,0.16325208780336142,0.057225396872306655,-2.7628970078845683
U56,INC,C_NULL,0.75,0.0,1.1157631659166949,0.17323365236641464,1.185677704201696,-0.19127562163086187,False,True,1.088820839062358,1.2987536324448539,0.15766241802636305,0.191500919217084,0.0,0.0
B136,LIVE,C_SHARPE,0.5,1.0,1.2072881054987108,0.06300078799167586,1.2930438560665154,-0.08941848340637659,True,False,1.27034726748138,1.3332101007065964,0.06619784515790705,0.05931578793467618,0.1911313516467772,-1.5472048063837063
B136,LIVE,C_CAGR,1.0,1.0,1.1031218294128375,0.10824415722482716,1.13303557554048,-0.15859353790524755,False,True,1.1464916846142028,1.1343758139677063,0.1213586243107283,0.09327021319047946,0.031123071120741752,2.9771321169314247
B136,LIVE,C_NULL,0.75,0.0,1.09244515350567,0.07847283605551292,1.1019125044197382,-0.12241069123223425,False,False,1.1208754327360693,1.0975491687645926,0.08903270858727352,0.06638941453810676,0.0,0.0
B136,INC,C_SHARPE,0.5,1.0,1.1921308487918094,0.11722434354598654,1.09606933045919,-0.13263952806200718,False,True,0.9557822827842543,1.2447397345549969,0.09531800888579434,0.14310276935852695,0.07811556595427294,-4.465024161401843
B136,INC,C_CAGR,0.6,1.0,1.1745143444382633,0.1370728148280278,1.0704739429865249,-0.16134074620110883,False,True,0.9361622980232528,1.2134380701847798,0.11190917303629244,0.16688189421283695,0.05252017848160784,-2.480177033197717
B136,INC,C_NULL,0.75,0.0,1.1391139987864045,0.16187458516000497,1.017953764504917,-0.2074018763117904,False,False,0.8974290871353352,1.1472571544401935,0.13362682344621235,0.19541788423784667,0.0,0.0
SMALL,LIVE,C_SHARPE,0.5,1.0,0.9779724644256437,0.04264613639728898,0.8854986125158386,-0.10382887394000162,True,False,1.1060845087796571,0.6559966152698737,0.051380523786601184,0.03263646411871424,0.2381570188480342,-0.14962213378766354
SMALL,LIVE,C_CAGR,1.0,1.0,0.8882026100094285,0.06620672054837673,0.7265160968120671,-0.17363798877307146,False,False,0.9802867399410543,0.4409681228432373,0.09091481550463243,0.038332135484013374,0.07917450314426266,2.2064362813211114
SMALL,LIVE,C_NULL,0.75,0.0,0.8635365658097152,0.044142357735165616,0.6473415936678044,-0.12480015905893493,False,False,0.9175280836694263,0.3358796765709683,0.06415979169730424,0.021463982830901784,0.0,0.0
SMALL,INC,C_SHARPE,0.5,1.0,0.6681170960703158,0.05676791587729091,0.5051207328459065,-0.2340641181434946,False,False,0.7084077770443001,0.2612770084833792,0.08524855304167023,0.02476462124745238,0.06527380258035576,-1.0220150662542782
SMALL,INC,C_CAGR,0.75,0.0,0.6401415772704393,0.06698806653983369,0.4398469302655508,-0.3651051671527562,False,False,0.6623262525443099,0.16880855896920902,0.11479703114567541,0.014254179896164842,0.0,0.0
SMALL,INC,C_NULL,0.75,0.0,0.6401415772704393,0.06698806653983369,0.4398469302655508,-0.3651051671527562,False,False,0.6623262525443099,0.16880855896920902,0.11479703114567541,0.014254179896164842,0.0,0.0
