panel,gross,cost_bps,chooser,pick_cell,pick_turnover_yr,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_CAGR,base_OOS_Sharpe,base_OOS_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_OOS_MaxDD,full4b,pick_is_OFF,beats_spy_oos,beats_base_oos
U56,0.75,0.0,C_ISSHARPE,OFF,3.5063829420832278,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,0.75,0.0,C_ISCALMAR,OFF,3.5063829420832278,0.13168913356431755,1.3693466954314062,-0.14765004422980454,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,0.75,10.0,C_ISSHARPE,OFF,3.5063829420832278,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,0.75,10.0,C_ISCALMAR,OFF,3.5063829420832278,0.12773946456006335,1.3318413815124672,-0.14809080759214632,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,0.75,25.0,C_ISSHARPE,OFF,3.5063829420832278,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,False
U56,0.75,25.0,C_ISCALMAR,OFF,3.5063829420832278,0.12183969460699817,1.2754689637891052,-0.14875179387181792,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,False
U56,0.75,50.0,C_ISSHARPE,OFF,3.5063829420832278,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True,True,False
U56,0.75,50.0,C_ISCALMAR,OFF,3.5063829420832278,0.1120723488705766,1.181260845927782,-0.14985301432639253,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,False,True,True,False
U56,1.0,0.0,C_ISSHARPE,OFF,3.9918738682526254,0.14757573417524883,1.333105459265909,-0.17219526991017198,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,1.0,0.0,C_ISCALMAR,OFF,3.9918738682526254,0.14757573417524883,1.333105459265909,-0.17219526991017198,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,1.0,10.0,C_ISSHARPE,OFF,3.9918738682526254,0.14292015051644635,1.2952683323978311,-0.17276601457826812,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,1.0,10.0,C_ISCALMAR,OFF,3.9918738682526254,0.14292015051644635,1.2952683323978311,-0.17276601457826812,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,True
U56,1.0,25.0,C_ISSHARPE,OFF,3.9918738682526254,0.13597078538040042,1.238402726012863,-0.17362190598961047,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,False
U56,1.0,25.0,C_ISCALMAR,OFF,3.9918738682526254,0.13597078538040042,1.238402726012863,-0.17362190598961047,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,False
U56,1.0,50.0,C_ISSHARPE,OFF,3.9918738682526254,0.12447863828467542,1.1433814467910008,-0.1750477901440134,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,False
U56,1.0,50.0,C_ISCALMAR,OFF,3.9918738682526254,0.12447863828467542,1.1433814467910008,-0.1750477901440134,0.0951245058604564,1.2839355379722956,-0.12054950773958317,0.15454794790057602,0.8831406547160487,-0.33717256724185274,True,True,True,False
B136,0.75,0.0,C_ISSHARPE,OFF,4.675125426436814,0.12186816399359124,1.1392361336091135,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,True
B136,0.75,0.0,C_ISCALMAR,OFF,4.675125426436814,0.12186816399359124,1.1392361336091135,-0.166052331814747,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,True
B136,0.75,10.0,C_ISSHARPE,OFF,4.675125426436814,0.11650054279398891,1.0935817708519635,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,False
B136,0.75,10.0,C_ISCALMAR,OFF,4.675125426436814,0.11650054279398891,1.0935817708519635,-0.17096216935248365,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,False
B136,0.75,25.0,C_ISSHARPE,OFF,4.675125426436814,0.10849512786676252,1.0250054022590873,-0.1793470044898402,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,False
B136,0.75,25.0,C_ISCALMAR,OFF,4.675125426436814,0.10849512786676252,1.0250054022590873,-0.1793470044898402,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,True,True,True,False
B136,0.75,50.0,C_ISSHARPE,OFF,4.675125426436814,0.09527458603872074,0.9105523613820905,-0.193140200371554,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False
B136,0.75,50.0,C_ISCALMAR,OFF,4.675125426436814,0.09527458603872074,0.9105523613820905,-0.193140200371554,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,False
B136,1.0,0.0,C_ISSHARPE,OFF,5.829629100658773,0.15438879331573263,1.1071610480831497,-0.2231195817995918,0.07847283605551292,1.1016867720596069,-0.12241069123223403,0.15257181383948715,0.8736721309012504,-0.3371595330739301,False,True,True,True
