panel,kind,label,k,gross,cost,trades,turn_py,gross_real,gross_gap,g_twin,CAGR,Sharpe,MaxDD,H1,H2,twin_Sharpe,twin_MaxDD,credit_pp,credit_per_turn,dSharpe,dCAGR_pp,is_Sharpe,is_CAGR,is_MaxDD,is_credit_pp,oos_CAGR,oos_Sharpe,oos_MaxDD,oos_credit_pp,keep4a,keep4b_full,keep4b_oos
U56,CAL,D,,0.75,0,4448,2.464998504012502,0.5325725789032684,1.1102230246251565e-16,0.5325725789032684,0.08639583318803457,1.225075762906221,-0.11167578600714045,1.228668072648893,1.224186434135792,1.1312676930219578,-0.16177771041484068,5.010192440770023,2.03253366386003,0.09380806988426316,-0.8514996933842944,1.1016623398422518,0.0752136190468009,-0.07854988658853557,1.2676485381243219,0.09567695892682604,1.3225132072270624,-0.11167578600714079,5.010192440769979,False,False,False
U56,CAL,D,,0.75,10,4448,2.464998504012502,0.5325725789032684,1.1102230246251565e-16,0.5325725789032684,0.08372167418616838,1.1896033945554618,-0.11237659194737626,1.1936250974797376,1.1882433847459475,1.115575059903015,-0.1620641337578007,4.968754181042446,2.0157230006242814,0.07402833465244685,-0.9760306436661814,1.0661752761124685,0.07263752914558297,-0.08047898511740259,1.092994393465363,0.09292085246884052,1.2870543941096189,-0.11237659194737593,4.968754181042511,False,False,False
U56,CAL,D,,0.75,25,4448,2.464998504012502,0.5325725789032684,1.1102230246251565e-16,0.5325725789032684,0.07972264840731658,1.1363866562179097,-0.11342687080547109,1.1410631037886887,1.1343117465076018,1.092035531455401,-0.16249359593814716,4.906672513267607,1.9905377245789684,0.044351124762508576,-1.1619536350524706,1.012949808407396,0.06878483289666848,-0.08437332987885582,0.7309369944521804,0.08879956631446895,1.2338484698431167,-0.11342687080547109,4.906672513267585,False,False,False
U56,CAL,D,,0.75,50,4448,2.464998504012502,0.5325725789032684,1.1102230246251565e-16,0.5325725789032684,0.07309004190425616,1.0476771020773785,-0.11517485804824246,1.0534740686702444,1.0443862393358025,1.052801529433897,-0.1632089055801822,4.803404753193973,1.9486440845197412,-0.005124427356518524,-1.469507213530763,0.9242623673426053,0.062394056431040124,-0.09209453594825379,0.004427560643238682,0.08196494434996926,1.1451306417511564,-0.11517485804824257,4.803404753193963,False,False,False
U56,CAL,D,,1.0,0,4448,3.2550060051837573,0.7100967718710246,3.3306690738754696e-16,0.7100967718710246,0.11560858303792476,1.225075762906221,-0.14676271614507252,1.228668072648893,1.2241864341357918,1.131267693021958,-0.21187868387251807,6.5115967727445545,2.000486869263687,0.09380806988426293,-1.1152502654294238,1.101662339842252,0.10038493149533223,-0.10392416948122962,1.6270387374520134,0.1282831771389572,1.3225132072270624,-0.14676271614507264,6.511596772744532,False,True,True
U56,CAL,D,,1.0,10,4448,3.2550060051837573,0.7100967718710246,3.3306690738754696e-16,0.7100967718710246,0.11198405397497413,1.189945028822483,-0.14765299831951484,1.1940262930251369,1.188531461125551,1.1160430775624444,-0.21220075457907372,6.454775625955889,1.9830303279552606,0.07390195126003873,-1.2875345466754284,1.0665995669680595,0.09691316516329374,-0.10642478996897542,1.399352806392351,0.12453038785141257,1.2873310502413455,-0.14765299831951484,6.454775625955856,False,True,True
U56,CAL,D,,1.0,25,4448,3.2550060051837573,0.7100967718710246,3.3306690738754696e-16,0.7100967718710246,0.10656910376854878,1.1372406207059738,-0.1489868608406355,1.1420658370758916,1.1350318965326902,1.0932055849867606,-0.21268362793507234,6.3696767094436835,1.9568863158162104,0.04403503571921319,-1.5443753786323677,1.014010248772747,0.09172581031973359,-0.11179235192055048,0.8961507107898004,0.11892437763126518,1.2345400785404694,-0.14898686084063617,6.369676709443583,False,True,True
U56,CAL,D,,1.0,50,4448,3.2550060051837573,0.7100967718710246,3.3306690738754696e-16,0.7100967718710246,0.09760212716817773,1.0493845430335769,-0.15120580886466173,1.055478574660907,1.0458263369554721,1.0551416514882437,-0.21348779669324047,6.228198782857874,1.9134215952103195,-0.005757108454666815,-1.96824160956246,0.9263821770031523,0.08313406015515867,-0.1216992994233782,-0.03864740215118179,0.10964248806987253,1.14651368961544,-0.15120580886466173,6.228198782857874,False,False,True
U56,CAL,W,,0.75,0,923,1.773555812069992,0.5328263552938667,2.220014043707863e-07,0.5325145360158519,0.08811251342010373,1.2260252914443184,-0.1202982722439756,1.2528606897278358,1.205481600615075,1.1256824013743005,-0.16386644780785553,4.356817556387993,2.4565438125699393,0.10034289007001784,-0.5927310735279745,1.1299576174362156,0.07798748038805181,-0.07741688902496191,1.3015435097627592,0.09650855698784033,1.3011538835614866,-0.12029827224397549,4.356817556388004,False,False,False
U56,CAL,W,,0.75,10,923,1.773555812069992,0.5328263552938667,2.220014043707863e-07,0.5325145360158519,0.08618487105855244,1.200997325228896,-0.12054956914840886,1.2276487488133896,1.1805451084990701,1.1182995639347117,-0.1639921207587044,4.344255161029553,2.4494606436767214,0.08269776129418416,-0.7188277020028888,1.1042698858397506,0.07609481030855947,-0.0788720955261335,1.1672779278648626,0.09455179369762767,1.276620821629499,-0.12054956914840886,4.344255161029597,False,False,False
U56,CAL,W,,0.75,25,923,1.773555812069992,0.5328263552938667,2.220014043707863e-07,0.5325145360158519,0.08329959218379979,1.1634169008168884,-0.12092645658916634,1.1897897190855395,1.143103961072962,1.1072240116324235,-0.1641806033678097,4.3254146778643365,2.4388376438043764,0.05619288918446497,-0.9074286385428953,1.0657012820087568,0.07326181403982246,-0.08184523267576271,0.8868447330339646,0.09162298082962983,1.239782043239969,-0.12092645658916656,4.325414677864348,False,False,False
