panel,metric,A_n20_g100,B_n40_g100,C_n20_g075,D_n40_g075,total_D_minus_A,n_dial_at_g100,n_dial_at_g075,gross_dial_at_n20,gross_dial_at_n40,n_main,gross_main,interaction
U56,OOS_Sharpe,1.0778139408553713,1.21895593002845,1.0780099046986693,1.218715950542587,0.14090200968721578,0.14114198917307874,0.14070604584391777,0.0001959638432980082,-0.00023997948586296225,0.14092401750849826,-2.2007821282477025e-05,-0.00043594332916097045
U56,Sharpe,1.0827530380542305,1.1416768642837467,1.0816853209292818,1.1401491427891655,0.05739610473493495,0.058923826229516196,0.058463821859883636,-0.001067717124948686,-0.0015277214945812467,0.058693824044699916,-0.0012977193097649664,-0.00046000436963256064
U56,H1,1.175976241457175,1.1450044649047808,1.1735149491413113,1.142194098191574,-0.03378214326560114,-0.030971776552394248,-0.031320850949737356,-0.0024612923158637834,-0.002810366713206891,-0.0311463137510658,-0.002635829514535337,-0.00034907439734310763
U56,H2,1.0095841108308772,1.1429127287538416,1.009670685509771,1.1424994871666279,0.13291537633575068,0.13332861792296447,0.13282880165685684,8.657467889383597e-05,-0.00041324158721378623,0.13307870978991065,-0.00016333345415997513,-0.0004998162661076222
U56,CAGR,0.15745974470056212,0.16149477760307063,0.11773072198448675,0.12041925069915016,-0.03704049400141196,0.004035032902508506,0.0026885287146634074,-0.03972902271607537,-0.04107552690392047,0.003361780808585957,-0.04040227480999792,-0.001346504187845099
U56,MaxDD,-0.2364134444965097,-0.2341613272015889,-0.1819486686536539,-0.18000454774379804,0.05640889675271166,0.002252117294920808,0.001944120909855851,0.054464775842855806,0.05415677945779085,0.0020981191023883294,0.05431077765032333,-0.00030799638506495697
U56,OOS_CAGR,0.16377373409416718,0.17933986760327003,0.12266560206313204,0.1335678653917105,-0.030205868702456673,0.015566133509102853,0.010902263328578465,-0.04110813203103514,-0.045772002211559526,0.01323419841884066,-0.04344006712129733,-0.004663870180524388
U56,OOS_MaxDD,-0.23641344449650958,-0.234161327201589,-0.18194866865365433,-0.18000454774379848,0.0564088967527111,0.002252117294920586,0.001944120909855851,0.05446477584285525,0.054156779457790516,0.0020981191023882184,0.05431077765032288,-0.0003079963850647349
U56,turnover,7.01194672191604,4.86196135820953,5.274836162341815,3.6697378138340238,-3.342208908082016,-2.1499853637065103,-1.6050983485077914,-1.7371105595742247,-1.1922235443755058,-1.8775418561071509,-1.4646670519748652,0.5448870151987188
B136,OOS_Sharpe,0.9721111773496817,0.9714230672030378,0.9687153152851837,0.9711811700840275,-0.0009300072656541758,-0.0006881101466438277,0.0024658547988437585,-0.0033958620644979343,-0.00024189711901034805,0.0008888723260999654,-0.0018188795917541412,0.003153964945487586
B136,Sharpe,1.0018468923068165,1.017758311956112,0.9984221372268277,1.0160912923597218,0.014244400052905393,0.015911419649295544,0.017669155132894132,-0.0034247550799887394,-0.0016670195963901513,0.016790287391094838,-0.0025458873381894453,0.001757735483598477
B136,H1,1.117106859538885,1.1763500830704297,1.1137959097382992,1.1727744037700434,0.05566754423115827,0.05924322353154454,0.058978494031744155,-0.003310949800585883,-0.0035756793003862697,0.05911085878164435,-0.0034433145504860763,-0.00026472949980038685
B136,H2,0.9035315860039063,0.8843249205031551,0.8999788081945287,0.8835366823876052,-0.019994903616301074,-0.01920666550075112,-0.016442125806923502,-0.003552777809377572,-0.0007882381155499552,-0.01782439565383731,-0.0021705079624637635,0.0027645396938276168
B136,CAGR,0.14557040367239837,0.15282785786109776,0.10896006289545523,0.11431817246456388,-0.03125223120783449,0.007257454188699386,0.005358109569108649,-0.03661034077694314,-0.03850968539653388,0.006307781878904017,-0.03756001308673851,-0.001899344619590737
B136,MaxDD,-0.24167973926931174,-0.2949613073169156,-0.18566561918236835,-0.22692435820029033,0.014755381069021412,-0.05328156804760387,-0.041258739017921986,0.0560141200869434,0.06803694911662528,-0.047270153532762926,0.06202553460178434,0.01202282902968188
B136,OOS_CAGR,0.1448941823078218,0.14973377805207266,0.10861499751248638,0.11227811226352946,-0.032616070044292345,0.0048395957442508575,0.003663114751043084,-0.03627918479533543,-0.0374556657885432,0.004251355247646971,-0.036867425291939315,-0.0011764809932077736
B136,OOS_MaxDD,-0.2416797392693123,-0.2949613073169156,-0.18566561918236824,-0.22692435820029033,0.014755381069021967,-0.05328156804760331,-0.0412587390179221,0.056014120086944064,0.06803694911662528,-0.047270153532762704,0.06202553460178467,0.012022829029681215
B136,turnover,11.767714998285852,8.171338764890308,8.843056518862419,6.146365601228558,-5.621349397057294,-3.596376233395544,-2.6966909176338607,-2.9246584794234334,-2.02497316366175,-3.1465335755147024,-2.4748158215425917,0.8996853157616833
