panel,family,level,cad,con,gross,CAGR,Sharpe,MaxDD,H1,H2,isSharpe,oCAGR,oSharpe,oMaxDD,turn_yr,p4a,p4b
SMALL665,QUANTILE,0.2,M,DEGROSS,1.0,0.025729030140579034,0.6522580803914684,-0.10699637799551653,0.7475942820384354,0.603295091895494,0.7362279122568092,0.026415082407240664,0.6191342560594085,-0.10699637799551642,1.5633082582003686,False,False
SMALL665,QUANTILE,0.2,Q,RESPREAD,0.25,0.03072285899074112,0.6172597590580711,-0.1312993056349413,0.7165792165818441,0.5669464805079883,0.7362333938322954,0.03063354508135463,0.5687500650072083,-0.1312993056349434,1.1107562649519687,False,False
SMALL665,QUANTILE,0.2,Q,DEGROSS,0.25,0.006347040465245923,0.6214811778501538,-0.02650993135783053,0.7160390960017645,0.574513105300902,0.7364098312458857,0.006394750184187004,0.5748862205541474,-0.026509931357828864,0.22487216900930984,False,False
SMALL665,QUANTILE,0.2,Q,RESPREAD,0.5,0.05918405448797892,0.6123184620923298,-0.25882095214531686,0.717903015282348,0.5575204636017768,0.7362579881134313,0.0581063939647235,0.5613032270767211,-0.25882095214531753,2.2013168825063567,False,False
SMALL665,QUANTILE,0.2,Q,DEGROSS,0.5,0.012610052537537886,0.6208639565705014,-0.05289190628868423,0.7163213853586609,0.5731096063088033,0.7364225657887896,0.01267168757236603,0.5738550612210231,-0.052891906288687784,0.4487131206281597,False,False
SMALL665,QUANTILE,0.2,Q,RESPREAD,0.75,0.08513614504298661,0.6058971635815558,-0.3818679423394772,0.719178864621506,0.5463511347706008,0.7362758202305394,0.082088150014338,0.5521301523884437,-0.3818679423394764,3.279065123009509,False,False
SMALL665,QUANTILE,0.2,Q,DEGROSS,0.75,0.018787486217796356,0.6201835074813327,-0.07914047366213417,0.7166011070229711,0.5716202679814948,0.7364344000130283,0.018828759547482532,0.5727436401538756,-0.07914047366213361,0.6715794451569198,False,False
SMALL665,QUANTILE,0.2,Q,RESPREAD,1.0,0.10827191816969628,0.5979932291461634,-0.49973194435936485,0.7204182534638607,0.5337711203290646,0.7363005094197848,0.10216575768237712,0.5414299122082182,-0.49973194435936574,4.351588563020929,False,False
SMALL665,QUANTILE,0.2,Q,DEGROSS,1.0,0.024877730023535216,0.6194408300563813,-0.1052501296371926,0.7168780197509121,0.5700474992659385,0.7364450253595962,0.02486383759295352,0.5715538333100415,-0.10525012963719316,0.8935253930520801,False,False
SMALL665,QUANTILE,0.3,W,RESPREAD,0.25,0.02212855147560422,0.49168641477243413,-0.14253006272989943,0.5391877455823052,0.47598597763991235,0.5220505623531904,0.023798830194864395,0.4844154715806067,-0.14253006272989854,3.585901292400067,False,False
SMALL665,QUANTILE,0.3,W,DEGROSS,0.25,0.006828608308302453,0.49167428985761286,-0.04457553215583465,0.5380234308377756,0.47658114649444056,0.5211637490476871,0.007371818985770995,0.48472031572096586,-0.04457553215583554,1.0837365230430787,False,False
SMALL665,QUANTILE,0.3,W,RESPREAD,0.5,0.04256187192845773,0.49215276363876476,-0.2690153702822691,0.5409199884573881,0.47576067006077044,0.5241077276245858,0.04545304326953703,0.4842240581477553,-0.2690153702822691,7.136050135023327,False,False
SMALL665,QUANTILE,0.3,W,DEGROSS,0.5,0.013514073196909449,0.4918544409482683,-0.08762302326830507,0.5385711189459071,0.4765548304401218,0.5218045733613667,0.01456330512377968,0.4847069658989928,-0.08762302326830729,2.162933271878685,False,False
SMALL665,QUANTILE,0.3,W,RESPREAD,0.75,0.06113758806219449,0.49248099535738643,-0.3807102349102205,0.5425522192492099,0.47539654906363954,0.5260793087347265,0.0647469289803475,0.4838836645543467,-0.38071023491022016,10.674086104123539,False,False
SMALL665,QUANTILE,0.3,W,DEGROSS,0.75,0.02005208586389462,0.4920237727396503,-0.12917714957893356,0.5391115893424887,0.47651712251961376,0.5224396623404696,0.02156869222768054,0.48468142756829286,-0.12917714957893123,3.2381096258256155,False,False
SMALL665,QUANTILE,0.3,W,RESPREAD,1.0,0.07769086231944988,0.49266524158256225,-0.47883572162825905,0.5440760651201192,0.4748938077935742,0.5279528912394214,0.08146342174078036,0.4833939308417383,-0.4788357216282595,14.227239680475023,False,False
SMALL665,QUANTILE,0.3,W,DEGROSS,1.0,0.02643830957974247,0.49218197976617384,-0.16927232546536242,0.5396446960381233,0.4764676850994592,0.523068651251057,0.02838218839412443,0.4846434650685925,-0.16927232546536264,4.309816228522654,False,False
SMALL665,QUANTILE,0.3,M,RESPREAD,0.25,0.028088420329481556,0.6091699983313453,-0.1396969421521539,0.7315857133315061,0.5447044735853375,0.7183284162380436,0.028311489190818273,0.5658447556179556,-0.13969694215215545,1.6848292414705512,False,False
SMALL665,QUANTILE,0.3,M,DEGROSS,0.25,0.008572945594444104,0.6087846935691643,-0.04309956957981953,0.7287485977880791,0.5455754456846891,0.714546168167001,0.008701932843246718,0.5668561636432431,-0.04309956957981942,0.5095414774387982,False,False
SMALL665,QUANTILE,0.3,M,RESPREAD,0.5,0.054965511536133826,0.6102672328174082,-0.26858763097702776,0.7353022141462914,0.5445582778419092,0.7233202843527119,0.054819375265799275,0.565354414745571,-0.26858763097702876,3.3496153966772595,False,False
SMALL665,QUANTILE,0.3,M,DEGROSS,0.5,0.01704567728143136,0.609204420131484,-0.08521568759922027,0.7298578858309226,0.5456131453605377,0.7160270072576312,0.017253748052662887,0.5668083761593931,-0.08521568759921982,1.0166911796506688,False,False
SMALL665,QUANTILE,0.3,M,RESPREAD,0.75,0.0804764991129745,0.6110982428899698,-0.38684920678006696,0.7390620095686129,0.5442382160697361,0.7283982059461271,0.0793111134568929,0.564604016488488,-0.38684920678006696,5.004114621738743,False,False
SMALL665,QUANTILE,0.3,M,DEGROSS,0.75,0.025414353576339144,0.6095996441335093,-0.12635145153917504,0.7309704150228339,0.5456261923239537,0.7175146589806473,0.025650130996172305,0.5667316817018038,-0.1263514515391786,1.5216658995935373,False,False
SMALL665,QUANTILE,0.3,M,RESPREAD,1.0,0.10445108097581746,0.611671053351766,-0.49471168643255525,0.7428776658232282,0.5438600332899896,0.7335783473768012,0.10155350513597261,0.5636648789428392,-0.49471168643255514,6.66009976698476,False,False
SMALL665,QUANTILE,0.3,M,DEGROSS,1.0,0.03367499895769499,0.6099697930751792,-0.16651055928473724,0.7320859518088844,0.5456151340504,0.7190087089176346,0.03388560221671599,0.5666262436213102,-0.16651055928473835,2.0247340417111235,False,False
SMALL665,QUANTILE,0.3,Q,RESPREAD,0.25,0.029731713838590856,0.6318242191357036,-0.12451399498398652,0.7627161392208645,0.5632001746963929,0.7650106623765767,0.02953644699012603,0.5781615563173704,-0.12451399498398596,0.9507270620083035,False,False
SMALL665,QUANTILE,0.3,Q,DEGROSS,0.25,0.009143966037957751,0.6350837531735111,-0.037579783252217225,0.7626124679079684,0.5689803062513131,0.7656175408798158,0.009165684886831782,0.5828446333800573,-0.037579783252216226,0.28854039512497964,False,False
SMALL665,QUANTILE,0.3,Q,RESPREAD,0.5,0.05749565262027212,0.6264205900889482,-0.246682072588283,0.7626200269138134,0.5541634646496616,0.7638281132859596,0.05631431189296099,0.5707000234859396,-0.24668207258828356,1.8819356086346988,False,False
SMALL665,QUANTILE,0.3,Q,DEGROSS,0.5,0.018123591067372935,0.6339882661525179,-0.07498739624387762,0.7626285724784018,0.5669249644567739,0.7653044316071763,0.018100139332280163,0.5812418342090564,-0.07498739624387696,0.5749142351374066,False,False
SMALL665,QUANTILE,0.3,Q,RESPREAD,0.75,0.08304433278021195,0.6193678189211601,-0.365876225088241,0.7623957079247212,0.5432486291249361,0.7625304025916598,0.08000095040223143,0.5613425313693209,-0.36587622508824136,2.8008390977308055,False,False
SMALL665,QUANTILE,0.3,Q,DEGROSS,0.75,0.026933525665632452,0.632745557617132,-0.11220615646635412,0.7626320589567703,0.5646809252856225,0.7649798515104845,0.026796257192234885,0.579458136080955,-0.11220615646635546,0.8593006281472785,False,False
SMALL665,QUANTILE,0.3,Q,RESPREAD,1.0,0.10606457212730347,0.6105690482705464,-0.48145607606988405,0.7620482496981903,0.5306640181017025,0.7611259903554628,0.1001704077909562,0.5501633910337824,-0.48145607606988283,3.7167647894197673,False,False
SMALL665,QUANTILE,0.3,Q,DEGROSS,1.0,0.035568102716073025,0.631357089986053,-0.1492192280600365,0.7626235897948498,0.5622530123681899,0.7646442979504599,0.03524648842451228,0.5774969139503537,-0.14921922806003507,1.1418632840998448,False,False
SMALL665,QUANTILE,0.4,W,RESPREAD,0.25,0.022724756674780355,0.5117383792407766,-0.14155578163671467,0.5889378452065016,0.4792549451614741,0.5736942926497264,0.023868854096034342,0.4912972480227607,-0.1415557816367139,3.0201770190208714,False,False
SMALL665,QUANTILE,0.4,W,DEGROSS,0.25,0.009281273973348103,0.510862283702223,-0.05879685299050341,0.5872609154906123,0.4786487400731819,0.5714740548154863,0.009791742528829195,0.4908912106503594,-0.05879685299049908,1.2162934561157153,False,False
SMALL665,QUANTILE,0.4,W,RESPREAD,0.5,0.04387488956050567,0.5124076831435203,-0.2672316436490715,0.5905591232949244,0.47951040659724853,0.575623359431625,0.04571076577201527,0.4915029064247417,-0.2672316436490716,6.003821809014954,False,False
SMALL665,QUANTILE,0.4,W,DEGROSS,0.5,0.018324385368012397,0.5111788967288731,-0.11491377120296487,0.5879514350663464,0.4787940026168896,0.5722829398246408,0.0192774979808239,0.49102163876011534,-0.11491377120296598,2.424660744477453,False,False
SMALL665,QUANTILE,0.4,W,RESPREAD,0.75,0.06329133274638843,0.5129295373496302,-0.37827584621103894,0.5920669063409408,0.4796287136323316,0.5774510253003765,0.06531780878508786,0.4915585902750315,-0.3782758462110395,8.974751737555628,False,False
SMALL665,QUANTILE,0.4,W,DEGROSS,0.75,0.02711935086809225,0.5114740349410752,-0.16843299351815988,0.5886271036799235,0.4789179374917084,0.5730794569212813,0.02844408853507474,0.4911289603154533,-0.16843299351816043,3.6263876864413955,False,False
SMALL665,QUANTILE,0.4,W,RESPREAD,1.0,0.08081190303715147,0.5133009616690262,-0.4758990395742001,0.5934579907030768,0.4796123776153307,0.5791727944183218,0.08247937954041928,0.4914651302346395,-0.4758990395741979,11.96009798481616,False,False
SMALL665,QUANTILE,0.4,W,DEGROSS,1.0,0.03565603797162242,0.5117465425788545,-0.21943617831051287,0.589285907150235,0.47902014255827974,0.5738615222658455,0.03727821275273935,0.49121255316696866,-0.2194361783105121,4.822898214413773,False,False
SMALL665,QUANTILE,0.4,M,RESPREAD,0.25,0.028387042004697438,0.6281215185624145,-0.13778378578414407,0.7877768069351596,0.5407988426336743,0.7920184574345773,0.0274212025039271,0.5599160201407799,-0.13778378578414385,1.4206683989243785,False,False
SMALL665,QUANTILE,0.4,M,DEGROSS,0.25,0.01150308506910691,0.6275177657779396,-0.056568464602696045,0.7854630441260934,0.5408100129100847,0.7887388496967186,0.011185367710079719,0.5602445011139169,-0.0565684646026966,0.5724463886165423,False,False
SMALL665,QUANTILE,0.4,M,RESPREAD,0.5,0.055641425739022976,0.6286164531968069,-0.2649728730884584,0.7909919067589026,0.5401905659583066,0.7962453237512658,0.053087458945646926,0.5590379345594467,-0.2649728730884584,2.82082733572218,False,False
SMALL665,QUANTILE,0.4,M,DEGROSS,0.5,0.022837978193460895,0.6278154877595811,-0.11141996316133851,0.7867509250999866,0.5406339409888156,0.7904170960780594,0.02210737842317778,0.5599848785864643,-0.11141996316133607,1.1406804854421086,False,False
SMALL665,QUANTILE,0.4,M,RESPREAD,0.75,0.08160918041886722,0.6288149389265996,-0.3817219754495651,0.794221455218608,0.5394271006355811,0.8005301079006082,0.07679299960592068,0.5579129793692602,-0.38172197544956477,4.210882911221517,False,False
SMALL665,QUANTILE,0.4,M,DEGROSS,0.75,0.03399549278013447,0.6280655767296656,-0.16456124883191925,0.7880398635734128,0.5404186293416909,0.7921031480141272,0.032753672488290864,0.5596765634477293,-0.16456124883191692,1.7052963786924844,False,False
SMALL665,QUANTILE,0.4,M,RESPREAD,1.0,0.10612027152671555,0.6287149516038266,-0.48824105782021987,0.7974738581420243,0.5386220114950201,0.8048832060889426,0.09831161475508643,0.556612018956859,-0.4882410578202202,5.603412335561889,False,False
SMALL665,QUANTILE,0.4,M,DEGROSS,1.0,0.044966085271856304,0.6282673184367651,-0.21600030977496576,0.7893296431809075,0.5401672499139871,0.7937963769272052,0.043111482373856536,0.5593214813148094,-0.21600030977496443,2.2669672876395017,False,False
SMALL665,QUANTILE,0.4,Q,RESPREAD,0.25,0.03131411393039474,0.6799095461264896,-0.12044933978714722,0.8572157879936325,0.5842002357420758,0.8519388962241647,0.030585430096922384,0.6103046995896113,-0.12044933978714756,0.8071601476730662,True,False
SMALL665,QUANTILE,0.4,Q,DEGROSS,0.25,0.012753503471374605,0.6832524727760133,-0.04836303072929515,0.8585407794379806,0.5886758086395434,0.8536381446275312,0.0125391898375673,0.6143228584557845,-0.04836303072929349,0.3263760275240479,True,False
SMALL665,QUANTILE,0.4,Q,RESPREAD,0.5,0.060920339437221305,0.674383232058266,-0.2389846852105325,0.8568692379522407,0.5756204736388518,0.8506461368519627,0.058704167933237406,0.6029901184612214,-0.23898468521053218,1.5941661121770612,False,False
SMALL665,QUANTILE,0.4,Q,DEGROSS,0.5,0.025253231198793635,0.6816382578677023,-0.09648051762445853,0.8584882451289297,0.5859175028332197,0.8532065940695709,0.02470933825123467,0.6120757066919037,-0.09648051762445697,0.6489055847237332,True,False
SMALL665,QUANTILE,0.4,Q,RESPREAD,0.75,0.08857951866168823,0.6671308093246365,-0.3549734341530023,0.8563192360450607,0.5652517255835795,0.8491542341094038,0.08403716867695099,0.5937996680252775,-0.3549734341530021,2.3685487973503223,False,False
SMALL665,QUANTILE,0.4,Q,DEGROSS,0.75,0.03748649549327432,0.679765381475508,-0.14431253268470956,0.8584022963351919,0.5828581894838253,0.8527417869037933,0.036493718160578226,0.6095288605311419,-0.14431253268471056,0.9679837423922434,False,False
SMALL665,QUANTILE,0.4,Q,RESPREAD,1.0,0.11399160567805833,0.6579768153154956,-0.46777287228954,0.8555675828724493,0.5532326446828693,0.8474678192507317,0.10617922486302289,0.5827321146135058,-0.4677728722895408,3.1405946422339173,False,False
SMALL665,QUANTILE,0.4,Q,DEGROSS,1.0,0.04943958377084856,0.6776308721060857,-0.19181910913255618,0.8582837441762466,0.5795032009074125,0.8522448421680089,0.04787415651364668,0.60668355539254,-0.19181910913255595,1.284009169870115,False,False
SMALL665,QUANTILE,0.5,W,RESPREAD,0.25,0.024636641262457903,0.5538084146092057,-0.13496695020345528,0.6587425396467151,0.5059544262585165,0.6789101352467385,0.024582564911714844,0.5058764077937746,-0.13496695020345462,2.4866189182584173,False,False
SMALL665,QUANTILE,0.5,W,DEGROSS,0.25,0.012499230640763637,0.5530833021320615,-0.0694371402885855,0.6577222117056967,0.5052709049165384,0.6776087625426847,0.012529592940099699,0.5053100749107912,-0.06943714028858627,1.2505345818206381,False,False
SMALL665,QUANTILE,0.5,W,RESPREAD,0.5,0.047812603661359754,0.5546050773968759,-0.2558376275917139,0.6605531804306983,0.5063420637466696,0.6809241325285559,0.04720245029576775,0.5062751724260789,-0.2558376275917127,4.935380644139346,False,False
SMALL665,QUANTILE,0.5,W,DEGROSS,0.5,0.0246523295577441,0.5535352998701637,-0.13521522965140753,0.6586663169142266,0.505514515981695,0.6786514606615969,0.024592745496885948,0.5055620481843501,-0.13521522965140798,2.4889303339895905,False,False
SMALL665,QUANTILE,0.5,W,RESPREAD,0.75,0.0693638406114434,0.5552480715200262,-0.36357313805334346,0.6622486087684675,0.506591789570664,0.6828319306291972,0.0676524796210547,0.5065261639427908,-0.36357313805334357,7.370549235898394,False,False
SMALL665,QUANTILE,0.5,W,DEGROSS,0.75,0.03643924219281547,0.5539513400414848,-0.1974550813204098,0.6595852216498813,0.5057241786831982,0.6796721611583465,0.03616386449719555,0.5057777812037749,-0.19745508132041067,3.7178343125743125,False,False
SMALL665,QUANTILE,0.5,W,RESPREAD,1.0,0.0891222693570135,0.5557361328476165,-0.4591263816961696,0.6638251575714242,0.5067103471707554,0.6846301007524969,0.08572261842719198,0.5066333925315656,-0.4591263816961706,9.81947837957883,False,False
SMALL665,QUANTILE,0.5,W,DEGROSS,1.0,0.0478395659673283,0.5543300722591111,-0.25627819571341626,0.6604766599690411,0.5058997104152755,0.6806682047771547,0.04721710624466646,0.5059569026361228,-0.25627819571341504,4.9401499628283485,False,False
SMALL665,QUANTILE,0.5,M,RESPREAD,0.25,0.029576545058796144,0.6605200862455396,-0.12839565936027597,0.8411030305812032,0.5628126779993868,0.8689035263335622,0.027899323839106316,0.5738483297540348,-0.1283956593602773,1.1730169569649338,True,False
SMALL665,QUANTILE,0.5,M,DEGROSS,0.25,0.014916971063237972,0.6599640732930079,-0.06531719831822336,0.8393730383782407,0.5626308426361382,0.8669377342017983,0.01414856748618809,0.5737006205550128,-0.06531719831822669,0.5902825914270486,True,False
SMALL665,QUANTILE,0.5,M,RESPREAD,0.5,0.0581194303616952,0.6606622762490931,-0.24875905244106533,0.8435824898983814,0.5622844155903962,0.8719844017975538,0.05414845104923005,0.5731351354456456,-0.2487590524410651,2.3251540690674015,False,False
SMALL665,QUANTILE,0.5,M,DEGROSS,0.5,0.029592870048490427,0.6601564699460741,-0.12864203958771936,0.8406124914295532,0.5624541354796391,0.8684664835679389,0.027907206336409862,0.5734513511638808,-0.12864203958771747,1.1740523498787576,True,False
SMALL665,QUANTILE,0.5,M,RESPREAD,0.75,0.08547610690583562,0.6604672642176365,-0.36093038963257673,0.8460567541454375,0.5615806816844437,0.8750954670332227,0.07854906569045594,0.5721673240288386,-0.36093038963257695,3.46736486273866,False,False
SMALL665,QUANTILE,0.5,M,DEGROSS,0.75,0.04400967126271538,0.6602656908479014,-0.18994833267156586,0.8418482433502128,0.5622152565833283,0.8699999979431337,0.04125237601177978,0.5731267141306415,-0.18994833267156408,1.752608118577709,False,False
SMALL665,QUANTILE,0.5,M,RESPREAD,1.0,0.11147908634766401,0.6599225107760522,-0.46481646600950266,0.8485314345374425,0.5608063338648211,0.878244347440082,0.10088458972595515,0.5710105651996938,-0.46481646600950266,4.612509389451874,False,False
SMALL665,QUANTILE,0.5,M,DEGROSS,1.0,0.05814864443265666,0.6602912434287233,-0.24921385799869333,0.8430819128174301,0.5619220514548018,0.8715401125030269,0.0541596858695117,0.5727316849855751,-0.24921385799869222,2.3272876163784666,False,False
SMALL665,QUANTILE,0.5,Q,RESPREAD,0.25,0.03053615050835301,0.6695872337857498,-0.11588201207759541,0.8579859918570897,0.5688663117351309,0.8634016566148983,0.029359128243623633,0.5910572974785255,-0.11588201207759541,0.6718658943424792,True,False
SMALL665,QUANTILE,0.5,Q,DEGROSS,0.25,0.015491423033319407,0.6722724754973025,-0.05796452029180821,0.8586553160793865,0.5728813960026259,0.8649814815428258,0.014988685237831145,0.594271262840686,-0.05796452029180987,0.33915029014384973,True,False
SMALL665,QUANTILE,0.5,Q,RESPREAD,0.5,0.05937767760735002,0.66385909375309,-0.2315355660728472,0.8573594954618949,0.5603360866787587,0.861643689004445,0.056268581275935814,0.5837928794761632,-0.2315355660728472,1.32380372538976,False,False
SMALL665,QUANTILE,0.5,Q,DEGROSS,0.5,0.030585393302604347,0.6700383252017054,-0.11595269983298362,0.858440597707567,0.5693090975162229,0.864208571033107,0.029399122260196364,0.5913348831010623,-0.1159526998329834,0.6724727192182036,True,False
SMALL665,QUANTILE,0.5,Q,RESPREAD,0.75,0.08627863225619725,0.6563483353163799,-0.3462742542305376,0.8564762934425373,0.5500105177898994,0.8596109481438963,0.08040260469101801,0.5746565867774831,-0.34627425423053737,1.9639771521959017,False,False
SMALL665,QUANTILE,0.5,Q,DEGROSS,0.75,0.045255928298477466,0.6673937798187396,-0.17388090190508665,0.8581629102741143,0.565277813258785,0.8633674272617035,0.043197265591879086,0.5879410577825107,-0.17388090190508976,1.0007716470139743,False,False
SMALL665,QUANTILE,0.5,Q,RESPREAD,1.0,0.11092774708802344,0.6468387686698077,-0.459386821773629,0.8553363437172438,0.5380097121629652,0.8573075621230805,0.10134282437846465,0.5636257125420391,-0.4593868217736303,2.603061745741594,False,False
SMALL665,QUANTILE,0.5,Q,DEGROSS,1.0,0.05947410940317721,0.6643242408187441,-0.23166405343767316,0.8578226770093106,0.5607906387969912,0.8624588165567618,0.05634493157528464,0.5840845844166666,-0.2316640534376736,1.324975907710011,False,False
SMALL665,QUANTILE,0.6,W,RESPREAD,0.25,0.025894371712830155,0.5769685807315131,-0.13214783362349802,0.7293740342945779,0.5015270072430038,0.7558328026145436,0.024805874651912863,0.5062114953839478,-0.13214783362349647,2.0174671987484185,False,False
SMALL665,QUANTILE,0.6,W,DEGROSS,0.25,0.01571979729583095,0.5768097403173653,-0.08093709201055521,0.7288251764866353,0.5013777191658946,0.7553949000124269,0.015123820111025532,0.5060136218649657,-0.08093709201055566,1.2179017519288444,False,False
SMALL665,QUANTILE,0.6,W,RESPREAD,0.5,0.050361497742007266,0.5777294723515894,-0.2511747355442432,0.7313717113083018,0.5018121331687296,0.7580576441375665,0.04760660719266041,0.5065134107894333,-0.25117473554424286,3.9961772193902663,False,False
SMALL665,QUANTILE,0.6,W,DEGROSS,0.5,0.030949332776155414,0.5773255778616309,-0.15703946961554083,0.7300651481880346,0.5016010325709356,0.7567676581725035,0.029555090526030003,0.5062510664770048,-0.15703946961553983,2.4185839797932607,False,False
SMALL665,QUANTILE,0.6,W,RESPREAD,0.75,0.07322812184457472,0.5783231404363451,-0.3578497975738777,0.7332502875297093,0.5019557289788688,0.7601720337784068,0.06818757955193644,0.5066611519089068,-0.3578497975738779,5.960784798440449,False,False
SMALL665,QUANTILE,0.6,W,DEGROSS,0.75,0.045651914520793646,0.5777833089941727,-0.22847016055434255,0.7312646902396606,0.5017731971748409,0.7581038380177678,0.04324797226405819,0.5064332028320195,-0.22847016055434322,3.606853422365316,False,False
SMALL665,QUANTILE,0.6,W,RESPREAD,1.0,0.09431572508522268,0.5787496346263006,-0.4529580372401407,0.7350057587637043,0.5019694633600315,0.7621710773994324,0.08633098223641067,0.5066630641055182,-0.4529580372401397,7.939109762099577,False,False
SMALL665,QUANTILE,0.6,W,DEGROSS,1.0,0.05979006947542387,0.5781818406389561,-0.2953955389772561,0.7324230098653243,0.501894463827869,0.7594019915580252,0.056156044172925634,0.5065601442627136,-0.2953955389772561,4.787981617346918,False,False
SMALL665,QUANTILE,0.6,M,RESPREAD,0.25,0.029706946743949025,0.6630754883109512,-0.12656275496906122,0.8811157874070125,0.5447487303914278,0.915076307022596,0.027216592380641558,0.5587072483736086,-0.1265627549690591,0.9415269341434631,False,False
SMALL665,QUANTILE,0.6,M,DEGROSS,0.25,0.017966457240596645,0.6633537949237961,-0.07683152915532354,0.8802553324037931,0.5452589667386892,0.9137964009527726,0.01654877940976318,0.5593668274673312,-0.07683152915532387,0.568787000564647,False,False
SMALL665,QUANTILE,0.6,M,RESPREAD,0.5,0.05837394978802357,0.6628705591713695,-0.24574069600028903,0.8833512676040369,0.5440630535471112,0.9178551880944313,0.05272417567153265,0.5578097352416714,-0.24574069600028847,1.8621273954311337,False,False
SMALL665,QUANTILE,0.6,M,DEGROSS,0.5,0.03557927667926153,0.663354387096979,-0.15104781895979003,0.8816145015133479,0.5449085252656756,0.9154711807040773,0.03250879931355155,0.5589163502803284,-0.15104781895978925,1.1284110634078484,False,False
SMALL665,QUANTILE,0.6,M,RESPREAD,0.75,0.08584652555840822,0.6623178993059433,-0.3572796525058374,0.8855529259245134,0.5432679115025438,0.9206314374516588,0.07632571194339266,0.5567047237572269,-0.35727965250583704,2.773431941648881,False,False
SMALL665,QUANTILE,0.6,M,DEGROSS,0.75,0.05280656370331416,0.6632313181206898,-0.22258409044493532,0.8829588596000063,0.5444925318062197,0.9171413410207067,0.04783919182247187,0.5583742046374311,-0.222584090444935,1.6812886333399182,False,False
