panel,gross,denom,cost,nD,nW,M,naive_overlap,naive_decisive,D_lo,D_hi,W_lo,W_hi,boot_lo,boot_hi,boot_sd,boot_decisive,boot_p_ge0,M_in_D_books
U56,0.75,DEN_FULL,25.0,12,36,0.2222222222222222,True,False,2.7755575615628914e-17,0.24249400665524085,0.11716331975796462,0.3808470294611818,0.05555555555555555,0.4166666666666667,0.09484847935116034,True,0.001,2.6666666666666665
U56,0.75,DEN_FULL,50.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_CANON,0.0,6,6,0.0,True,False,0.43649717781352987,0.9699466302516935,0.43649717781352987,0.9699466302516935,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_CANON,2.0,6,6,0.0,True,False,0.43649717781352987,0.9699466302516935,0.43649717781352987,0.9699466302516935,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_CANON,5.0,6,6,0.0,True,False,0.43649717781352987,0.9699466302516935,0.43649717781352987,0.9699466302516935,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_CANON,7.5,6,6,0.16666666666666674,True,False,0.299993315138392,0.9032285888942195,0.43649717781352987,0.9699466302516935,0.0,0.5,0.15236666582945085,False,0.3325,1.0000000000000004
U56,0.75,DEN_CANON,10.0,6,6,0.5,True,False,0.09677141110578041,0.700006684861608,0.43649717781352987,0.9699466302516935,0.16666666666666663,0.8333333333333334,0.20050794261290192,True,0.013,3.0
U56,0.75,DEN_CANON,15.0,6,6,0.8333333333333334,False,True,2.7755575615628914e-17,0.3903342879021653,0.43649717781352987,0.9699466302516935,0.5,1.0,0.15307056295403756,True,0.0,5.0
U56,0.75,DEN_CANON,25.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_CANON,50.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_PHASE,0.0,6,30,0.0,True,False,0.43649717781352987,0.9699466302516935,0.6643564949358398,0.9266345762815145,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_PHASE,2.0,6,30,0.0,True,False,0.43649717781352987,0.9699466302516935,0.6643564949358398,0.9266345762815145,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_PHASE,5.0,6,30,0.0,True,False,0.43649717781352987,0.9699466302516935,0.6643564949358398,0.9266345762815145,0.0,0.0,0.0,False,1.0,0.0
U56,0.75,DEN_PHASE,7.5,6,30,0.16666666666666674,True,False,0.299993315138392,0.9032285888942195,0.6643564949358398,0.9266345762815145,0.0,0.5,0.1506161497208145,False,0.3355,1.0000000000000004
U56,0.75,DEN_PHASE,10.0,6,30,0.5,True,False,0.09677141110578041,0.700006684861608,0.6643564949358398,0.9266345762815145,0.16666666666666663,0.8333333333333334,0.2064424107510387,True,0.016,3.0
U56,0.75,DEN_PHASE,15.0,6,30,0.8333333333333334,False,True,2.7755575615628914e-17,0.3903342879021653,0.6643564949358398,0.9266345762815145,0.5,1.0,0.15753683179221933,True,0.0005,5.0
U56,0.75,DEN_PHASE,25.0,6,30,0.26666666666666666,True,False,2.7755575615628914e-17,0.3903342879021653,0.14182663319596317,0.4444796169518888,0.06666666666666667,0.5,0.11525145602431464,True,0.0015,1.6
U56,0.75,DEN_PHASE,50.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,0.0,12,36,0.02777777777777779,True,False,0.04696514218385378,0.4480308622529734,0.09753095418928728,0.3502804299517739,0.0,0.08333333333333334,0.0251873549538838,False,0.3405,0.3333333333333335
U56,1.0,DEN_FULL,2.0,12,36,0.0,True,False,0.04696514218385378,0.4480308622529734,0.07870447595018114,0.31890794311279463,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,5.0,12,36,0.0,True,False,0.04696514218385378,0.4480308622529734,0.07870447595018114,0.31890794311279463,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,7.5,12,36,0.0,True,False,0.04696514218385378,0.4480308622529734,0.07870447595018114,0.31890794311279463,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,10.0,12,36,0.0,True,False,0.04696514218385378,0.4480308622529734,0.07870447595018114,0.31890794311279463,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,15.0,12,36,0.0,True,False,0.04696514218385378,0.4480308622529734,0.07870447595018114,0.31890794311279463,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,25.0,12,36,0.0,True,False,0.04696514218385378,0.4480308622529734,0.07870447595018114,0.31890794311279463,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_FULL,50.0,12,36,0.027777777777777776,True,False,2.7755575615628914e-17,0.24249400665524085,0.004920407139810443,0.14169718653273855,0.0,0.08333333333333333,0.025465712084815812,False,0.323,0.3333333333333333
U56,1.0,DEN_CANON,0.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,2.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,5.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,7.5,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,10.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,15.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,25.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_CANON,50.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,0.0,6,30,0.033333333333333354,True,False,0.030053369748306635,0.5635028221864702,0.0950510717728987,0.3730569641314825,0.0,0.1,0.029951436430864817,False,0.3415,0.20000000000000012
U56,1.0,DEN_PHASE,2.0,6,30,0.0,True,False,0.030053369748306635,0.5635028221864702,0.0733654237184855,0.3356435050641603,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,5.0,6,30,0.0,True,False,0.030053369748306635,0.5635028221864702,0.0733654237184855,0.3356435050641603,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,7.5,6,30,0.0,True,False,0.030053369748306635,0.5635028221864702,0.0733654237184855,0.3356435050641603,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,10.0,6,30,0.0,True,False,0.030053369748306635,0.5635028221864702,0.0733654237184855,0.3356435050641603,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,15.0,6,30,0.0,True,False,0.030053369748306635,0.5635028221864702,0.0733654237184855,0.3356435050641603,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,25.0,6,30,0.0,True,False,0.030053369748306635,0.5635028221864702,0.0733654237184855,0.3356435050641603,0.0,0.0,0.0,False,1.0,0.0
U56,1.0,DEN_PHASE,50.0,6,30,0.03333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.005908590381612455,0.16670390991409173,0.0,0.1,0.030981027721914255,False,0.3475,0.2
B136,0.5,DEN_FULL,0.0,12,36,0.16666666666666666,True,False,2.7755575615628914e-17,0.24249400665524085,0.07870447595018114,0.31890794311279463,0.027777777777777776,0.3333333333333333,0.07867832962993639,True,0.0115,2.0
B136,0.5,DEN_FULL,2.0,12,36,0.027777777777777776,True,False,2.7755575615628914e-17,0.24249400665524085,0.004920407139810443,0.14169718653273855,0.0,0.08333333333333333,0.025528609858718982,False,0.325,0.3333333333333333
B136,0.5,DEN_FULL,5.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_FULL,7.5,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_FULL,10.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_FULL,15.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_FULL,25.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_FULL,50.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,0.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,2.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,5.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,7.5,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,10.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,15.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,25.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_CANON,50.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_PHASE,0.0,6,30,0.2,True,False,2.7755575615628914e-17,0.3903342879021653,0.0950510717728987,0.3730569641314825,0.03333333333333333,0.4,0.0943748537945177,True,0.021,1.2000000000000002
B136,0.5,DEN_PHASE,2.0,6,30,0.03333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.005908590381612455,0.16670390991409173,0.0,0.1,0.030385147426787808,False,0.345,0.2
B136,0.5,DEN_PHASE,5.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_PHASE,7.5,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_PHASE,10.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_PHASE,15.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_PHASE,25.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.5,DEN_PHASE,50.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_FULL,0.0,12,36,0.1388888888888889,True,False,2.7755575615628914e-17,0.24249400665524085,0.06081815009132838,0.286595303893562,0.027777777777777776,0.2777777777777778,0.071433494107271,True,0.016,1.6666666666666667
B136,0.75,DEN_FULL,2.0,12,36,0.1388888888888889,True,False,2.7755575615628914e-17,0.24249400665524085,0.06081815009132838,0.286595303893562,0.027777777777777776,0.2777777777777778,0.071433494107271,True,0.016,1.6666666666666667
B136,0.75,DEN_FULL,5.0,12,36,0.08333333333333333,True,False,2.7755575615628914e-17,0.24249400665524085,0.02874861133599338,0.2182669124927263,0.0,0.19444444444444445,0.05105625769118236,False,0.083,1.0
B136,0.75,DEN_FULL,7.5,12,36,0.05555555555555555,True,False,2.7755575615628914e-17,0.24249400665524085,0.015369986664161853,0.18144657208647252,0.0,0.1111111111111111,0.03127500944661281,False,0.083,0.6666666666666666
B136,0.75,DEN_FULL,10.0,12,36,0.027777777777777776,True,False,2.7755575615628914e-17,0.24249400665524085,0.004920407139810443,0.14169718653273855,0.0,0.08333333333333333,0.024890209547679426,False,0.3245,0.3333333333333333
B136,0.75,DEN_FULL,15.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_FULL,25.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_FULL,50.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_CANON,0.0,6,6,0.16666666666666666,True,False,2.7755575615628914e-17,0.3903342879021653,0.030053369748306635,0.5635028221864702,0.0,0.5,0.14962944985499924,False,0.341,1.0
B136,0.75,DEN_CANON,2.0,6,6,0.16666666666666666,True,False,2.7755575615628914e-17,0.3903342879021653,0.030053369748306635,0.5635028221864702,0.0,0.5,0.14962944985499924,False,0.341,1.0
B136,0.75,DEN_CANON,5.0,6,6,0.16666666666666666,True,False,2.7755575615628914e-17,0.3903342879021653,0.030053369748306635,0.5635028221864702,0.0,0.5,0.14962944985499924,False,0.341,1.0
B136,0.75,DEN_CANON,7.5,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_CANON,10.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_CANON,15.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_CANON,25.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_CANON,50.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_PHASE,0.0,6,30,0.13333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.053096554840547455,0.296813266820363,0.03333333333333333,0.26666666666666666,0.0617580950882736,True,0.0165,0.8
B136,0.75,DEN_PHASE,2.0,6,30,0.13333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.053096554840547455,0.296813266820363,0.03333333333333333,0.26666666666666666,0.0617580950882736,True,0.0165,0.8
B136,0.75,DEN_PHASE,5.0,6,30,0.06666666666666667,True,False,2.7755575615628914e-17,0.3903342879021653,0.018477023791270378,0.2132345836261692,0.0,0.13333333333333333,0.038418285346839234,False,0.091,0.4
B136,0.75,DEN_PHASE,7.5,6,30,0.06666666666666667,True,False,2.7755575615628914e-17,0.3903342879021653,0.018477023791270378,0.2132345836261692,0.0,0.13333333333333333,0.038418285346839234,False,0.091,0.4
B136,0.75,DEN_PHASE,10.0,6,30,0.03333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.005908590381612455,0.16670390991409173,0.0,0.1,0.030188023610297165,False,0.3535,0.2
B136,0.75,DEN_PHASE,15.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_PHASE,25.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,0.75,DEN_PHASE,50.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_FULL,0.0,12,36,-0.027777777777777762,True,False,0.04696514218385378,0.4480308622529734,0.06081815009132838,0.286595303893562,-0.08333333333333331,0.0,0.025224394990641778,False,1.0,-0.33333333333333315
B136,1.0,DEN_FULL,2.0,12,36,-0.027777777777777762,True,False,0.04696514218385378,0.4480308622529734,0.06081815009132838,0.286595303893562,-0.08333333333333331,0.0,0.025224394990641778,False,1.0,-0.33333333333333315
B136,1.0,DEN_FULL,5.0,12,36,-0.027777777777777762,True,False,0.04696514218385378,0.4480308622529734,0.06081815009132838,0.286595303893562,-0.08333333333333331,0.0,0.025224394990641778,False,1.0,-0.33333333333333315
B136,1.0,DEN_FULL,7.5,12,36,0.1388888888888889,True,False,2.7755575615628914e-17,0.24249400665524085,0.06081815009132838,0.286595303893562,0.0,0.4166666666666667,0.12612197495320895,False,0.3405,1.6666666666666667
B136,1.0,DEN_FULL,10.0,12,36,0.1388888888888889,True,False,2.7755575615628914e-17,0.24249400665524085,0.06081815009132838,0.286595303893562,0.0,0.4166666666666667,0.12612197495320895,False,0.3405,1.6666666666666667
B136,1.0,DEN_FULL,15.0,12,36,0.08333333333333333,True,False,2.7755575615628914e-17,0.24249400665524085,0.02874861133599338,0.2182669124927263,0.0,0.25,0.07567318497192536,False,0.3405,1.0
B136,1.0,DEN_FULL,25.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_FULL,50.0,12,36,0.0,True,False,2.7755575615628914e-17,0.24249400665524085,0.0,0.09641862859446367,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_CANON,0.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_CANON,2.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_CANON,5.0,6,6,0.0,True,False,0.030053369748306635,0.5635028221864702,0.030053369748306635,0.5635028221864702,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_CANON,7.5,6,6,0.16666666666666666,True,False,2.7755575615628914e-17,0.3903342879021653,0.030053369748306635,0.5635028221864702,0.0,0.5,0.1536865634331445,False,0.3445,1.0
B136,1.0,DEN_CANON,10.0,6,6,0.16666666666666666,True,False,2.7755575615628914e-17,0.3903342879021653,0.030053369748306635,0.5635028221864702,0.0,0.5,0.1536865634331445,False,0.3445,1.0
B136,1.0,DEN_CANON,15.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_CANON,25.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_CANON,50.0,6,6,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,2.7755575615628914e-17,0.3903342879021653,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_PHASE,0.0,6,30,-0.033333333333333326,True,False,0.030053369748306635,0.5635028221864702,0.053096554840547455,0.296813266820363,-0.09999999999999998,0.0,0.03141552820104286,False,1.0,-0.19999999999999996
B136,1.0,DEN_PHASE,2.0,6,30,-0.033333333333333326,True,False,0.030053369748306635,0.5635028221864702,0.053096554840547455,0.296813266820363,-0.09999999999999998,0.0,0.03141552820104286,False,1.0,-0.19999999999999996
B136,1.0,DEN_PHASE,5.0,6,30,-0.033333333333333326,True,False,0.030053369748306635,0.5635028221864702,0.053096554840547455,0.296813266820363,-0.09999999999999998,0.0,0.03141552820104286,False,1.0,-0.19999999999999996
B136,1.0,DEN_PHASE,7.5,6,30,0.13333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.053096554840547455,0.296813266820363,0.0,0.4,0.12566211280417147,False,0.3345,0.8
B136,1.0,DEN_PHASE,10.0,6,30,0.13333333333333333,True,False,2.7755575615628914e-17,0.3903342879021653,0.053096554840547455,0.296813266820363,0.0,0.4,0.12566211280417147,False,0.3345,0.8
B136,1.0,DEN_PHASE,15.0,6,30,0.1,True,False,2.7755575615628914e-17,0.3903342879021653,0.03459988874733419,0.25621082579184085,0.0,0.3,0.0942465846031286,False,0.3345,0.6000000000000001
B136,1.0,DEN_PHASE,25.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
B136,1.0,DEN_PHASE,50.0,6,30,0.0,True,False,2.7755575615628914e-17,0.3903342879021653,0.0,0.11351339317396876,0.0,0.0,0.0,False,1.0,0.0
