period,D,claim_set,bar,n,moved,to_inside,to_outside,net,moved_share,mv_VENUE,mv_VENUE_rate,nm_VENUE_rate,lift_VENUE,mv_CITED,mv_CITED_rate,nm_CITED_rate,lift_CITED,mv_ECHO,mv_ECHO_rate,nm_ECHO_rate,lift_ECHO,mv_QUEUED,mv_QUEUED_rate,nm_QUEUED_rate,lift_QUEUED,mv_ANY,mv_ANY_rate,nm_ANY_rate,lift_ANY,mv_STRICT,mv_STRICT_rate,nm_STRICT_rate,lift_STRICT
FULL,6,ALL,1.0,607,18,18,0,18,0.029654036243822075,10,0.5555555555555556,0.7249575551782682,-0.16940199962271263,2,0.1111111111111111,0.27843803056027167,-0.16732691944916056,12,0.6666666666666666,0.4380305602716469,0.22863610639501974,0,0.0,0.03735144312393888,-0.03735144312393888,15,0.8333333333333334,0.9388794567062818,-0.10554612337294844,8,0.4444444444444444,0.400679117147708,0.043765327296736434
FULL,6,ALL,2.0,607,48,48,0,48,0.07907742998352553,29,0.6041666666666666,0.7298747763864043,-0.12570810971973767,17,0.3541666666666667,0.26654740608228983,0.08761926058437686,26,0.5416666666666666,0.4364937388193202,0.10517292784734644,3,0.0625,0.03398926654740608,0.028510733452593917,46,0.9583333333333334,0.9338103756708408,0.024522957662492573,17,0.3541666666666667,0.40608228980322003,-0.051915623136553346
FULL,6,2PANEL,1.0,345,11,11,0,11,0.03188405797101449,5,0.45454545454545453,0.6856287425149701,-0.23108328796951555,1,0.09090909090909091,0.31137724550898205,-0.22046815459989114,6,0.5454545454545454,0.40119760479041916,0.14425694066412625,0,0.0,0.029940119760479042,-0.029940119760479042,8,0.7272727272727273,0.9281437125748503,-0.200870985302123,4,0.36363636363636365,0.36227544910179643,0.0013609145345672147
FULL,6,2PANEL,2.0,345,28,28,0,28,0.08115942028985507,16,0.5714285714285714,0.6876971608832808,-0.11626858945470941,12,0.42857142857142855,0.29337539432176657,0.13519603424966198,9,0.32142857142857145,0.41324921135646686,-0.09182063992789541,1,0.03571428571428571,0.028391167192429023,0.00732311852185669,27,0.9642857142857143,0.917981072555205,0.0463046417305093,6,0.21428571428571427,0.3753943217665615,-0.16110860748084724
FULL,6,3PANEL,1.0,262,7,7,0,7,0.026717557251908396,5,0.7142857142857143,0.7764705882352941,-0.06218487394957983,1,0.14285714285714285,0.23529411764705882,-0.09243697478991597,6,0.8571428571428571,0.48627450980392156,0.37086834733893553,0,0.0,0.047058823529411764,-0.047058823529411764,7,1.0,0.9529411764705882,0.04705882352941182,4,0.5714285714285714,0.45098039215686275,0.12044817927170864
FULL,6,3PANEL,2.0,262,20,20,0,20,0.07633587786259542,13,0.65,0.7851239669421488,-0.1351239669421488,5,0.25,0.23140495867768596,0.018595041322314043,17,0.85,0.4669421487603306,0.3830578512396694,2,0.1,0.04132231404958678,0.05867768595041323,19,0.95,0.9545454545454546,-0.00454545454545463,11,0.55,0.4462809917355372,0.10371900826446284
FULL,6,NESTED_PAIR,1.0,366,13,13,0,13,0.03551912568306011,6,0.46153846153846156,0.7195467422096318,-0.2580082806711702,1,0.07692307692307693,0.26912181303116145,-0.19219873610808452,8,0.6153846153846154,0.45042492917847027,0.16495968620614515,0,0.0,0.028328611898016998,-0.028328611898016998,10,0.7692307692307693,0.9405099150141643,-0.17127914578339498,5,0.38461538461538464,0.38243626062322944,0.0021791239921551964
FULL,6,NESTED_PAIR,2.0,366,21,21,0,21,0.05737704918032787,12,0.5714285714285714,0.7188405797101449,-0.14741200828157353,9,0.42857142857142855,0.25217391304347825,0.1763975155279503,12,0.5714285714285714,0.4492753623188406,0.12215320910973082,0,0.0,0.028985507246376812,-0.028985507246376812,21,1.0,0.9304347826086956,0.06956521739130439,7,0.3333333333333333,0.3855072463768116,-0.05217391304347829
FULL,6,NZ,1.0,465,18,18,0,18,0.03870967741935484,10,0.5555555555555556,0.7315436241610739,-0.1759880686055183,2,0.1111111111111111,0.2684563758389262,-0.15734526472781507,12,0.6666666666666666,0.47651006711409394,0.1901565995525727,0,0.0,0.03803131991051454,-0.03803131991051454,15,0.8333333333333334,0.9507829977628636,-0.1174496644295302,8,0.4444444444444444,0.4116331096196868,0.03281133482475762
FULL,6,NZ,2.0,465,48,48,0,48,0.1032258064516129,29,0.6041666666666666,0.7386091127098321,-0.13444244604316546,17,0.3541666666666667,0.2517985611510791,0.10236810551558756,26,0.5416666666666666,0.47721822541966424,0.06444844124700239,3,0.0625,0.03357314148681055,0.02892685851318945,46,0.9583333333333334,0.9448441247002398,0.013489208633093552,17,0.3541666666666667,0.4196642685851319,-0.06549760191846521
FULL,12,ALL,1.0,607,20,20,0,20,0.032948929159802305,12,0.6,0.7240204429301533,-0.12402044293015335,3,0.15,0.2776831345826235,-0.1276831345826235,14,0.7,0.43611584327086883,0.2638841567291311,0,0.0,0.03747870528109029,-0.03747870528109029,18,0.9,0.9369676320272572,-0.03696763202725717,9,0.45,0.40034071550255534,0.04965928449744467
FULL,12,ALL,2.0,607,40,40,0,40,0.06589785831960461,28,0.7,0.7213403880070547,-0.021340388007054734,10,0.25,0.2751322751322751,-0.025132275132275117,23,0.575,0.43562610229276894,0.13937389770723102,3,0.075,0.03350970017636684,0.041490299823633156,37,0.925,0.9365079365079365,-0.011507936507936467,17,0.425,0.400352733686067,0.02464726631393299
FULL,12,2PANEL,1.0,345,13,13,0,13,0.03768115942028986,8,0.6153846153846154,0.6807228915662651,-0.06533827618164967,2,0.15384615384615385,0.3102409638554217,-0.15639481000926786,8,0.6153846153846154,0.39759036144578314,0.21779425393883228,0,0.0,0.030120481927710843,-0.030120481927710843,11,0.8461538461538461,0.9246987951807228,-0.0785449490268767,6,0.46153846153846156,0.35843373493975905,0.10310472659870251
FULL,12,2PANEL,2.0,345,19,19,0,19,0.05507246376811594,13,0.6842105263157895,0.6779141104294478,0.006296415886341666,5,0.2631578947368421,0.3067484662576687,-0.043590571520826626,6,0.3157894736842105,0.4110429447852761,-0.09525347110106558,1,0.05263157894736842,0.027607361963190184,0.025024216984178234,17,0.8947368421052632,0.9233128834355828,-0.028576041330319657,5,0.2631578947368421,0.36809815950920244,-0.10494026477236035
FULL,12,3PANEL,1.0,262,7,7,0,7,0.026717557251908396,4,0.5714285714285714,0.7803921568627451,-0.2089635854341737,1,0.14285714285714285,0.23529411764705882,-0.09243697478991597,6,0.8571428571428571,0.48627450980392156,0.37086834733893553,0,0.0,0.047058823529411764,-0.047058823529411764,7,1.0,0.9529411764705882,0.04705882352941182,3,0.42857142857142855,0.4549019607843137,-0.02633053221288517
FULL,12,3PANEL,2.0,262,21,21,0,21,0.08015267175572519,15,0.7142857142857143,0.7800829875518672,-0.06579727326615292,5,0.23809523809523808,0.23236514522821577,0.005730092867022307,17,0.8095238095238095,0.46887966804979253,0.340644141474017,2,0.09523809523809523,0.04149377593360996,0.053744319304485276,20,0.9523809523809523,0.9543568464730291,-0.0019758940920767687,12,0.5714285714285714,0.44398340248962653,0.12744516893894486
FULL,12,NESTED_PAIR,1.0,366,9,9,0,9,0.02459016393442623,3,0.3333333333333333,0.7198879551820728,-0.3865546218487395,1,0.1111111111111111,0.2661064425770308,-0.1549953314659197,6,0.6666666666666666,0.45098039215686275,0.21568627450980388,0,0.0,0.028011204481792718,-0.028011204481792718,7,0.7777777777777778,0.938375350140056,-0.16059757236227823,3,0.3333333333333333,0.38375350140056025,-0.050420168067226934
FULL,12,NESTED_PAIR,2.0,366,11,11,0,11,0.030054644808743168,7,0.6363636363636364,0.7126760563380282,-0.07631241997439187,4,0.36363636363636365,0.2591549295774648,0.10448143405889887,9,0.8181818181818182,0.4450704225352113,0.37311139564660695,0,0.0,0.028169014084507043,-0.028169014084507043,11,1.0,0.9323943661971831,0.06760563380281692,6,0.5454545454545454,0.37746478873239436,0.16798975672215105
FULL,12,NZ,1.0,465,20,20,0,20,0.043010752688172046,12,0.6,0.7303370786516854,-0.13033707865168542,3,0.15,0.26741573033707866,-0.11741573033707867,14,0.7,0.47415730337078654,0.2258426966292134,0,0.0,0.038202247191011236,-0.038202247191011236,18,0.9,0.9483146067415731,-0.04831460674157306,9,0.45,0.41123595505617977,0.03876404494382024
FULL,12,NZ,2.0,465,40,40,0,40,0.08602150537634409,28,0.7,0.7270588235294118,-0.027058823529411802,10,0.25,0.2635294117647059,-0.013529411764705901,23,0.575,0.4752941176470588,0.09970588235294114,3,0.075,0.03294117647058824,0.04205882352941176,37,0.925,0.9482352941176471,-0.02323529411764702,17,0.425,0.4117647058823529,0.013235294117647067
FULL,24,ALL,1.0,607,21,21,0,21,0.03459637561779242,12,0.5714285714285714,0.7252559726962458,-0.15382740126767436,4,0.19047619047619047,0.2764505119453925,-0.08597432146920203,14,0.6666666666666666,0.43686006825938567,0.22980659840728096,0,0.0,0.03754266211604096,-0.03754266211604096,19,0.9047619047619048,0.9368600682593856,-0.03209816349748085,9,0.42857142857142855,0.40102389078498296,0.027547537786445586
FULL,24,ALL,2.0,607,40,40,0,40,0.06589785831960461,27,0.675,0.7231040564373897,-0.048104056437389686,9,0.225,0.2768959435626102,-0.05189594356261021,24,0.6,0.43386243386243384,0.16613756613756614,3,0.075,0.03350970017636684,0.041490299823633156,37,0.925,0.9365079365079365,-0.011507936507936467,17,0.425,0.400352733686067,0.02464726631393299
FULL,24,2PANEL,1.0,345,14,14,0,14,0.04057971014492753,8,0.5714285714285714,0.6827794561933535,-0.11135088476478205,3,0.21428571428571427,0.3081570996978852,-0.09387138541217091,8,0.5714285714285714,0.3987915407854985,0.1726370306430729,0,0.0,0.030211480362537766,-0.030211480362537766,12,0.8571428571428571,0.9244712990936556,-0.06732844195079846,6,0.42857142857142855,0.3595166163141994,0.06905481225722915
FULL,24,2PANEL,2.0,345,18,18,0,18,0.05217391304347826,12,0.6666666666666666,0.6788990825688074,-0.012232415902140747,5,0.2777777777777778,0.3058103975535168,-0.02803261977573901,6,0.3333333333333333,0.40978593272171254,-0.07645259938837923,1,0.05555555555555555,0.027522935779816515,0.028032619775739037,16,0.8888888888888888,0.9235474006116208,-0.03465851172273193,5,0.2777777777777778,0.3669724770642202,-0.08919469928644241
FULL,24,3PANEL,1.0,262,7,7,0,7,0.026717557251908396,4,0.5714285714285714,0.7803921568627451,-0.2089635854341737,1,0.14285714285714285,0.23529411764705882,-0.09243697478991597,6,0.8571428571428571,0.48627450980392156,0.37086834733893553,0,0.0,0.047058823529411764,-0.047058823529411764,7,1.0,0.9529411764705882,0.04705882352941182,3,0.42857142857142855,0.4549019607843137,-0.02633053221288517
FULL,24,3PANEL,2.0,262,22,22,0,22,0.08396946564885496,15,0.6818181818181818,0.7833333333333333,-0.10151515151515156,4,0.18181818181818182,0.2375,-0.055681818181818166,18,0.8181818181818182,0.4666666666666667,0.35151515151515156,2,0.09090909090909091,0.041666666666666664,0.04924242424242425,21,0.9545454545454546,0.9541666666666667,0.00037878787878786735,12,0.5454545454545454,0.44583333333333336,0.09962121212121205
FULL,24,NESTED_PAIR,1.0,366,9,9,0,9,0.02459016393442623,3,0.3333333333333333,0.7198879551820728,-0.3865546218487395,1,0.1111111111111111,0.2661064425770308,-0.1549953314659197,6,0.6666666666666666,0.45098039215686275,0.21568627450980388,0,0.0,0.028011204481792718,-0.028011204481792718,7,0.7777777777777778,0.938375350140056,-0.16059757236227823,3,0.3333333333333333,0.38375350140056025,-0.050420168067226934
FULL,24,NESTED_PAIR,2.0,366,9,9,0,9,0.02459016393442623,5,0.5555555555555556,0.7142857142857143,-0.15873015873015872,3,0.3333333333333333,0.2605042016806723,0.07282913165266103,8,0.8888888888888888,0.44537815126050423,0.4435107376283846,0,0.0,0.028011204481792718,-0.028011204481792718,9,1.0,0.9327731092436975,0.0672268907563025,5,0.5555555555555556,0.37815126050420167,0.1774042950513539
FULL,24,NZ,1.0,465,21,21,0,21,0.04516129032258064,12,0.5714285714285714,0.7319819819819819,-0.16055341055341055,4,0.19047619047619047,0.26576576576576577,-0.0752895752895753,14,0.6666666666666666,0.4752252252252252,0.19144144144144143,0,0.0,0.038288288288288286,-0.038288288288288286,19,0.9047619047619048,0.9481981981981982,-0.043436293436293405,9,0.42857142857142855,0.41216216216216217,0.016409266409266376
FULL,24,NZ,2.0,465,40,40,0,40,0.08602150537634409,27,0.675,0.7294117647058823,-0.05441176470588227,9,0.225,0.26588235294117646,-0.04088235294117645,24,0.6,0.47294117647058825,0.12705882352941172,3,0.075,0.03294117647058824,0.04205882352941176,37,0.925,0.9482352941176471,-0.02323529411764702,17,0.425,0.4117647058823529,0.013235294117647067
IS,3,ALL,1.0,607,32,32,0,32,0.05271828665568369,18,0.5625,0.7286956521739131,-0.16619565217391308,12,0.375,0.2678260869565217,0.10717391304347829,24,0.75,0.42782608695652175,0.32217391304347825,3,0.09375,0.03304347826086956,0.06070652173913044,30,0.9375,0.9356521739130435,0.00184782608695655,15,0.46875,0.3982608695652174,0.07048913043478261
IS,3,ALL,2.0,607,24,24,0,24,0.039538714991762765,16,0.6666666666666666,0.7221269296740995,-0.0554602630074329,8,0.3333333333333333,0.27101200686106347,0.062321326472269845,9,0.375,0.44768439108061747,-0.07268439108061747,2,0.08333333333333333,0.03430531732418525,0.04902801600914808,23,0.9583333333333334,0.934819897084048,0.02351343624928537,9,0.375,0.40308747855917665,-0.02808747855917665
IS,3,2PANEL,1.0,345,13,13,0,13,0.03768115942028986,8,0.6153846153846154,0.6807228915662651,-0.06533827618164967,5,0.38461538461538464,0.30120481927710846,0.08341056533827618,6,0.46153846153846156,0.4036144578313253,0.05792400370713624,1,0.07692307692307693,0.02710843373493976,0.049814643188137164,12,0.9230769230769231,0.9216867469879518,0.0013901760889712955,5,0.38461538461538464,0.3614457831325301,0.023169601482854518
IS,3,2PANEL,2.0,345,17,17,0,17,0.04927536231884058,10,0.5882352941176471,0.6829268292682927,-0.09469153515064566,6,0.35294117647058826,0.3018292682926829,0.05111190817790534,5,0.29411764705882354,0.4115853658536585,-0.11746771879483497,0,0.0,0.03048780487804878,-0.03048780487804878,16,0.9411764705882353,0.9207317073170732,0.02044476327116207,5,0.29411764705882354,0.36585365853658536,-0.07173601147776182
IS,3,3PANEL,1.0,262,19,19,0,19,0.07251908396946564,10,0.5263157894736842,0.7942386831275721,-0.2679228936538879,7,0.3684210526315789,0.2222222222222222,0.14619883040935672,18,0.9473684210526315,0.4609053497942387,0.48646307125839283,2,0.10526315789473684,0.0411522633744856,0.06411089452025123,18,0.9473684210526315,0.9547325102880658,-0.007364089235434301,10,0.5263157894736842,0.448559670781893,0.07775611869179117
IS,3,3PANEL,2.0,262,7,7,0,7,0.026717557251908396,6,0.8571428571428571,0.7725490196078432,0.08459383753501393,2,0.2857142857142857,0.23137254901960785,0.054341736694677845,4,0.5714285714285714,0.49411764705882355,0.07731092436974785,2,0.2857142857142857,0.0392156862745098,0.2464985994397759,7,1.0,0.9529411764705882,0.04705882352941182,4,0.5714285714285714,0.45098039215686275,0.12044817927170864
IS,3,NESTED_PAIR,1.0,366,12,12,0,12,0.03278688524590164,6,0.5,0.7175141242937854,-0.21751412429378536,6,0.5,0.2542372881355932,0.2457627118644068,10,0.8333333333333334,0.4435028248587571,0.3898305084745763,0,0.0,0.02824858757062147,-0.02824858757062147,12,1.0,0.9322033898305084,0.06779661016949157,6,0.5,0.3785310734463277,0.12146892655367231
IS,3,NESTED_PAIR,2.0,366,7,7,0,7,0.01912568306010929,4,0.5714285714285714,0.713091922005571,-0.14166335057699964,3,0.42857142857142855,0.2590529247910863,0.16951850378034222,2,0.2857142857142857,0.4596100278551532,-0.1738957421408675,0,0.0,0.027855153203342618,-0.027855153203342618,7,1.0,0.9331476323119777,0.06685236768802227,2,0.2857142857142857,0.38440111420612816,-0.09868682849184246
IS,3,NZ,1.0,465,32,32,0,32,0.06881720430107527,18,0.5625,0.7367205542725174,-0.17422055427251737,12,0.375,0.2540415704387991,0.1209584295612009,24,0.75,0.46420323325635104,0.28579676674364896,3,0.09375,0.03233256351039261,0.06141743648960739,30,0.9375,0.9468822170900693,-0.009382217090069256,15,0.46875,0.40877598152424943,0.05997401847575057
IS,3,NZ,2.0,465,24,24,0,24,0.05161290322580645,16,0.6666666666666666,0.7278911564625851,-0.061224489795918435,8,0.3333333333333333,0.2585034013605442,0.07482993197278909,9,0.375,0.4897959183673469,-0.11479591836734693,2,0.08333333333333333,0.034013605442176874,0.049319727891156455,23,0.9583333333333334,0.9455782312925171,0.012755102040816313,9,0.375,0.41496598639455784,-0.03996598639455784
IS,6,ALL,1.0,607,35,35,0,35,0.057660626029654036,21,0.6,0.7272727272727273,-0.12727272727272732,10,0.2857142857142857,0.2727272727272727,0.012987012987012991,28,0.8,0.4230769230769231,0.37692307692307697,2,0.05714285714285714,0.03496503496503497,0.022177822177822173,33,0.9428571428571428,0.9353146853146853,0.007542457542457526,18,0.5142857142857142,0.3951048951048951,0.11918081918081913
IS,6,ALL,2.0,607,27,27,0,27,0.044481054365733116,20,0.7407407407407407,0.7189655172413794,0.02177522349936134,11,0.4074074074074074,0.2672413793103448,0.14016602809706258,10,0.37037037037037035,0.4482758620689655,-0.07790549169859518,4,0.14814814814814814,0.03103448275862069,0.11711366538952744,26,0.9629629629629629,0.9344827586206896,0.028480204342273274,12,0.4444444444444444,0.4,0.0444444444444444
IS,6,2PANEL,1.0,345,15,15,0,15,0.043478260869565216,10,0.6666666666666666,0.6787878787878788,-0.0121212121212122,3,0.2,0.3090909090909091,-0.10909090909090907,9,0.6,0.396969696969697,0.203030303030303,0,0.0,0.030303030303030304,-0.030303030303030304,14,0.9333333333333333,0.9212121212121213,0.012121212121212088,7,0.4666666666666667,0.3575757575757576,0.10909090909090907
IS,6,2PANEL,2.0,345,17,17,0,17,0.04927536231884058,11,0.6470588235294118,0.6798780487804879,-0.032819225251076056,6,0.35294117647058826,0.3018292682926829,0.05111190817790534,5,0.29411764705882354,0.4115853658536585,-0.11746771879483497,1,0.058823529411764705,0.027439024390243903,0.031384505021520806,16,0.9411764705882353,0.9207317073170732,0.02044476327116207,6,0.35294117647058826,0.3628048780487805,-0.009863701578192219
IS,6,3PANEL,1.0,262,20,20,0,20,0.07633587786259542,11,0.55,0.7933884297520661,-0.2433884297520661,7,0.35,0.2231404958677686,0.12685950413223138,19,0.95,0.45867768595041325,0.4913223140495867,2,0.1,0.04132231404958678,0.05867768595041323,19,0.95,0.9545454545454546,-0.00454545454545463,11,0.55,0.4462809917355372,0.10371900826446284
IS,6,3PANEL,2.0,262,10,10,0,10,0.03816793893129771,9,0.9,0.7698412698412699,0.13015873015873014,5,0.5,0.2222222222222222,0.2777777777777778,5,0.5,0.49603174603174605,0.003968253968253954,3,0.3,0.03571428571428571,0.2642857142857143,10,1.0,0.9523809523809523,0.04761904761904767,6,0.6,0.44841269841269843,0.15158730158730155
IS,6,NESTED_PAIR,1.0,366,15,15,0,15,0.040983606557377046,8,0.5333333333333333,0.717948717948718,-0.18461538461538463,6,0.4,0.2564102564102564,0.14358974358974363,13,0.8666666666666667,0.43874643874643876,0.42792022792022794,0,0.0,0.02849002849002849,-0.02849002849002849,15,1.0,0.9316239316239316,0.06837606837606836,8,0.5333333333333333,0.37606837606837606,0.15726495726495726
IS,6,NESTED_PAIR,2.0,366,11,11,0,11,0.030054644808743168,9,0.8181818181818182,0.7070422535211267,0.11113956466069153,6,0.5454545454545454,0.2535211267605634,0.29193341869398204,5,0.45454545454545453,0.4563380281690141,-0.0017925736235595569,3,0.2727272727272727,0.01971830985915493,0.2530089628681178,11,1.0,0.9323943661971831,0.06760563380281692,6,0.5454545454545454,0.37746478873239436,0.16798975672215105
IS,6,NZ,1.0,465,35,35,0,35,0.07526881720430108,21,0.6,0.7348837209302326,-0.1348837209302326,10,0.2857142857142857,0.26046511627906976,0.025249169435215935,28,0.8,0.45813953488372094,0.3418604651162791,2,0.05714285714285714,0.03488372093023256,0.022259136212624583,33,0.9428571428571428,0.9465116279069767,-0.0036544850498339,18,0.5142857142857142,0.4046511627906977,0.10963455149501655
IS,6,NZ,2.0,465,27,27,0,27,0.05806451612903226,20,0.7407407407407407,0.723744292237443,0.016996448503297734,11,0.4074074074074074,0.2534246575342466,0.1539827498731608,10,0.37037037037037035,0.4908675799086758,-0.12049720953830545,4,0.14814814814814814,0.02968036529680365,0.11846778285134449,26,0.9629629629629629,0.9452054794520548,0.017757483510908112,12,0.4444444444444444,0.410958904109589,0.0334855403348554
IS,12,ALL,1.0,607,25,25,0,25,0.04118616144975288,15,0.6,0.7250859106529209,-0.12508591065292096,8,0.32,0.27147766323024053,0.04852233676975948,18,0.72,0.4329896907216495,0.2870103092783505,3,0.12,0.03264604810996564,0.08735395189003436,23,0.92,0.936426116838488,-0.016426116838487936,12,0.48,0.39862542955326463,0.08137457044673535
IS,12,ALL,2.0,607,26,26,0,26,0.042833607907743,19,0.7307692307692307,0.7194492254733219,0.01132000529590882,11,0.4230769230769231,0.2667814113597246,0.15629551171719847,12,0.46153846153846156,0.4440619621342513,0.017476499404210255,5,0.19230769230769232,0.029259896729776247,0.16304779557791607,25,0.9615384615384616,0.9345955249569707,0.02694293658149083,13,0.5,0.39759036144578314,0.10240963855421686
IS,12,2PANEL,1.0,345,12,12,0,12,0.034782608695652174,8,0.6666666666666666,0.6786786786786787,-0.012012012012012074,4,0.3333333333333333,0.3033033033033033,0.03003003003003002,6,0.5,0.4024024024024024,0.09759759759759762,1,0.08333333333333333,0.02702702702702703,0.0563063063063063,11,0.9166666666666666,0.9219219219219219,-0.005255255255255276,5,0.4166666666666667,0.36036036036036034,0.05630630630630634
IS,12,2PANEL,2.0,345,14,14,0,14,0.04057971014492753,9,0.6428571428571429,0.6797583081570997,-0.036901165299956795,5,0.35714285714285715,0.3021148036253776,0.055028053517479525,4,0.2857142857142857,0.4108761329305136,-0.12516184721622792,1,0.07142857142857142,0.027190332326283987,0.04423823910228744,13,0.9285714285714286,0.9214501510574018,0.0071212775140268025,5,0.35714285714285715,0.36253776435045315,-0.005394907207596
IS,12,3PANEL,1.0,262,13,13,0,13,0.04961832061068702,7,0.5384615384615384,0.7871485943775101,-0.24868705591597162,4,0.3076923076923077,0.2289156626506024,0.07877664504170531,12,0.9230769230769231,0.4738955823293173,0.44918134074760585,2,0.15384615384615385,0.040160642570281124,0.11368551127587273,12,0.9230769230769231,0.9558232931726908,-0.03274637009576764,7,0.5384615384615384,0.4497991967871486,0.08866234167438986
IS,12,3PANEL,2.0,262,12,12,0,12,0.04580152671755725,10,0.8333333333333334,0.772,0.06133333333333335,6,0.5,0.22,0.28,8,0.6666666666666666,0.488,0.17866666666666664,4,0.3333333333333333,0.032,0.30133333333333334,12,1.0,0.952,0.04800000000000004,8,0.6666666666666666,0.444,0.22266666666666662
IS,12,NESTED_PAIR,1.0,366,3,3,0,3,0.00819672131147541,1,0.3333333333333333,0.7134986225895317,-0.38016528925619836,2,0.6666666666666666,0.25895316804407714,0.4077134986225895,2,0.6666666666666666,0.45454545454545453,0.2121212121212121,0,0.0,0.027548209366391185,-0.027548209366391185,3,1.0,0.9338842975206612,0.06611570247933884,1,0.3333333333333333,0.38292011019283745,-0.049586776859504134
