panel,conv,book,gross,sweep,turnover_yr,mean_idle,max_idle,mean_gross,max_gross,mean_names,risk_names,risk_w_sum,risk_ret,max_name_w,sweep_ret_share,fi_risk_w
U56,INCL,CAP2,1.0,LQD,3.9923660145573403,0.23239263408937078,0.901212766317637,1.0,1.0000000000000007,38.641573033707864,38.450337078651685,3416.5,2.2285897033860813,0.901212766317637,0.09751297614118343,0.07299987867370925
U56,INCL,CAP2,1.0,TIP,3.9868328188113358,0.23237016149363432,0.9007181304819808,1.0,1.0000000000000009,38.623820224719104,38.450337078651685,3416.5,2.228065536481133,0.9007181304819808,0.055075493885892925,0.07299987867370925
U56,INCL,CAND,0.75,ZERO,4.309409143818993,0.0,0.0,0.7502465814480099,0.7655083158542235,38.43685393258427,38.450337078651685,3337.5,2.2106332610176853,0.1690716830607895,0.0,0.07957330291492573
U56,INCL,CAND,0.75,SHY,4.394572810632718,0.24976150415969295,0.277684217575855,1.0,1.0000000000000004,38.55662921348315,38.450337078651685,3337.5,2.2103854968574463,0.37889855859683386,0.02564706846829163,0.07957330291492573
U56,INCL,CAND,0.75,IEF,4.424236084291219,0.24976680489937708,0.27393493853521245,1.0,1.0000000000000007,38.799101123595506,38.450337078651685,3337.5,2.2098900549377927,0.3801210451921119,0.04102722089606442,0.07957330291492573
U56,INCL,CAND,0.75,TLT,4.496106833640092,0.24972563737619607,0.27753348931533567,1.0,1.0000000000000007,38.9008988764045,38.450337078651685,3337.5,2.21031221501363,0.38445406861923825,0.03976527418808355,0.07957330291492573
U56,INCL,CAND,0.75,LQD,4.39568853260832,0.24976694016196663,0.2664541468210914,1.0,1.0000000000000007,38.641573033707864,38.450337078651685,3337.5,2.208957493748271,0.375,0.07815770544040734,0.07957330291492573
U56,INCL,CAND,0.75,TIP,4.402628837576784,0.24975206174352424,0.2690577051453127,1.0,1.0000000000000009,38.63123595505618,38.450337078651685,3337.5,2.208805922996167,0.3345392755113004,0.05921752789137731,0.07957330291492573
U56,INCL,CAND,1.0,ZERO,5.679032812388822,0.0,0.0,1.0,1.0000000000000007,38.43685393258427,38.450337078651685,4450.0,2.948974119432556,0.22277389017616123,0.0,0.10609773721990096
U56,INCL,CAND,1.0,SHY,5.679032812388822,2.1216343917265375e-17,2.2575342897782983e-16,1.0,1.0000000000000007,38.43685393258427,38.450337078651685,4450.0,2.9489741194325556,0.22277389017616123,2.259568874194331e-18,0.10609773721990096
U56,INCL,CAND,1.0,IEF,5.679032812388823,2.121464153551053e-17,2.2709213546877746e-16,1.0,1.0000000000000007,38.43685393258427,38.450337078651685,4450.0,2.9489741194325556,0.22277389017616123,3.755563206976299e-18,0.10609773721990096
U56,INCL,CAND,1.0,TLT,5.679032812388823,2.1204441835067272e-17,2.3021124918849826e-16,1.0,1.0000000000000007,38.43685393258427,38.450337078651685,4450.0,2.9489741194325556,0.22277389017616123,5.165883804143861e-18,0.10609773721990096
U56,INCL,CAND,1.0,LQD,5.679032812388822,2.121440277613955e-17,2.2637150408577815e-16,1.0,1.0000000000000007,38.43685393258427,38.450337078651685,4450.0,2.9489741194325556,0.22277389017616123,6.389287170794617e-18,0.10609773721990096
U56,INCL,CAND,1.0,TIP,5.679032812388823,2.121490104429234e-17,2.257279436988306e-16,1.0,1.0000000000000007,38.43685393258427,38.450337078651685,4450.0,2.9489741194325556,0.22277389017616123,5.219729862113382e-18,0.10609773721990096
U56,EXCL,CAP2,0.75,ZERO,2.6079692002170693,0.0,0.0,0.6458751274834262,0.7639161947490509,34.78202247191011,34.79483146067416,2875.4599999999996,2.090359438975651,0.029181158872633502,0.0,0.0
U56,EXCL,CAP2,0.75,SHY,3.586098170189833,0.35413426883788185,0.9612895967656979,1.0,1.0000000000000007,35.78202247191011,34.79483146067416,2875.4599999999996,2.0901433894129346,0.9612895967656979,0.03343490445400672,0.0
U56,EXCL,CAP2,0.75,IEF,3.6008609419606414,0.35413993894952733,0.9616962108914585,1.0,1.0000000000000009,35.78202247191011,34.79483146067416,2875.4599999999996,2.0897549566864577,0.9616962108914585,0.06095605180562245,0.0
U56,EXCL,CAP2,0.75,TLT,3.649261556629779,0.35409501778367514,0.9622526243079526,1.0,1.0000000000000009,35.78202247191011,34.79483146067416,2875.4599999999996,2.0899670836162874,0.9622526243079526,0.0326440386139351,0.0
U56,EXCL,CAP2,0.75,LQD,3.599737448862736,0.3541440012249746,0.960791482970305,1.0,1.0000000000000009,35.78202247191011,34.79483146067416,2875.4599999999996,2.0888017592016173,0.960791482970305,0.1316538882062922,0.0
U56,EXCL,CAP2,0.75,TIP,3.590962069853916,0.3541241503562594,0.9614557584502632,1.0,1.0000000000000007,35.78202247191011,34.79483146067416,2875.4599999999996,2.0883776290187,0.9614557584502632,0.09041622751798699,0.0
U56,EXCL,CAP2,1.0,ZERO,2.429062484937107,0.0,0.0,0.6958999043377277,1.0,34.78202247191011,34.79483146067416,3096.74,2.196868679587415,0.029181158872633502,0.0,0.0
U56,EXCL,CAP2,1.0,SHY,3.8858093241057303,0.30410801652910063,0.9612895967656979,1.0,1.0000000000000007,35.78089887640449,34.79483146067416,3096.74,2.1966529318890347,0.9612895967656979,0.024852546164065903,0.0
U56,EXCL,CAP2,1.0,IEF,3.8932657665754595,0.30411717016879247,0.9616962108914585,1.0,1.0000000000000009,35.78089887640449,34.79483146067416,3096.74,2.196331057227036,0.9616962108914585,0.051826800453685096,0.0
U56,EXCL,CAP2,1.0,TLT,3.9190729936808224,0.3040787733730286,0.9622526243079526,1.0,1.0000000000000009,35.78089887640449,34.79483146067416,3096.74,2.1965125846583704,0.9622526243079526,0.022749621604598955,0.0
U56,EXCL,CAP2,1.0,LQD,3.9048074827389776,0.3041211586919225,0.960791482970305,1.0,1.0000000000000007,35.78089887640449,34.79483146067416,3096.74,2.195513388218002,0.960791482970305,0.11865071563602471,0.0
U56,EXCL,CAP2,1.0,TIP,3.8929592441824585,0.3040957963722899,0.9614557584502632,1.0,1.0000000000000007,35.78089887640449,34.79483146067416,3096.74,2.1950085231950753,0.9614557584502632,0.07286353138529977,0.0
U56,EXCL,CAND,0.75,ZERO,4.864252284204228,0.0,0.0,0.7502701480137626,0.7701561651597832,34.78202247191011,34.79483146067416,3337.5,2.4879032624234623,0.3920360623332319,0.0,0.0
U56,EXCL,CAND,0.75,SHY,5.022302504956686,0.24973798701639977,0.2807828110091384,1.0,1.0000000000000007,35.78202247191011,34.79483146067416,3337.5,2.487608254908883,0.3918814965166859,0.02284779799145755,0.0
U56,EXCL,CAND,0.75,IEF,5.049098367087633,0.2497437285845835,0.2780288050949209,1.0,1.0000000000000007,35.78202247191011,34.79483146067416,3337.5,2.48682545270569,0.39077482966417504,0.03648752400662608,0.0
U56,EXCL,CAND,0.75,TLT,5.121214809472675,0.2497032524436998,0.2854513045929178,1.0,1.0000000000000007,35.78202247191011,34.79483146067416,3337.5,2.4867947344054695,0.38923232280082337,0.035161529790066724,0.0
U56,EXCL,CAND,0.75,LQD,5.009986779677132,0.24974311158094137,0.2699929946175839,1.0,1.0000000000000009,35.78202247191011,34.79483146067416,3337.5,2.485683176501702,0.3932141797046142,0.0696657848980414,0.0
U56,EXCL,CAND,0.75,TIP,5.023323423836549,0.2497285875815061,0.2714893763155746,1.0,1.0000000000000007,35.78202247191011,34.79483146067416,3337.5,2.485733238432247,0.3914313265091241,0.05278402180392466,0.0
U56,EXCL,CAND,1.0,ZERO,6.408153021205394,0.0,0.0,1.0,1.0000000000000009,34.78202247191011,34.79483146067416,4450.0,3.3200065670657084,0.5270416911542103,0.0,0.0
U56,EXCL,CAND,1.0,SHY,6.408153021205396,1.834216100648013e-17,2.264845313385527e-16,1.0,1.0000000000000009,34.78202247191011,34.79483146067416,4450.0,3.320006567065708,0.5270416911542103,6.134086627891328e-19,0.0
U56,EXCL,CAND,1.0,IEF,6.408153021205396,1.8335222301505257e-17,2.255722689004236e-16,1.0,1.0000000000000009,34.78202247191011,34.79483146067416,4450.0,3.320006567065708,0.5270416911542103,-2.5787612737816604e-18,0.0
U56,EXCL,CAND,1.0,TLT,6.408153021205396,1.8319278812933078e-17,2.228947662353057e-16,1.0,1.0000000000000009,34.78202247191011,34.79483146067416,4450.0,3.320006567065708,0.5270416911542103,-1.1930994651080606e-17,0.0
U56,EXCL,CAND,1.0,LQD,6.408153021205396,1.8335804314265284e-17,2.2467880734627354e-16,1.0,1.0000000000000009,34.78202247191011,34.79483146067416,4450.0,3.320006567065708,0.5270416911542103,-2.160906051395069e-18,0.0
U56,EXCL,CAND,1.0,TIP,6.408153021205396,1.8334775738131982e-17,2.2581687734192584e-16,1.0,1.0000000000000009,34.78202247191011,34.79483146067416,4450.0,3.3200065670657084,0.5270416911542103,-6.939717647630306e-19,0.0
B136,INCL,CAP2,0.75,ZERO,4.3089827957288,0.0,0.0,0.7360045547961468,0.7633201100943223,93.17378597122303,93.22009892086331,3272.76,2.091825274188795,0.02502849222292988,0.0,0.03173060898418964
B136,INCL,CAP2,0.75,SHY,4.6751254264368125,0.26400353018279443,0.8614327130234686,1.0,1.0000000000000009,93.29361510791367,93.22009892086331,3272.76,2.0915292612545726,0.8814660319309914,0.028274925501331,0.03173060898418964
B136,INCL,CAP2,0.75,IEF,4.705696323042897,0.2640094700029116,0.8616006292501895,1.0,1.0000000000000007,93.53619604316546,93.22009892086331,3272.76,2.090312162255839,0.8816378531862407,0.04533550497114035,0.03173060898418964
B136,INCL,CAP2,0.75,TLT,4.774586592289532,0.26396682943937183,0.8602925275289184,1.0,1.0000000000000007,93.63758992805755,93.22009892086331,3272.76,2.0895054393770938,0.8802993304947071,0.025287913818920833,0.03173060898418964
B136,INCL,CAP2,0.75,LQD,4.677429886371307,0.2640074059484866,0.8614271374385799,1.0,1.0000000000000009,93.37859712230215,93.22009892086331,3272.76,2.0897581186375556,0.88,0.09381590196727718,0.03173060898418964
B136,INCL,CAP2,0.75,TIP,4.67773142228187,0.26398944642075234,0.8629014909259809,1.0,1.0000000000000007,93.36825539568345,93.22009892086331,3272.76,2.089635180478459,0.8629014909259809,0.08036477047504514,0.03173060898418964
B136,INCL,CAP2,1.0,ZERO,5.275377633061833,0.0,0.0,0.9661670269260323,1.0000000000000009,93.17378597122303,93.22009892086331,4297.62,2.7441914991815803,0.02502849222292988,0.0,0.04082067908490186
B136,INCL,CAP2,1.0,SHY,5.829629100658772,0.03383199900740962,0.8614327130234686,1.0,1.0000000000000009,93.19671762589928,93.22009892086331,4297.62,2.743956417808055,0.8814660319309914,0.0009065717283610552,0.04082067908490186
B136,INCL,CAP2,1.0,IEF,5.8319714459505745,0.03383431371938306,0.8616006292501895,1.0,1.0000000000000009,93.20301258992805,93.22009892086331,4297.62,2.7429968544579846,0.8816378531862407,0.0016274377229828745,0.04082067908490186
B136,INCL,CAP2,1.0,TLT,5.832415001987859,0.03382325047780618,0.8602925275289184,1.0,1.0000000000000009,93.21515287769785,93.22009892086331,4297.62,2.7422457859057383,0.8802993304947071,-0.023582167069117078,0.04082067908490186
B136,INCL,CAP2,1.0,LQD,5.835648885654885,0.033822768522333804,0.8614271374385799,1.0,1.0000000000000009,93.21672661870504,93.22009892086331,4297.62,2.742128321740477,0.88,0.01693704679602971,0.04082067908490186
B136,INCL,CAP2,1.0,TIP,5.827401471270446,0.033816187224729226,0.8629014909259809,1.0,1.0000000000000009,93.21492805755396,93.22009892086331,4297.62,2.742839682057509,0.8629014909259809,0.01808623268155151,0.04082067908490186
B136,INCL,CAND,0.75,ZERO,4.800489210799047,0.0,0.0,0.7502095710742134,0.7633201100943223,93.17378597122303,93.22009892086331,3336.0,2.1330247701402234,0.11164840601892456,0.0,0.03488066710604859
B136,INCL,CAND,0.75,SHY,4.906022705624986,0.2497983447015332,0.2810282091517391,1.0,1.0000000000000009,93.29361510791367,93.22009892086331,3336.0,2.1327586531972127,0.3603535583487896,0.026425224683669278,0.03488066710604859
B136,INCL,CAND,0.75,IEF,4.9359084991614655,0.24980449278662692,0.27725234030684054,1.0,1.0000000000000007,93.53619604316546,93.22009892086331,3336.0,2.131649324526449,0.3607329341437444,0.041871705606936274,0.03488066710604859
B136,INCL,CAND,0.75,TLT,5.006960455291501,0.24976291018420269,0.279197287925009,1.0,1.0000000000000007,93.63758992805755,93.22009892086331,3336.0,2.1309522814859876,0.35779461702079834,0.04005454415148411,0.03488066710604859
B136,INCL,CAND,0.75,LQD,4.902614536573645,0.24980384026011526,0.2694449537999709,1.0,1.0000000000000009,93.37859712230215,93.22009892086331,3336.0,2.1312443081599612,0.35714285714285715,0.08025829055765586,0.03488066710604859
B136,INCL,CAND,0.75,TIP,4.913792161039986,0.24978900984274915,0.2704634433136744,1.0,1.0000000000000007,93.36825539568345,93.22009892086331,3336.0,2.1310168971576156,0.30159432440092426,0.06072713819188124,0.03488066710604859
B136,INCL,CAND,1.0,ZERO,6.3167439960259175,0.0,0.0,1.0,1.0000000000000009,93.17378597122303,93.22009892086331,4448.0,2.847615220023365,0.14834160644380268,0.0,0.04650755614139812
B136,INCL,CAND,1.0,SHY,6.3167439960259175,3.319037127200654e-17,2.335166216645781e-16,1.0,1.0000000000000009,93.17378597122303,93.22009892086331,4448.0,2.847615220023365,0.14834160644380268,3.1898868369824256e-18,0.04650755614139812
B136,INCL,CAND,1.0,IEF,6.316743996025917,3.3196925738267694e-17,2.372362795563322e-16,1.0,1.0000000000000009,93.17378597122303,93.22009892086331,4448.0,2.847615220023365,0.14834160644380268,4.524246077536088e-18,0.04650755614139812
B136,INCL,CAND,1.0,TLT,6.3167439960259175,3.320040548445082e-17,2.454131078328388e-16,1.0,1.0000000000000009,93.17378597122303,93.22009892086331,4448.0,2.847615220023365,0.14834160644380268,2.065086351499985e-18,0.04650755614139812
B136,INCL,CAND,1.0,LQD,6.3167439960259175,3.317727823412694e-17,2.2826763307971193e-16,1.0,1.0000000000000009,93.17378597122303,93.22009892086331,4448.0,2.847615220023365,0.14834160644380268,-8.048537314735359e-19,0.04650755614139812
B136,INCL,CAND,1.0,TIP,6.3167439960259175,3.318970862187895e-17,2.3388833341990943e-16,1.0,1.0000000000000009,93.17378597122303,93.22009892086331,4448.0,2.847615220023365,0.14834160644380268,5.8994298410338344e-18,0.04650755614139812
B136,EXCL,CAP2,0.75,ZERO,4.391884098732424,0.0,0.0,0.7324306358372534,0.7638911359174275,89.51910971223022,89.56474820143885,3257.44,2.1754198141705356,0.025039362695415703,0.0,0.0
B136,EXCL,CAP2,0.75,SHY,4.86254397419874,0.2675774310123922,0.9411114700299466,1.0,1.0000000000000009,90.51910971223022,89.56474820143885,3257.44,2.1750913449183127,0.9411114700299466,0.027485261723821694,0.0
B136,EXCL,CAP2,0.75,IEF,4.889008992838129,0.26758164074897756,0.9411894231848218,1.0,1.0000000000000009,90.51910971223022,89.56474820143885,3257.44,2.1736469473107127,0.9411894231848218,0.043762027713181266,0.0
B136,EXCL,CAP2,0.75,TLT,4.955019438676802,0.2675383118954141,0.9403649817502615,1.0,1.0000000000000007,90.51910971223022,89.56474820143885,3257.44,2.1724386513846836,0.9403649817502615,0.0235628227923446,0.0
B136,EXCL,CAP2,0.75,LQD,4.863975849754201,0.2675811420736948,0.9404266135974002,1.0,1.0000000000000007,90.51910971223022,89.56474820143885,3257.44,2.1729995432150457,0.9404266135974002,0.09108356935954831,0.0
B136,EXCL,CAP2,0.75,TIP,4.868740776563262,0.2675618140064488,0.9408767586496067,1.0,1.0000000000000009,90.51910971223022,89.56474820143885,3257.44,2.173014858367626,0.9408767586496067,0.07841143801047773,0.0
B136,EXCL,CAP2,1.0,ZERO,5.326977654972173,0.0,0.0,0.9592557919253581,1.0000000000000007,89.51910971223022,89.56474820143885,4267.280000000001,2.8265439467532993,0.025039362695415703,0.0,0.0
B136,EXCL,CAP2,1.0,SHY,5.990482934066286,0.04074377385505502,0.9411114700299466,1.0,1.0000000000000009,89.62837230215827,89.56474820143885,4267.280000000001,2.8262701949461926,0.9411114700299466,0.0013062997125495139,0.0
B136,EXCL,CAP2,1.0,IEF,5.990425360847699,0.04074588459056437,0.9411894231848218,1.0,1.0000000000000009,89.62837230215827,89.56474820143885,4267.280000000001,2.825004104650419,0.9411894231848218,0.0016936430349833336,0.0
B136,EXCL,CAP2,1.0,TLT,5.990865059735285,0.04073191244849312,0.9403649817502615,1.0,1.0000000000000009,89.62837230215827,89.56474820143885,4267.280000000001,2.8238256060388807,0.9403649817502615,-0.026438877643427446,0.0
B136,EXCL,CAP2,1.0,LQD,5.99900174738728,0.04073455831634774,0.9404266135974002,1.0,1.0000000000000009,89.62837230215827,89.56474820143885,4267.280000000001,2.824158892155894,0.9404266135974002,0.018319657349641565,0.0
B136,EXCL,CAP2,1.0,TIP,5.99248519167488,0.04072849404457387,0.9408767586496067,1.0,1.0000000000000009,89.62837230215827,89.56474820143885,4267.280000000001,2.8248913977214185,0.9408767586496067,0.019674858445565654,0.0
B136,EXCL,CAND,0.75,ZERO,5.090248909847599,0.0,0.0,0.7502161883081745,0.7651051432967355,89.51910971223022,89.56474820143885,3336.0,2.2399575350795686,0.25859196086976877,0.0,0.0
B136,EXCL,CAND,0.75,SHY,5.240829621155128,0.24979175235290899,0.28267188675512206,1.0,1.0000000000000009,90.51910971223022,89.56474820143885,3336.0,2.2396458919359494,0.28267188675512206,0.025184790369629794,0.0
B136,EXCL,CAND,0.75,IEF,5.268807699033331,0.24979810638751312,0.2788824999061817,1.0,1.0000000000000009,90.51910971223022,89.56474820143885,3336.0,2.238189062649706,0.2788824999061817,0.03984443521644792,0.0
B136,EXCL,CAND,0.75,TLT,5.339531863609559,0.24975683075700275,0.28442839178474827,1.0,1.0000000000000007,90.51910971223022,89.56474820143885,3336.0,2.2369840507538683,0.28442839178474827,0.037929193660527966,0.0
B136,EXCL,CAND,0.75,LQD,5.226333318124073,0.24979704582675158,0.2690129695222267,1.0,1.0000000000000007,90.51910971223022,89.56474820143885,3336.0,2.2375991388266794,0.2690129695222267,0.07644170900404301,0.0
B136,EXCL,CAND,0.75,TIP,5.241428192366624,0.24978242833185535,0.2714604124534049,1.0,1.0000000000000009,90.51910971223022,89.56474820143885,3336.0,2.2376173298790345,0.2714604124534049,0.05785475900461875,0.0
B136,EXCL,CAND,1.0,ZERO,6.6980991697289225,0.0,0.0,1.0,1.0000000000000007,89.51910971223022,89.56474820143885,4448.0,2.9918227800484227,0.3445680954262389,0.0,0.0
B136,EXCL,CAND,1.0,SHY,6.698099169728924,3.541372294460903e-17,2.3475850727537567e-16,1.0,1.0000000000000009,89.51910971223022,89.56474820143885,4448.0,2.9918227800484227,0.3445680954262389,2.9439664551629393e-18,0.0
B136,EXCL,CAND,1.0,IEF,6.698099169728924,3.541194769504452e-17,2.3584585644837577e-16,1.0,1.0000000000000009,89.51910971223022,89.56474820143885,4448.0,2.991822780048423,0.3445680954262389,5.6493733407258286e-18,0.0
B136,EXCL,CAND,1.0,TLT,6.698099169728924,3.5400261355314233e-17,2.387145787209976e-16,1.0,1.0000000000000009,89.51910971223022,89.56474820143885,4448.0,2.9918227800484227,0.3445680954262389,6.165935827006736e-18,0.0
B136,EXCL,CAND,1.0,LQD,6.698099169728924,3.542039090143445e-17,2.3500987749364727e-16,1.0,1.0000000000000009,89.51910971223022,89.56474820143885,4448.0,2.991822780048423,0.3445680954262389,1.5288523795092142e-17,0.0
B136,EXCL,CAND,1.0,TIP,6.698099169728924,3.5411862089515836e-17,2.350793585922318e-16,1.0,1.0000000000000009,89.51910971223022,89.56474820143885,4448.0,2.9918227800484227,0.3445680954262389,7.873950156505537e-18,0.0
