panel,sleeve,n_eq,book,conv,f,corr,sleeve_CAGR,sleeve_Sharpe,Sharpe,dSharpe,dCAGR,pp_given,conv_per_pp
u56,S4,0,v1,natural,0.25,0.21232063489677283,0.02630048164818266,0.6156972714049787,0.7242624026715834,0.07220278352515042,-0.008590072222479872,0.8590072222479872,0.08405375607459813
u56,S4,0,v1,natural,0.5,0.21232063489677283,0.02630048164818266,0.6156972714049787,0.7959598322255304,0.15602099565958216,-0.01782247478755572,1.782247478755572,0.0875417120906921
u56,S4,0,v1,natural,0.75,0.21232063489677283,0.02630048164818266,0.6156972714049787,0.8161695972807183,0.18835154329525483,-0.027689599098470907,2.7689599098470907,0.06802248838108173
u56,S4,0,v1,matched,0.25,0.21232063489677283,0.02630048164818266,0.6156972714049787,0.7206079950257651,0.10042533286166577,-0.004958792062334405,0.4958792062334405,0.2025197499698938
u56,S4,0,v1,matched,0.5,0.21232063489677283,0.02630048164818266,0.6156972714049787,0.7778823280931956,0.20169740549191462,-0.011687144299428187,1.1687144299428187,0.17258057257133635
u56,S4,0,v1,matched,0.75,0.21232063489677283,0.02630048164818266,0.6156972714049787,0.7797558388109878,0.24756865577252518,-0.021078953768500774,2.1078953768500774,0.11744826545541275
u56,S4,0,top20,natural,0.25,0.11982166171076838,0.02630048164818266,0.6156972714049787,1.1435586596473484,0.17053241272261133,-0.02457894893335788,2.457894893335788,0.0693814911227426
u56,S4,0,top20,natural,0.5,0.11982166171076838,0.02630048164818266,0.6156972714049787,1.1923482704636108,0.3384316820454599,-0.049530204673210454,4.953020467321045,0.06832834313493327
u56,S4,0,top20,natural,0.75,0.11982166171076838,0.02630048164818266,0.6156972714049787,1.1179851464708388,0.3831782165592741,-0.07477360389472643,7.477360389472643,0.051245118143395864
u56,S4,0,top20,matched,0.25,0.11982166171076838,0.02630048164818266,0.6156972714049787,1.141893659065849,0.19658879545004382,-0.018312647725421183,1.8312647725421183,0.10735137725449931
u56,S4,0,top20,matched,0.5,0.11982166171076838,0.02630048164818266,0.6156972714049787,1.1793425175639836,0.3808686957636963,-0.039415344818906295,3.9415344818906295,0.09662954808935367
u56,S4,0,top20,matched,0.75,0.11982166171076838,0.02630048164818266,0.6156972714049787,1.1028839502502206,0.4512411702654513,-0.06479889676835393,6.479889676835393,0.06963716865096777
u56,S4,0,ewall,natural,0.25,0.10690258293692233,0.02630048164818266,0.6156972714049787,1.1117718237908862,0.17098698423131498,-0.018804872165994135,1.8804872165994135,0.09092695909973797
u56,S4,0,ewall,natural,0.5,0.10690258293692233,0.02630048164818266,0.6156972714049787,1.1645218694100654,0.3320995525686917,-0.03808220508977733,3.8082205089777332,0.08720596714023776
u56,S4,0,ewall,natural,0.75,0.10690258293692233,0.02630048164818266,0.6156972714049787,1.0703470069008918,0.3462872127777157,-0.05769926900085043,5.769926900085043,0.060015875205041466
u56,S4,0,ewall,matched,0.25,0.10690258293692233,0.02630048164818266,0.6156972714049787,1.1155876076028826,0.2060135378672867,-0.012570587078224227,1.2570587078224227,0.16388537511041135
u56,S4,0,ewall,matched,0.5,0.10690258293692233,0.02630048164818266,0.6156972714049787,1.1607098263619406,0.3907090491685177,-0.02794580246182421,2.794580246182421,0.13980956521189605
u56,S4,0,ewall,matched,0.75,0.10690258293692233,0.02630048164818266,0.6156972714049787,1.0549841607597947,0.42455667610854475,-0.047468142704981675,4.7468142704981675,0.08944033870193714
u56,S4+SY,1,v1,natural,0.25,0.5378457981175893,0.03856591935919007,0.9319636661717315,0.7335541803833494,0.002427962545228257,-0.00572853420925612,0.572853420925612,0.004238366144877296
u56,S4+SY,1,v1,natural,0.5,0.5378457981175893,0.03856591935919007,0.9319636661717315,0.8257670783792859,0.02769504442996129,-0.011956455702567315,1.1956455702567315,0.023163256000701408
u56,S4+SY,1,v1,natural,0.75,0.5378457981175893,0.03856591935919007,0.9319636661717315,0.9262121817710388,0.0611943317105107,-0.018678495806209616,1.8678495806209616,0.03276191634776437
u56,S4+SY,1,v1,matched,0.25,0.5378457981175893,0.03856591935919007,0.9319636661717315,0.7327205320019785,0.01841330371240235,-0.002883485421904197,0.2883485421904197,0.0638578006066095
u56,S4+SY,1,v1,matched,0.5,0.5378457981175893,0.03856591935919007,0.9319636661717315,0.8157361197896761,0.051302064937441494,-0.006827186819616138,0.6827186819616138,0.07514378365923488
u56,S4+SY,1,v1,matched,0.75,0.5378457981175893,0.03856591935919007,0.9319636661717315,0.8984760709084517,0.0839151894935587,-0.012124151280072049,1.2124151280072049,0.06921324846175957
u56,S4+SY,1,top20,natural,0.25,0.5153868951150763,0.03856591935919007,0.9319636661717315,1.1285982571268587,0.07650541151043355,-0.02166580471598545,2.166580471598545,0.035311594705728325
u56,S4+SY,1,top20,natural,0.5,0.5153868951150763,0.03856591935919007,0.9319636661717315,1.165421609976953,0.1533718241754256,-0.0435805952745143,4.35805952745143,0.03519268683902458
u56,S4+SY,1,top20,natural,0.75,0.5153868951150763,0.03856591935919007,0.9319636661717315,1.1590563174484467,0.18704959146181732,-0.06569384153239866,6.569384153239866,0.02847292639593452
u56,S4+SY,1,top20,matched,0.25,0.5153868951150763,0.03856591935919007,0.9319636661717315,1.1293600698353115,0.0794319341819214,-0.017055046027662835,1.7055046027662835,0.0465738609283639
u56,S4+SY,1,top20,matched,0.5,0.5153868951150763,0.03856591935919007,0.9319636661717315,1.162155543609103,0.15443517773364568,-0.035828179155181994,3.5828179155181994,0.04310438916383196
u56,S4+SY,1,top20,matched,0.75,0.5153868951150763,0.03856591935919007,0.9319636661717315,1.1543036847182981,0.18879108862077398,-0.056999012615239986,5.699901261523999,0.03312181737167433
u56,S4+SY,1,ewall,natural,0.25,0.5006444648756418,0.03856591935919007,0.9319636661717315,1.0968674244478034,0.07701598619654404,-0.015864537409133295,1.5864537409133295,0.04854600182177739
u56,S4+SY,1,ewall,natural,0.5,0.5006444648756418,0.03856591935919007,0.9319636661717315,1.1416794735487261,0.15112395932397593,-0.03212081720226978,3.212081720226978,0.047048603518498565
u56,S4+SY,1,ewall,natural,0.75,0.5006444648756418,0.03856591935919007,0.9319636661717315,1.1347572731543591,0.17349768295611834,-0.04862381286084427,4.862381286084427,0.035681628557729245
u56,S4+SY,1,ewall,matched,0.25,0.5006444648756418,0.03856591935919007,0.9319636661717315,1.0977014333739634,0.09330666583296288,-0.01094119807812488,1.094119807812488,0.08528011755816226
u56,S4+SY,1,ewall,matched,0.5,0.5006444648756418,0.03856591935919007,0.9319636661717315,1.136487982456962,0.17684580965272967,-0.02381771020573309,2.381771020573309,0.0742497108769766
u56,S4+SY,1,ewall,matched,0.75,0.5006444648756418,0.03856591935919007,0.9319636661717315,1.1162667567561175,0.20137717868865324,-0.03929258356149101,3.9292583561491012,0.05125068408227919
u56,S4+QQ,1,v1,natural,0.25,0.5328106060258694,0.043083280029980076,1.0007194498409915,0.7452093191667437,-0.0031058445886924524,-0.004575728452272054,0.4575728452272054,-0.006787650580860543
u56,S4+QQ,1,v1,natural,0.5,0.5328106060258694,0.043083280029980076,1.0007194498409915,0.8534336763894357,0.020983750605481077,-0.009663766838555521,0.9663766838555521,0.021713841979053374
u56,S4+QQ,1,v1,natural,0.75,0.5328106060258694,0.043083280029980076,1.0007194498409915,0.9738210237425753,0.057236335930102245,-0.015260689444341669,1.5260689444341669,0.03750573402260291
u56,S4+QQ,1,v1,matched,0.25,0.5328106060258694,0.043083280029980076,1.0007194498409915,0.744535038799664,0.008242162882659998,-0.001490699810969165,0.1490699810969165,0.0552905609969953
u56,S4+QQ,1,v1,matched,0.5,0.5328106060258694,0.043083280029980076,1.0007194498409915,0.8443493801393173,0.035944030032227126,-0.003874692048760231,0.3874692048760231,0.0927661594260839
u56,S4+QQ,1,v1,matched,0.75,0.5328106060258694,0.043083280029980076,1.0007194498409915,0.951028328042171,0.07051050374499468,-0.007352146476870658,0.7352146476870658,0.09590465038586463
u56,S4+QQ,1,top20,natural,0.25,0.5346482969752486,0.043083280029980076,1.0007194498409915,1.135404833532171,0.06612304199843066,-0.020484131496503855,2.0484131496503855,0.0322801296260553
u56,S4+QQ,1,top20,natural,0.5,0.5346482969752486,0.043083280029980076,1.0007194498409915,1.1818149126274322,0.1353872349912748,-0.041255968269403365,4.1255968269403365,0.03281639982539979
u56,S4+QQ,1,top20,natural,0.75,0.5346482969752486,0.043083280029980076,1.0007194498409915,1.1912250591279054,0.1676514953893311,-0.0622635133816003,6.22635133816003,0.026926121942690496
u56,S4+QQ,1,top20,matched,0.25,0.5346482969752486,0.043083280029980076,1.0007194498409915,1.137432688773605,0.06757427965294882,-0.01547655225582023,1.547655225582023,0.04366236002436287
u56,S4+QQ,1,top20,matched,0.5,0.5346482969752486,0.043083280029980076,1.0007194498409915,1.18036976030013,0.13278884749014064,-0.03268673213061124,3.268673213061124,0.040624693517705125
u56,S4+QQ,1,top20,matched,0.75,0.5346482969752486,0.043083280029980076,1.0007194498409915,1.1888466258323607,0.16354320933303823,-0.052211416873719774,5.221141687371977,0.031323265891938755
u56,S4+QQ,1,ewall,natural,0.25,0.5002373174595118,0.043083280029980076,1.0007194498409915,1.1076575692967563,0.07061718512818183,-0.014672893964460254,1.4672893964460254,0.04812764632473066
u56,S4+QQ,1,ewall,natural,0.5,0.5002373174595118,0.043083280029980076,1.0007194498409915,1.1666766047690988,0.14174319870971863,-0.02978329539786473,2.978329539786473,0.04759150954124462
u56,S4+QQ,1,ewall,natural,0.75,0.5002373174595118,0.043083280029980076,1.0007194498409915,1.1777982085848697,0.16497178063468376,-0.04517936773222764,4.517936773222764,0.036514849347261895
u56,S4+QQ,1,ewall,matched,0.25,0.5002373174595118,0.043083280029980076,1.0007194498409915,1.1104647423292253,0.08412493260091725,-0.009440796179352562,0.9440796179352562,0.08910787925376695
u56,S4+QQ,1,ewall,matched,0.5,0.5002373174595118,0.043083280029980076,1.0007194498409915,1.1653791492694785,0.16184689209063108,-0.020734655195593144,2.0734655195593144,0.0780562254659674
u56,S4+QQ,1,ewall,matched,0.75,0.5002373174595118,0.043083280029980076,1.0007194498409915,1.1663148229816076,0.18559011835222072,-0.03444507958540988,3.4445079585409877,0.053880008577722176
u56,S4+IM,1,v1,natural,0.25,0.4572451434283935,0.03125524212318398,0.7390702290691491,0.71739794186852,0.03449508330604445,-0.007536205731192291,0.7536205731192291,0.04577248092268712
u56,S4+IM,1,v1,natural,0.5,0.4572451434283935,0.03125524212318398,0.7390702290691491,0.7818395863901695,0.08021427099213607,-0.015586606354999866,1.5586606354999866,0.05146358942105763
u56,S4+IM,1,v1,natural,0.75,0.4572451434283935,0.03125524212318398,0.7390702290691491,0.8271303738853147,0.1067826016517236,-0.02414602318386483,2.414602318386483,0.044223680578207705
u56,S4+IM,1,v1,matched,0.25,0.4572451434283935,0.03125524212318398,0.7390702290691491,0.7170264190518821,0.03967012260850167,-0.004204135402661402,0.4204135402661402,0.09435976439623886
u56,S4+IM,1,v1,matched,0.5,0.4572451434283935,0.03125524212318398,0.7390702290691491,0.7756402410246468,0.08510804986480358,-0.00953606457566325,0.953606457566325,0.08924860899327977
u56,S4+IM,1,v1,matched,0.75,0.4572451434283935,0.03125524212318398,0.7390702290691491,0.8152356956871009,0.11152760981079479,-0.016251826508933087,1.6251826508933087,0.06862466181846809
u56,S4+IM,1,top20,natural,0.25,0.4190731851525782,0.03125524212318398,0.7390702290691491,1.1187676072865473,0.11489812094576779,-0.02354065831189578,2.354065831189578,0.04880837206141615
u56,S4+IM,1,top20,natural,0.5,0.4190731851525782,0.03125524212318398,0.7390702290691491,1.1348604578833261,0.21925739063309002,-0.04730509996568344,4.730509996568344,0.04634963054557458
u56,S4+IM,1,top20,natural,0.75,0.4190731851525782,0.03125524212318398,0.7390702290691491,1.0745566191702185,0.24721997101052595,-0.0712339758818139,7.1233975881813905,0.03470534501972695
u56,S4+IM,1,top20,matched,0.25,0.4190731851525782,0.03125524212318398,0.7390702290691491,1.1200082184258549,0.11037391374960137,-0.01791756615408424,1.7917566154084241,0.061600952272439106
u56,S4+IM,1,top20,matched,0.5,0.4190731851525782,0.03125524212318398,0.7390702290691491,1.1350460645956835,0.20791336067449961,-0.03777909614383468,3.777909614383468,0.055033969018983483
u56,S4+IM,1,top20,matched,0.75,0.4190731851525782,0.03125524212318398,0.7390702290691491,1.0841345413377987,0.2395034381716844,-0.06034938464322637,6.034938464322637,0.039686144206371184
u56,S4+IM,1,ewall,natural,0.25,0.40689457383973576,0.03125524212318398,0.7390702290691491,1.0846988298697324,0.11307075089411867,-0.01772590810089092,1.772590810089092,0.0637884108676134
u56,S4+IM,1,ewall,natural,0.5,0.40689457383973576,0.03125524212318398,0.7390702290691491,1.10472587039028,0.21061707471682112,-0.03582246823458757,3.582246823458757,0.05879468531804422
u56,S4+IM,1,ewall,natural,0.75,0.40689457383973576,0.03125524212318398,0.7390702290691491,1.0391939955365024,0.22260448316519843,-0.05414321681728085,5.414321681728085,0.04111401136663714
u56,S4+IM,1,ewall,matched,0.25,0.40689457383973576,0.03125524212318398,0.7390702290691491,1.0869047702497132,0.11962267274582294,-0.012041437364536112,1.2041437364536112,0.09934251960495194
u56,S4+IM,1,ewall,matched,0.5,0.40689457383973576,0.03125524212318398,0.7390702290691491,1.1052509908702939,0.21983415814028207,-0.02617385248643611,2.617385248643611,0.083989988961008
u56,S4+IM,1,ewall,matched,0.75,0.40689457383973576,0.03125524212318398,0.7390702290691491,1.0394080478924372,0.23585647993630388,-0.04307873460351397,4.307873460351397,0.0547500947061395
u56,S4+EA,1,v1,natural,0.25,0.4332809886057135,0.027608418836862603,0.6706420938925189,0.709645510411037,0.04384968564271896,-0.008451626377010912,0.8451626377010912,0.051883133123340086
u56,S4+EA,1,v1,natural,0.5,0.4332809886057135,0.027608418836862603,0.6706420938925189,0.7625323848466427,0.09512113703692437,-0.017419315898242527,1.7419315898242527,0.05460670074105571
u56,S4+EA,1,v1,natural,0.75,0.4332809886057135,0.027608418836862603,0.6706420938925189,0.7891144670553224,0.12008779620420384,-0.026892393496774636,2.6892393496774636,0.044654930480102745
u56,S4+EA,1,v1,matched,0.25,0.4332809886057135,0.027608418836862603,0.6706420938925189,0.7120666957689418,0.05464934342862249,-0.004905766174835513,0.4905766174835513,0.11139818222268787
u56,S4+EA,1,v1,matched,0.5,0.4332809886057135,0.027608418836862603,0.6706420938925189,0.7616432208015889,0.11098891784786791,-0.011217196120448136,1.1217196120448136,0.09894533059428563
u56,S4+EA,1,v1,matched,0.75,0.4332809886057135,0.027608418836862603,0.6706420938925189,0.7824582831170641,0.1385670295499415,-0.019342958486938677,1.9342958486938677,0.07163693684371437
u56,S4+EA,1,top20,natural,0.25,0.3869357381827316,0.027608418836862603,0.6706420938925189,1.114363444666693,0.12760099212007092,-0.02448336722749489,2.448336722749489,0.052117419525846365
u56,S4+EA,1,top20,natural,0.5,0.3869357381827316,0.027608418836862603,0.6706420938925189,1.1232987720823715,0.24190977242045042,-0.04917062372072145,4.917062372072145,0.04919802803284453
u56,S4+EA,1,top20,natural,0.75,0.3869357381827316,0.027608418836862603,0.6706420938925189,1.0466991353807522,0.27068358860353225,-0.07400231707015958,7.4002317070159584,0.03657771801211366
u56,S4+EA,1,top20,matched,0.25,0.3869357381827316,0.027608418836862603,0.6706420938925189,1.1156965806688786,0.12729905916857032,-0.01895339386789474,1.8953393867894741,0.06716425567676451
u56,S4+EA,1,top20,matched,0.5,0.3869357381827316,0.027608418836862603,0.6706420938925189,1.1233221067675172,0.23866296919822383,-0.040056450583404235,4.0056450583404235,0.05958165681736768
u56,S4+EA,1,top20,matched,0.75,0.3869357381827316,0.027608418836862603,0.6706420938925189,1.0546871949629752,0.27376644132469674,-0.06409898696905425,6.409898696905425,0.0427099482019686
u56,S4+EA,1,ewall,natural,0.25,0.3754980566168939,0.027608418836862603,0.6706420938925189,1.0792889738232907,0.12476792864183439,-0.018663126276701636,1.8663126276701636,0.06685264129493144
u56,S4+EA,1,ewall,natural,0.5,0.3754980566168939,0.027608418836862603,0.6706420938925189,1.090893940040169,0.23099921195502504,-0.037677218587396144,3.7677218587396144,0.0613100490470651
u56,S4+EA,1,ewall,natural,0.75,0.3754980566168939,0.027608418836862603,0.6706420938925189,1.0075052714953252,0.24223686050649385,-0.05690125501438015,5.690125501438015,0.04257144424060163
