panel,dial,cost,chooser,pick,default,deviates,dOOS_Sharpe,dOOS_CAGR,dOOS_MaxDD,dFull_Sharpe,pick_4b,dflt_4b,pick_4b_oos,dflt_4b_oos,pick_4a,dflt_4a,pick_OOS_Sharpe,dflt_OOS_Sharpe,pick_OOS_CAGR,dflt_OOS_CAGR,pick_OOS_MaxDD,dflt_OOS_MaxDD,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,BASE_OOS_Sharpe,BASE_OOS_CAGR,BASE_OOS_MaxDD
B136,BAND,10.0,IS_SHARPE,0.08,0.03,True,-0.0031423747169782024,0.0038054548482839845,-0.025731909621916738,0.018072101611419145,0,0,0,0,0,0,0.9637646586872758,0.966907033404254,0.07386198338887295,0.07005652854058897,-0.14814260085415132,-0.12241069123223458,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.966907033404254,0.07005652854058897,-0.12241069123223458
B136,BAND,10.0,IS_CALMAR,0.03,0.03,False,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.966907033404254,0.966907033404254,0.07005652854058897,0.07005652854058897,-0.12241069123223458,-0.12241069123223458,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.966907033404254,0.07005652854058897,-0.12241069123223458
B136,BAND,10.0,IS_CAGR,0.08,0.03,True,-0.0031423747169782024,0.0038054548482839845,-0.025731909621916738,0.018072101611419145,0,0,0,0,0,0,0.9637646586872758,0.966907033404254,0.07386198338887295,0.07005652854058897,-0.14814260085415132,-0.12241069123223458,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.966907033404254,0.07005652854058897,-0.12241069123223458
B136,BAND,25.0,IS_SHARPE,0.08,0.03,True,0.015461076246193639,0.0051304287698612505,-0.025532042286469103,0.03544646388484973,0,0,0,0,0,0,0.9372031222471109,0.9217420460009172,0.07167723813920723,0.06654680936934598,-0.14838357799241642,-0.12285153570594731,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.9217420460009172,0.06654680936934598,-0.12285153570594731
B136,BAND,25.0,IS_CALMAR,0.03,0.03,False,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.9217420460009172,0.9217420460009172,0.06654680936934598,0.06654680936934598,-0.12285153570594731,-0.12285153570594731,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.9217420460009172,0.06654680936934598,-0.12285153570594731
B136,BAND,25.0,IS_CAGR,0.08,0.03,True,0.015461076246193639,0.0051304287698612505,-0.025532042286469103,0.03544646388484973,0,0,0,0,0,0,0.9372031222471109,0.9217420460009172,0.07167723813920723,0.06654680936934598,-0.14838357799241642,-0.12285153570594731,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.9217420460009172,0.06654680936934598,-0.12285153570594731
B136,BAND,50.0,IS_SHARPE,0.08,0.03,True,0.04652685358279307,0.007323381394502837,-0.02519903634744758,0.06446165919621771,0,0,0,0,0,0,0.8929062721453274,0.8463794185625343,0.06804551498312339,0.06072213358862055,-0.14878512446935555,-0.12358608812190797,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.8463794185625343,0.06072213358862055,-0.12358608812190797
B136,BAND,50.0,IS_CALMAR,0.08,0.03,True,0.04652685358279307,0.007323381394502837,-0.02519903634744758,0.06446165919621771,0,0,0,0,0,0,0.8929062721453274,0.8463794185625343,0.06804551498312339,0.06072213358862055,-0.14878512446935555,-0.12358608812190797,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.8463794185625343,0.06072213358862055,-0.12358608812190797
B136,BAND,50.0,IS_CAGR,0.08,0.03,True,0.04652685358279307,0.007323381394502837,-0.02519903634744758,0.06446165919621771,0,0,0,0,0,0,0.8929062721453274,0.8463794185625343,0.06804551498312339,0.06072213358862055,-0.14878512446935555,-0.12358608812190797,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.8463794185625343,0.06072213358862055,-0.12358608812190797
B136,CADENCE,10.0,IS_SHARPE,W,W,False,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.966907033404254,0.966907033404254,0.07005652854058897,0.07005652854058897,-0.12241069123223458,-0.12241069123223458,0.8249143544295503,0.14788641603224129,-0.33715953307393,0.966907033404254,0.07005652854058897,-0.12241069123223458
