book,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,keep4a_v2,keep4a_v1,keep4b,failing,is_reference
S1 IS-Sharpe chooser,0.08530209842499104,0.9221939467512965,-0.17115376427506923,1.043537511211598,0.8112527291279276,0.08125961560188188,0.8794789824220474,-0.17115376427506912,False,True,False,H2|OOS|CAGR,False
S0 do nothing (incumbent arm),0.06500192113196412,0.8062035191606431,-0.1528256747688922,0.9381985647897967,0.6868784547982518,0.061200650880069096,0.7563600942563372,-0.15282567476889208,False,True,False,H1|H2|OOS|CAGR,False
LADDER-MEAN (hold every arm),0.07125881881596907,0.8402038461263149,-0.16177164501831165,0.9482747621829959,0.7434921766513791,0.06905289098110146,0.8096679819989488,-0.16177164501831132,False,True,False,H1|H2|OOS|CAGR,False
"ORACLE (OOS argmax, not a rule)",0.07840147408389209,0.9092401504200458,-0.15717175249922966,0.9900734044916859,0.8373355144391396,0.07838462344682529,0.903817612603388,-0.15717175249922932,False,True,False,CAGR,False
SPY,0.1522815506974169,0.8890361629323488,-0.3371684385946019,0.9586977260430616,0.8340217643160518,0.15450627055026778,0.8820154147549284,-0.3371684385946021,False,False,False,H1|H2|OOS|MaxDD,True
RULES v2 (live) @10/25 bps pooled,0.06963692962984425,1.0212262099321023,-0.1092219999709031,1.08440061667407,0.9614386829975753,0.06945355662383879,1.037531411180927,-0.1092219999709031,False,False,False,CAGR,True
RULES v1 @10/25 bps pooled,0.04903122260529269,0.5385519977777486,-0.18536252139815823,0.6160589790592091,0.47364398893653586,0.05115085657118601,0.5456877832253864,-0.18536252139815568,False,False,False,H1|H2|OOS|CAGR,True
