panel,pick_cadence,pick_m,pick_oos_sharpe,pick_oos_cagr,pick_oos_dd,pick0_cadence,pick0_oos_sharpe,anchor_oos_sharpe,best_cadence,best_m,best_oos_sharpe,spy_oos_sharpe,base_oos_sharpe
U56,M,20,1.124087541242119,0.14149025296489937,-0.187253635423008,M,1.3072101124225666,1.1306969416161394,6W,0,1.3633950637294165,0.8820107671822842,1.285072363206482
B136,M,0,1.040825665648853,0.1641084332685605,-0.2610459352657427,M,1.040825665648853,0.8836022780725372,M,20,1.0922305260060183,0.8820239235972316,1.1185082795688426
SMALL439,6W,20,0.4512170006827912,0.06846485746817765,-0.36379336661441053,6W,0.40939921775140053,0.46573138739537995,2W,0,0.5640982640625276,0.8820107671822842,0.5680478293625534
