cell,L,null_median,observed,N_IID,phi
MEGA/TOP20EW,181,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,256,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,362,0.1939148388187416,0.19391483881874172,0.20578368407897152,1.0000000000000093
MEGA/TOP20EW,512,0.1939148388187416,0.19391483881874172,0.20578368407897152,1.0000000000000093
MEGA/TOP20EW,724,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,1024,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,1448,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,2048,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,2896,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,4096,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/TOP20EW,4446,0.19391483881874172,0.19391483881874172,0.20578368407897152,1.0
MEGA/V1TOP5,1,0.22757802788949777,0.13827850268522035,0.22757802788949777,-0.0
MEGA/V1TOP5,2,0.22618942216750343,0.13827850268522035,0.22757802788949777,0.01554997878004201
MEGA/V1TOP5,3,0.2276489514010236,0.13827850268522035,0.22757802788949777,-0.0007942204772486853
MEGA/V1TOP5,4,0.22730422639738812,0.13827850268522035,0.22757802788949777,0.003066102439887707
MEGA/V1TOP5,6,0.2257265067235415,0.13827850268522035,0.22757802788949777,0.02073382990246385
MEGA/V1TOP5,8,0.22339848108296723,0.13827850268522035,0.22757802788949777,0.04680368453213617
MEGA/V1TOP5,11,0.21792191281465578,0.13827850268522035,0.22757802788949777,0.1081317627697696
MEGA/V1TOP5,16,0.21731159108362424,0.13827850268522035,0.22757802788949777,0.11496630897407913
MEGA/V1TOP5,23,0.21299949613071756,0.13827850268522035,0.22757802788949777,0.16325430314921657
MEGA/V1TOP5,32,0.20622652357237498,0.13827850268522035,0.22757802788949777,0.23909986383779858
MEGA/V1TOP5,45,0.19528384409288696,0.13827850268522035,0.22757802788949777,0.3616389193865941
MEGA/V1TOP5,64,0.1825587060145651,0.13827850268522035,0.22757802788949777,0.5041384237144441
MEGA/V1TOP5,91,0.17026398560131534,0.13827850268522035,0.22757802788949777,0.6418179957516404
MEGA/V1TOP5,128,0.16007861619400454,0.13827850268522035,0.22757802788949777,0.7558764902846318
MEGA/V1TOP5,181,0.14870357570170728,0.13827850268522035,0.22757802788949777,0.8832572402525207
MEGA/V1TOP5,256,0.14446864519697894,0.13827850268522035,0.22757802788949777,0.9306811262702874
MEGA/V1TOP5,362,0.1383379114205882,0.13827850268522035,0.22757802788949777,0.9993347250701282
MEGA/V1TOP5,512,0.13827850268522068,0.13827850268522035,0.22757802788949777,0.9999999999999962
MEGA/V1TOP5,724,0.13827850268522068,0.13827850268522035,0.22757802788949777,0.9999999999999962
MEGA/V1TOP5,1024,0.13827850268522057,0.13827850268522035,0.22757802788949777,0.9999999999999976
MEGA/V1TOP5,1448,0.13827850268522057,0.13827850268522035,0.22757802788949777,0.9999999999999976
MEGA/V1TOP5,2048,0.13827850268522057,0.13827850268522035,0.22757802788949777,0.9999999999999976
MEGA/V1TOP5,2896,0.13827850268522057,0.13827850268522035,0.22757802788949777,0.9999999999999976
MEGA/V1TOP5,4096,0.13827850268522057,0.13827850268522035,0.22757802788949777,0.9999999999999976
MEGA/V1TOP5,4446,0.13827850268522035,0.13827850268522035,0.22757802788949777,1.0
BROAD/V2BAND,1,0.12950683344036218,0.12240985403190008,0.12950683344036218,-0.0
BROAD/V2BAND,2,0.1284469421917478,0.12240985403190008,0.12950683344036218,0.1493439937772149
BROAD/V2BAND,3,0.12764322375263487,0.12240985403190008,0.12950683344036218,0.2625919536282194
BROAD/V2BAND,4,0.12835408901974305,0.12240985403190008,0.12950683344036218,0.16242747150212333
BROAD/V2BAND,6,0.12536700464563594,0.12240985403190008,0.12950683344036218,0.5833226442492008
BROAD/V2BAND,8,0.12502836735267753,0.12240985403190008,0.12950683344036218,0.6310383375700289
BROAD/V2BAND,11,0.12330404632049208,0.12240985403190008,0.12950683344036218,0.8740038209036076
BROAD/V2BAND,16,0.1257693563443289,0.12240985403190008,0.12950683344036218,0.5266292715428893
BROAD/V2BAND,23,0.12573145972859184,0.12240985403190008,0.12950683344036218,0.5319690948051448
BROAD/V2BAND,32,0.1245886768893465,0.12240985403190008,0.12950683344036218,0.6929929295203405
BROAD/V2BAND,45,0.12254531601452523,0.12240985403190008,0.12950683344036218,0.9809127271154777
BROAD/V2BAND,64,0.12240985403190047,0.12240985403190008,0.12950683344036218,0.9999999999999453
BROAD/V2BAND,91,0.1224098540319003,0.12240985403190008,0.12950683344036218,0.9999999999999687
BROAD/V2BAND,128,0.12240985403190024,0.12240985403190008,0.12950683344036218,0.9999999999999766
BROAD/V2BAND,181,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,256,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,362,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,512,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,724,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,1024,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,1448,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,2048,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,2896,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,4096,0.12240985403190019,0.12240985403190008,0.12950683344036218,0.9999999999999843
BROAD/V2BAND,4443,0.12240985403190008,0.12240985403190008,0.12950683344036218,1.0
BROAD/TOP20EW,1,0.2668097842296528,0.24004792991311286,0.2668097842296528,-0.0
BROAD/TOP20EW,2,0.25542429040267195,0.24004792991311286,0.2668097842296528,0.42543740401217767
BROAD/TOP20EW,3,0.25385427429073504,0.24004792991311286,0.2668097842296528,0.4841035970706526
BROAD/TOP20EW,4,0.25321812003639316,0.24004792991311286,0.2668097842296528,0.5078745303855653
BROAD/TOP20EW,6,0.24957526790399742,0.24004792991311286,0.2668097842296528,0.643995596187209
BROAD/TOP20EW,8,0.2432529146813619,0.24004792991311286,0.2668097842296528,0.8802405569382302
BROAD/TOP20EW,11,0.24273649418087212,0.24004792991311286,0.2668097842296528,0.8995374447540573
BROAD/TOP20EW,16,0.24270685078120469,0.24004792991311286,0.2668097842296528,0.9006451183598101
BROAD/TOP20EW,23,0.24183192410023086,0.24004792991311286,0.2668097842296528,0.9333381698436563
BROAD/TOP20EW,32,0.2421829841262566,0.24004792991311286,0.2668097842296528,0.9202202437884061
BROAD/TOP20EW,45,0.2400479299131132,0.24004792991311286,0.2668097842296528,0.9999999999999876
BROAD/TOP20EW,64,0.24004792991311308,0.24004792991311286,0.2668097842296528,0.9999999999999917
BROAD/TOP20EW,91,0.24004792991311308,0.24004792991311286,0.2668097842296528,0.9999999999999917
BROAD/TOP20EW,128,0.24004792991311297,0.24004792991311286,0.2668097842296528,0.9999999999999959
BROAD/TOP20EW,181,0.24004792991311297,0.24004792991311286,0.2668097842296528,0.9999999999999959
BROAD/TOP20EW,256,0.24004792991311297,0.24004792991311286,0.2668097842296528,0.9999999999999959
BROAD/TOP20EW,362,0.24004792991311297,0.24004792991311286,0.2668097842296528,0.9999999999999959
BROAD/TOP20EW,512,0.24004792991311297,0.24004792991311286,0.2668097842296528,0.9999999999999959
BROAD/TOP20EW,724,0.24004792991311297,0.24004792991311286,0.2668097842296528,0.9999999999999959
BROAD/TOP20EW,1024,0.24004792991311302,0.24004792991311286,0.2668097842296528,0.9999999999999938
BROAD/TOP20EW,1448,0.24004792991311308,0.24004792991311286,0.2668097842296528,0.9999999999999917
BROAD/TOP20EW,2048,0.24004792991311308,0.24004792991311286,0.2668097842296528,0.9999999999999917
BROAD/TOP20EW,2896,0.24004792991311308,0.24004792991311286,0.2668097842296528,0.9999999999999917
BROAD/TOP20EW,4096,0.24004792991311308,0.24004792991311286,0.2668097842296528,0.9999999999999917
BROAD/TOP20EW,4443,0.24004792991311286,0.24004792991311286,0.2668097842296528,1.0
BROAD/V1TOP5,1,0.23804705319524677,0.2119236647684153,0.23804705319524677,-0.0
BROAD/V1TOP5,2,0.2350371781045757,0.2119236647684153,0.23804705319524677,0.11521763721813426
BROAD/V1TOP5,3,0.2352054830766493,0.2119236647684153,0.23804705319524677,0.10877494420589358
BROAD/V1TOP5,4,0.23194503375820463,0.2119236647684153,0.23804705319524677,0.23358453112363936
BROAD/V1TOP5,6,0.22800674457051195,0.2119236647684153,0.23804705319524677,0.3843417423760525
BROAD/V1TOP5,8,0.22272226354885288,0.2119236647684153,0.23804705319524677,0.5866310065142126
BROAD/V1TOP5,11,0.21917559341530285,0.2119236647684153,0.23804705319524677,0.722397089979374
BROAD/V1TOP5,16,0.2105724280819728,0.2119236647684153,0.23804705319524677,1.0517251691995142
BROAD/V1TOP5,23,0.20695720003844398,0.2119236647684153,0.23804705319524677,1.190115640774618
BROAD/V1TOP5,32,0.1991017153616872,0.2119236647684153,0.23804705319524677,1.4908225991678246
BROAD/V1TOP5,45,0.19275692945068357,0.2119236647684153,0.23804705319524677,1.7337002001641355
BROAD/V1TOP5,64,0.18571600128979787,0.2119236647684153,0.23804705319524677,2.003226038307472
BROAD/V1TOP5,91,0.1787243645523317,0.2119236647684153,0.23804705319524677,2.270865007005921
BROAD/V1TOP5,128,0.1702466700453843,0.2119236647684153,0.23804705319524677,2.5953900788851842
BROAD/V1TOP5,181,0.1668911369844861,0.2119236647684153,0.23804705319524677,2.7238394594200503
BROAD/V1TOP5,256,0.1743924229339267,0.2119236647684153,0.23804705319524677,2.4366911834431106
BROAD/V1TOP5,362,0.19033829567230803,0.2119236647684153,0.23804705319524677,1.8262851948385377
BROAD/V1TOP5,512,0.2045098266551078,0.2119236647684153,0.23804705319524677,1.2838007838865453
BROAD/V1TOP5,724,0.209861833761453,0.2119236647684153,0.23804705319524677,1.078926629779947
BROAD/V1TOP5,1024,0.2119236647684154,0.2119236647684153,0.23804705319524677,0.9999999999999958
BROAD/V1TOP5,1448,0.21192366476841518,0.2119236647684153,0.23804705319524677,1.0000000000000042
BROAD/V1TOP5,2048,0.21192366476841473,0.2119236647684153,0.23804705319524677,1.0000000000000213
BROAD/V1TOP5,2896,0.20706258743399253,0.2119236647684153,0.23804705319524677,1.1860814246221565
BROAD/V1TOP5,4096,0.21192366476841584,0.2119236647684153,0.23804705319524677,0.9999999999999788
BROAD/V1TOP5,4443,0.2119236647684153,0.2119236647684153,0.23804705319524677,1.0
SMALL/V2BAND,1,0.1463772638866231,0.1389155084115684,0.1463772638866231,-0.0
SMALL/V2BAND,2,0.14532938072264107,0.1389155084115684,0.1463772638866231,0.14043386539336353
SMALL/V2BAND,3,0.14560507430489839,0.1389155084115684,0.1463772638866231,0.10348631556021934
SMALL/V2BAND,4,0.14522315132089003,0.1389155084115684,0.1463772638866231,0.15467038146604498
SMALL/V2BAND,6,0.14263532250585875,0.1389155084115684,0.1463772638866231,0.5014827131864591
SMALL/V2BAND,8,0.142023467585859,0.1389155084115684,0.1463772638866231,0.5834815031555558
SMALL/V2BAND,11,0.14172237805842708,0.1389155084115684,0.1463772638866231,0.6238325342820082
SMALL/V2BAND,16,0.14258169985131752,0.1389155084115684,0.1463772638866231,0.5086690455073848
SMALL/V2BAND,23,0.13984854228278176,0.1389155084115684,0.1463772638866231,0.8749578602069489
SMALL/V2BAND,32,0.1398037810352234,0.1389155084115684,0.1463772638866231,0.8809566158225688
SMALL/V2BAND,45,0.1392059642201972,0.1389155084115684,0.1463772638866231,0.9610740649971956
SMALL/V2BAND,64,0.13960774221768635,0.1389155084115684,0.1463772638866231,0.9072290952937098
SMALL/V2BAND,91,0.1398162293560758,0.1389155084115684,0.1463772638866231,0.8792883326827615
SMALL/V2BAND,128,0.14022630323625052,0.1389155084115684,0.1463772638866231,0.8243315759858105
SMALL/V2BAND,181,0.13798432343711964,0.1389155084115684,0.1463772638866231,1.1247943567116088
SMALL/V2BAND,256,0.13443701023800625,0.1389155084115684,0.1463772638866231,1.6001936392225913
SMALL/V2BAND,362,0.13482091043707822,0.1389155084115684,0.1463772638866231,1.5487445934376702
SMALL/V2BAND,512,0.13891550841156897,0.1389155084115684,0.1463772638866231,0.9999999999999256
SMALL/V2BAND,724,0.13891550841156924,0.1389155084115684,0.1463772638866231,0.9999999999998884
SMALL/V2BAND,1024,0.13891550841156908,0.1389155084115684,0.1463772638866231,0.9999999999999107
SMALL/V2BAND,1448,0.13891550841156886,0.1389155084115684,0.1463772638866231,0.9999999999999405
SMALL/V2BAND,2048,0.13891550841156897,0.1389155084115684,0.1463772638866231,0.9999999999999256
SMALL/V2BAND,2896,0.13891550841156852,0.1389155084115684,0.1463772638866231,0.9999999999999851
SMALL/V2BAND,3938,0.1389155084115684,0.1389155084115684,0.1463772638866231,1.0
SMALL/TOP20EW,1,0.3852288650049248,0.3049132865050127,0.3852288650049248,-0.0
SMALL/TOP20EW,2,0.3829689629812173,0.3049132865050127,0.3852288650049248,0.028137779318989645
SMALL/TOP20EW,3,0.38649393893320644,0.3049132865050127,0.3852288650049248,-0.01575128949962065
SMALL/TOP20EW,4,0.38396553838898667,0.3049132865050127,0.3852288650049248,0.015729533915260604
SMALL/TOP20EW,6,0.3841491926496482,0.3049132865050127,0.3852288650049248,0.013442875908287194
SMALL/TOP20EW,8,0.38569865130740405,0.3049132865050127,0.3852288650049248,-0.005849255041844093
SMALL/TOP20EW,11,0.3918657071362574,0.3049132865050127,0.3852288650049248,-0.08263455552822607
SMALL/TOP20EW,16,0.3901661137686601,0.3049132865050127,0.3852288650049248,-0.061473114630441285
SMALL/TOP20EW,23,0.38570605176602196,0.3049132865050127,0.3852288650049248,-0.0059413972981302784
SMALL/TOP20EW,32,0.3772437614925839,0.3049132865050127,0.3852288650049248,0.09942160240244897
SMALL/TOP20EW,45,0.37337473853181524,0.3049132865050127,0.3852288650049248,0.1475943608265555
SMALL/TOP20EW,64,0.3604986510031179,0.3049132865050127,0.3852288650049248,0.3079130408284861
SMALL/TOP20EW,91,0.3486471447795835,0.3049132865050127,0.3852288650049248,0.4554747772299414
SMALL/TOP20EW,128,0.3347194696445633,0.3049132865050127,0.3852288650049248,0.6288866531717355
SMALL/TOP20EW,181,0.3204549648092559,0.3049132865050127,0.3852288650049248,0.8064923568438196
SMALL/TOP20EW,256,0.31002004075899064,0.3049132865050127,0.3852288650049248,0.9364163920703935
SMALL/TOP20EW,362,0.30491328650501315,0.3049132865050127,0.3852288650049248,0.9999999999999944
SMALL/TOP20EW,512,0.30491328650501304,0.3049132865050127,0.3852288650049248,0.9999999999999959
SMALL/TOP20EW,724,0.30491328650501304,0.3049132865050127,0.3852288650049248,0.9999999999999959
SMALL/TOP20EW,1024,0.30491328650501304,0.3049132865050127,0.3852288650049248,0.9999999999999959
SMALL/TOP20EW,1448,0.30491328650501304,0.3049132865050127,0.3852288650049248,0.9999999999999959
SMALL/TOP20EW,2048,0.30491328650501304,0.3049132865050127,0.3852288650049248,0.9999999999999959
SMALL/TOP20EW,2896,0.30491328650501304,0.3049132865050127,0.3852288650049248,0.9999999999999959
SMALL/TOP20EW,3938,0.3049132865050127,0.3049132865050127,0.3852288650049248,1.0
SMALL/V1TOP5,1,0.21530756822424435,0.2911651410850721,0.21530756822424435,0.0
SMALL/V1TOP5,2,0.21397385599415736,0.2911651410850721,0.21530756822424435,-0.01758179414115833
SMALL/V1TOP5,3,0.21727686386491296,0.2911651410850721,0.21530756822424435,0.02596043567438658
SMALL/V1TOP5,4,0.21761863546174542,0.2911651410850721,0.21530756822424435,0.030465873746594544
SMALL/V1TOP5,6,0.22265770913911154,0.2911651410850721,0.21530756822424435,0.0968939637490398
SMALL/V1TOP5,8,0.2265309799524149,0.2911651410850721,0.21530756822424435,0.14795374153034924
SMALL/V1TOP5,11,0.23119780691231168,0.2911651410850721,0.21530756822424435,0.2094746521513467
SMALL/V1TOP5,16,0.2398018955750375,0.2911651410850721,0.21530756822424435,0.3228989068201764
SMALL/V1TOP5,23,0.2521377459692995,0.2911651410850721,0.21530756822424435,0.48551748172362064
SMALL/V1TOP5,32,0.2556813218155007,0.2911651410850721,0.21530756822424435,0.5322310228054374
SMALL/V1TOP5,45,0.262409883747594,0.2911651410850721,0.21530756822424435,0.6209309597838837
SMALL/V1TOP5,64,0.26970558309916876,0.2911651410850721,0.21530756822424435,0.7171072422093685
SMALL/V1TOP5,91,0.27199403091662355,0.2911651410850721,0.21530756822424435,0.7472749332011869
SMALL/V1TOP5,128,0.2726591391369336,0.2911651410850721,0.21530756822424435,0.7560427884755747
SMALL/V1TOP5,181,0.2696815604935835,0.2911651410850721,0.21530756822424435,0.7167905618216459
SMALL/V1TOP5,256,0.2713055356247369,0.2911651410850721,0.21530756822424435,0.7381987755293643
SMALL/V1TOP5,362,0.2824032642627577,0.2911651410850721,0.21530756822424435,0.8844956872217704
SMALL/V1TOP5,512,0.2824032642627584,0.2911651410850721,0.21530756822424435,0.88449568722178
SMALL/V1TOP5,724,0.282403264262759,0.2911651410850721,0.21530756822424435,0.884495687221788
SMALL/V1TOP5,1024,0.2911651410850725,0.2911651410850721,0.21530756822424435,1.0000000000000058
SMALL/V1TOP5,1448,0.2911651410850731,0.2911651410850721,0.21530756822424435,1.000000000000013
SMALL/V1TOP5,2048,0.2911651410850734,0.2911651410850721,0.21530756822424435,1.0000000000000175
SMALL/V1TOP5,2896,0.2911651410850732,0.2911651410850721,0.21530756822424435,1.0000000000000147
SMALL/V1TOP5,3938,0.2911651410850721,0.2911651410850721,0.21530756822424435,1.0
