pool,selector,column,n,slope,r2,t,sign_agree,mean_d,t_mean_d
P_ALL,K_Sharpe,pool_mean_dSharpe_OOS,72,-0.29594859887416314,0.027746606954259345,-1.4133972024447512,0.5277777777777778,-0.024143621233467177,-3.3423456376104976
P_ALL,K_Sharpe,pool_mean_dSharpe_IS,72,-0.6133913988897396,0.2128814426232285,-4.351087795682881,0.5,-0.024143621233467177,-3.3423456376104976
P_ALL,K_CAGR,pool_mean_dSharpe_OOS,72,0.17995800495256095,0.0537628555893056,1.9942986161838907,0.2222222222222222,0.010018472619379517,3.174912835515359
P_ALL,K_CAGR,pool_mean_dSharpe_IS,72,0.2598217602897584,0.20015948036965858,4.1853848859367595,0.2222222222222222,0.010018472619379517,3.174912835515359
P_S1,K_Sharpe,pool_mean_dSharpe_OOS,72,0.6394020026874802,0.16229744210282993,3.682645687740908,0.8055555555555556,-0.004450006304831924,-1.4746988284986655
P_S1,K_Sharpe,pool_mean_dSharpe_IS,72,-0.1894528625889039,0.04687419051710118,-1.8554138558628728,0.7222222222222222,-0.004450006304831924,-1.4746988284986655
P_S1,K_CAGR,pool_mean_dSharpe_OOS,72,0.32782817364777717,0.1369275437259736,3.3325049283654016,0.7222222222222222,0.00395628487599768,2.3488081976939523
P_S1,K_CAGR,pool_mean_dSharpe_IS,72,-0.2048376549090978,0.17586750650269534,-3.864944876767249,0.6527777777777778,0.00395628487599768,2.3488081976939523
