H,N,gap,gate_U56A,gate_U56B,gate_ETFfam,gate_SIZEfam,gate_GPfam,gate_B136,sd_ETFfam,sd_SIZEfam,sd_GPfam,step_VINTAGE,share_VINTAGE,se_VINTAGE,res_VINTAGE,step_IDENTITY,share_IDENTITY,se_IDENTITY,res_IDENTITY,step_ETFSHARE,share_ETFSHARE,se_ETFSHARE,res_ETFSHARE,step_POOLSIZE,share_POOLSIZE,se_POOLSIZE,res_POOLSIZE,sum_check,biggest
5,5,1.3230338010674636,-0.9254060625776948,-0.7403189596547612,-1.4786631269438375,-0.9833481486812438,-1.4653294889578763,-2.2484398636451584,0.611775483835199,0.778989167288523,1.270718652521102,-0.1850871029229335,-0.1398959745197739,0.02980535077922213,True,0.7383441672890763,0.5580690128198976,0.512893922245212,False,-0.49531497826259374,-0.374378173757132,0.2633905261909034,False,1.2650917149639147,0.9562051354570084,0.5581357592918613,True,0.0,POOLSIZE
5,10,2.3470152290338433,0.9328585461868091,0.9315645763393725,-0.6985778725382067,-0.4902797866437069,-1.0181200225898372,-1.4141566828470342,0.7887429764344287,0.44271922736667213,1.0607483659642416,0.0012939698474365713,0.0005513257142218197,0.018785079999345772,False,1.6301424488775793,0.6945598088635466,0.3455591059993783,True,-0.20829808589449977,-0.08875020635475228,0.17847507789820705,False,0.9238768962033272,0.3936390717769839,0.424378347456627,True,0.0,IDENTITY
5,20,1.108440186392878,1.1392317209671923,1.1695969377132016,-0.12315655891576009,0.3926075510550908,-0.3771583301830492,0.030791534574314383,1.0512702365838045,1.1173694335316506,1.3627203998596227,-0.030365216746009338,-0.027394546966782948,0.008778586645161061,True,1.2927534966289618,1.1662816925069113,0.19458077115886496,True,-0.5157641099708509,-0.46530621706279635,0.10122785531565347,True,0.36181601648077644,0.32641907152266814,0.24063166998571778,False,0.0,IDENTITY
5,40,1.3805074498382415,1.9521101356876236,2.0043890244832885,0.4999323036901353,0.9174091624767492,0.48095205126071355,0.5716026858493821,1.4899930064835742,1.6853572168804725,1.8785575386538356,-0.05227888879566489,-0.037869327544585565,0.0031415795313113307,True,1.5044567207931532,1.089785296681619,0.09597612154271801,True,-0.4174768587866139,-0.30240826214703226,0.04748943727457981,True,0.3458064766273671,0.25049229300999887,0.14433373394828128,True,0.0,IDENTITY
21,5,1.6631147413930787,-0.5800555204844571,-0.5879185710862318,-1.2104901881773156,-0.8883645315713876,-1.767940337481603,-2.2431702618775358,0.7866769929855985,0.6562118339003739,1.3265875517530374,0.007863050601774724,0.004727906262912671,0.01846332785311465,False,0.6225716170910838,0.37434074847391324,0.6366827771080688,False,-0.32212565660592796,-0.19368817351477813,0.28213474970936153,False,1.3548057303061483,0.8146195187779522,0.6573663125155802,True,0.0,POOLSIZE
21,10,2.436858248797469,0.9529132593797396,1.0113932661100948,-0.9981915185166335,-1.2643821888923232,-1.7618549495259483,-1.4839449894177292,0.2706778400912053,0.6557912156352479,0.6848088653149633,-0.05848000673035525,-0.023998115917991426,0.014381654710311853,True,2.0095847846267283,0.8246621589985426,0.3867517779899091,True,0.2661906703756898,0.1092351885904929,0.18467359545315642,False,0.219562800525406,0.09010076832895593,0.44979039675823407,False,0.0,IDENTITY
21,20,1.5131576199829415,0.17110555541192118,0.38538436097004203,-0.7924717029373399,-0.7895258170290501,-1.478938411733555,-1.3420520645710203,0.4787832209025333,0.8127223191072064,0.4401327594155016,-0.21427880555812084,-0.1416103667776107,0.037043738282832264,True,1.1778560639073818,0.7784093661839805,0.30564392918314937,True,-0.0029458859082898137,-0.0019468466928931197,0.1357565889141781,False,0.5525262475419702,0.36514784728652333,0.29877682979895553,False,0.0,IDENTITY
21,40,2.331783251441577,0.1292858924351714,0.19643807449094552,-0.7922630709544539,-1.0136456191269572,-1.4974638020312294,-2.2024973590064056,0.3766231299054984,0.6725124067279605,0.4496243029029459,-0.06715218205577411,-0.028798638129962834,0.029468462678879776,True,0.9887011454453994,0.4240107414932993,0.13789927916608488,True,0.22138254817250325,0.0949413064167255,0.06418171563398457,True,1.1888517398794485,0.5098465902199381,0.21569569245886627,True,0.0,POOLSIZE
126,5,1.0619335894123,-1.4095124922345992,-1.4112007984751873,-0.6918252579687886,-0.4413535949713608,-0.8818418148552221,-2.4714460816468993,0.5536453308079279,1.240678733735832,0.6769225558846025,0.0016883062405881333,0.0015898416411543053,0.02484798156684402,False,-0.7193755405063987,-0.6774204598844252,0.6218257748111605,False,-0.2504716629974278,-0.23586377292768837,0.3346426862670016,False,2.0300924866755383,1.9116943911709592,0.6637122239575449,True,-2.220446049250313e-16,POOLSIZE
126,10,-0.039974672132591316,-0.34722118945123004,-0.16084943949402675,-0.17972977361686202,-0.37412012728748056,-1.0271337329539594,-0.3072465173186387,0.25554210993429366,0.7002238838021658,0.9687764430019064,-0.1863717499572033,4.662245867559088,0.039740305320745725,True,0.01888033412283527,-0.47230741656145186,0.5233730523798887,False,0.19439035367061855,-4.862837974651761,0.23760504496948698,False,-0.06687360996884184,1.672899523654125,0.510413004637557,False,0.0,ETFSHARE
