panel,book,gross,cadence,control,target_gross,realised_gross,realised_gross_sd,max_realised_gross,max_target_gross,gross_dev_mean,gross_dev_max,turn_per_yr
U56,TOP20,EXT,D,NODRIFT_W,0.9544289568345327,0.9544289568345322,0.13920440494376007,1.0500000000000003,1.0500000000000003,0.0,0.0,30.688497976072018
U56,EWELIG,CORE,D,DRIFT,0.7500000000000002,0.75,5.958026155163488e-17,0.7500000000000002,0.7500000000000009,0.0,0.0,18.77533513512374
U56,EWELIG,CORE,D,NODRIFT_G,0.7500000000000002,0.75,7.425990319181958e-17,0.7500000000000002,0.7500000000000009,1.3004186057322539e-17,2.220446049250313e-16,18.77533513512374
U56,EWELIG,CORE,D,NODRIFT_W,0.7500000000000002,0.75,5.958026155163488e-17,0.7500000000000002,0.7500000000000009,0.0,0.0,18.77533513512374
U56,EWELIG,EXT,D,DRIFT,1.0,1.0,5.541122108500243e-17,1.0000000000000002,1.0000000000000009,0.0,0.0,24.86192993930277
U56,EWELIG,EXT,D,NODRIFT_G,1.0,1.0,5.541122108500243e-17,1.0000000000000002,1.0000000000000009,0.0,0.0,24.86192993930277
U56,EWELIG,EXT,D,NODRIFT_W,1.0,1.0,5.541122108500243e-17,1.0000000000000002,1.0000000000000009,0.0,0.0,24.86192993930277
U56,BAND03,CORE,D,DRIFT,0.5325725789032684,0.5325725789032684,0.1499612469219041,0.7366071428571428,0.7366071428571422,0.0,0.0,2.46499853541348
U56,BAND03,CORE,D,NODRIFT_G,0.5325725789032684,0.5325725789032684,0.1499612469219041,0.7366071428571428,0.7366071428571422,2.892869796628949e-17,3.3306690738754696e-16,2.46499853541348
U56,BAND03,CORE,D,NODRIFT_W,0.5325725789032684,0.5325725789032684,0.1499612469219041,0.7366071428571428,0.7366071428571422,0.0,0.0,2.46499853541348
U56,BAND03,EXT,D,DRIFT,0.7100967718710246,0.7100967718710244,0.19994832922920547,0.982142857142857,0.9821428571428582,0.0,0.0,3.255006064382749
U56,BAND03,EXT,D,NODRIFT_G,0.7100967718710246,0.7100967718710244,0.19994832922920547,0.982142857142857,0.9821428571428582,3.332166676876313e-18,4.440892098500626e-16,3.255006064382749
U56,BAND03,EXT,D,NODRIFT_W,0.7100967718710246,0.7100967718710244,0.19994832922920547,0.982142857142857,0.9821428571428582,0.0,0.0,3.255006064382749
U56,TOP05,CORE,W,DRIFT,0.7418390287769784,0.7411247922964375,0.037689600947573246,0.9016531031977719,0.9,0.002455691938598355,0.03163312739552826,17.66497111718608
U56,TOP05,CORE,W,NODRIFT_G,0.7418390287769784,0.7407261690647482,0.037364727462481484,0.9,0.9,2.905349821635976e-17,2.220446049250313e-16,18.078076677406685
U56,TOP05,CORE,W,NODRIFT_W,0.7418390287769784,0.7407261690647482,0.037364727462481484,0.8999999999999999,0.9,0.0,0.0,19.01336512252139
U56,TOP05,EXT,W,DRIFT,0.9891187050359713,0.9876269652216537,0.04985050072305904,1.2009815329691966,1.2,0.00014555448113846647,0.021659722224073752,23.53839787575784
U56,TOP05,EXT,W,NODRIFT_G,0.9891187050359713,0.9876348920863309,0.04981963661664195,1.2000000000000004,1.2,3.2822465768482036e-17,3.3306690738754696e-16,23.564897848400303
U56,TOP05,EXT,W,NODRIFT_W,0.9891187050359713,0.9876348920863309,0.04981963661664197,1.2000000000000002,1.2,0.0,0.0,25.324600089618983
U56,TOP10,CORE,W,DRIFT,0.7370840827338129,0.737082262434133,0.050814636540460575,0.8274162391852328,0.8249999999999998,0.001978566614304259,0.026317582234609005,13.885737201289581
U56,TOP10,CORE,W,NODRIFT_G,0.7370840827338129,0.7367637140287769,0.05077266890905417,0.8250000000000002,0.8249999999999998,2.9178298466430036e-17,2.220446049250313e-16,14.217571407895457
U56,TOP10,CORE,W,NODRIFT_W,0.7370840827338129,0.7367637140287769,0.05077266890905417,0.825,0.8249999999999998,0.0,0.0,15.094672172819553
U56,TOP10,EXT,W,DRIFT,0.9827787769784172,0.9823759433279522,0.06759817671566848,1.100869763966779,1.0999999999999999,0.00014330325898429373,0.013347688270367086,18.504018620069267
U56,TOP10,EXT,W,NODRIFT_G,0.9827787769784172,0.982351618705036,0.06769689187873888,1.1000000000000003,1.0999999999999999,3.6017352170281046e-17,4.440892098500626e-16,18.529249853720472
U56,TOP10,EXT,W,NODRIFT_W,0.9827787769784172,0.982351618705036,0.06769689187873888,1.1,1.0999999999999999,0.0,0.0,20.11064528877246
U56,TOP20,CORE,W,DRIFT,0.7158217176258992,0.7168777937050292,0.10331072925227235,0.7908857433119502,0.7874999999999998,0.0016987723059169815,0.028523149028046646,9.634023695153227
U56,TOP20,CORE,W,NODRIFT_G,0.7158217176258992,0.7165973471223022,0.10318154472103913,0.7875000000000001,0.7874999999999998,2.3824367738415287e-17,2.220446049250313e-16,9.916638897906505
U56,TOP20,CORE,W,NODRIFT_W,0.7158217176258992,0.7165973471223022,0.10318154472103913,0.7875000000000001,0.7874999999999998,0.0,0.0,10.633178292706663
U56,TOP20,EXT,W,DRIFT,0.9544289568345327,0.9554603546876457,0.1375841407308048,1.0516132082741256,1.0500000000000003,0.00022904460342582545,0.015795104829412543,12.836687094111133
U56,TOP20,EXT,W,NODRIFT_G,0.9544289568345327,0.955463129496403,0.13757539296138546,1.0500000000000003,1.0500000000000003,3.732775479601892e-17,4.440892098500626e-16,12.877395878012496
U56,TOP20,EXT,W,NODRIFT_W,0.9544289568345327,0.955463129496403,0.13757539296138546,1.0500000000000003,1.0500000000000003,0.0,0.0,14.157698184276107
U56,EWELIG,CORE,W,DRIFT,0.7500000000000002,0.7502068812278996,0.002105072379013851,0.7623078641444341,0.7500000000000009,0.0013522404330446097,0.027173825168960386,8.198860397209652
U56,EWELIG,CORE,W,NODRIFT_G,0.7500000000000002,0.75,9.368107641096514e-17,0.7500000000000003,0.7500000000000009,3.4919109969662637e-17,2.220446049250313e-16,8.376046909471118
U56,EWELIG,CORE,W,NODRIFT_W,0.7500000000000002,0.75,6.360690563393463e-17,0.7500000000000002,0.7500000000000009,0.0,0.0,9.344521511929964
U56,EWELIG,EXT,W,DRIFT,1.0,1.0,1.0048865297872106e-16,1.0000000000000004,1.0000000000000009,4.467848952515805e-17,5.551115123125783e-16,10.846302914262575
U56,EWELIG,EXT,W,NODRIFT_G,1.0,1.0,1.0551951994090073e-16,1.0000000000000004,1.0000000000000009,4.3580247324539643e-17,3.3306690738754696e-16,10.846302914262575
U56,EWELIG,EXT,W,NODRIFT_W,1.0,1.0,5.378709510574134e-17,1.0000000000000002,1.0000000000000009,0.0,0.0,12.424621735749271
U56,BAND03,CORE,W,DRIFT,0.5325725789032684,0.532826355626877,0.15032313404128114,0.7372613030746193,0.7366071428571422,0.0016960489518654724,0.03549582041499438,1.7735559161868089
U56,BAND03,CORE,W,NODRIFT_G,0.5325725789032684,0.5325132556386452,0.15027491565168286,0.7366071428571428,0.7366071428571422,2.8800777709967455e-17,3.3306690738754696e-16,2.0513605670446253
U56,BAND03,CORE,W,NODRIFT_W,0.5325725789032684,0.5325132556386452,0.15027491565168286,0.7366071428571428,0.7366071428571422,0.0,0.0,2.4206778214600733
U56,BAND03,EXT,W,DRIFT,0.7100967718710246,0.7102501067245902,0.20035274098457906,0.9822019413561804,0.9821428571428582,0.0012950781507098488,0.03368614596546127,2.351948203039941
U56,BAND03,EXT,W,NODRIFT_G,0.7100967718710246,0.7100176741848602,0.2003665542022438,0.982142857142857,0.9821428571428582,2.988653988557884e-17,4.440892098500626e-16,2.569100444731722
U56,BAND03,EXT,W,NODRIFT_W,0.7100967718710246,0.7100176741848602,0.2003665542022438,0.982142857142857,0.9821428571428582,0.0,0.0,3.192354142076008
U56,TOP05,CORE,M,DRIFT,0.7418390287769784,0.7469065093919499,0.031671546293211325,0.9008701970916647,0.9,0.006444794202371315,0.048422599272154865,7.7068988618282095
U56,TOP05,CORE,M,NODRIFT_G,0.7418390287769784,0.7450427158273382,0.030849745678880727,0.9000000000000002,0.9,3.264774541838365e-17,2.220446049250313e-16,8.198871969790703
U56,TOP05,CORE,M,NODRIFT_W,0.7418390287769784,0.7450427158273382,0.030849745678880727,0.9,0.9,0.0,0.0,9.541124665538701
U56,TOP05,EXT,M,DRIFT,0.9891187050359713,0.9935327973130542,0.04108160927933769,1.223229977884331,1.2,0.00032032574751527737,0.031029620450886197,10.249782381082376
U56,TOP05,EXT,M,NODRIFT_G,0.9891187050359713,0.993390287769784,0.04113299423850762,1.2000000000000002,1.2,3.609223232032321e-17,3.3306690738754696e-16,10.273568564155772
U56,TOP05,EXT,M,NODRIFT_W,0.9891187050359713,0.993390287769784,0.04113299423850763,1.2,1.2,0.0,0.0,12.693109998081686
U56,TOP10,CORE,M,DRIFT,0.7370840827338129,0.7391912548126505,0.052858555649210374,0.7793570986663061,0.8249999999999998,0.005157762023988712,0.03371028239435003,6.0958837595661395
U56,TOP10,CORE,M,NODRIFT_G,0.7370840827338129,0.737404451438849,0.052812553247730834,0.7500000000000002,0.8249999999999998,3.38083877440372e-17,2.220446049250313e-16,6.495828226541879
U56,TOP10,CORE,M,NODRIFT_W,0.7370840827338129,0.737404451438849,0.052812553247730834,0.75,0.8249999999999998,0.0,0.0,7.755070872233988
U56,TOP10,EXT,M,DRIFT,0.9827787769784172,0.9833372743193985,0.0696073715616435,1.0000000000000004,1.0999999999999999,0.000260524958430437,0.026393963329645165,8.110140385256814
U56,TOP10,EXT,M,NODRIFT_G,0.9827787769784172,0.9832059352517984,0.0704167376636411,1.0000000000000004,1.0999999999999999,4.482824982524238e-17,3.3306690738754696e-16,8.132370167120559
U56,TOP10,EXT,M,NODRIFT_W,0.9827787769784172,0.9832059352517984,0.07041673766364111,1.0000000000000002,1.0999999999999999,0.0,0.0,10.316914793908104
U56,TOP20,CORE,M,DRIFT,0.7158217176258992,0.718179834568988,0.10336290082708947,0.7967730412122015,0.7874999999999998,0.004511506135926289,0.025600434295219188,4.3219352169079555
U56,TOP20,CORE,M,NODRIFT_G,0.7158217176258992,0.7165889163669065,0.10294414224067083,0.7875000000000001,0.7874999999999998,2.8785177678708674e-17,2.220446049250313e-16,4.66230361887466
U56,TOP20,CORE,M,NODRIFT_W,0.7158217176258992,0.7165889163669065,0.10294414224067083,0.7875,0.7874999999999998,0.0,0.0,5.725309095675387
U56,TOP20,EXT,M,DRIFT,0.9544289568345327,0.9555457857035942,0.13706116221392367,1.05,1.0500000000000003,0.000487483927076387,0.022073441417270745,5.7494517994450725
U56,TOP20,EXT,M,NODRIFT_G,0.9544289568345327,0.9554518884892087,0.1372588563208944,1.0500000000000003,1.0500000000000003,4.581417180079754e-17,4.440892098500626e-16,5.791640428057798
U56,TOP20,EXT,M,NODRIFT_W,0.9544289568345327,0.9554518884892087,0.13725885632089443,1.05,1.0500000000000003,0.0,0.0,7.610840834375102
U56,EWELIG,CORE,M,DRIFT,0.7500000000000002,0.7512469639071944,0.004840038656701142,0.7698560025547994,0.7500000000000009,0.0036434876531829855,0.025906759212521946,3.636017486187637
U56,EWELIG,CORE,M,NODRIFT_G,0.7500000000000002,0.75,9.134467149682713e-17,0.7500000000000002,0.7500000000000009,3.724039462096973e-17,2.220446049250313e-16,3.884595432087805
U56,EWELIG,CORE,M,NODRIFT_W,0.7500000000000002,0.75,6.068625407144469e-17,0.7500000000000002,0.7500000000000009,0.0,0.0,5.086765095744959
U56,EWELIG,EXT,M,DRIFT,1.0,1.0,1.0722586488183938e-16,1.0000000000000004,1.0000000000000009,5.473738968082213e-17,4.440892098500626e-16,4.804895213250518
U56,EWELIG,EXT,M,NODRIFT_G,1.0,1.0,1.1458436668454769e-16,1.0000000000000004,1.0000000000000009,5.32647467299929e-17,4.440892098500626e-16,4.804895213250518
U56,EWELIG,EXT,M,NODRIFT_W,1.0,1.0,5.103777903486312e-17,1.0,1.0000000000000009,0.0,0.0,6.758973957714559
U56,BAND03,CORE,M,DRIFT,0.5325725789032684,0.5336762098972373,0.15083500226689,0.723992622802514,0.7366071428571422,0.0045441594956426995,0.04211425147628184,1.233860075452616
U56,BAND03,CORE,M,NODRIFT_G,0.5325725789032684,0.5320271036582901,0.15045611241555684,0.7222222222222224,0.7366071428571422,2.794901600323784e-17,3.3306690738754696e-16,1.5788047038261632
U56,BAND03,CORE,M,NODRIFT_W,0.5325725789032684,0.5320271036582901,0.15045611241555684,0.7222222222222223,0.7366071428571422,0.0,0.0,2.1839111447857555
U56,BAND03,EXT,M,DRIFT,0.7100967718710246,0.7105495596872914,0.20061207027112626,0.9632770336068833,0.9821428571428582,0.003365194427308865,0.04014048551510152,1.640649646244339
U56,BAND03,EXT,M,NODRIFT_G,0.7100967718710246,0.7093694715443868,0.2006081498874091,0.962962962962963,0.9821428571428582,3.270078552466352e-17,4.440892098500626e-16,1.9037125400286605
U56,BAND03,EXT,M,NODRIFT_W,0.7100967718710246,0.7093694715443868,0.2006081498874091,0.9629629629629629,0.9821428571428582,0.0,0.0,2.8731353652129057
U56,TOP05,CORE,Q,DRIFT,0.7418390287769784,0.7486571426866908,0.03302321549304305,0.7985187001128369,0.9,0.011054941360700126,0.08117829942114785,3.9460874452640717
U56,TOP05,CORE,Q,NODRIFT_G,0.7418390287769784,0.7436263489208633,0.03025597848016031,0.7500000000000002,0.9,3.254790521832743e-17,2.220446049250313e-16,4.456473741899413
U56,TOP05,CORE,Q,NODRIFT_W,0.7418390287769784,0.7436263489208633,0.03025597848016031,0.75,0.9,0.0,0.0,5.953640373973685
U56,TOP05,EXT,Q,DRIFT,0.9891187050359713,0.9917052165097628,0.03942009804157332,1.0000000000000002,1.2,0.0003645413130649818,0.020453179142457478,5.221674555363616
U56,TOP05,EXT,Q,NODRIFT_G,0.9891187050359713,0.9915017985611511,0.04034130464021372,1.0000000000000002,1.2,3.724039462096973e-17,2.220446049250313e-16,5.236886443274803
U56,TOP05,EXT,Q,NODRIFT_W,0.9891187050359713,0.9915017985611511,0.040341304640213724,1.0,1.2,0.0,0.0,7.904818162904949
U56,TOP10,CORE,Q,DRIFT,0.7370840827338129,0.7341335607095972,0.07535475459536209,0.7983416602287559,0.8249999999999998,0.009316388923978132,0.053349297143095775,3.2626032463181014
U56,TOP10,CORE,Q,NODRIFT_G,0.7370840827338129,0.7291591726618706,0.0753913728917955,0.7500000000000002,0.8249999999999998,3.3059586243615553e-17,2.220446049250313e-16,3.68061198296275
U56,TOP10,CORE,Q,NODRIFT_W,0.7370840827338129,0.7291591726618706,0.0753913728917955,0.75,0.8249999999999998,0.0,0.0,5.047288071438248
U56,TOP10,EXT,Q,DRIFT,0.9827787769784172,0.9727137607366924,0.0983322142103963,1.0000000000000004,1.0999999999999999,0.0006091578169731702,0.029339508765575173,4.318582248329621
U56,TOP10,EXT,Q,NODRIFT_G,0.9827787769784172,0.9722122302158273,0.10052183052239398,1.0000000000000004,1.0999999999999999,4.7761055701893816e-17,3.3306690738754696e-16,4.344195971396096
U56,TOP10,EXT,Q,NODRIFT_W,0.9827787769784172,0.9722122302158273,0.10052183052239398,1.0000000000000002,1.0999999999999999,0.0,0.0,6.705884077453116
U56,TOP20,CORE,Q,DRIFT,0.7158217176258992,0.7063624175733592,0.13496882225956172,0.7923565545818738,0.7874999999999998,0.008541532719014446,0.05889419704050547,2.4206209249765758
U56,TOP20,CORE,Q,NODRIFT_G,0.7158217176258992,0.7015147257194244,0.13481629336013293,0.7500000000000002,0.7874999999999998,2.844821700351893e-17,2.220446049250313e-16,2.778418376537687
U56,TOP20,CORE,Q,NODRIFT_W,0.7158217176258992,0.7015147257194244,0.13481629336013293,0.75,0.7874999999999998,0.0,0.0,3.9688968015540214
U56,TOP20,EXT,Q,DRIFT,0.9544289568345327,0.9361531173645739,0.17807078371131194,1.0000000000000004,1.0500000000000003,0.0009576502536968758,0.023726432325141822,3.208176444514999
U56,TOP20,EXT,Q,NODRIFT_G,0.9544289568345327,0.9353529676258995,0.17975505781351053,1.0000000000000004,1.0500000000000003,4.8241536664664374e-17,3.3306690738754696e-16,3.2462368795602856
U56,TOP20,EXT,Q,NODRIFT_W,0.9544289568345327,0.9353529676258995,0.17975505781351056,1.0000000000000002,1.0500000000000003,0.0,0.0,5.26447061998269
U56,EWELIG,CORE,Q,DRIFT,0.7500000000000002,0.7539431622569783,0.008105975877623614,0.7829769910964505,0.7500000000000009,0.006873567492519484,0.053495260274590395,1.9088903490265428
U56,EWELIG,CORE,Q,NODRIFT_G,0.7500000000000002,0.75,9.004611941655992e-17,0.7500000000000002,0.7500000000000009,3.724039462096973e-17,2.220446049250313e-16,2.1820809571348088
U56,EWELIG,CORE,Q,NODRIFT_W,0.7500000000000002,0.75,5.761774398675819e-17,0.7500000000000001,0.7500000000000009,0.0,0.0,3.4453958970866143
U56,EWELIG,EXT,Q,DRIFT,1.0,1.0,1.1080993893284993e-16,1.0000000000000004,1.0000000000000009,5.860619743300062e-17,4.440892098500626e-16,2.518020570497691
U56,EWELIG,EXT,Q,NODRIFT_G,1.0,1.0,1.186244437037597e-16,1.0000000000000004,1.0000000000000009,5.693387408205894e-17,4.440892098500626e-16,2.51802057049769
U56,EWELIG,EXT,Q,NODRIFT_W,1.0,1.0,5.412094039096034e-17,1.0,1.0000000000000009,0.0,0.0,4.57383718255363
U56,BAND03,CORE,Q,DRIFT,0.5325725789032684,0.527587183342974,0.16183618254789564,0.7119407798113545,0.7366071428571422,0.008609140380027587,0.057982093558920145,0.8359046657756418
U56,BAND03,CORE,Q,NODRIFT_G,0.5325725789032684,0.5225288147450837,0.1618305255008359,0.7075471698113208,0.7366071428571422,2.7122214346522275e-17,2.220446049250313e-16,1.1929841208999061
U56,BAND03,CORE,Q,NODRIFT_W,0.5325725789032684,0.5225288147450837,0.1618305255008359,0.7075471698113207,0.7366071428571422,0.0,0.0,1.8903847723627691
U56,BAND03,EXT,Q,DRIFT,0.7100967718710246,0.7006891867329381,0.21469612615708694,0.9445244115614756,0.9821428571428582,0.006603413809439977,0.0420569265716747,1.1128127913485104
U56,BAND03,EXT,Q,NODRIFT_G,0.7100967718710246,0.6967050863267785,0.2157740340011145,0.9433962264150945,0.9821428571428582,3.138102288017037e-17,2.220446049250313e-16,1.3772146889908274
U56,BAND03,EXT,Q,NODRIFT_W,0.7100967718710246,0.6967050863267785,0.2157740340011145,0.9433962264150944,0.9821428571428582,0.0,0.0,2.4785783476459673
B136,TOP05,CORE,D,DRIFT,0.7439973021582734,0.7439973021582734,0.031235528907046624,0.9,0.9,0.0,0.0,52.160945667527194
B136,TOP05,CORE,D,NODRIFT_G,0.7439973021582734,0.7439973021582734,0.031235528907046624,0.9,0.9,0.0,0.0,52.160945667527194
B136,TOP05,CORE,D,NODRIFT_W,0.7439973021582734,0.7439973021582734,0.031235528907046624,0.9,0.9,0.0,0.0,52.160945667527194
B136,TOP05,EXT,D,DRIFT,0.9919964028776977,0.9919964028776977,0.041647371876062156,1.2000000000000002,1.2,0.0,0.0,69.5341563386664
B136,TOP05,EXT,D,NODRIFT_G,0.9919964028776977,0.9919964028776977,0.041647371876062135,1.2000000000000002,1.2,4.5676891525720245e-18,1.1102230246251565e-16,69.5341563386664
B136,TOP05,EXT,D,NODRIFT_W,0.9919964028776977,0.9919964028776977,0.041647371876062156,1.2000000000000002,1.2,0.0,0.0,69.5341563386664
B136,TOP10,CORE,D,DRIFT,0.7442333633093524,0.7442333633093526,0.03247019167361418,0.825,0.8249999999999998,0.0,0.0,41.51675476321443
B136,TOP10,CORE,D,NODRIFT_G,0.7442333633093524,0.7442333633093526,0.03247019167361418,0.825,0.8249999999999998,0.0,0.0,41.51675476321443
B136,TOP10,CORE,D,NODRIFT_W,0.7442333633093524,0.7442333633093526,0.03247019167361418,0.825,0.8249999999999998,0.0,0.0,41.51675476321443
B136,TOP10,EXT,D,DRIFT,0.9923111510791365,0.9923111510791365,0.043293588898152234,1.1,1.0999999999999999,0.0,0.0,55.33577713163319
B136,TOP10,EXT,D,NODRIFT_G,0.9923111510791365,0.9923111510791365,0.043293588898152234,1.1,1.0999999999999999,9.984020005621912e-20,1.1102230246251565e-16,55.33577713163319
B136,TOP10,EXT,D,NODRIFT_W,0.9923111510791365,0.9923111510791365,0.043293588898152234,1.1,1.0999999999999999,0.0,0.0,55.33577713163319
B136,TOP20,CORE,D,DRIFT,0.7395880170863308,0.7395880170863309,0.05892390893270558,0.7875000000000001,0.7874999999999998,0.0,0.0,32.11818771076892
B136,TOP20,CORE,D,NODRIFT_G,0.7395880170863308,0.7395880170863309,0.05892390893270558,0.7875000000000001,0.7874999999999998,0.0,0.0,32.11818771076892
B136,TOP20,CORE,D,NODRIFT_W,0.7395880170863308,0.7395880170863309,0.05892390893270558,0.7875000000000001,0.7874999999999998,0.0,0.0,32.11818771076892
B136,TOP20,EXT,D,DRIFT,0.9861173561151081,0.9861173561151079,0.0785652119102741,1.0500000000000003,1.0500000000000003,0.0,0.0,42.803475077379964
B136,TOP20,EXT,D,NODRIFT_G,0.9861173561151081,0.9861173561151079,0.0785652119102741,1.0500000000000003,1.0500000000000003,1.9968040011243824e-19,2.220446049250313e-16,42.803475077379964
B136,TOP20,EXT,D,NODRIFT_W,0.9861173561151081,0.9861173561151079,0.0785652119102741,1.0500000000000003,1.0500000000000003,0.0,0.0,42.803475077379964
B136,EWELIG,CORE,D,DRIFT,0.7499999999999998,0.75,8.064628854052965e-17,0.7500000000000002,0.750000000000002,0.0,0.0,18.310652213387243
B136,EWELIG,CORE,D,NODRIFT_G,0.7499999999999998,0.75,9.369586543567026e-17,0.7500000000000002,0.750000000000002,1.9593639261033002e-17,4.440892098500626e-16,18.310652213387243
B136,EWELIG,CORE,D,NODRIFT_W,0.7499999999999998,0.75,8.064628854052965e-17,0.7500000000000002,0.750000000000002,0.0,0.0,18.310652213387243
B136,EWELIG,EXT,D,DRIFT,0.9999999999999996,1.0,8.983043977890463e-17,1.0000000000000004,1.0000000000000022,0.0,0.0,24.175118230345976
B136,EWELIG,EXT,D,NODRIFT_G,0.9999999999999996,1.0,8.983043977890463e-17,1.0000000000000004,1.0000000000000022,0.0,0.0,24.175118230345976
B136,EWELIG,EXT,D,NODRIFT_W,0.9999999999999996,1.0,8.983043977890463e-17,1.0000000000000004,1.0000000000000022,0.0,0.0,24.175118230345976
B136,BAND03,CORE,D,DRIFT,0.5320634055136023,0.5320634055136026,0.14767793084765113,0.713709677419355,0.7137096774193563,0.0,0.0,2.7313932178609313
B136,BAND03,CORE,D,NODRIFT_G,0.5320634055136023,0.5320634055136026,0.14767793084765113,0.713709677419355,0.7137096774193563,3.906247827199573e-18,2.220446049250313e-16,2.7313932178609313
B136,BAND03,CORE,D,NODRIFT_W,0.5320634055136023,0.5320634055136026,0.14767793084765113,0.713709677419355,0.7137096774193563,0.0,0.0,2.7313932178609313
B136,BAND03,EXT,D,DRIFT,0.709417874018137,0.7094178740181367,0.19690390779686814,0.9516129032258065,0.9516129032258057,0.0,0.0,3.6035978580765025
B136,BAND03,EXT,D,NODRIFT_G,0.709417874018137,0.7094178740181367,0.19690390779686814,0.9516129032258065,0.9516129032258057,1.2798265644706587e-17,2.220446049250313e-16,3.6035978580765025
B136,BAND03,EXT,D,NODRIFT_W,0.709417874018137,0.7094178740181367,0.19690390779686814,0.9516129032258065,0.9516129032258057,0.0,0.0,3.6035978580765025
B136,TOP05,CORE,W,DRIFT,0.7439973021582734,0.7453142865527316,0.03174972957075458,0.9041305410578356,0.9,0.0026982573543839344,0.0379253030751735,21.341554034003067
B136,TOP05,CORE,W,NODRIFT_G,0.7439973021582734,0.74494154676259,0.03140227218414219,0.9000000000000001,0.9,2.7181494465305654e-17,2.220446049250313e-16,21.787740411545354
B136,TOP05,CORE,W,NODRIFT_W,0.7439973021582734,0.74494154676259,0.03140227218414219,0.9,0.9,0.0,0.0,22.819149392151537
B136,TOP05,EXT,W,DRIFT,0.9919964028776977,0.9932527403323007,0.04188961589497481,1.2071340596672921,1.2,0.00010725762743062167,0.01756490177011416,28.43867654266541
B136,TOP05,EXT,W,NODRIFT_G,0.9919964028776977,0.9932553956834532,0.0418696962455229,1.2000000000000002,1.2,2.9902139916837623e-17,3.3306690738754696e-16,28.457784556663984
B136,TOP05,EXT,W,NODRIFT_W,0.9919964028776977,0.9932553956834532,0.041869696245522905,1.2000000000000002,1.2,0.0,0.0,30.379705204936222
B136,TOP10,CORE,W,DRIFT,0.7442333633093524,0.7447598170079437,0.03217723860220697,0.8284582043879558,0.8249999999999998,0.002237640115862291,0.03700250160457785,17.500737441394904
B136,TOP10,CORE,W,NODRIFT_G,0.7442333633093524,0.744435701438849,0.03187692585031149,0.8250000000000001,0.8249999999999998,2.825477661591001e-17,2.220446049250313e-16,17.87255788135077
B136,TOP10,CORE,W,NODRIFT_W,0.7442333633093524,0.744435701438849,0.03187692585031149,0.825,0.8249999999999998,0.0,0.0,18.886285779938426
