panel,book,cost,dial,pts,S_min,S_max,S_range,sweep_range,ctl_Sharpe,pub_Sharpe,ctl_pctile,ctl_inside,pub_beats_ctl,plateau_frac,argmax_full,IS_pick,IS_pick_OOS_Sharpe,IS_pick_OOS_CAGR,IS_pick_OOS_MaxDD,ctl_OOS_Sharpe,ctl_OOS_CAGR,ctl_OOS_MaxDD,OOS_best_val,OOS_best_Sharpe,rho_IS_OOS,pass4a,pass4b,sel_premium,regret
broad,EWall,10.0,K,7,0.8866999673726688,1.1219549467170122,0.23525497934434347,0.20701270883870526,1.1219549467170122,1.093712676211374,0.8571428571428571,False,False,0.5714285714285714,nogate,nogate,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1022031339130582,0.13933574083806333,-0.2537106610635026,250,1.130358358047668,0.5714285714285715,6,0,0.0,0.02815522413460969
broad,EWall,10.0,band,6,1.085581066266357,1.12403930450294,0.03845823823658301,0.03845823823658301,1.1219549467170122,1.1057901818007876,0.6666666666666666,True,False,1.0,8.0,nogate,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1022031339130582,0.13933574083806333,-0.2537106610635026,2.0,1.138797395240515,-0.2,5,0,0.0,0.0365942613274568
broad,EWall,10.0,gross,19,1.120262240057362,1.1219549467170122,0.001692706659650156,0.001653643875038746,1.1219549467170122,1.121688434359528,0.9473684210526315,False,False,1.0,1.0,1.0,1.1022031339130582,0.13933574083806333,-0.2537106610635026,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.1,1.1048021941886341,-1.0,15,0,0.0,0.002599060275575882
broad,EWall,10.0,vol,8,1.115563249881401,1.1895671470714804,0.07400389719007938,0.07400389719007938,1.1219549467170122,1.1381201336577496,0.5,True,True,0.25,0.4,0.4,1.1953869470642997,0.10227180719398676,-0.1260318863027785,1.1022031339130582,0.13933574083806333,-0.2537106610635026,0.4,1.1953869470642997,0.6190476190476191,5,2,0.09318381315124147,0.0
broad,EWall,25.0,K,7,0.7303577593902266,1.1115111687130292,0.3811534093228026,0.29981942468660994,1.1115111687130292,1.0232571435126236,0.8571428571428571,False,False,0.14285714285714285,nogate,nogate,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,nogate,1.0913501695849346,0.7500000000000002,7,0,0.0,0.0
broad,EWall,25.0,band,6,1.0232571435126236,1.1115111687130292,0.0882540252004056,0.07632437541659165,1.1115111687130292,1.0639810341503695,0.8333333333333334,False,False,0.6666666666666666,nogate,nogate,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,nogate,1.0913501695849346,0.6571428571428573,6,0,0.0,0.0
broad,EWall,25.0,gross,19,1.1077515588037692,1.1115111687130292,0.0037596099092600532,0.003663837976053186,1.1115111687130292,1.1108828048517152,0.9473684210526315,False,False,1.0,1.0,1.0,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.45,1.092219590156309,-0.5578947368421052,19,0,0.0,0.0008694205713744019
broad,EWall,25.0,vol,8,1.0424391044597137,1.1513340246956965,0.1088949202359828,0.1088949202359828,1.1115111687130292,1.1191160964632159,0.5,True,True,0.875,0.4,0.4,1.1543047940520204,0.09845308861707958,-0.12659643769979123,1.0913501695849346,0.13778891144087635,-0.25391347869315706,0.4,1.1543047940520204,0.880952380952381,8,2,0.06295462446708577,0.0
broad,TOP20,10.0,K,7,0.800445721778181,0.9903005885123424,0.1898548667341614,0.1898548667341614,0.9760590036829483,0.9891947252673471,0.42857142857142855,True,True,0.7142857142857143,300,300,0.9079699863698704,0.14250887061907513,-0.25415428689849373,0.9301240819488711,0.14862653950160798,-0.2596966291762923,nogate,0.9301240819488711,0.5357142857142858,2,0,-0.02215409557900072,0.02215409557900072
broad,TOP20,10.0,band,6,0.9760590036829483,0.9954737357245685,0.019414732041620253,0.00982077162727335,0.9760590036829483,0.9856529640972952,0.0,False,True,1.0,8.0,8.0,0.9295033527773771,0.14425910706316936,-0.22644281776829234,0.9301240819488711,0.14862653950160798,-0.2596966291762923,nogate,0.9301240819488711,-0.2,0,0,-0.0006207291714940277,0.0006207291714940277
broad,TOP20,10.0,gross,19,0.9681342414835027,0.9760590036829483,0.0079247621994456,0.00753250931575189,0.9760590036829483,0.9740351467203908,0.9473684210526315,False,False,1.0,1.0,1.0,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,1.0,0.9301240819488711,1.0,14,1,0.0,0.0
broad,TOP20,10.0,n,6,0.9310279431832392,1.1219549467170122,0.190927003533773,0.12308324266167159,1.1219549467170122,0.9760590036829483,0.8333333333333334,False,False,0.16666666666666666,all,10,0.8534425957437469,0.1628288660061299,-0.26014890056084927,1.1022031339130582,0.13933574083806333,-0.2537106610635026,all,1.1022031339130582,-0.5428571428571429,0,0,-0.24876053816931132,0.24876053816931132
broad,TOP20,10.0,vol,8,0.6511928080780106,0.9890456765478363,0.33785286846982565,0.33785286846982565,0.9760590036829483,0.9158219511912401,0.75,True,False,0.5,0.8,none,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.9301240819488711,0.14862653950160798,-0.2596966291762923,0.8,0.960972411071403,0.6190476190476191,4,1,0.0,0.03084832912253188
broad,TOP20,25.0,K,7,0.6239122234113672,0.8604426811258534,0.23653045771448622,0.23653045771448622,0.8460226666711287,0.8569094403243683,0.42857142857142855,True,True,0.7142857142857143,300,300,0.7834558466977288,0.11985199555908643,-0.2554551701456046,0.8066189970303554,0.1257100029253504,-0.26149610286554237,nogate,0.8066189970303554,0.5357142857142858,7,0,-0.023163150332626614,0.023163150332626614
broad,TOP20,25.0,band,6,0.8460226666711287,0.8656751589516722,0.019652492280543554,0.011652834675820345,0.8460226666711287,0.8540223242758519,0.0,False,True,1.0,8.0,8.0,0.804765038821891,0.12188304382801829,-0.2277206370797511,0.8066189970303554,0.1257100029253504,-0.26149610286554237,nogate,0.8066189970303554,-0.2571428571428572,6,0,-0.0018539582084644568,0.0018539582084644568
broad,TOP20,25.0,gross,19,0.8357837682154463,0.8460226666711287,0.010238898455682377,0.009774039884820396,0.8460226666711287,0.8435603289041091,0.9473684210526315,False,False,1.0,1.0,1.0,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,1.0,0.8066189970303554,1.0,19,0,0.0,0.0
broad,TOP20,25.0,n,6,0.8111995941476484,1.1115111687130292,0.3003115745653808,0.13144148707753245,1.1115111687130292,0.8460226666711287,0.8333333333333334,False,False,0.16666666666666666,all,all,1.0913501695849346,0.13778891144087635,-0.25391347869315706,1.0913501695849346,0.13778891144087635,-0.25391347869315706,all,1.0913501695849346,-0.028571428571428574,4,0,0.0,0.0
broad,TOP20,25.0,vol,8,0.42106390253343534,0.8499532133062648,0.4288893107728295,0.4288893107728295,0.8460226666711287,0.7658246567558358,0.75,True,False,0.5,0.8,none,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8066189970303554,0.1257100029253504,-0.26149610286554237,0.8,0.8239612670185174,0.7857142857142858,7,0,0.0,0.017342269988161907
small,EWall,10.0,K,7,0.39944818165316337,0.6781352696586781,0.2786870880055147,0.14747175557240805,0.6781352696586781,0.5395195187479797,0.8571428571428571,False,False,0.14285714285714285,nogate,nogate,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.6366624355474834,0.10089643214031607,-0.36166373582084055,nogate,0.6366624355474834,0.3571428571428572,0,0,0.0,0.0
small,EWall,10.0,band,6,0.5395195187479797,0.6781352696586781,0.13861575091069844,0.08845840655836545,0.6781352696586781,0.5710244752159079,0.8333333333333334,False,False,0.16666666666666666,nogate,nogate,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.6366624355474834,0.10089643214031607,-0.36166373582084055,nogate,0.6366624355474834,1.0,0,0,0.0,0.0
small,EWall,10.0,gross,19,0.6781352696586781,0.680209705861918,0.002074436203239882,0.001923883175539931,0.6781352696586781,0.6788461391086298,0.0,False,True,1.0,0.1,1.0,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.1,0.6399536707743109,-1.0,16,0,0.0,0.0032912352268275047
small,EWall,10.0,vol,8,0.27762869836029663,0.6781352696586781,0.40050657129838146,0.3173979671810299,0.6781352696586781,0.4342762868876826,0.875,False,False,0.125,none,none,0.6366624355474834,0.10089643214031607,-0.36166373582084055,0.6366624355474834,0.10089643214031607,-0.36166373582084055,none,0.6366624355474834,0.6904761904761906,0,0,0.0,0.0
small,EWall,25.0,K,7,0.25872118880537087,0.6620350100338488,0.4033138212284779,0.21461405222173113,0.6620350100338488,0.4590265837677621,0.8571428571428571,False,False,0.14285714285714285,nogate,nogate,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.6206770724346838,0.09782050310343715,-0.36426007858274945,nogate,0.6206770724346838,0.642857142857143,6,0,0.0,0.0
small,EWall,25.0,band,6,0.4590265837677621,0.6620350100338488,0.20300842626608667,0.12843261384927757,0.6620350100338488,0.5106440984380529,0.8333333333333334,False,False,0.16666666666666666,nogate,nogate,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.6206770724346838,0.09782050310343715,-0.36426007858274945,nogate,0.6206770724346838,1.0,6,0,0.0,0.0
small,EWall,25.0,gross,19,0.6620350100338488,0.6627033877122447,0.0006683776783958928,0.0005532650591412169,0.6620350100338488,0.6625000604788337,0.0,False,True,1.0,0.45,1.0,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.1,0.6223304904098917,-1.0,19,0,0.0,0.0016534179752079048
small,EWall,25.0,vol,8,0.09202301474801325,0.6620350100338488,0.5700119952858356,0.4821809628936291,0.6620350100338488,0.3789800730205009,0.875,False,False,0.125,none,none,0.6206770724346838,0.09782050310343715,-0.36426007858274945,0.6206770724346838,0.09782050310343715,-0.36426007858274945,none,0.6206770724346838,0.9285714285714287,4,0,0.0,0.0
small,TOP20,10.0,K,7,0.7445290395408599,0.7674534724329153,0.02292443289205537,0.012012495942125168,0.7674534724329153,0.755168586124032,0.8571428571428571,False,False,1.0,nogate,nogate,0.8091056551333645,0.17097711041046781,-0.30849894580592363,0.8091056551333645,0.17097711041046781,-0.30849894580592363,100,0.8164060303899668,-0.3214285714285715,7,0,0.0,0.0073003752566023206
small,TOP20,10.0,band,6,0.7521763677762439,0.7674534724329153,0.015277104656671425,0.009981101234283196,0.7674534724329153,0.7593350289127994,0.8333333333333334,False,False,1.0,nogate,nogate,0.8091056551333645,0.17097711041046781,-0.30849894580592363,0.8091056551333645,0.17097711041046781,-0.30849894580592363,nogate,0.8091056551333645,0.3714285714285715,6,0,0.0,0.0
small,TOP20,10.0,gross,19,0.7636151510921024,0.7674534724329153,0.003838321340812856,0.003665008359309163,0.7674534724329153,0.7665371788353489,0.9473684210526315,False,False,1.0,1.0,1.0,0.8091056551333645,0.17097711041046781,-0.30849894580592363,0.8091056551333645,0.17097711041046781,-0.30849894580592363,1.0,0.8091056551333645,1.0,19,0,0.0,0.0
