panel,start,start_date,gross,cost_bps,n_rows,ewbh_names,ewbh_notlive,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,turnover_yr,pass4a,base_Sharpe,base_MaxDD,base_CAGR,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_H1,SPY_H2,SPY_OOS_Sharpe,pass4b_SPY,SPY_L_H1,SPY_m_L_H1,SPY_L_H2,SPY_m_L_H2,SPY_L_OOS,SPY_m_L_OOS,SPY_L_DD,SPY_m_L_DD,SPY_L_CAGR,SPY_m_L_CAGR,legs_SPY,EWBH_CAGR,EWBH_Sharpe,EWBH_MaxDD,EWBH_H1,EWBH_H2,EWBH_OOS_Sharpe,pass4b_EWBH,EWBH_L_H1,EWBH_m_L_H1,EWBH_L_H2,EWBH_m_L_H2,EWBH_L_OOS,EWBH_m_L_OOS,EWBH_L_DD,EWBH_m_L_DD,EWBH_L_CAGR,EWBH_m_L_CAGR,legs_EWBH,EWRB_CAGR,EWRB_Sharpe,EWRB_MaxDD,EWRB_H1,EWRB_H2,EWRB_OOS_Sharpe,pass4b_EWRB,EWRB_L_H1,EWRB_m_L_H1,EWRB_L_H2,EWRB_m_L_H2,EWRB_L_OOS,EWRB_m_L_OOS,EWRB_L_DD,EWRB_m_L_DD,EWRB_L_CAGR,EWRB_m_L_CAGR,legs_EWRB
U56,COMMITTED,2009-01-13,0.75,0.0,4450,50,6,0.12014999456189313,1.3078729412435244,-0.14765004422980443,1.3431232040383605,1.2841509485625666,0.13168913356431755,1.3693466954314062,-0.14765004422980454,3.5063829420832278,False,1.2301785415522146,-0.1202982109803481,0.08842859592114194,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.38650441402841573,True,0.44883975884664085,True,0.48620604071535745,True,0.05465349611530726,True,0.013534212471448426,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,True,0.09342304946505098,True,0.23053973157668173,True,0.24882822913992486,True,0.11551397480000825,False,-0.054522697554187316,11110,0.17831413743824553,1.1302495954295504,-0.29162947210697243,1.2004929206247161,1.0748667861849164,1.140075499838583,False,True,0.14263028341364437,True,0.20928416237765024,True,0.22927119559282327,True,0.027327639034379014,False,-0.004669901644878738,11110
U56,COMMITTED,2009-01-13,0.75,10.0,4450,50,6,0.1162295339930286,1.2686753146710161,-0.14809080759214643,1.3027641647438848,1.245743566697983,0.12773946456006335,1.3318413815124672,-0.14809080759214632,3.5063829420832278,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.34614537473394,True,0.41043237698205726,True,0.4487007267964185,True,0.05421273275296526,True,0.0096137519025839,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,True,0.05306401017057527,True,0.19213234971209814,True,0.2113229152209859,True,0.11507321143766625,False,-0.05844315812305184,11110,0.17702897470996515,1.1232262263667643,-0.2917896524646624,1.1933928541719403,1.0678717804538351,1.1330169385011029,False,True,0.10937131057194449,True,0.1778717862441479,True,0.19882444301136437,True,0.02698298388665099,False,-0.00769074830394699,11110
U56,COMMITTED,2009-01-13,0.75,25.0,4450,50,6,0.11037345513700925,1.209765685566478,-0.14875179387181792,1.2421037770489964,1.1880255426552884,0.12183969460699817,1.2754689637891052,-0.14875179387181792,3.5063829420832278,False,1.167577587507485,-0.1209263949626459,0.08361508935052275,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.2854849870390517,True,0.3527143529393626,True,0.3923283090730565,True,0.053551746473293776,True,0.003757673046564547,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,False,-0.0075963775243130804,True,0.13441432566940348,True,0.1549504974976239,True,0.11441222515799476,False,-0.0642992369790712,01110,0.1751038010016257,1.1126900312112213,-0.2920298708461485,1.1827420094681074,1.0573778508005551,1.122427508593701,False,True,0.05936176758088907,True,0.13064769185473324,True,0.15304145519540424,True,0.026466128635871194,False,-0.012199205564128734,11110
U56,COMMITTED,2009-01-13,0.75,50.0,4450,50,6,0.10067860481310942,1.111339888951081,-0.1498530143263923,1.140744704022228,1.0915969990562207,0.1120723488705766,1.181260845927782,-0.14985301432639253,3.5063829420832278,False,1.104859632753247,-0.12155438589978063,0.07882215197225406,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,False,True,0.1841259140122833,True,0.2562858093402949,True,0.2981201912117333,True,0.052450526018719384,False,-0.0059371772773352816,11110,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,False,-0.10895545055108147,True,0.03798578207033576,True,0.06074237963630069,True,0.11331100470342037,False,-0.07399408730297102,01110,0.1719020205995334,1.0951268159798875,-0.29243009576393564,1.1649887741143148,1.0398843291971998,1.104774380414476,False,False,-0.024244070092086734,True,0.0517126698590209,True,0.07648646551330596,True,0.02560504313196907,False,-0.01965280960656396,01110
U56,COMMITTED,2009-01-13,1.0,0.0,4450,50,6,0.1311471792024872,1.2578720128376348,-0.17219526991017187,1.2854339862310473,1.2434023420162414,0.14757573417524883,1.333105459265909,-0.17219526991017198,3.9918738682526254,False,1.2301785415522146,-0.1202982109803481,0.08842859592114194,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.32881519622110256,True,0.4080911523003157,True,0.4499648045498603,True,0.030108270434939827,True,0.024531397112042497,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,True,0.0357338316577378,True,0.18979112503035656,True,0.21258699297442774,True,0.09096874911964081,False,-0.043525512913593245,11110,0.17831413743824553,1.1302495954295504,-0.29162947210697243,1.2004929206247161,1.0748667861849164,1.140075499838583,True,True,0.08494106560633119,True,0.16853555583132507,True,0.19302995942732615,True,0.0027824133540115814,True,0.006327282995715333,11111
U56,COMMITTED,2009-01-13,1.0,10.0,4450,50,6,0.12664176225459833,1.2186869420925572,-0.17276601457826812,1.2452340153866832,1.204786328268981,0.14292015051644635,1.2952683323978311,-0.17276601457826812,3.9918738682526254,False,1.2051536091601132,-0.12054950773958328,0.08650071953758953,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.28861522537673845,True,0.36947513855305525,True,0.4121276776817824,True,0.02953752576684357,True,0.020025980164153634,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,False,-0.004466139186626306,True,0.15117511128309613,True,0.1747498661063498,True,0.09039800445154456,False,-0.04803092986148211,01110,0.17702897470996515,1.1232262263667643,-0.2917896524646624,1.1933928541719403,1.0678717804538351,1.1330169385011029,True,True,0.051841161214742915,True,0.1369145478151459,True,0.16225139389672827,True,0.0023077769005293014,True,0.002721479957622744,11111
U56,COMMITTED,2009-01-13,1.0,25.0,4450,50,6,0.11991592170873511,1.159802830587867,-0.17362190598961025,1.184821614289832,1.146759863124971,0.13597078538040042,1.238402726012863,-0.17362190598961047,3.9918738682526254,False,1.167577587507485,-0.1209263949626459,0.08361508935052275,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.22820282427988725,True,0.31144867340904514,True,0.3552620712968142,True,0.028681634355501445,True,0.013300139618290407,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,False,-0.0648785402834775,True,0.09314864613908602,True,0.11788425972138161,True,0.08954211304020243,False,-0.054756770407345334,01110,0.1751038010016257,1.1126900312112213,-0.2920298708461485,1.1827420094681074,1.0573778508005551,1.122427508593701,False,True,0.0020796048217246454,True,0.08938201232441578,True,0.11597521741916195,True,0.0015960165180788632,False,-0.002656738992402874,11110
U56,COMMITTED,2009-01-13,1.0,50.0,4450,50,6,0.10879175377661077,1.0614330172323296,-0.1750477901440134,1.0838958858860082,1.0498256360209468,0.12447863828467542,1.1433814467910008,-0.1750477901440134,3.9918738682526254,False,1.104859632753247,-0.12155438589978063,0.07882215197225406,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.9566187900099448,0.8353111897159258,0.8831406547160487,True,True,0.1272770958760634,True,0.21451444630502103,True,0.2602407920749521,True,0.0272557502010983,True,0.002175971686166067,11111,0.24953241730868636,1.0914496293918439,-0.43860669838302113,1.2497001545733095,1.053611216985885,1.1205184662914813,False,False,-0.16580426868730136,False,-0.0037855809649380845,True,0.022862980499519514,True,0.08811622888579929,False,-0.06588093833946967,00110,0.1719020205995334,1.0951268159798875,-0.29243009576393564,1.1649887741143148,1.0398843291971998,1.104774380414476,False,False,-0.08109288822830663,True,0.009941306823747054,True,0.03860706637652478,True,0.000410267314347984,False,-0.01153966064306261,01110
U56,2010-01-01,2010-01-04,0.75,0.0,4205,51,5,0.11547889355175212,1.2691656393747472,-0.14765004422980477,1.2299694336396367,1.3088186006365452,0.13168913356431755,1.3693466954314062,-0.14765004422980454,3.522427577120472,False,1.1839081542652516,-0.12029821098034821,0.0839448245124439,0.14314587823395097,0.8698557680929537,-0.33717256724185274,0.9231713695976433,0.840117305262429,0.8831406547160487,True,True,0.3067980640419934,True,0.4687012953741162,True,0.48620604071535745,True,0.05465349611530687,True,0.015276778787986445,11111,0.22434839442551513,1.0733761761457346,-0.3723584811716003,1.2475582280108937,1.0367876249295325,1.12917431873475,False,False,-0.017588794371256933,True,0.27203097570701273,True,0.24017237669665614,True,0.07576504447315541,False,-0.041564982546108464,01110,0.16533912052970123,1.0909385398497073,-0.29162947210697254,1.1265012158777297,1.078444495148944,1.140075499838583,False,True,0.10346821776190707,True,0.23037410548760118,True,0.22927119559282327,True,0.027327639034378765,False,-0.0002584908190387397,11110
U56,2010-01-01,2010-01-04,0.75,10.0,4205,51,5,0.1115565613967342,1.229485846236692,-0.14809080759214654,1.190037698643329,1.2691755161670248,0.12773946456006335,1.3318413815124672,-0.14809080759214632,3.522427577120472,False,1.1585173003155445,-0.12054950773958328,0.08201972096126653,0.14314587823395097,0.8698557680929537,-0.33717256724185274,0.9231713695976433,0.840117305262429,0.8831406547160487,True,True,0.26686632904568564,True,0.42905821090459584,True,0.4487007267964185,True,0.05421273275296509,True,0.011354446632968529,11111,0.22434839442551513,1.0733761761457346,-0.3723584811716003,1.2475582280108937,1.0367876249295325,1.12917431873475,False,False,-0.05752052936756469,True,0.23238789123749237,True,0.20266706277771718,True,0.07532428111081363,False,-0.04548731470112638,01110,0.16409000188243894,1.0838077690716184,-0.2917896524646624,1.1191149391842365,1.0714116406741307,1.1330169385011029,False,True,0.07092275945909243,True,0.1977638754928941,True,0.19882444301136437,True,0.02698298388665088,False,-0.003306439920973056,11110
